% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
7087 +2.510365645e+01 +2.510365645e+01 +8.191365645e+01 +5.681000000e+01 +1.9385e+00 -1.2229e+00 -9.0709e-01 -2.1075e+00 -2.2777e+00 -3.9537e+00 -1.5890e+00 +6.3991e-01 -1.6092e+00 +2.7308e-01 -2.5864e+00 +4.6194e+00 -2.8777e+00 +2.8441e-01 +5.0491e-01 +2.6417e-01 -1.5227e+00 -1.0368e+00 +2.3017e+00 +1.5912e+00
59170 +1.449973024e+01 +1.449973024e+01 +7.130973024e+01 +5.681000000e+01 +1.4947e+00 -1.3022e+00 -6.6129e-01 -2.0725e+00 -2.1640e+00 -4.7271e+00 -1.6502e+00 +1.5527e+00 -1.6277e+00 +2.6222e-01 -2.3693e+00 +4.6569e+00 -1.4255e+00 -3.9789e-01 +5.3091e-01 +1.9863e-01 -1.4954e+00 -1.1449e+00 +2.7300e+00 +1.8762e+00
183241 +9.986829297e+00 +9.986829297e+00 +6.679682930e+01 +5.681000000e+01 +1.6518e+00 -9.8429e-01 -4.4071e-01 -1.6089e+00 -1.9169e+00 -4.6977e+00 -1.5104e+00 +1.7424e+00 -2.0587e+00 -6.2949e-02 -2.1940e+00 +4.6069e+00 -1.3104e+00 -7.4782e-01 +4.6135e-01 +1.1531e+00 -1.1659e+00 -1.4585e+00 +2.2425e+00 +2.2246e+00
250491 +5.914127736e+00 +5.914127736e+00 +6.272412774e+01 +5.681000000e+01 +1.0548e+00 -9.2386e-01 +4.5287e-01 -1.8295e+00 -1.9107e+00 -4.9099e+00 -1.6023e+00 +1.5843e+00 -2.6625e+00 -6.2945e-01 -1.9003e+00 +4.6093e+00 -1.3414e+00 -7.4263e-01 +2.9156e-01 +1.4705e+00 -1.1643e+00 -1.0175e+00 +2.2843e+00 +2.2224e+00
554327 +3.974784654e+00 +3.974784654e+00 +6.078478465e+01 +5.681000000e+01 +2.0316e+00 -4.3515e-01 +2.9454e-01 -2.3330e+00 -2.0033e+00 -4.7685e+00 -1.6139e+00 +9.6135e-01 -3.0341e+00 -8.3290e-01 -2.1555e+00 +4.4596e+00 -1.3695e+00 +6.2119e-02 -1.5570e-01 +2.0064e+00 -1.1116e+00 -1.3809e+00 +3.6498e+00 +3.1003e+00
563727 +2.491944280e+00 +2.491944280e+00 +5.930194428e+01 +5.681000000e+01 +1.5496e+00 -6.2148e-01 +1.2750e-01 -2.3320e+00 -1.9233e+00 -3.9602e+00 -1.6506e+00 +1.0960e+00 -2.5442e+00 +2.9989e-02 -2.0979e+00 +4.4552e+00 -1.7778e+00 +3.2639e-01 -6.6670e-02 +2.0901e+00 -1.0208e+00 -1.3892e+00 +3.2093e+00 +3.1323e+00
% function evaluation | noise-free fitness - Fopt (4.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.569505317e+03 +1.569505317e+03 +1.611595317e+03 +4.209000000e+01 +1.2503e+00 -3.8806e+00 -1.2009e+00 +3.5404e+00 +4.6877e+00 +1.6828e+00 +1.8076e+00 -3.7817e+00 +2.6249e+00 +4.5946e+00 -4.1317e+00 -4.9837e+00 +2.3982e+00 +4.3659e+00 -3.2785e+00 -2.3994e+00 -4.3463e+00 -1.0517e-01 -1.3117e+00 -5.7136e-01
375 +3.961195697e+02 +3.961195697e+02 +4.382095697e+02 +4.209000000e+01 +4.9331e+00 -1.9161e+00 -9.6791e-01 +1.3759e+00 -1.8393e+00 -2.7106e+00 -3.6053e+00 -1.9372e+00 -1.9717e+00 +1.2605e+00 -2.3472e+00 -9.0072e-01 -1.8950e-01 -4.4194e+00 -8.9294e-01 -1.6007e+00 -2.0786e-01 +4.7425e+00 -3.1175e+00 -4.5333e+00
552 +2.381229134e+02 +2.381229134e+02 +2.802129134e+02 +4.209000000e+01 +1.7616e-02 -1.9161e+00 -9.6791e-01 -1.0545e+00 +4.3313e+00 -6.0414e-01 +3.4761e+00 -4.9740e-01 +4.5449e-01 +1.3753e+00 -4.3481e+00 +3.5717e+00 -5.5905e-03 +1.1174e+00 -4.2218e+00 +1.2363e+00 +4.6118e+00 -4.0671e-01 +3.7480e+00 -5.7942e-03
1788 +1.584021990e+02 +1.584021990e+02 +2.004921990e+02 +4.209000000e+01 +3.7970e+00 -7.3400e-01 -2.7528e+00 +5.8103e-01 +4.3313e+00 +9.5925e-01 +1.0966e+00 -2.7878e-01 -1.0878e+00 +4.1959e+00 -3.7503e+00 +1.3471e+00 -3.5110e+00 -2.1005e-01 -8.9294e-01 -1.6007e+00 -3.8631e+00 +5.3483e-01 -2.9508e-01 +1.2287e+00
3574 +9.785606113e+01 +9.785606113e+01 +1.399460611e+02 +4.209000000e+01 +3.7970e+00 -7.3400e-01 -2.7528e+00 +5.8103e-01 +1.4731e+00 -6.0414e-01 +1.0966e+00 -4.9740e-01 +5.1680e-01 +3.4573e+00 -3.7503e+00 +1.7166e+00 -3.5110e+00 +1.1181e-01 -8.9294e-01 -9.6913e-01 -3.8631e+00 +5.3483e-01 -2.9508e-01 -6.6484e-01
7717 +5.926118678e+01 +5.926118678e+01 +1.013511868e+02 +4.209000000e+01 +4.1394e+00 -7.3400e-01 -3.2588e+00 +5.8103e-01 +1.4731e+00 -6.0414e-01 +7.7482e-01 -5.4166e-02 +7.2160e-01 +3.4573e+00 -3.2378e+00 +2.4054e+00 -3.0502e+00 +5.8094e-01 -1.2669e+00 -1.0176e+00 -3.8631e+00 +5.4900e-01 -4.1698e-01 -1.0272e+00
12946 +3.639399417e+01 +3.639399417e+01 +7.848399417e+01 +4.209000000e+01 +4.4535e+00 +8.6043e-01 -4.6356e+00 -8.2902e-01 +2.2013e+00 -1.1374e+00 -3.5537e+00 +7.9537e-03 -1.5622e+00 -1.0823e-01 +5.9689e-01 -4.9838e-01 -6.3740e-01 -4.5726e-01 -4.0401e+00 +7.4049e-01 +1.6362e+00 +2.8791e+00 -1.0935e-01 +1.1501e-01
15444 +2.438691653e+01 +2.438691653e+01 +6.647691653e+01 +4.209000000e+01 +3.7620e+00 +8.6043e-01 -3.9506e+00 -6.3952e-01 +1.6639e+00 -1.7870e+00 -3.5537e+00 +7.9537e-03 -1.5622e+00 -6.9823e-01 +5.9689e-01 -4.9838e-01 -6.3740e-01 -4.8601e-01 -4.0401e+00 +7.4049e-01 +1.6362e+00 +2.8791e+00 +3.5942e-01 +1.1501e-01
18112 +1.452226732e+01 +1.452226732e+01 +5.661226732e+01 +4.209000000e+01 +3.7620e+00 +1.0013e+00 -3.6465e+00 -6.3952e-01 +1.1070e+00 -1.4872e+00 -3.5537e+00 +7.9537e-03 -1.5622e+00 -1.0950e+00 +7.7929e-02 +1.9621e-01 -6.3740e-01 -4.8601e-01 -3.8590e+00 +7.4049e-01 +1.6362e+00 +2.8791e+00 +3.5942e-01 -5.5852e-01
103020 +9.999441545e+00 +9.999441545e+00 +5.208944154e+01 +4.209000000e+01 +3.6257e+00 +1.0013e+00 -3.7493e+00 -6.3952e-01 +1.4490e+00 -1.4872e+00 -3.0458e+00 +3.5577e-01 -1.5622e+00 -1.0060e+00 -4.2442e-02 +1.9621e-01 -6.3740e-01 -2.2932e-01 -3.8590e+00 +3.5777e-01 +1.3947e+00 +2.9422e+00 +5.5191e-01 -3.1651e-01
124786 +6.274592797e+00 +6.274592797e+00 +4.836459280e+01 +4.209000000e+01 +3.7766e+00 +1.4411e+00 -3.4046e+00 -5.5593e-01 +1.0530e+00 -8.7617e-01 -2.8538e+00 +1.0558e+00 -1.7207e+00 +7.7858e-02 -3.7923e-01 +2.6901e-01 -6.4510e-01 -9.4511e-01 -3.1709e+00 +4.3273e-01 +4.3344e-01 +3.1983e+00 +4.1795e-01 -7.7263e-01
187990 +3.957268356e+00 +3.957268356e+00 +4.604726836e+01 +4.209000000e+01 +3.7751e+00 +1.4289e+00 -3.4611e+00 -6.4300e-01 +1.0735e+00 -9.7191e-01 -2.6213e+00 +1.0649e+00 -1.5374e+00 -1.8503e-01 -4.0308e-01 +4.4808e-01 -6.6764e-01 -9.6973e-01 -3.2103e+00 +2.8462e-01 +4.9410e-01 +3.2532e+00 +5.0734e-01 -7.1377e-01
% function evaluation | noise-free fitness - Fopt (4.579000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.950916568e+03 +4.950916568e+03 +4.996706568e+03 +4.579000000e+01 -3.9781e+00 +2.8776e-01 +2.6839e+00 -4.5812e+00 +5.4660e-02 +4.8847e+00 +3.4513e+00 +4.7361e+00 -3.6736e+00 -2.4683e+00 +2.1917e+00 +1.2441e+00 +1.9395e+00 -2.3918e+00 +1.4541e+00 -4.2584e+00 +9.1867e-01 +3.5864e+00 +4.7831e+00 +3.7078e+00
395 +2.907409654e+02 +2.907409654e+02 +3.365309654e+02 +4.579000000e+01 +3.7543e+00 +2.5280e+00 +3.1900e+00 +5.9213e-01 -2.7634e+00 -8.3785e-01 -9.6880e-01 -4.6403e+00 +3.5046e+00 -4.4000e+00 -2.5516e+00 -8.2817e-01 -1.4253e+00 +1.3605e+00 -2.4898e+00 -2.5956e+00 -1.4564e+00 -4.0139e+00 +4.9028e+00 +4.0210e+00
584 +1.472291508e+02 +1.472291508e+02 +1.930191508e+02 +4.579000000e+01 +2.8099e+00 -1.9436e+00 +3.1900e+00 +5.9213e-01 -2.7634e+00 -8.3785e-01 -9.6880e-01 -4.6403e+00 +3.5046e+00 -4.4000e+00 -2.5516e+00 -8.2817e-01 -1.4253e+00 +2.3277e+00 -1.1537e+00 -1.6762e+00 +1.0832e+00 -2.4842e+00 +2.7831e+00 +2.3886e+00
774 +9.020575084e+01 +9.020575084e+01 +1.359957508e+02 +4.579000000e+01 +2.8099e+00 -1.9436e+00 +3.1900e+00 +5.9213e-01 -2.7634e+00 -8.3785e-01 -9.6880e-01 -4.6403e+00 +3.5046e+00 -4.4000e+00 -2.5516e+00 -8.2817e-01 -1.4253e+00 +1.3605e+00 -2.4898e+00 -1.6762e+00 +1.0832e+00 -2.4842e+00 +2.7831e+00 +2.3886e+00
1546 +6.190383110e+01 +6.190383110e+01 +1.076938311e+02 +4.579000000e+01 +2.8099e+00 -1.9436e+00 +3.1900e+00 +5.9213e-01 -2.7634e+00 -8.3785e-01 -9.6880e-01 -4.6403e+00 +3.5046e+00 -3.8465e+00 -1.5086e+00 +1.0012e+00 -1.4253e+00 +1.3605e+00 -2.4898e+00 -2.5956e+00 +1.0832e+00 -2.4842e+00 +2.7831e+00 +2.3886e+00
15201 +3.941726074e+01 +3.941726074e+01 +8.520726074e+01 +4.579000000e+01 +1.9734e+00 -3.1560e+00 -1.5563e+00 -9.8041e-01 +1.5715e+00 -2.4342e+00 +5.8209e-01 -1.3794e+00 -3.9680e-01 -2.3662e+00 -3.6915e+00 -1.7343e+00 +2.2796e-01 -1.9349e+00 -3.6686e+00 +8.1201e-01 -8.8698e-01 -5.2356e-01 +2.6826e+00 -9.3426e-01
76900 +2.391846150e+01 +2.391846150e+01 +6.970846150e+01 +4.579000000e+01 +1.9273e+00 -2.8617e+00 -3.4913e-01 -1.1366e+00 +1.3771e+00 -3.0555e+00 -6.8492e-01 -1.0270e+00 -2.7370e-02 -2.4981e+00 -3.8232e+00 -2.0444e+00 +2.0099e-01 -1.9451e+00 -3.6590e+00 -2.9268e-01 -9.4366e-01 -1.1790e-01 +2.6908e+00 -2.1721e+00
144289 +1.498949367e+01 +1.498949367e+01 +6.077949367e+01 +4.579000000e+01 +1.6475e+00 -3.4408e+00 +1.0287e+00 -7.1940e-01 +1.1789e+00 -2.5561e+00 -2.3068e+00 -1.1887e+00 +3.0659e-01 -2.4927e+00 -4.0011e+00 -2.0859e+00 -3.4511e-01 -2.0200e+00 -3.9134e+00 -2.0601e+00 -3.9857e-01 -4.5856e-01 +3.3548e+00 -3.2973e+00
166089 +9.828121206e+00 +9.828121206e+00 +5.561812121e+01 +4.579000000e+01 +2.0104e+00 -3.2818e+00 +1.0114e+00 -7.1274e-01 +1.4910e+00 -3.2522e+00 -1.5533e+00 -7.9709e-01 +4.1738e-01 -2.7157e+00 -3.6998e+00 -2.0699e+00 -4.7033e-01 -1.2790e+00 -3.6885e+00 -1.9125e+00 -5.1394e-01 -5.1823e-01 +3.8441e+00 -2.9691e+00
259402 +6.285231863e+00 +6.285231863e+00 +5.207523186e+01 +4.579000000e+01 +1.9569e+00 -3.2712e+00 +1.6068e+00 -1.1043e+00 +1.1877e+00 -3.4909e+00 -1.6347e+00 -6.8079e-01 +5.8035e-01 -2.3567e+00 -3.7165e+00 -2.0424e+00 -2.4080e-01 -1.2831e+00 -4.1215e+00 -2.1402e+00 -4.7833e-01 -6.7470e-01 +3.5669e+00 -3.1126e+00
311004 +3.878803183e+00 +3.878803183e+00 +4.966880318e+01 +4.579000000e+01 +2.3501e+00 -3.0325e+00 +2.1837e+00 -7.1893e-01 +1.0064e+00 -3.1285e+00 -2.7906e+00 -8.4549e-01 +1.0254e+00 -2.9733e+00 -3.4954e+00 -1.8229e+00 -7.4116e-01 -1.0264e+00 -3.9612e+00 -2.6729e+00 -4.5008e-01 -1.9882e+00 +2.8801e+00 -2.9506e+00
351134 +2.488171320e+00 +2.488171320e+00 +4.827817132e+01 +4.579000000e+01 +3.1070e+00 -2.5913e+00 +1.2367e+00 -8.8164e-01 +1.0580e+00 -2.8528e+00 -1.6929e+00 -1.1612e+00 +7.5083e-01 -2.5041e+00 -3.2632e+00 -1.2681e+00 -8.4240e-01 -5.8858e-01 -3.7004e+00 -2.3381e+00 -4.4796e-01 -1.8565e+00 +2.9873e+00 -2.4415e+00
489001 +1.566061182e+00 +1.566061182e+00 +4.735606118e+01 +4.579000000e+01 +2.9729e+00 -2.6271e+00 +1.3892e+00 -7.7075e-01 +8.9221e-01 -2.6922e+00 -1.5068e+00 -1.2141e+00 +8.4222e-01 -2.5410e+00 -3.3968e+00 -1.3386e+00 -7.1015e-01 -5.8367e-01 -3.7847e+00 -2.2845e+00 -5.3518e-01 -1.6728e+00 +3.0490e+00 -2.4749e+00
873051 +9.994789341e-01 +9.994789341e-01 +4.678947893e+01 +4.579000000e+01 +3.1263e+00 -2.9988e+00 +1.4725e+00 -7.2841e-01 +9.5832e-01 -2.6310e+00 -1.4308e+00 -1.1761e+00 +8.5743e-01 -2.5436e+00 -3.3654e+00 -1.1744e+00 -1.1570e+00 -5.4171e-01 -3.7907e+00 -2.9127e+00 -5.5277e-01 -1.7699e+00 +3.0125e+00 -2.3693e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.218931729e+03 +2.218931729e+03 +1.218931729e+03 -1.000000000e+03 +4.8136e+00 +2.5420e+00 +2.3159e+00 +4.2435e+00 -1.9834e+00 +5.4664e-01 +2.7801e+00 -2.3668e-03 -1.6705e+00 -4.0216e+00 -3.1952e+00 +2.7996e+00 +4.5327e+00 +1.6884e+00 -1.7032e+00 -2.9767e+00 +4.9710e+00 +3.4296e+00 +4.2700e+00 +5.2841e-03
381 +2.992104122e+02 +2.992104122e+02 -7.007895878e+02 -1.000000000e+03 -3.4893e+00 +4.8679e+00 -2.5174e+00 +1.9668e+00 -8.5674e-01 -4.0287e+00 +1.1947e+00 +3.5200e+00 +1.6021e+00 -2.1555e+00 -2.6839e+00 -4.8910e+00 -2.0360e+00 +8.9669e-01 +4.9688e+00 -1.0740e+00 +4.5662e+00 -1.1564e+00 +1.9152e-01 +3.6986e+00
562 +1.898432370e+02 +1.898432370e+02 -8.101567630e+02 -1.000000000e+03 -5.4175e-02 +2.1062e+00 +4.2844e+00 +1.9526e+00 +1.0367e+00 -1.1019e+00 -1.3859e+00 +1.1245e+00 +1.0625e+00 +2.6588e+00 +1.3319e+00 -1.8329e+00 -2.3237e+00 -2.0090e-01 -1.6546e-01 -3.1295e+00 -3.4273e+00 -2.3946e-01 -2.3265e+00 -4.9034e+00
739 +1.519666644e+02 +1.519666644e+02 -8.480333356e+02 -1.000000000e+03 -5.4175e-02 +3.1185e+00 +4.2844e+00 +1.9526e+00 +1.0367e+00 -1.1019e+00 -1.3859e+00 +1.1245e+00 +1.0625e+00 +2.4793e+00 +1.3319e+00 -1.8329e+00 -2.3237e+00 -2.0090e-01 -1.6546e-01 -3.1295e+00 -5.1774e-01 -2.3946e-01 -2.3265e+00 -4.9034e+00
1823 +9.433256730e+01 +9.433256730e+01 -9.056674327e+02 -1.000000000e+03 -5.4175e-02 +3.1185e+00 +4.2844e+00 +1.9526e+00 +1.0367e+00 -1.1019e+00 -1.3859e+00 +1.1245e+00 +1.8854e+00 +2.6588e+00 +1.3319e+00 -1.8329e+00 -2.3237e+00 -2.0090e-01 +1.8184e+00 +2.4380e-01 +1.5528e-01 -2.8029e+00 -1.5313e+00 -4.9034e+00
5211 +6.062323905e+01 +6.062323905e+01 -9.393767609e+02 -1.000000000e+03 -2.8282e-02 +3.3610e+00 +4.2844e+00 +1.7007e+00 +1.0367e+00 -1.1019e+00 -9.1884e-01 +1.4479e-01 +1.8854e+00 +1.6239e+00 +1.3319e+00 -1.8329e+00 -1.5529e+00 -2.0090e-01 +2.0262e+00 +2.4380e-01 +1.5528e-01 -2.8029e+00 -1.7801e+00 -4.2173e+00
7139 +3.416989142e+01 +3.416989142e+01 -9.658301086e+02 -1.000000000e+03 +7.1433e-01 +3.3610e+00 +3.4485e+00 +1.7007e+00 +1.0367e+00 -7.3588e-01 -7.4466e-02 +1.7466e-01 +1.8854e+00 +1.6239e+00 -9.7800e-04 -1.8329e+00 -1.5529e+00 -2.0090e-01 +2.0262e+00 +9.2544e-01 +1.5528e-01 -2.8029e+00 -1.7801e+00 -3.3943e+00
9105 +2.408286359e+01 +2.408286359e+01 -9.759171364e+02 -1.000000000e+03 -5.4175e-02 +2.7011e+00 +3.4485e+00 +1.7007e+00 +1.0367e+00 -7.3588e-01 +1.7355e-01 +1.7466e-01 +1.8854e+00 +3.5875e-01 +6.2328e-01 -2.6386e+00 -1.5529e+00 -1.2181e-01 +2.0262e+00 +9.2544e-01 +1.5528e-01 -2.2471e+00 -1.7801e+00 -2.6389e+00
32903 +1.553408891e+01 +1.553408891e+01 -9.844659111e+02 -1.000000000e+03 +6.6969e-01 +1.8947e+00 +1.1625e+00 -6.5722e-02 +7.6744e-01 -5.6060e-01 +2.5056e+00 +4.5802e-01 +9.6625e-01 +2.8101e-01 -3.3631e-01 -2.0922e+00 -3.2346e+00 +8.4412e-01 +1.5804e+00 +1.7188e+00 -1.5834e+00 -1.4528e+00 -8.2524e-01 -1.1032e+00
57295 +9.273434543e+00 +9.273434543e+00 -9.907265655e+02 -1.000000000e+03 +3.3020e-01 +1.6060e+00 +3.3961e+00 +7.6213e-01 +6.6642e-01 -1.5012e-01 +1.2953e+00 +6.7143e-02 +1.8986e+00 -2.4196e-01 +6.8259e-01 -3.6062e+00 -2.4058e+00 -6.0419e-01 +1.9413e+00 +1.2049e+00 +6.7329e-01 -2.3746e+00 -1.8963e+00 -2.2987e+00
124029 +5.787004480e+00 +5.787004480e+00 -9.942129955e+02 -1.000000000e+03 -2.2587e-01 +2.4041e+00 +3.3371e+00 +4.3416e-01 +5.7462e-01 -1.2610e-01 +1.3467e+00 +5.4658e-01 +1.8430e+00 -7.5659e-01 +6.0963e-01 -3.3307e+00 -2.5519e+00 -5.1056e-01 +1.9504e+00 +1.1341e+00 +7.4038e-01 -2.5315e+00 -2.0962e+00 -1.5380e+00
178241 +3.889594092e+00 +3.889594092e+00 -9.961104059e+02 -1.000000000e+03 -7.4720e-02 +2.4684e+00 +3.2650e+00 +6.7536e-01 +5.7388e-01 -1.0901e-01 +1.3838e+00 +5.1500e-01 +1.7158e+00 -7.6986e-01 +6.5652e-01 -3.3876e+00 -2.4051e+00 -5.2589e-01 +1.9251e+00 +1.0407e+00 +5.0224e-01 -2.3976e+00 -2.2709e+00 -1.5910e+00
358280 +2.425443916e+00 +2.425443916e+00 -9.975745561e+02 -1.000000000e+03 -5.5352e-01 +2.7505e+00 +3.2887e+00 +3.2692e-01 +2.4914e-01 -5.5067e-01 +1.7648e+00 +5.3174e-01 +1.6994e+00 -1.2808e+00 +7.3301e-01 -3.4727e+00 -2.5519e+00 -5.8153e-01 +2.2100e+00 +1.1510e+00 +1.9472e-01 -2.6711e+00 -2.0531e+00 -1.1679e+00
866684 +1.583242197e+00 +1.583242197e+00 -9.984167578e+02 -1.000000000e+03 -5.0079e-01 +2.7742e+00 +2.7727e+00 +3.9991e-01 +3.3765e-01 -7.7741e-01 +1.9864e+00 +4.1994e-01 +1.5643e+00 -1.2804e+00 +5.6926e-01 -3.5634e+00 -2.4902e+00 -7.3482e-01 +2.5107e+00 +1.3400e+00 +2.3843e-01 -2.5749e+00 -2.0240e+00 -1.0371e+00
% function evaluation | noise-free fitness - Fopt (1.575000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.475707022e+03 +2.475707022e+03 +2.491457022e+03 +1.575000000e+01 -1.2977e+00 +3.7524e+00 +2.8931e+00 -3.8691e+00 -1.3399e+00 -2.0212e+00 -8.8176e-01 -1.0214e+00 +4.4499e+00 +4.6678e+00 +3.0960e+00 -6.7424e-01 +4.2204e+00 -6.6158e-02 -3.0599e+00 +3.3367e+00 -2.9827e+00 +6.5350e-01 +1.2525e-01 -2.4103e-01
392 +2.836401807e+02 +2.836401807e+02 +2.993901807e+02 +1.575000000e+01 +4.7373e+00 -2.5345e+00 +1.7805e+00 +1.2251e+00 -1.0444e+00 -3.2613e+00 -1.8522e+00 +9.3160e-01 -1.5455e+00 -3.5237e+00 -5.0646e-02 -1.3851e+00 -3.0364e+00 -1.0406e+00 +1.5629e+00 -1.3817e+00 -4.5664e+00 +3.0719e+00 -6.9090e-01 -4.2515e+00
586 +1.861020355e+02 +1.861020355e+02 +2.018520355e+02 +1.575000000e+01 +4.7373e+00 -2.5345e+00 +1.7805e+00 +1.2251e+00 -1.0444e+00 -3.2613e+00 -1.8522e+00 +6.7124e-02 -1.5455e+00 -3.5237e+00 -1.8388e+00 +5.7680e-01 -1.3481e+00 -4.5751e+00 +3.2563e+00 +2.5088e+00 -2.7169e+00 +1.8489e+00 -6.9090e-01 -4.2515e+00
958 +1.299478227e+02 +1.299478227e+02 +1.456978227e+02 +1.575000000e+01 +2.0462e+00 -2.1998e+00 +2.4372e+00 -4.6878e+00 +2.3050e+00 -1.5497e+00 -1.4757e+00 +1.6081e+00 +5.3971e-01 -1.2612e+00 -1.4917e-01 +1.5720e+00 -9.3367e-01 -9.1383e-01 -4.0286e+00 -4.0173e+00 -1.2547e-01 +1.1381e-01 -4.1356e-01 -3.4307e+00
1328 +8.369646929e+01 +8.369646929e+01 +9.944646929e+01 +1.575000000e+01 +2.0462e+00 -2.1998e+00 +2.4372e+00 -4.6878e+00 +2.3050e+00 -1.5497e+00 -1.4757e+00 +1.6081e+00 +5.3971e-01 -1.2612e+00 -1.8388e+00 +5.7680e-01 -1.3481e+00 -9.1383e-01 -4.0286e+00 -4.0173e+00 -1.2547e-01 +1.1381e-01 -4.1356e-01 -3.4307e+00
1711 +5.179378253e+01 +5.179378253e+01 +6.754378253e+01 +1.575000000e+01 +2.0462e+00 -2.1998e+00 +2.4372e+00 -4.6878e+00 +2.3050e+00 -1.5497e+00 -1.4757e+00 +1.6081e+00 -1.5455e+00 -1.2612e+00 -1.8388e+00 +5.7680e-01 -1.3481e+00 -9.1383e-01 -4.0286e+00 -4.0173e+00 -1.2547e-01 +1.8489e+00 -6.9090e-01 -3.4307e+00
2841 +3.967885547e+01 +3.967885547e+01 +5.542885547e+01 +1.575000000e+01 +1.4614e+00 -2.1998e+00 +2.4372e+00 -4.6878e+00 +2.3050e+00 -1.5497e+00 -2.2759e+00 +1.5552e+00 -1.5455e+00 -1.2612e+00 -2.0451e+00 +5.7680e-01 -1.3481e+00 -9.1383e-01 -4.0286e+00 -3.6050e+00 -1.2547e-01 +1.8489e+00 -6.9090e-01 -3.0421e+00
8727 +2.508582049e+01 +2.508582049e+01 +4.083582049e+01 +1.575000000e+01 +1.7867e+00 -1.8805e+00 +2.4372e+00 -4.6878e+00 +2.1074e+00 -1.8144e+00 -2.4141e+00 +1.1606e+00 -1.5455e+00 -1.2612e+00 -2.0451e+00 +1.0022e+00 -1.3979e+00 -1.1006e+00 -4.0286e+00 -3.2369e+00 -1.2547e-01 +1.8489e+00 -6.3084e-01 -2.9578e+00
113960 +1.574359319e+01 +1.574359319e+01 +3.149359319e+01 +1.575000000e+01 +1.0294e+00 -5.3598e-01 +3.1777e+00 -2.5992e+00 +3.0037e-01 -2.8544e+00 -3.4901e+00 +1.5492e+00 -4.8098e+00 -6.0959e-01 -3.2796e+00 -1.7741e+00 +1.7331e-01 -2.5111e+00 -7.7369e-01 -1.8947e+00 -2.3169e+00 +2.9313e+00 -1.0692e+00 -1.9172e+00
182033 +9.990382708e+00 +9.990382708e+00 +2.574038271e+01 +1.575000000e+01 +9.3866e-01 -1.4526e+00 +3.2937e+00 -2.5558e+00 +3.6342e-01 -2.8510e+00 -3.4965e+00 +1.8399e+00 -4.7834e+00 -4.9331e-01 -3.2982e+00 -1.7760e+00 +2.6770e-01 -2.9833e+00 -1.4200e+00 -1.9079e+00 -2.3132e+00 +2.2113e+00 -6.4789e-01 -1.7056e+00
242036 +6.235335985e+00 +6.235335985e+00 +2.198533598e+01 +1.575000000e+01 +1.1733e+00 -1.6396e+00 +3.1125e+00 -2.6060e+00 +3.3094e-01 -2.9597e+00 -3.1967e+00 +1.8483e+00 -4.7527e+00 -5.8130e-01 -3.5512e+00 -1.8080e+00 +1.6347e-01 -2.9650e+00 -9.9971e-01 -1.8932e+00 -2.3011e+00 +2.4196e+00 -5.5447e-01 -1.4199e+00
347640 +3.961155961e+00 +3.961155961e+00 +1.971115596e+01 +1.575000000e+01 +1.7520e+00 -1.9535e+00 +2.5665e+00 -3.2122e+00 +2.2667e-01 -2.8325e+00 -3.2484e+00 +2.2001e+00 -4.2632e+00 -1.7294e-01 -4.0104e+00 -9.8714e-01 -1.2327e-01 -2.8913e+00 -1.6698e+00 -1.5758e+00 -2.6770e+00 +2.4649e+00 -1.3672e-02 -1.1183e+00
559698 +2.254220867e+00 +2.254220867e+00 +1.800422087e+01 +1.575000000e+01 +1.6907e+00 -1.8676e+00 +2.4325e+00 -3.1868e+00 +2.2719e-01 -3.0983e+00 -3.1244e+00 +1.8436e+00 -4.2678e+00 +1.0060e-03 -3.8599e+00 -8.8768e-01 +5.8124e-02 -3.0402e+00 -1.6757e+00 -1.7412e+00 -2.5931e+00 +2.6745e+00 -7.7874e-02 -1.2566e+00
