% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
65783 +4.813579176e+04 +4.813579176e+04 +4.766604176e+04 +4.766604176e+04 -1.9196e+00 -7.5117e-01 +4.7009e+00 -3.2952e+00 -3.1608e+00 +1.3743e+00 +1.3846e+00 -9.7402e-01 +4.4797e-01 -4.0870e-01 -3.4006e-01 +9.5095e-01 +3.7917e+00 -2.8535e+00 -1.4112e+00 +1.7315e-01 -3.6674e+00 +6.6902e-01 +1.7422e+00 -9.2882e-01
92048 +3.909074678e+04 +3.909074678e+04 +3.862099678e+04 +3.862099678e+04 -1.9196e+00 -7.5117e-01 +4.7007e+00 -3.2952e+00 -3.2389e+00 +1.3730e+00 +1.3846e+00 -9.7402e-01 +4.4797e-01 -4.0870e-01 -3.2053e-01 +9.5103e-01 +3.7917e+00 -2.8535e+00 -1.4112e+00 +1.7315e-01 -3.6671e+00 +6.6902e-01 +2.1011e+00 -9.2882e-01
128693 +2.455985713e+04 +2.455985713e+04 +2.409010713e+04 +2.409010713e+04 -1.9196e+00 -1.2113e+00 +4.7009e+00 -2.0373e+00 -3.1608e+00 +1.3743e+00 +1.3745e+00 -9.5434e-01 +4.4799e-01 -4.0870e-01 -4.9631e-01 +9.5095e-01 +4.2148e+00 -1.6748e+00 -1.4139e+00 +1.7315e-01 -3.7197e+00 +1.1458e+00 +2.0267e+00 -5.3930e-01
304623 +1.581311567e+04 +1.581311567e+04 +1.534336567e+04 +1.534336567e+04 -1.8806e+00 -1.2305e+00 +4.6996e+00 -1.5722e+00 -3.1601e+00 +1.2571e+00 +1.3806e+00 -6.2717e-01 +6.2377e-01 -3.2081e-01 -3.2053e-01 +1.0785e+00 +3.7526e+00 -2.5414e+00 -1.4113e+00 +1.7315e-01 -4.2613e+00 +6.6932e-01 +1.8252e+00 -9.3309e-01
% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.602015410e+06 +7.602015410e+06 +7.601960470e+06 +7.601960470e+06 +2.8545e+00 +2.7350e+00 -3.6789e+00 -4.3067e+00 +4.6254e+00 +4.3123e+00 +2.6662e+00 +1.9269e+00 +2.8550e+00 +5.7854e-01 -2.3361e+00 -4.2393e+00 -4.8593e+00 -2.2222e+00 -8.2653e-01 +1.9115e+00 -8.8654e-01 +1.8345e+00 -2.8875e+00 -3.4414e+00
19 +6.027367804e+06 +6.027367804e+06 +6.027312864e+06 +6.027312864e+06 +2.3674e+00 +1.9150e+00 -3.1039e+00 -3.3765e+00 -2.2211e+00 +4.1644e-01 -2.0670e+00 -8.8579e-01 -4.0943e+00 +5.3539e-02 +3.6219e+00 +1.7871e+00 +4.8037e+00 -1.4109e+00 +4.7952e+00 +1.8592e+00 +4.5470e-01 +4.7381e+00 +7.2075e-01 +3.8435e+00
82 +3.136275377e+06 +3.136275377e+06 +3.136220437e+06 +3.136220437e+06 -1.3987e-02 -4.9422e+00 -4.9481e+00 -1.1405e+00 -3.6781e+00 -1.9808e+00 -8.5185e-01 +3.2177e+00 -2.6132e+00 +7.2116e-01 +1.8394e+00 +3.0417e+00 +2.8514e+00 -3.6184e+00 +3.6738e+00 -1.3308e+00 -2.3106e+00 +1.1546e+00 +1.7588e+00 -7.4955e-01
137 +2.230199953e+06 +2.230199953e+06 +2.230145013e+06 +2.230145013e+06 -2.6475e+00 -3.0146e+00 +1.7400e+00 +7.0786e-02 +8.4132e-01 -4.4535e+00 +2.7959e+00 -2.4211e+00 -2.5265e+00 -2.5206e+00 -3.5057e+00 +1.3116e+00 +1.8305e+00 -2.8307e+00 -3.9970e+00 +1.1851e+00 -3.0017e+00 -5.9335e-01 +2.8045e+00 +2.9095e+00
653 +1.386922473e+06 +1.386922473e+06 +1.386867533e+06 +1.386867533e+06 -3.0483e+00 -1.3179e+00 -7.1303e-01 +3.1175e+00 -3.0243e-01 +3.2719e+00 -7.7948e-01 -1.4854e+00 -2.0519e+00 -4.0599e+00 +3.8730e+00 -3.5170e+00 -2.7180e+00 -4.7969e+00 -2.6557e+00 +1.8365e+00 +1.4547e+00 -1.7305e+00 -3.9488e+00 +4.2811e+00
1155 +9.328146814e+05 +9.328146814e+05 +9.327597414e+05 +9.327597414e+05 -2.0642e+00 -3.9046e-01 -1.5477e+00 +2.8026e+00 +2.0693e+00 +3.3925e+00 -2.2012e-01 -2.4093e+00 -4.3313e+00 -7.9494e-01 -2.1904e-01 -1.3227e+00 -1.9558e+00 +2.5356e+00 +2.7554e+00 -5.6885e-02 +3.6032e+00 +3.4796e-01 -8.1680e-01 +5.7725e-01
12528 +5.451228036e+05 +5.451228036e+05 +5.450678636e+05 +5.450678636e+05 -4.5260e+00 -1.3077e+00 -2.4462e+00 +3.6270e+00 +1.9554e+00 +4.4735e+00 -2.2038e+00 +4.1204e+00 -2.1214e+00 +3.7612e+00 -2.2649e+00 +1.3352e+00 +4.5103e+00 -3.7431e+00 +2.4447e+00 +3.6539e-01 +1.5999e+00 -2.5264e+00 +1.3105e+00 +3.8572e+00
14324 +2.929798170e+05 +2.929798170e+05 +2.929248770e+05 +2.929248770e+05 -2.2643e+00 -9.3716e-01 -7.2698e-01 +2.7604e-01 +4.0716e+00 -2.1369e+00 +2.3728e+00 +1.6041e+00 -2.1258e+00 +2.1224e+00 +6.5639e-01 +4.5934e+00 +3.4319e+00 -4.8685e+00 +2.1100e+00 -1.1314e+00 +6.9994e-01 -2.4598e+00 +1.4391e+00 +6.0626e-01
29647 +2.363631950e+05 +2.363631950e+05 +2.363082550e+05 +2.363082550e+05 -3.3168e+00 -2.7201e+00 -3.6038e+00 +4.2490e+00 -2.4040e+00 -9.2494e-01 +1.5973e+00 +1.9531e+00 +1.4422e+00 +2.2767e+00 -3.8743e+00 -4.9176e-01 +3.6772e+00 -4.3786e+00 +6.3426e-01 +1.6777e+00 +5.7057e-01 +2.0714e+00 +1.1768e+00 +4.4962e+00
34036 +1.468445436e+05 +1.468445436e+05 +1.467896036e+05 +1.467896036e+05 -4.5260e+00 -1.3077e+00 -2.4462e+00 +3.6270e+00 +1.9555e+00 +4.4735e+00 -2.2038e+00 +4.1204e+00 -1.1443e+00 +1.2144e+00 -3.4375e+00 -1.5085e-01 +4.5103e+00 -3.7431e+00 +2.4447e+00 +3.6539e-01 +1.5999e+00 -2.5264e+00 +1.3105e+00 +3.6386e+00
43583 +8.834941942e+04 +8.834941942e+04 +8.829447942e+04 +8.829447942e+04 -3.9529e+00 -1.8969e+00 -2.2153e-02 +2.5557e+00 +6.3388e-01 +4.7993e+00 -2.7717e+00 +1.5571e+00 -2.3821e+00 +1.8152e+00 +3.5289e+00 +5.3268e-01 +2.8195e+00 -6.9925e-01 +3.6626e+00 +2.9108e+00 +2.2464e+00 +1.4382e+00 +3.8230e+00 +4.5794e-01
71681 +3.408642855e+04 +3.408642855e+04 +3.403148855e+04 +3.403148855e+04 -4.4089e+00 -1.3077e+00 -1.3891e+00 +3.3529e+00 +1.5004e+00 +9.9391e-01 -2.2430e+00 +1.1624e+00 -2.0038e+00 +3.2421e+00 +7.4194e-01 +1.3304e+00 +4.5103e+00 -4.3786e+00 +2.4447e+00 +3.6539e-01 +1.5999e+00 -2.5264e+00 +3.9667e+00 +1.1747e+00
83227 +2.457361022e+04 +2.457361022e+04 +2.451867022e+04 +2.451867022e+04 -3.9055e+00 -5.7696e-02 -2.4463e+00 +3.6270e+00 +1.9554e+00 +4.4735e+00 -2.2038e+00 +4.1204e+00 -1.1443e+00 +5.8936e-01 -3.4375e+00 -1.5085e-01 +4.5105e+00 -4.9722e+00 +1.8568e+00 +3.6509e-01 +1.5999e+00 -2.1944e+00 +1.3105e+00 +2.8137e+00
110322 +1.541728847e+04 +1.541728847e+04 +1.536234847e+04 +1.536234847e+04 -4.5260e+00 -4.4834e-01 -2.4462e+00 +4.8770e+00 +1.9555e+00 +4.4735e+00 -2.2038e+00 +2.6517e+00 -1.1928e+00 +1.5864e+00 -3.4375e+00 -1.5085e-01 +4.8228e+00 -3.7333e+00 +1.8568e+00 +1.6121e+00 +1.5999e+00 -2.5216e+00 +1.3105e+00 +2.0078e+00
293258 +9.979722504e+03 +9.979722504e+03 +9.924782504e+03 +9.924782504e+03 -4.5304e+00 -3.2885e-01 -2.1922e+00 +4.8562e+00 +1.9543e+00 +4.4784e+00 -2.2429e+00 +2.6492e+00 -1.2372e+00 +1.6249e+00 -3.4404e+00 -1.5574e-01 +4.8179e+00 -3.7309e+00 +1.7835e+00 +1.8465e+00 +1.5999e+00 -2.3116e+00 +1.8155e+00 +1.7300e+00
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.121674119e+07 +1.121674119e+07 +1.121680032e+07 +1.121680032e+07 -2.4099e-01 -2.1130e+00 -3.0502e+00 +4.9052e+00 -2.3017e+00 -1.7879e+00 -3.7851e+00 +4.0170e+00 +4.0876e+00 -3.5686e+00 -3.7977e+00 -3.9088e+00 -1.7336e+00 -4.0189e+00 -4.3068e+00 +1.4059e+00 -1.8027e+00 -2.3479e+00 -4.0679e+00 +2.7343e+00
3 +9.557222157e+06 +9.557222157e+06 +9.557281287e+06 +9.557281287e+06 +1.5834e+00 +4.7971e+00 -3.2460e+00 -3.5228e+00 -1.6164e+00 +8.3123e-01 +4.0151e+00 +1.6323e+00 +1.1576e+00 +2.5424e+00 +9.5567e-02 +1.5770e-01 +5.2056e-01 +2.8765e+00 +1.5850e-01 +1.7983e+00 -1.1915e+00 -3.3828e+00 +1.0743e-01 +1.3101e-01
9 +2.419245690e+06 +2.419245690e+06 +2.419304820e+06 +2.419304820e+06 -1.3818e+00 -1.1427e+00 -1.7021e+00 +3.9372e+00 -1.3416e+00 +1.1757e+00 +2.1280e+00 -3.9560e-01 -6.8579e-01 +5.0331e-02 +1.4640e+00 -2.0273e+00 -7.1392e-01 -1.9723e+00 -1.8960e+00 +4.3259e+00 +3.0675e+00 -3.4551e+00 +2.0988e+00 -5.8802e-02
319 +1.387854485e+06 +1.387854485e+06 +1.387913615e+06 +1.387913615e+06 +8.5309e-01 -2.1716e+00 +3.7718e+00 -2.3138e-01 +1.4069e+00 -1.8309e+00 +8.6691e-01 +4.3657e+00 -3.9467e+00 +1.6036e+00 +3.6545e+00 -5.0476e-01 -1.5091e+00 +2.9937e+00 -4.1816e+00 +1.4952e+00 +4.0655e+00 -4.4058e+00 +2.5303e-01 +4.5095e+00
3618 +9.532503970e+05 +9.532503970e+05 +9.533095270e+05 +9.533095270e+05 -1.9808e+00 -2.4817e+00 -3.9945e+00 +3.6347e+00 -5.8069e-01 -1.8221e+00 -4.5467e-01 +3.2268e+00 -3.4544e+00 -3.2766e+00 -3.7764e+00 -4.4576e+00 -1.2591e-01 -4.4617e+00 -4.4274e+00 +3.7124e-01 +3.0168e+00 +4.4619e+00 +2.6218e+00 -1.1825e+00
4424 +3.567377308e+05 +3.567377308e+05 +3.567968608e+05 +3.567968608e+05 -1.0095e+00 +1.1899e+00 -1.0594e+00 +1.6930e+00 +9.4646e-01 +5.1188e-01 -4.3115e+00 +1.1082e+00 -4.1826e+00 +3.9256e-01 +3.1324e+00 +1.7523e+00 +1.4266e+00 -8.0412e-01 -2.1114e+00 +4.1078e+00 +4.9895e+00 -3.1393e+00 +5.3694e-01 -3.8657e+00
21770 +7.334955544e+04 +7.334955544e+04 +7.340868544e+04 +7.340868544e+04 -4.5484e-01 +2.0036e+00 -9.9119e-01 +1.8525e-01 -1.2672e+00 +4.7154e-01 -3.6615e+00 +5.4805e-01 -4.1977e+00 -7.8445e-01 +1.1130e+00 -2.9368e-01 -1.3553e+00 -1.9386e+00 -3.5693e+00 +2.3173e+00 +3.5936e+00 +8.1223e-01 -1.5964e+00 -2.9027e+00
59144 +4.805473943e+04 +4.805473943e+04 +4.811386943e+04 +4.811386943e+04 -1.5196e+00 +1.1874e+00 -1.0588e+00 +1.6930e+00 +9.4524e-01 +5.1188e-01 -4.3115e+00 +2.3582e+00 -4.1832e+00 +4.3163e-01 +3.1324e+00 +1.7523e+00 +1.4266e+00 -3.1478e+00 -2.1114e+00 +3.0140e+00 +2.4744e+00 -6.1917e-01 +7.2355e-01 -1.4368e+00
79493 +3.615644122e+04 +3.615644122e+04 +3.621557122e+04 +3.621557122e+04 -1.5196e+00 +1.1874e+00 -1.0588e+00 +1.6930e+00 +9.4524e-01 +5.1188e-01 -4.3115e+00 +2.3582e+00 -4.1832e+00 +8.0063e-02 +3.1324e+00 +1.7523e+00 +1.4260e+00 -3.3041e+00 -2.1113e+00 +3.0140e+00 +2.4744e+00 -5.9964e-01 +7.2355e-01 -6.8578e-01
94429 +2.338056568e+04 +2.338056568e+04 +2.343969568e+04 +2.343969568e+04 -1.5147e+00 +1.1874e+00 -1.0197e+00 +1.6149e+00 +9.4524e-01 +5.1192e-01 -4.3112e+00 +2.3582e+00 -4.1832e+00 +4.3163e-01 +3.1324e+00 +1.7523e+00 +2.0516e+00 -3.3041e+00 -2.1114e+00 +3.0336e+00 +2.4744e+00 -6.1917e-01 +7.2355e-01 -7.5486e-01
118615 +1.371856593e+04 +1.371856593e+04 +1.377769593e+04 +1.377769593e+04 -1.3662e+00 +1.0312e+00 -1.0300e+00 +1.6344e+00 +9.4524e-01 +5.1188e-01 -4.3017e+00 +2.3576e+00 -4.1832e+00 +8.0063e-02 +3.1324e+00 +1.7523e+00 +1.4260e+00 -3.3041e+00 -2.1114e+00 +1.4952e+00 +2.2462e+00 -4.5318e-01 +7.2899e-02 +2.9249e-01
189989 +9.877150520e+03 +9.877150520e+03 +9.936280520e+03 +9.936280520e+03 -1.3613e+00 +1.0312e+00 -8.6407e-01 +1.6149e+00 +9.4402e-01 +5.0944e-01 -3.9965e+00 +3.0024e+00 -4.1825e+00 +8.0063e-02 +3.1330e+00 +1.7523e+00 +1.2508e+00 -3.3822e+00 -2.1114e+00 +1.8089e+00 +2.2462e+00 -4.5318e-01 +7.2899e-02 +2.9249e-01
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.534703181e+06 +9.534703181e+06 +9.534211651e+06 +9.534211651e+06 -2.2457e+00 +5.3443e-01 +1.9606e+00 +3.7378e+00 +1.9980e+00 +1.7845e+00 -1.5677e+00 +4.6116e+00 +2.6437e+00 +3.6719e+00 +6.5792e-01 -1.5739e-01 +4.5775e-01 -3.6209e-02 -4.3435e+00 -4.9448e+00 -1.9326e+00 +4.9442e-01 -4.5078e+00 +4.7905e+00
8 +1.936811954e+06 +1.936811954e+06 +1.936320424e+06 +1.936320424e+06 -2.5505e+00 -1.5203e+00 -3.5493e+00 +4.7678e+00 -3.3834e+00 -3.3835e+00 +4.1871e-01 -3.0403e+00 +3.2353e-01 -1.5196e+00 +1.4432e+00 +4.8521e+00 +7.8552e-01 -3.6678e+00 -9.2591e-01 +3.5163e+00 -1.7410e+00 +1.4420e-01 -2.4920e+00 +2.5836e+00
386 +1.310730067e+06 +1.310730067e+06 +1.310238537e+06 +1.310238537e+06 -2.5635e+00 +4.0977e+00 +4.4265e-01 -3.1262e+00 -3.1224e-01 +4.1228e+00 +4.6288e+00 -1.5523e+00 -3.6990e+00 -9.9787e-01 +3.3666e+00 -4.9403e+00 +4.5745e+00 +1.3139e-01 -9.2965e-01 -4.6951e+00 -4.1686e+00 -3.3082e-01 +6.4645e-01 -1.2190e-01
1826 +6.830695566e+05 +6.830695566e+05 +6.825780266e+05 +6.825780266e+05 +6.0409e-01 -2.1988e-01 +3.5349e+00 +6.2382e-01 +5.8111e-01 +3.7873e+00 +1.8442e+00 -3.8282e+00 -4.6251e+00 +2.7722e+00 +1.5891e+00 +6.0671e-01 -3.2196e+00 -4.4512e+00 +7.5738e-01 -1.8875e+00 -3.5897e+00 +2.2209e+00 -4.7649e-01 +3.7677e+00
6952 +5.442600633e+05 +5.442600633e+05 +5.437685333e+05 +5.437685333e+05 +2.7036e+00 -3.6886e+00 -4.2946e+00 +9.6102e-01 +1.9263e+00 -3.2413e+00 -2.9276e+00 +3.3235e+00 +2.2518e-02 -4.4544e-01 +3.8046e+00 -2.3684e+00 +2.4373e-01 -4.2997e+00 -4.9511e+00 +9.2981e-01 +1.3634e+00 +1.8284e+00 -2.8484e+00 +1.2083e-01
8503 +2.468851705e+05 +2.468851705e+05 +2.463936405e+05 +2.463936405e+05 +2.7036e+00 -3.6886e+00 -4.2946e+00 +9.6102e-01 +1.9263e+00 -3.2414e+00 -2.9276e+00 +3.3235e+00 +2.2518e-02 -4.4544e-01 +3.8046e+00 -2.3684e+00 -2.9312e+00 -2.6107e+00 -3.3480e+00 +9.2981e-01 +1.3634e+00 +1.8284e+00 -2.8484e+00 +1.2083e-01
30610 +1.475677825e+05 +1.475677825e+05 +1.470762525e+05 +1.470762525e+05 +1.5328e+00 +8.9962e-01 -2.3393e-01 +1.9945e+00 -1.9317e+00 -4.2944e-01 -8.9422e-01 +4.1298e-01 +1.5510e+00 -3.4825e+00 +4.4433e+00 -7.7838e-02 -3.1799e+00 -3.1966e-01 -2.6709e-01 -2.8114e+00 +9.2115e-01 -1.2731e+00 +1.2860e+00 +3.9673e+00
42816 +9.954584939e+04 +9.954584939e+04 +9.905431939e+04 +9.905431939e+04 -4.0142e+00 -2.7948e+00 +1.5615e+00 +3.4376e+00 +1.6261e+00 +1.1865e+00 +9.0657e-01 -1.8501e+00 +2.1513e+00 +3.5647e+00 +2.3287e+00 +7.6865e-01 -2.8281e+00 +3.8379e+00 -1.5661e+00 -3.5185e+00 +2.2544e+00 -6.5757e-01 -1.2676e+00 +4.6360e+00
53182 +6.168817659e+04 +6.168817659e+04 +6.119664659e+04 +6.119664659e+04 +1.4547e+00 +2.7462e-01 -2.3393e-01 +1.9942e+00 -1.9315e+00 -4.2944e-01 -8.1609e-01 +4.1298e-01 +1.5510e+00 -3.4861e+00 +4.4433e+00 -7.7837e-02 -3.1799e+00 -3.1966e-01 -2.6709e-01 -2.8435e+00 +9.2115e-01 -1.6657e+00 +1.2860e+00 +3.9673e+00
92128 +2.832716172e+04 +2.832716172e+04 +2.783563172e+04 +2.783563172e+04 +2.5982e+00 -1.1964e+00 -4.3831e+00 +4.0108e+00 +2.5864e+00 -2.7840e+00 +1.3853e+00 +2.0622e+00 +2.2518e-02 -4.4544e-01 +3.0257e+00 -6.7430e-01 -3.3698e+00 -2.1734e+00 -1.5636e+00 +2.2179e+00 +5.0628e-01 +6.9408e-01 -1.8123e+00 -5.5912e-01
122215 +2.224259777e+04 +2.224259777e+04 +2.175106777e+04 +2.175106777e+04 +2.7544e+00 -1.1988e+00 -4.3831e+00 +3.8546e+00 +2.5812e+00 -2.9980e+00 +1.6972e+00 +2.0622e+00 +2.0076e-02 -4.3568e-01 +3.0257e+00 -6.7430e-01 -3.3698e+00 -2.1734e+00 -1.5636e+00 +2.2173e+00 -1.3043e-02 +6.9408e-01 -1.8123e+00 -5.5912e-01
229328 +1.571986509e+04 +1.571986509e+04 +1.522833509e+04 +1.522833509e+04 +2.5200e+00 -1.1994e+00 -4.3831e+00 +4.0108e+00 +2.5079e+00 -2.7852e+00 +1.8158e+00 +2.0622e+00 +2.2520e-02 -6.0139e-01 +3.0452e+00 -6.7674e-01 -3.1448e+00 -1.9390e+00 -1.4323e+00 +2.2179e+00 +5.0628e-01 +6.9408e-01 -1.8123e+00 -1.1841e+00
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.644047072e+07 +1.644047072e+07 +1.644030052e+07 +1.644030052e+07 +1.0097e-01 +1.4934e+00 -2.1136e+00 +7.0746e-01 -7.2341e-01 +1.5458e+00 +1.5691e+00 -3.3723e+00 +3.7805e+00 -5.8801e-01 -4.0836e+00 -3.1568e+00 +3.3892e+00 -3.8371e+00 +6.5324e-01 +2.2248e+00 -6.3105e-01 -3.7763e-01 -3.0078e+00 +9.9887e-01
3 +5.327429667e+06 +5.327429667e+06 +5.327259467e+06 +5.327259467e+06 +3.2256e+00 -1.1299e-01 -4.0269e+00 +2.8634e+00 +1.2300e+00 -2.6005e+00 +2.0150e+00 +4.3250e+00 -1.6632e+00 -3.0001e-01 -1.0640e+00 -8.5139e-01 +4.1151e+00 +4.3183e+00 -4.4987e+00 -4.3695e+00 -1.4188e+00 -3.7204e+00 -3.0186e+00 -3.0392e+00
22 +2.416022655e+06 +2.416022655e+06 +2.415852455e+06 +2.415852455e+06 +2.9620e+00 +3.3309e+00 -2.1603e+00 +2.3497e+00 +2.6746e+00 -1.5348e+00 +4.4788e+00 +4.3288e+00 +7.7551e-01 +2.5046e+00 +2.6450e-01 +2.8920e+00 +1.0108e-01 +1.9489e+00 -1.6675e+00 +1.6559e+00 +4.8601e-01 +1.4088e-01 -4.2621e+00 +1.9541e+00
513 +7.905210742e+05 +7.905210742e+05 +7.903508742e+05 +7.903508742e+05 -1.4013e+00 -4.0477e+00 -3.3911e+00 -1.7885e+00 +4.6365e+00 -4.8405e+00 -1.9361e+00 -9.1846e-01 -1.8471e+00 -1.6114e+00 -3.0750e+00 -3.3018e+00 +4.0855e+00 +2.0491e+00 -4.0884e+00 -3.0675e+00 +1.0558e+00 +6.2834e-01 -8.8008e-01 +3.9112e+00
7124 +5.342166551e+05 +5.342166551e+05 +5.340464551e+05 +5.340464551e+05 +2.9418e-01 -3.4305e+00 -4.8490e+00 +1.1261e-01 +1.1009e+00 +4.8674e+00 -1.9241e+00 +1.6345e-01 -3.2778e+00 +2.6392e+00 -2.1536e+00 -1.9636e+00 -3.7843e+00 +1.4133e+00 -3.9511e+00 -1.9459e+00 -1.8521e+00 +2.4150e+00 -7.6747e-01 +2.7552e+00
16332 +3.107497074e+05 +3.107497074e+05 +3.105795074e+05 +3.105795074e+05 -3.9243e+00 +2.0293e+00 -3.8782e+00 +2.0044e+00 +3.0691e+00 -1.3985e+00 -4.1017e+00 +1.7045e+00 -3.6307e+00 -9.5272e-01 +8.7441e-01 -6.8657e-01 -4.9065e+00 +1.8388e+00 -2.2879e-01 -9.4067e-01 -6.0897e-02 -1.4212e+00 +7.8481e-01 +1.1250e+00
17277 +2.076333450e+05 +2.076333450e+05 +2.074631450e+05 +2.074631450e+05 +1.3353e+00 -3.0427e+00 -2.2943e+00 +1.0350e-01 +2.0930e+00 -2.9211e-02 -1.9108e+00 -3.1603e-01 -1.5573e+00 +3.5230e+00 -3.0141e+00 +7.1427e-02 -1.4258e+00 +1.4228e+00 -2.7564e+00 -3.2647e+00 -1.8124e+00 +2.8061e+00 +3.5807e-01 +2.3336e+00
44473 +1.382593041e+05 +1.382593041e+05 +1.380891041e+05 +1.380891041e+05 +4.8071e+00 -4.9883e+00 -9.0430e-01 +1.7017e-01 +2.3756e+00 -7.3529e-01 -2.2630e+00 -4.8740e-01 +9.0861e-01 +4.7898e+00 -2.7313e+00 -3.5075e-01 -1.2890e+00 +3.3080e+00 +1.5918e-01 -4.0809e+00 -2.6879e+00 +4.1628e+00 -2.1747e-01 +6.8751e-01
50659 +9.587606900e+04 +9.587606900e+04 +9.570586900e+04 +9.570586900e+04 +1.3353e+00 -4.9883e+00 -9.0430e-01 +1.7017e-01 +2.3756e+00 -7.3529e-01 -2.2630e+00 -4.8740e-01 +9.0861e-01 +4.7898e+00 -6.9677e-01 +7.1427e-02 -1.4258e+00 +3.5657e+00 -1.5428e+00 -3.2647e+00 -1.8124e+00 +3.4311e+00 -3.0680e-01 +2.1765e+00
68796 +6.305599049e+04 +6.305599049e+04 +6.288579049e+04 +6.288579049e+04 -3.9634e+00 +2.0293e+00 -3.8782e+00 +2.7931e+00 +3.0441e+00 -2.7465e+00 -1.2289e+00 +4.6429e+00 -1.3144e+00 +1.1279e+00 +5.8121e-01 -4.3525e+00 -2.4458e+00 +2.4564e+00 -4.5740e+00 +5.2233e-01 -1.5022e+00 +1.0495e+00 -5.4484e-01 +7.9296e-01
156073 +3.978175886e+04 +3.978175886e+04 +3.961155886e+04 +3.961155886e+04 -4.8616e+00 +1.9487e+00 -3.8782e+00 +2.1606e+00 +3.1082e+00 -2.0308e+00 -4.1017e+00 +1.7045e+00 -1.1309e+00 +4.8461e-01 +1.1085e+00 -8.2451e-01 -4.9065e+00 +1.4133e+00 -2.0951e+00 -9.4067e-01 -2.1715e-01 -5.7754e-01 -6.1991e-01 +1.0781e+00
% function evaluation | noise-free fitness - Fopt (-4.697500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.683027333e+07 +1.683027333e+07 +1.682980358e+07 +1.682980358e+07 +3.5299e+00 +2.8258e+00 +2.0494e+00 +3.4769e+00 -7.0328e-01 +1.7082e+00 -1.4414e+00 -1.0301e+00 -6.4944e-01 -6.7021e-01 +3.4748e+00 -5.4187e-01 -4.6474e+00 +1.2492e+00 +3.5208e+00 -2.5417e+00 +9.3536e-02 -2.0941e+00 -3.4741e+00 -3.6077e+00
4 +6.014732431e+06 +6.014732431e+06 +6.014262681e+06 +6.014262681e+06 +8.2273e-01 -2.9460e+00 +1.0909e+00 +8.1300e-01 +3.1295e+00 +1.2168e+00 +2.6747e+00 +7.3239e-01 -1.6502e+00 +1.8300e+00 -3.1913e+00 +2.7058e+00 +9.8017e-01 -4.4884e+00 +2.1555e+00 +4.0139e-01 +4.8625e+00 -2.8340e+00 -4.3566e+00 -2.3212e+00
6 +1.870369656e+06 +1.870369656e+06 +1.869899906e+06 +1.869899906e+06 +1.3689e+00 +3.7484e+00 +1.6145e+00 -2.0793e+00 +3.2905e+00 +2.8229e+00 +1.7124e+00 +1.5930e+00 +7.3465e-01 +3.5384e+00 +1.8501e+00 -2.6274e-01 +1.4537e+00 -2.9864e-01 -2.1429e+00 +4.3244e+00 -3.7294e+00 +2.8500e+00 +1.2653e+00 -2.4231e+00
1544 +1.543872054e+06 +1.543872054e+06 +1.543402304e+06 +1.543402304e+06 -4.7756e+00 -2.7364e+00 +8.0357e-01 +2.9420e+00 -3.4172e+00 +3.1177e+00 -3.8523e-01 -9.1838e-01 +1.4366e+00 -3.1490e+00 +4.7222e-02 -8.5356e-01 +3.5540e+00 -6.7074e-02 -3.9797e+00 +3.0367e+00 +3.8735e+00 -1.0672e+00 -3.6519e+00 -3.0833e+00
1923 +9.993429813e+05 +9.993429813e+05 +9.988732313e+05 +9.988732313e+05 +4.9554e+00 -4.0258e+00 +2.6057e+00 +4.2890e+00 -2.2255e+00 +1.0694e+00 +1.6889e+00 -8.8733e-01 +6.1224e-01 +4.3902e+00 -3.7595e+00 +9.0022e-01 +2.6927e+00 -1.9936e+00 -3.0367e-01 -6.4725e-01 -4.7072e+00 -3.6300e-01 +1.5012e+00 -3.0261e+00
2726 +5.145853450e+05 +5.145853450e+05 +5.141155950e+05 +5.141155950e+05 +3.5256e+00 +2.9264e+00 +3.5616e+00 -1.3294e-01 -4.8072e+00 +4.6819e+00 -4.7184e+00 -2.5680e+00 +2.8166e+00 +3.4501e+00 +4.1818e+00 +1.1456e+00 +1.8972e+00 -6.8832e-01 -2.0186e+00 +4.1373e+00 -4.0231e+00 -4.4790e+00 -1.9876e+00 +6.0773e-03
12594 +3.754471548e+05 +3.754471548e+05 +3.749774048e+05 +3.749774048e+05 -8.7071e-01 -1.8087e+00 +4.6805e+00 +4.5250e+00 -2.7003e-01 +2.5806e+00 +3.1299e+00 +4.5616e+00 -1.4869e-01 -1.2355e+00 +7.9316e-01 +2.2567e+00 +2.9170e+00 -4.4534e+00 -4.7812e+00 +2.0896e+00 -4.7146e+00 -2.5821e+00 +1.4820e+00 -4.0068e+00
