% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
7734 +6.090048679e+02 +6.090048679e+02 +7.411848679e+02 +7.411848679e+02 +7.8083e-01 +3.3055e+00 +1.9845e+00 +1.6827e+00 +2.4054e+00 -2.3529e+00 +2.1306e+00 -1.1064e+00 -2.5776e+00 +1.5007e+00 -4.0208e+00 +4.0771e+00 +2.9279e-01 -3.5569e-01 -2.4351e+00 +6.6034e-01 +1.3112e+00 +2.9821e+00 +9.7348e-01 -1.1448e+00
15831 +3.609584748e+02 +3.609584748e+02 +4.931384748e+02 +4.931384748e+02 -3.1375e+00 -3.1977e-01 +2.7710e+00 -1.9652e+00 +2.4580e+00 +2.9401e+00 +1.4972e+00 +4.6171e+00 -2.0575e+00 -1.7582e+00 +1.6280e-01 +1.4082e+00 -6.4651e-01 +2.8748e+00 +3.2568e+00 +2.2419e+00 +1.6019e+00 +4.0559e+00 +1.1455e+00 +3.0013e-01
35413 +2.410309592e+02 +2.410309592e+02 +3.732109592e+02 +3.732109592e+02 +7.7107e-01 +3.3152e+00 +1.9845e+00 +1.6827e+00 +2.4054e+00 -2.3529e+00 +2.1306e+00 -1.1845e+00 -2.5776e+00 +1.1031e+00 +3.5017e-01 +4.6850e+00 -3.9288e-01 +3.2852e+00 +2.6178e+00 +4.4590e+00 +1.1847e+00 +2.1852e+00 +9.7317e-01 +1.0433e+00
49732 +1.365959015e+02 +1.365959015e+02 +2.687759015e+02 +2.687759015e+02 +2.6724e+00 -3.7484e-01 +2.7726e+00 -1.9652e+00 +2.4483e+00 +5.7138e-01 +1.6233e+00 -5.2188e-01 +4.8110e-01 -3.0915e+00 +4.1936e-01 +1.6522e+00 +4.0547e-01 +2.7386e+00 +3.5578e+00 +3.0422e+00 +1.3174e+00 +4.0924e+00 +1.0738e+00 +1.4281e+00
60376 +9.725658361e+01 +9.725658361e+01 +2.294365836e+02 +2.294365836e+02 +3.5586e+00 -1.7763e-01 +2.5869e+00 -2.0015e-01 +1.6298e+00 -2.3525e+00 +2.1306e+00 +1.3467e+00 +2.1628e-01 +1.1007e+00 -2.5303e-01 +2.0192e+00 -8.9909e-01 +3.3635e+00 +3.2158e+00 +2.7671e+00 +1.3174e+00 +3.1166e+00 +1.0583e+00 +1.1253e-01
71704 +6.246565933e+01 +6.246565933e+01 +1.946456593e+02 +1.946456593e+02 +3.8664e+00 -3.4805e-01 +2.4360e+00 -3.6409e+00 +2.4017e+00 -4.1324e-01 +1.6232e+00 -5.2188e-01 +9.9909e-01 -6.6058e-01 +1.6280e-01 +2.0170e+00 +1.0316e+00 +3.7629e+00 +3.2158e+00 +1.8655e+00 +1.2782e+00 +3.8067e+00 +1.0583e+00 +1.0794e+00
92515 +3.779565807e+01 +3.779565807e+01 +1.699756581e+02 +1.699756581e+02 +2.8014e+00 +1.3939e+00 +2.5113e+00 -1.9652e+00 +2.4054e+00 -1.1028e+00 +2.2483e+00 -5.2188e-01 -3.0568e-01 +9.6149e-01 +1.6249e-01 +2.0170e+00 +1.0316e+00 +3.7629e+00 +3.2158e+00 +2.7161e+00 +1.3240e+00 +3.1166e+00 +1.3877e+00 +1.0907e+00
101385 +2.486226737e+01 +2.486226737e+01 +1.570422674e+02 +1.570422674e+02 +2.8014e+00 +1.3939e+00 +3.3960e+00 -1.9554e+00 +1.6304e+00 -1.0382e+00 +2.1779e+00 +9.5187e-02 +2.1628e-01 +9.4689e-01 +7.8183e-01 +3.5542e+00 +2.3243e-02 +3.7629e+00 +3.2158e+00 +2.7163e+00 +1.3045e+00 +3.1166e+00 +1.3877e+00 +1.0823e+00
120768 +1.500686679e+01 +1.500686679e+01 +1.471868668e+02 +1.471868668e+02 +2.8014e+00 +1.3938e+00 +3.4350e+00 -1.9651e+00 +2.4385e+00 -1.0382e+00 +2.2484e+00 +9.5187e-02 +2.1689e-01 +9.4689e-01 +7.8183e-01 +3.5542e+00 +9.6944e-01 +3.2854e+00 +3.5578e+00 +2.7683e+00 +1.2880e+00 +3.8067e+00 +1.0738e+00 +1.0589e+00
150146 +9.824972520e+00 +9.824972520e+00 +1.420049725e+02 +1.420049725e+02 +2.7615e+00 +1.5027e+00 +3.4350e+00 -1.9651e+00 +2.4385e+00 -1.0395e+00 +2.2483e+00 +9.5187e-02 +2.1628e-01 +9.4689e-01 +7.8183e-01 +3.0112e+00 +9.6946e-01 +3.2854e+00 +3.5693e+00 +3.1594e+00 +1.3113e+00 +3.8066e+00 +1.3877e+00 +1.0638e+00
176206 +6.217503428e+00 +6.217503428e+00 +1.383975034e+02 +1.383975034e+02 +2.7959e+00 +1.5027e+00 +3.4350e+00 -1.9651e+00 +2.4835e+00 -1.0382e+00 +2.2531e+00 +9.5187e-02 +9.2991e-01 +9.4689e-01 +7.8183e-01 +3.0112e+00 +9.6944e-01 +3.2854e+00 +3.5773e+00 +2.7488e+00 +1.3113e+00 +3.1167e+00 +1.3870e+00 +1.0638e+00
205213 +3.869759413e+00 +3.869759413e+00 +1.360497594e+02 +1.360497594e+02 +2.7623e+00 +1.5027e+00 +3.4350e+00 -1.9651e+00 +2.4678e+00 -1.0395e+00 +2.2483e+00 +9.5149e-02 +9.1944e-01 +4.0001e-01 +7.8183e-01 +3.0307e+00 +9.6944e-01 +3.2843e+00 +3.5773e+00 +2.7487e+00 +1.3150e+00 +3.4457e+00 +1.3871e+00 +1.0637e+00
282981 +2.502860801e+00 +2.502860801e+00 +1.346828608e+02 +1.346828608e+02 +2.7623e+00 +1.4880e+00 +3.4375e+00 -1.9652e+00 +2.4873e+00 -1.0541e+00 +2.2629e+00 +9.5187e-02 +9.2503e-01 +4.0032e-01 +7.9160e-01 +3.0309e+00 +9.7433e-01 +3.2854e+00 +3.5822e+00 +2.7390e+00 +1.3046e+00 +3.4557e+00 +1.3867e+00 +1.0637e+00
450686 +1.349047110e+00 +1.349047110e+00 +1.335290471e+02 +1.335290471e+02 +3.7437e+00 +1.4829e+00 +3.4375e+00 -1.9651e+00 +2.4897e+00 -1.0544e+00 +2.2653e+00 +9.7630e-02 +9.2808e-01 +4.0970e-01 +7.9145e-01 +3.0356e+00 +9.7614e-01 +3.2817e+00 +3.5837e+00 +2.7390e+00 +1.3083e+00 +3.4598e+00 +1.3867e+00 +1.0644e+00
% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.446542114e+04 +1.446542114e+04 +1.400333114e+04 +1.400333114e+04 -2.5682e+00 -4.8807e+00 -3.5756e+00 -2.6849e+00 -2.5291e+00 +5.8061e-01 +1.9947e-01 -3.9567e+00 +2.9023e+00 -2.2920e+00 -2.7893e+00 +4.3836e+00 +4.8284e+00 -8.9728e-02 +3.8401e+00 -3.6565e-01 -7.0051e-01 +2.8614e+00 +4.8168e-01 +4.9421e+00
4 +3.672750431e+03 +3.672750431e+03 +3.210660431e+03 +3.210660431e+03 -4.5567e-01 -4.5230e+00 -1.8714e+00 -4.5145e+00 -1.1776e+00 -6.0207e-01 -2.3151e+00 -2.6244e+00 +3.3939e+00 +2.5019e+00 +2.9737e-01 +1.3210e+00 -1.0780e+00 -2.7635e+00 -9.3945e-01 +2.2920e+00 -4.9423e+00 +4.0738e+00 +4.3299e+00 -2.2120e+00
5 +1.936330754e+03 +1.936330754e+03 +1.474240754e+03 +1.474240754e+03 -3.1244e+00 +4.0557e+00 +4.0981e+00 +1.5159e+00 +4.4020e+00 +1.6088e+00 -3.8898e+00 +3.7659e+00 +1.7837e+00 +2.3484e+00 -2.9790e+00 +4.1085e-01 -1.5209e+00 -3.1761e+00 -2.2734e+00 -1.3433e+00 -3.1204e+00 +4.7261e+00 +1.9261e+00 +3.4911e+00
20 +1.362935160e+03 +1.362935160e+03 +9.008451602e+02 +9.008451602e+02 +2.5419e+00 +2.7359e+00 -3.3181e+00 +2.0241e+00 +2.7237e+00 -9.1183e-02 +2.0596e+00 -3.1887e+00 -2.9213e-02 -6.7068e-01 +3.4188e+00 -4.8434e+00 -4.3623e+00 +4.6024e-01 -3.4413e-01 +2.9018e+00 -2.4496e+00 -7.9731e-01 -1.8442e+00 +3.6306e+00
223 +8.090715290e+02 +8.090715290e+02 +3.469815290e+02 +3.469815290e+02 -2.0821e+00 +3.9095e+00 +2.3373e+00 -2.9829e+00 -1.0007e+00 -1.4174e+00 -2.4198e+00 +3.4173e+00 +3.3944e-01 -3.5570e+00 +2.7046e+00 +4.2000e+00 +5.7669e-01 -2.9284e+00 -1.2985e+00 -4.1703e+00 +5.2535e-01 +1.0202e+00 +1.5510e+00 +2.0476e+00
3850 +6.199044609e+02 +6.199044609e+02 +1.578144609e+02 +1.578144609e+02 +2.0225e+00 -9.5520e-01 +9.6677e-01 -2.6112e+00 +9.8211e-01 +3.8967e+00 -1.7769e-02 -3.6014e+00 -1.7957e+00 -1.5086e+00 -9.2608e-01 +1.4159e+00 +2.3301e-01 -9.9874e-01 -5.1541e-01 -2.1133e+00 +5.3846e-01 +4.5624e+00 +2.4567e+00 +4.5216e-01
14529 +3.979953040e+02 +3.979953040e+02 -6.409469603e+01 -6.409469603e+01 -1.7996e+00 -2.9955e+00 +6.3329e-01 -9.2158e-01 +2.4244e+00 +2.5663e+00 +8.5159e-01 +2.0994e+00 -1.3453e+00 +1.2376e-01 +7.0422e-02 -3.1687e+00 +1.5275e-01 -2.6139e+00 -5.5817e-01 -4.7727e+00 -1.0344e+00 +8.7078e-01 +1.6562e+00 +1.6240e+00
28547 +2.498289550e+02 +2.498289550e+02 -2.122610450e+02 -2.122610450e+02 -6.7069e-01 -8.0978e-01 +2.2184e+00 +4.1848e+00 +1.3125e+00 +2.7346e+00 -1.9916e+00 +3.9069e+00 +1.7488e+00 +1.1569e+00 +2.8556e+00 -1.3459e+00 -7.8712e-01 -4.1482e+00 +4.5772e-01 -3.5235e+00 -1.0507e+00 +1.9286e+00 +2.4334e+00 +2.4833e+00
44489 +1.512135566e+02 +1.512135566e+02 -3.108764434e+02 -3.108764434e+02 +2.3465e+00 +6.2851e-01 +1.9319e+00 -9.5833e-01 +2.1691e+00 -4.0166e-02 +2.5621e+00 +3.9118e+00 +1.7488e+00 +1.1569e+00 +2.8556e+00 -1.3849e+00 -7.8712e-01 -4.1482e+00 +4.5772e-01 -3.5235e+00 +2.7224e-02 +2.5179e+00 +2.8341e+00 +1.4698e+00
58969 +9.242648491e+01 +9.242648491e+01 -3.696635151e+02 -3.696635151e+02 +3.5739e-01 +1.2907e+00 +2.1573e+00 +1.1256e-01 +1.5991e+00 +1.3608e+00 +1.7737e+00 +2.5317e+00 +1.7971e+00 +6.2866e-01 +1.7079e+00 -3.8018e+00 +5.5550e-02 -2.9093e+00 +1.3157e+00 -3.9840e+00 -1.0505e+00 +2.2313e+00 +2.8546e+00 +1.1798e+00
79868 +6.308834340e+01 +6.308834340e+01 -3.990016566e+02 -3.990016566e+02 +1.2861e+00 +3.3351e+00 +1.2629e+00 -2.5190e-01 +2.1691e+00 +2.7590e+00 +1.8286e+00 +2.6569e+00 +1.7995e+00 -5.0834e-01 +2.2385e+00 -3.8018e+00 -3.6250e-01 -1.5282e+00 +9.5978e-01 -3.9450e+00 +3.8524e-02 +2.5953e+00 +2.1209e+00 +2.1561e+00
99068 +3.287027739e+01 +3.287027739e+01 -4.292197226e+02 -4.292197226e+02 +2.3440e+00 +6.2851e-01 +2.2184e+00 +7.3654e-01 +1.4237e+00 +2.7593e+00 +1.8334e+00 +2.5317e+00 +1.7971e+00 +6.2866e-01 +2.2385e+00 -3.7770e+00 +5.5626e-02 -2.9530e+00 +1.3280e+00 -3.5235e+00 +3.0896e-01 +2.5953e+00 +2.8280e+00 +1.5163e+00
114442 +2.462852390e+01 +2.462852390e+01 -4.374614761e+02 -4.374614761e+02 +2.3465e+00 +1.2907e+00 +2.1573e+00 +7.7196e-01 +2.2076e+00 +1.3608e+00 +1.7950e+00 +2.5317e+00 +1.7974e+00 +6.2866e-01 +2.2385e+00 -3.8018e+00 +1.3375e-01 -2.9530e+00 +9.8083e-01 -3.5235e+00 +1.0600e-02 +3.2992e+00 +2.8280e+00 +2.0963e+00
135471 +1.543468448e+01 +1.543468448e+01 -4.466553155e+02 -4.466553155e+02 +2.3440e+00 +1.3688e+00 +2.1573e+00 +7.3297e-01 +2.2855e+00 +1.3620e+00 +1.8285e+00 +2.5317e+00 +1.7971e+00 +6.2866e-01 +2.1995e+00 -3.8018e+00 +1.3375e-01 -2.9530e+00 +9.8083e-01 -3.9633e+00 +3.3205e-01 +2.5953e+00 +2.8280e+00 +1.5163e+00
156240 +8.989844573e+00 +8.989844573e+00 -4.531001554e+02 -4.531001554e+02 +2.3440e+00 +3.2962e+00 +2.1768e+00 +7.7203e-01 +2.2855e+00 +1.3608e+00 +2.5231e+00 +2.6098e+00 +1.7971e+00 +6.2255e-02 +2.7163e+00 -3.7770e+00 +1.3368e-01 -2.9517e+00 +9.8083e-01 -3.9242e+00 +3.3266e-01 +3.2968e+00 +2.8280e+00 +2.1407e+00
177059 +6.227651099e+00 +6.227651099e+00 -4.558623489e+02 -4.558623489e+02 +2.3464e+00 +1.3688e+00 +2.1768e+00 +7.3289e-01 +2.2852e+00 +2.2033e+00 +2.5231e+00 +2.6098e+00 +1.7971e+00 +6.2255e-02 +2.7163e+00 -3.7867e+00 +1.3368e-01 -2.9517e+00 +9.8083e-01 -3.9242e+00 +3.3266e-01 +3.2968e+00 +2.8280e+00 +1.8288e+00
215157 +3.977032387e+00 +3.977032387e+00 -4.581129676e+02 -4.581129676e+02 +2.3440e+00 +1.3394e+00 +2.2086e+00 +7.3289e-01 +2.2855e+00 +2.2033e+00 +2.5425e+00 +2.5903e+00 +1.7971e+00 +6.2250e-02 +2.7260e+00 -3.7867e+00 +1.3368e-01 -2.9529e+00 +9.8083e-01 -3.9241e+00 +3.3694e-01 +2.9267e+00 +2.8279e+00 +1.8264e+00
288807 +1.951030348e+00 +1.951030348e+00 -4.601389697e+02 -4.601389697e+02 +2.3440e+00 +2.2769e+00 +2.2086e+00 +7.2313e-01 +2.2855e+00 +2.1936e+00 +2.5425e+00 +2.6098e+00 +1.7971e+00 +6.2255e-02 +2.7309e+00 -3.7867e+00 +1.3613e-01 -2.9578e+00 +9.8075e-01 -3.9245e+00 +3.3762e-01 +2.9462e+00 +2.8278e+00 +1.8196e+00
318255 +1.583331048e+00 +1.583331048e+00 -4.605066690e+02 -4.605066690e+02 +2.3440e+00 +2.2965e+00 +2.2086e+00 +7.3289e-01 +2.2977e+00 +2.1887e+00 +2.5425e+00 +2.5952e+00 +1.7970e+00 +6.2255e-02 +2.7332e+00 -3.7867e+00 +1.3613e-01 -2.9578e+00 +9.7808e-01 -3.9245e+00 +3.3755e-01 +2.9462e+00 +2.8281e+00 +1.8207e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.732418658e+04 +1.732418658e+04 +1.740184658e+04 +1.740184658e+04 -4.8553e+00 -3.9930e-01 +1.9743e+00 +2.0819e-01 -4.3391e+00 +3.8571e+00 +4.9050e+00 +2.9964e+00 -2.1403e+00 +6.8663e-01 -3.4890e+00 -1.4759e+00 -9.1665e-01 +3.3375e+00 +1.3871e+00 -3.2360e+00 +4.5228e+00 -4.9808e-01 +2.6616e+00 -2.7435e+00
2 +1.571804140e+04 +1.571804140e+04 +1.579570140e+04 +1.579570140e+04 -4.5365e+00 +3.3165e+00 +1.8484e+00 -6.1222e-01 +4.6239e+00 -4.4620e+00 -1.3430e+00 -4.9259e+00 +4.2317e-01 -4.1887e+00 -6.3781e-01 -8.5461e-01 +4.4301e+00 +3.4942e+00 +4.1842e+00 +3.8823e+00 +1.4361e+00 -3.4316e-01 +4.9601e+00 -4.8344e+00
3 +5.344499874e+03 +5.344499874e+03 +5.422159874e+03 +5.422159874e+03 -4.7459e+00 -1.0873e+00 -3.2154e+00 -4.7156e+00 +4.8812e+00 -2.3717e+00 -1.6000e+00 -1.8246e+00 -1.0590e+00 -4.9699e+00 +3.3281e+00 -1.9659e+00 -9.1183e-01 +3.9007e+00 -2.5269e+00 -2.3855e+00 +2.2584e+00 -1.1956e+00 -4.4647e+00 +3.2297e+00
5 +2.616114329e+03 +2.616114329e+03 +2.693774329e+03 +2.693774329e+03 -3.8635e+00 -3.2482e+00 +8.6439e-02 +8.8652e-01 +4.9538e+00 +3.8747e+00 -1.3703e+00 -2.6300e+00 -3.0844e+00 -3.6304e+00 +1.6398e+00 +3.6720e+00 -4.9045e+00 -2.4612e+00 +1.2156e-01 +1.8538e+00 +1.1551e+00 +2.2166e+00 -2.6062e+00 -9.1799e-01
9 +1.194184437e+03 +1.194184437e+03 +1.271844437e+03 +1.271844437e+03 -2.7153e+00 -1.8582e+00 -3.9232e+00 +2.2426e+00 +1.1102e-02 +3.1072e+00 -3.5112e-01 -2.5991e+00 +4.5563e-01 -9.4310e-01 +1.6993e+00 -2.6456e+00 -2.0880e+00 +1.7893e+00 -3.3656e+00 -2.0125e+00 -1.9618e+00 -2.8624e+00 +3.5484e+00 -3.4790e+00
283 +9.911813333e+02 +9.911813333e+02 +1.068841333e+03 +1.068841333e+03 -3.3629e+00 +1.2618e-01 -4.9176e+00 -2.5122e+00 +1.6418e+00 -2.6042e+00 -2.5941e+00 -3.7650e+00 -4.9354e+00 -2.4364e+00 +4.6485e-01 -2.4580e+00 -3.7790e-01 -2.1850e+00 -1.2971e-01 +2.4966e+00 -2.1318e+00 -2.7281e+00 -4.2270e+00 -1.7015e+00
3754 +5.924737749e+02 +5.924737749e+02 +6.701337749e+02 +6.701337749e+02 -4.3340e+00 +1.8019e+00 -1.3048e-01 +1.5887e+00 +1.8248e+00 +2.0894e+00 -2.3994e+00 +3.2610e+00 -1.5882e+00 -2.9020e-01 -1.4395e-02 +1.5812e+00 -3.2019e+00 +2.5603e-02 +1.3460e+00 -2.9882e+00 +4.4133e-01 -2.5793e+00 +1.7160e+00 -3.1906e+00
16474 +3.938192711e+02 +3.938192711e+02 +4.714792711e+02 +4.714792711e+02 -9.7652e-02 -2.5720e+00 -2.3984e+00 +3.7497e+00 +1.6985e+00 +2.3000e+00 -6.8022e-01 +1.8463e+00 -3.3935e+00 -3.8257e+00 +2.5710e+00 -3.0075e-01 +2.4208e-01 -4.6106e+00 +1.3591e+00 -1.6169e+00 -1.2766e+00 -2.4668e+00 +2.7544e+00 -2.2619e+00
33296 +2.433134540e+02 +2.433134540e+02 +3.209734540e+02 +3.209734540e+02 +6.8569e-02 -3.2031e+00 +4.5472e-01 +4.7166e-01 +1.1110e+00 -8.1362e-01 +4.3460e-01 +2.1048e-01 -9.0522e-01 -3.8208e+00 +2.5319e+00 -3.0075e-01 +8.5828e-02 -1.4970e+00 +2.8264e+00 +1.3959e-01 -1.6241e+00 -2.4668e+00 +2.7544e+00 -2.2619e+00
49520 +1.511502492e+02 +1.511502492e+02 +2.288102492e+02 +2.288102492e+02 +2.2801e+00 +9.5971e-01 -1.1719e+00 +2.3661e+00 -1.4286e+00 +9.9531e-01 +6.5180e-01 +1.2785e-01 +1.1459e-01 -3.8897e+00 +2.5767e+00 -3.0075e-01 -2.7146e-01 -1.5678e+00 +1.8544e+00 +2.4258e+00 -1.4628e-01 -3.5761e+00 +2.8044e+00 -2.9213e+00
63204 +9.965690348e+01 +9.965690348e+01 +1.773169035e+02 +1.773169035e+02 +2.2801e+00 -1.8073e+00 +3.7790e-01 +1.6708e+00 +7.3629e-02 +9.9531e-01 +6.5180e-01 -6.0961e-01 -4.5478e-01 -2.7487e+00 +2.5319e+00 -3.0075e-01 -2.7146e-01 -1.4971e+00 +2.8263e+00 +1.2659e+00 +4.0383e-01 -3.5174e+00 +2.8044e+00 -3.0287e+00
78150 +6.080121242e+01 +6.080121242e+01 +1.384612124e+02 +1.384612124e+02 +2.2801e+00 -1.8073e+00 +3.7790e-01 +1.6708e+00 +1.6834e+00 +9.9531e-01 +6.5119e-01 +1.2785e-01 +1.1459e-01 -3.8208e+00 +2.3213e+00 -3.8507e-01 -2.7146e-01 -1.5678e+00 +2.8263e+00 +1.2659e+00 +4.0383e-01 -3.5174e+00 +2.8044e+00 -3.4144e+00
94914 +3.345566115e+01 +3.345566115e+01 +1.111156612e+02 +1.111156612e+02 +2.2801e+00 -1.8074e+00 +3.7790e-01 +3.2156e+00 +2.4082e+00 -1.2969e+00 +6.6484e-01 +1.4738e-01 +1.1459e-01 -3.8507e+00 +2.4645e+00 -3.0075e-01 +2.4177e-01 -1.5690e+00 +2.8165e+00 +5.0699e-01 -8.9178e-02 -3.5174e+00 +2.8044e+00 -3.4511e+00
116118 +2.401580658e+01 +2.401580658e+01 +1.016758066e+02 +1.016758066e+02 +2.2801e+00 -1.8074e+00 +3.7790e-01 +3.2156e+00 +2.4082e+00 -1.2969e+00 +6.6484e-01 +1.4738e-01 +1.1459e-01 -3.8507e+00 +2.3753e+00 -2.8091e-01 +2.8084e-01 -1.5690e+00 +2.8165e+00 +1.3361e+00 -8.9941e-02 -2.7747e+00 +2.8044e+00 -3.4511e+00
140802 +1.504545394e+01 +1.504545394e+01 +9.270545394e+01 +9.270545394e+01 +2.2996e+00 -8.6413e-01 +3.7791e-01 +3.4043e+00 +2.4082e+00 -1.2969e+00 +6.6515e-01 +1.2785e-01 +1.5365e-01 -3.8873e+00 +2.3754e+00 -3.8507e-01 +2.6157e-01 -1.5873e+00 +2.8166e+00 +1.3439e+00 -5.5553e-02 -2.7747e+00 +2.7544e+00 -3.4511e+00
169936 +9.845222171e+00 +9.845222171e+00 +8.750522217e+01 +8.750522217e+01 +2.3949e+00 -8.6413e-01 +3.7669e-01 +3.3262e+00 +2.4204e+00 -1.2969e+00 +6.6515e-01 +1.2907e-01 +1.5243e-01 -3.8873e+00 +2.3558e+00 -3.8995e-01 +2.8111e-01 -1.6093e+00 +2.8165e+00 +1.3439e+00 -8.9941e-02 -2.7356e+00 +2.7568e+00 -3.4511e+00
249628 +6.308622735e+00 +6.308622735e+00 +8.396862274e+01 +8.396862274e+01 +2.3949e+00 -8.6413e-01 +3.5838e-01 +3.3262e+00 +2.4616e+00 -1.3262e+00 +6.6484e-01 +1.1810e-01 +1.5366e-01 -3.8690e+00 +2.3753e+00 -3.7531e-01 +2.9575e-01 -1.6074e+00 +2.8166e+00 +1.3505e+00 -7.5084e-02 -2.7503e+00 +2.7666e+00 -3.4511e+00
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.103048130e+03 +3.103048130e+03 +3.218728130e+03 +3.218728130e+03 -4.0043e+00 -8.5153e-01 -4.1089e+00 -2.1936e+00 -3.1478e+00 +2.0391e+00 +3.3252e+00 +1.8922e+00 -4.4620e+00 -3.3163e-01 +1.1358e+00 -1.5026e+00 -3.8537e-01 +4.0391e+00 +1.4905e+00 -4.8465e+00 +2.1421e+00 -2.0201e+00 +7.4889e-01 +4.5782e+00
3 +1.888661993e+03 +1.888661993e+03 +2.004341993e+03 +2.004341993e+03 -2.7946e+00 +4.4808e+00 +8.6662e-01 +1.6452e+00 -3.4911e+00 +2.0583e+00 +4.6762e+00 -2.2381e+00 -2.6084e+00 +4.0752e-01 -1.9356e+00 +3.3423e+00 +2.9319e+00 +1.6814e+00 -3.4464e+00 -3.6202e+00 -2.7865e+00 +1.5128e+00 +4.0016e+00 -4.5796e+00
8 +1.499924320e+03 +1.499924320e+03 +1.615604320e+03 +1.615604320e+03 +1.6064e+00 -4.0396e-01 -2.0046e-01 +3.6097e+00 +1.0299e+00 -6.9102e-01 +5.2914e-01 +1.9837e-01 +3.7199e+00 +2.4826e+00 -1.5309e+00 -5.5590e-02 +2.4976e+00 +7.0197e-01 -3.8356e+00 +4.5452e+00 -3.5986e+00 -1.3274e+00 -2.7411e+00 -4.4561e+00
62 +6.783936367e+02 +6.783936367e+02 +7.940736367e+02 +7.940736367e+02 -3.5049e+00 +1.3664e+00 -3.9226e+00 -2.4527e+00 +5.7866e-01 -3.8073e+00 +4.9276e-01 +4.1357e+00 +1.3412e+00 +2.1788e+00 -1.7343e+00 +1.4143e+00 +1.3835e+00 -1.1594e+00 +9.5421e-01 +2.0072e+00 -4.9526e-01 +4.9064e+00 +1.7543e+00 +2.8386e-01
7158 +6.170517097e+02 +6.170517097e+02 +7.327317097e+02 +7.327317097e+02 +1.1203e+00 -2.0280e+00 -6.3356e-01 +2.8101e+00 +3.5337e+00 -3.1736e+00 +2.3188e+00 -2.6659e+00 +9.0346e-01 -3.4022e+00 -2.9482e+00 +6.0024e-02 +4.6872e-01 -1.2492e+00 +1.0116e+00 -4.2665e+00 +4.2232e-01 +4.0615e+00 +3.3018e+00 +1.5015e+00
15298 +3.980830340e+02 +3.980830340e+02 +5.137630340e+02 +5.137630340e+02 +4.8484e-01 -8.9895e-01 -3.6016e+00 -3.0823e+00 +1.1945e+00 -7.5328e-01 -6.0801e-01 +4.4541e+00 +4.0698e+00 +2.6964e+00 +2.8814e+00 -2.2647e+00 +1.1385e+00 +1.8260e+00 +4.5513e-01 -4.3967e-01 +2.6659e-02 +4.2938e+00 +3.0806e+00 -1.1225e+00
28696 +2.477887980e+02 +2.477887980e+02 +3.634687980e+02 +3.634687980e+02 -1.5936e+00 -2.5109e+00 -2.7476e+00 +4.7414e+00 +2.2260e-01 -1.2690e+00 +3.2871e+00 +4.3691e+00 +3.3650e+00 -1.9062e+00 +9.7447e-01 -2.2893e+00 +1.5068e+00 +5.6072e-01 +4.5310e-01 -5.4581e-01 +1.2544e-01 +3.4762e+00 +3.4422e+00 -1.5743e+00
44437 +1.558873223e+02 +1.558873223e+02 +2.715673223e+02 +2.715673223e+02 +1.1203e+00 -2.0281e+00 -7.1168e-01 +2.8101e+00 +3.5337e+00 -3.1736e+00 +2.2797e+00 +1.4833e+00 +3.6223e+00 -1.3867e+00 +1.1021e+00 -3.7741e+00 +2.8161e+00 +1.1511e+00 +1.9562e+00 -2.7748e-01 +4.2232e-01 +3.1642e+00 +3.0513e+00 -1.0911e+00
58072 +9.875508383e+01 +9.875508383e+01 +2.144350838e+02 +2.144350838e+02 +1.1203e+00 -2.0280e+00 -6.7262e-01 +4.7414e+00 +3.5337e+00 -3.1712e+00 +3.2871e+00 +4.3691e+00 +3.3674e+00 -2.4063e+00 +3.1617e+00 -2.2580e+00 +2.9192e+00 +5.2408e-01 +1.1983e+00 -2.7747e-01 +4.2232e-01 +4.2014e+00 +3.1137e+00 -6.3321e-01
71063 +6.296581442e+01 +6.296581442e+01 +1.786458144e+02 +1.786458144e+02 +1.1154e+00 -2.0109e+00 -7.1168e-01 +3.1226e+00 +3.5337e+00 -3.1736e+00 +2.3188e+00 +3.0013e+00 +2.1632e+00 -2.4063e+00 +3.4309e+00 -2.2635e+00 +3.3458e+00 +1.1511e+00 +1.1983e+00 -2.7747e-01 +4.2232e-01 +4.2014e+00 +3.1137e+00 -1.2066e+00
85200 +3.902902031e+01 +3.902902031e+01 +1.547090203e+02 +1.547090203e+02 +1.1987e+00 -2.0085e+00 -6.3356e-01 +3.1226e+00 +3.5331e+00 -3.2518e+00 +2.3188e+00 +2.9201e+00 +3.2961e+00 -1.3865e+00 +3.2512e+00 -2.2647e+00 +2.8161e+00 +7.0968e-01 +1.6411e+00 -7.0325e-03 +4.2171e-01 +3.4502e+00 +3.4392e+00 -1.6158e+00
