% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
782 +9.035048259e+02 +9.035048259e+02 +7.191048259e+02 -1.844000000e+02 +2.4849e+00 -3.5349e+00 +4.4268e+00 +2.4632e-01 +3.5354e+00 -3.5463e+00 +1.7930e+00 -3.4760e+00 +9.8484e-01 +3.2410e+00 +3.4586e+00 +4.9407e+00 +4.2747e+00 -4.6416e+00 -4.7543e-01 +2.3474e+00 +2.5226e+00 -4.9859e+00 +1.0859e-01 -3.2597e+00
1164 +4.039574271e+02 +4.039574271e+02 +2.195574271e+02 -1.844000000e+02 +2.4849e+00 -3.5349e+00 +4.4268e+00 +2.4632e-01 +4.2937e+00 -3.5463e+00 +1.7930e+00 -3.4760e+00 +9.8484e-01 +3.2410e+00 +3.4586e+00 +4.9407e+00 +4.2747e+00 -4.6416e+00 -8.5384e-01 +2.2367e+00 +2.5226e+00 -4.9859e+00 +1.0859e-01 -3.2597e+00
1353 +3.717743451e+02 +3.717743451e+02 +1.873743451e+02 -1.844000000e+02 +6.6810e-01 -9.8620e-01 +4.8897e+00 +1.2305e-01 +4.5836e+00 +1.5553e+00 +1.7930e+00 -4.1023e+00 +9.8484e-01 +2.9539e+00 +3.4586e+00 +4.9407e+00 +4.2747e+00 -4.6416e+00 -2.2598e-01 +1.4467e+00 +3.1375e+00 -4.6139e+00 -1.7846e+00 +1.6861e+00
2708 +2.400422062e+02 +2.400422062e+02 +5.564220619e+01 -1.844000000e+02 +4.6441e-01 -9.8620e-01 +4.4805e+00 +1.2305e-01 +3.9424e+00 +7.3903e-01 +1.7930e+00 -4.1023e+00 +9.8484e-01 +2.1527e+00 +4.3316e+00 +4.9407e+00 +4.2747e+00 -4.6416e+00 -2.2598e-01 +1.5821e+00 +1.7097e+00 -4.6139e+00 -2.4642e+00 +1.6861e+00
5416 +1.567218557e+02 +1.567218557e+02 -2.767814431e+01 -1.844000000e+02 +6.6810e-01 -1.5381e+00 +4.3061e+00 -9.8733e-01 +3.3395e+00 -5.3351e-01 +2.8434e+00 -3.8432e+00 +8.0551e-01 +7.2728e-01 +4.9564e+00 +3.7388e+00 +3.2304e+00 -4.0995e+00 +1.6304e+00 +1.5821e+00 +1.7595e+00 -4.4511e+00 -1.7846e+00 +1.1112e-02
7951 +9.687955528e+01 +9.687955528e+01 -8.752044472e+01 -1.844000000e+02 +2.8740e-01 -1.7211e+00 +4.3061e+00 -9.8733e-01 +2.4839e+00 -5.3351e-01 +1.7930e+00 -3.1841e+00 +2.9012e-01 +4.4677e-01 +4.9564e+00 +1.7113e+00 +2.3768e+00 -3.7919e+00 +1.6304e+00 +1.1616e+00 +3.9692e-01 -4.1952e+00 -2.3358e+00 +1.1112e-02
23120 +6.210426930e+01 +6.210426930e+01 -1.222957307e+02 -1.844000000e+02 -9.6544e-01 -3.7936e+00 +2.6619e+00 -3.9992e-01 +2.4721e+00 -1.9289e+00 +2.6723e+00 -3.9244e+00 +1.8375e+00 -1.2087e+00 +3.9192e+00 -1.9384e+00 +3.5176e+00 -2.9814e+00 +7.3298e-01 +1.0533e+00 +1.0513e-01 -4.9070e+00 -3.2739e+00 -1.5142e+00
24656 +3.709117691e+01 +3.709117691e+01 -1.473088231e+02 -1.844000000e+02 -9.6544e-01 -2.9056e+00 +2.6619e+00 -1.2391e+00 +1.7080e+00 -1.9289e+00 +2.4008e+00 -2.9463e+00 +2.0837e+00 -9.3363e-01 +3.8023e+00 -1.9384e+00 +3.5176e+00 -2.9814e+00 +7.3298e-01 +2.8959e-01 -2.3634e-01 -4.5896e+00 -3.2388e+00 -1.6962e+00
25606 +2.448729464e+01 +2.448729464e+01 -1.599127054e+02 -1.844000000e+02 -1.4244e+00 -3.0669e+00 +2.6619e+00 -1.2391e+00 +1.3864e+00 -1.9289e+00 +2.4008e+00 -2.9463e+00 +2.0837e+00 -1.2595e+00 +3.8023e+00 -2.2346e+00 +3.5176e+00 -2.9814e+00 +7.3298e-01 +7.0300e-02 -3.1148e-01 -4.0964e+00 -3.2388e+00 -1.7975e+00
27723 +1.550450803e+01 +1.550450803e+01 -1.688954920e+02 -1.844000000e+02 -1.4244e+00 -3.2164e+00 +2.6619e+00 -1.3939e+00 +1.3864e+00 -1.9289e+00 +2.4008e+00 -2.2234e+00 +2.0837e+00 -1.2595e+00 +3.7302e+00 -1.9384e+00 +3.4885e+00 -2.7498e+00 +1.3970e+00 +2.8959e-01 -3.1148e-01 -3.7246e+00 -3.2388e+00 -2.1927e+00
58772 +9.574844422e+00 +9.574844422e+00 -1.748251556e+02 -1.844000000e+02 -1.4244e+00 -3.6782e+00 +2.6619e+00 -1.7923e+00 +8.6824e-01 -1.9289e+00 +2.2119e+00 -2.2234e+00 +2.0837e+00 -1.6955e+00 +3.8023e+00 -1.9289e+00 +3.5176e+00 -2.8384e+00 +1.0060e+00 +1.7580e-01 -3.8986e-01 -3.5271e+00 -3.2388e+00 -2.9762e+00
60444 +6.153377513e+00 +6.153377513e+00 -1.782466225e+02 -1.844000000e+02 -1.9546e+00 -3.6782e+00 +2.6619e+00 -1.7923e+00 +7.0788e-01 -1.9289e+00 +2.2119e+00 -2.2234e+00 +2.0837e+00 -1.6955e+00 +3.8023e+00 -1.9289e+00 +3.3709e+00 -2.8384e+00 +1.0947e+00 +1.7580e-01 -4.9218e-01 -3.5271e+00 -3.2388e+00 -2.9762e+00
106584 +3.957876334e+00 +3.957876334e+00 -1.804421237e+02 -1.844000000e+02 -2.1159e+00 -3.6971e+00 +2.6619e+00 -2.0837e+00 +6.3876e-01 -1.9289e+00 +2.0765e+00 -2.1836e+00 +2.0837e+00 -1.6955e+00 +3.6803e+00 -2.0595e+00 +3.3410e+00 -2.8384e+00 +1.1071e+00 +1.7580e-01 -4.9218e-01 -3.5271e+00 -3.2992e+00 -3.1317e+00
149335 +2.449070732e+00 +2.449070732e+00 -1.819509293e+02 -1.844000000e+02 -2.1159e+00 -3.6971e+00 +2.6619e+00 -2.1076e+00 +5.5604e-01 -1.9289e+00 +2.0765e+00 -1.9705e+00 +2.0441e+00 -1.6955e+00 +3.5758e+00 -2.1591e+00 +3.2989e+00 -2.8384e+00 +1.0947e+00 +2.1291e-01 -6.1884e-01 -3.5271e+00 -3.3793e+00 -3.4687e+00
189316 +1.550106139e+00 +1.550106139e+00 -1.828498939e+02 -1.844000000e+02 -2.1475e+00 -3.8059e+00 +2.6331e+00 -2.2813e+00 +4.2453e-01 -1.8457e+00 +1.9132e+00 -2.1218e+00 +1.6494e+00 -1.7362e+00 +3.5623e+00 -2.1337e+00 +3.2434e+00 -2.7779e+00 +1.0947e+00 +3.5001e-01 -7.1174e-01 -3.5271e+00 -3.3947e+00 -3.3487e+00
219023 +9.563504207e-01 +9.563504207e-01 -1.834436496e+02 -1.844000000e+02 -2.1573e+00 -3.6971e+00 +2.5855e+00 -2.2412e+00 +3.6642e-01 -1.8354e+00 +1.8922e+00 -2.1137e+00 +1.7603e+00 -1.8420e+00 +3.4388e+00 -2.1604e+00 +3.3146e+00 -2.7516e+00 +1.1071e+00 +4.0799e-01 -9.1000e-01 -3.4753e+00 -3.5150e+00 -3.5767e+00
286873 +6.308070913e-01 +6.308070913e-01 -1.837691929e+02 -1.844000000e+02 -2.1573e+00 -3.6971e+00 +2.5855e+00 -2.3296e+00 +2.9939e-01 -1.8354e+00 +1.8922e+00 -2.0129e+00 +1.8652e+00 -1.8420e+00 +3.4388e+00 -2.4043e+00 +3.3137e+00 -2.7516e+00 +1.1071e+00 +4.0799e-01 -9.1000e-01 -3.4606e+00 -3.5150e+00 -3.5767e+00
327586 +3.922223871e-01 +3.922223871e-01 -1.840077776e+02 -1.844000000e+02 -2.2232e+00 -3.7723e+00 +2.5587e+00 -2.3466e+00 +3.6026e-01 -1.8266e+00 +1.9004e+00 -2.0320e+00 +1.7992e+00 -1.8204e+00 +3.3800e+00 -2.3695e+00 +3.2008e+00 -2.8056e+00 +1.0672e+00 +4.7134e-01 -8.0945e-01 -3.4326e+00 -3.5822e+00 -3.6754e+00
366030 +2.469661375e-01 +2.469661375e-01 -1.841530339e+02 -1.844000000e+02 -2.2684e+00 -3.7693e+00 +2.5430e+00 -2.3803e+00 +2.4799e-01 -1.7777e+00 +1.9015e+00 -2.0037e+00 +1.7490e+00 -1.8956e+00 +3.3248e+00 -2.3203e+00 +3.2500e+00 -2.7531e+00 +1.1181e+00 +4.6341e-01 -9.0276e-01 -3.4304e+00 -3.5091e+00 -3.7332e+00
443441 +1.549224370e-01 +1.549224370e-01 -1.842450776e+02 -1.844000000e+02 -2.2652e+00 -3.7753e+00 +2.5972e+00 -2.3819e+00 +1.9428e-01 -1.8033e+00 +1.8688e+00 -1.9804e+00 +1.7421e+00 -1.8910e+00 +3.3414e+00 -2.3887e+00 +3.2498e+00 -2.7600e+00 +1.0231e+00 +4.8281e-01 -8.9448e-01 -3.4150e+00 -3.5609e+00 -3.7097e+00
522303 +9.063287850e-02 +9.063287850e-02 -1.843093671e+02 -1.844000000e+02 -2.2581e+00 -3.7718e+00 +2.5881e+00 -2.3571e+00 +2.0250e-01 -1.7898e+00 +1.8549e+00 -1.9628e+00 +1.7360e+00 -1.8755e+00 +3.3778e+00 -2.3996e+00 +3.1838e+00 -2.7644e+00 +1.0237e+00 +4.7766e-01 -8.9964e-01 -3.4256e+00 -3.5901e+00 -3.7248e+00
573244 +5.135381546e-02 +5.135381546e-02 -1.843486462e+02 -1.844000000e+02 -2.2751e+00 -3.7742e+00 +2.5953e+00 -2.3670e+00 +1.9781e-01 -1.8053e+00 +1.8481e+00 -1.9385e+00 +1.7363e+00 -1.8755e+00 +3.3816e+00 -2.4094e+00 +3.1942e+00 -2.7416e+00 +1.0235e+00 +4.9048e-01 -8.9223e-01 -3.3997e+00 -3.5957e+00 -3.7598e+00
582044 +3.720460895e-02 +3.720460895e-02 -1.843627954e+02 -1.844000000e+02 -2.2760e+00 -3.7780e+00 +2.5817e+00 -2.3637e+00 +1.7854e-01 -1.8048e+00 +1.8616e+00 -1.9184e+00 +1.7755e+00 -1.8804e+00 +3.3680e+00 -2.4102e+00 +3.1799e+00 -2.7518e+00 +1.0315e+00 +4.8179e-01 -8.8443e-01 -3.3905e+00 -3.5806e+00 -3.8075e+00
755180 +2.357025777e-02 +2.357025777e-02 -1.843764297e+02 -1.844000000e+02 -2.2760e+00 -3.7806e+00 +2.5819e+00 -2.3716e+00 +1.6910e-01 -1.8013e+00 +1.8553e+00 -1.9203e+00 +1.7458e+00 -1.8716e+00 +3.3660e+00 -2.4118e+00 +3.1627e+00 -2.7494e+00 +1.0211e+00 +5.0757e-01 -8.7265e-01 -3.3874e+00 -3.5909e+00 -3.8041e+00
756580 +1.530560411e-02 +1.530560411e-02 -1.843846944e+02 -1.844000000e+02 -2.2760e+00 -3.7822e+00 +2.5827e+00 -2.3753e+00 +1.5382e-01 -1.7946e+00 +1.8452e+00 -1.9186e+00 +1.7392e+00 -1.8700e+00 +3.3706e+00 -2.4098e+00 +3.1681e+00 -2.7469e+00 +1.0181e+00 +5.2046e-01 -8.8083e-01 -3.3878e+00 -3.5996e+00 -3.8089e+00
825564 +8.876929546e-03 +8.876929546e-03 -1.843911231e+02 -1.844000000e+02 -2.2762e+00 -3.7815e+00 +2.5843e+00 -2.3785e+00 +1.4876e-01 -1.7925e+00 +1.8436e+00 -1.9159e+00 +1.7491e+00 -1.8778e+00 +3.3739e+00 -2.4300e+00 +3.1646e+00 -2.7398e+00 +1.0177e+00 +5.0903e-01 -8.8790e-01 -3.3895e+00 -3.6047e+00 -3.8099e+00
894985 +6.288798372e-03 +6.288798372e-03 -1.843937112e+02 -1.844000000e+02 -2.2793e+00 -3.7807e+00 +2.5820e+00 -2.3769e+00 +1.5282e-01 -1.7955e+00 +1.8476e+00 -1.9165e+00 +1.7506e+00 -1.8780e+00 +3.3818e+00 -2.4373e+00 +3.1668e+00 -2.7433e+00 +1.0160e+00 +5.0271e-01 -8.9734e-01 -3.3879e+00 -3.6114e+00 -3.8121e+00
960434 +3.741618576e-03 +3.741618576e-03 -1.843962584e+02 -1.844000000e+02 -2.2769e+00 -3.7842e+00 +2.5776e+00 -2.3802e+00 +1.5257e-01 -1.7944e+00 +1.8439e+00 -1.9125e+00 +1.7463e+00 -1.8751e+00 +3.3731e+00 -2.4415e+00 +3.1679e+00 -2.7449e+00 +1.0149e+00 +5.0916e-01 -8.9945e-01 -3.3870e+00 -3.6167e+00 -3.8115e+00
1013947 +2.493668334e-03 +2.493668334e-03 -1.843975063e+02 -1.844000000e+02 -2.2771e+00 -3.7940e+00 +2.5647e+00 -2.3787e+00 +1.4866e-01 -1.7992e+00 +1.8470e+00 -1.9100e+00 +1.7495e+00 -1.8702e+00 +3.3744e+00 -2.4381e+00 +3.1764e+00 -2.7482e+00 +1.0172e+00 +5.0363e-01 -8.9503e-01 -3.3862e+00 -3.6169e+00 -3.8159e+00
1158912 +1.468318498e-03 +1.468318498e-03 -1.843985317e+02 -1.844000000e+02 -2.2785e+00 -3.7910e+00 +2.5695e+00 -2.3758e+00 +1.5199e-01 -1.7960e+00 +1.8432e+00 -1.9089e+00 +1.7448e+00 -1.8713e+00 +3.3723e+00 -2.4413e+00 +3.1667e+00 -2.7457e+00 +1.0180e+00 +5.0572e-01 -9.0412e-01 -3.3869e+00 -3.6186e+00 -3.8205e+00
1224171 +9.781009705e-04 +9.781009705e-04 -1.843990219e+02 -1.844000000e+02 -2.2797e+00 -3.7938e+00 +2.5677e+00 -2.3764e+00 +1.5025e-01 -1.7956e+00 +1.8426e+00 -1.9064e+00 +1.7454e+00 -1.8699e+00 +3.3726e+00 -2.4416e+00 +3.1671e+00 -2.7465e+00 +1.0172e+00 +5.0583e-01 -9.0185e-01 -3.3869e+00 -3.6189e+00 -3.8205e+00
1293776 +6.257038490e-04 +6.257038490e-04 -1.843993743e+02 -1.844000000e+02 -2.2795e+00 -3.7937e+00 +2.5684e+00 -2.3764e+00 +1.4840e-01 -1.7958e+00 +1.8426e+00 -1.9068e+00 +1.7456e+00 -1.8692e+00 +3.3731e+00 -2.4436e+00 +3.1674e+00 -2.7465e+00 +1.0161e+00 +5.0563e-01 -9.0273e-01 -3.3832e+00 -3.6180e+00 -3.8205e+00
1363258 +3.031593956e-04 +3.031593956e-04 -1.843996968e+02 -1.844000000e+02 -2.2805e+00 -3.7943e+00 +2.5667e+00 -2.3761e+00 +1.4803e-01 -1.7957e+00 +1.8422e+00 -1.9062e+00 +1.7463e+00 -1.8705e+00 +3.3740e+00 -2.4439e+00 +3.1679e+00 -2.7470e+00 +1.0155e+00 +5.0620e-01 -9.0271e-01 -3.3823e+00 -3.6195e+00 -3.8210e+00
1382429 +1.826246586e-04 +1.826246586e-04 -1.843998174e+02 -1.844000000e+02 -2.2802e+00 -3.7941e+00 +2.5661e+00 -2.3766e+00 +1.4691e-01 -1.7974e+00 +1.8430e+00 -1.9047e+00 +1.7470e+00 -1.8707e+00 +3.3744e+00 -2.4440e+00 +3.1689e+00 -2.7470e+00 +1.0149e+00 +5.0543e-01 -9.0423e-01 -3.3823e+00 -3.6184e+00 -3.8220e+00
1449566 +1.581841388e-04 +1.581841388e-04 -1.843998418e+02 -1.844000000e+02 -2.2805e+00 -3.7941e+00 +2.5658e+00 -2.3768e+00 +1.4707e-01 -1.7975e+00 +1.8431e+00 -1.9034e+00 +1.7474e+00 -1.8707e+00 +3.3741e+00 -2.4447e+00 +3.1690e+00 -2.7473e+00 +1.0148e+00 +5.0539e-01 -9.0369e-01 -3.3825e+00 -3.6184e+00 -3.8220e+00
1567604 +9.741243366e-05 +9.741243366e-05 -1.843999026e+02 -1.844000000e+02 -2.2806e+00 -3.7940e+00 +2.5651e+00 -2.3764e+00 +1.4710e-01 -1.7975e+00 +1.8427e+00 -1.9035e+00 +1.7483e+00 -1.8711e+00 +3.3743e+00 -2.4446e+00 +3.1691e+00 -2.7478e+00 +1.0147e+00 +5.0497e-01 -9.0390e-01 -3.3820e+00 -3.6197e+00 -3.8224e+00
1641418 +6.253966575e-05 +6.253966575e-05 -1.843999375e+02 -1.844000000e+02 -2.2809e+00 -3.7944e+00 +2.5647e+00 -2.3761e+00 +1.4688e-01 -1.7976e+00 +1.8418e+00 -1.9038e+00 +1.7480e+00 -1.8706e+00 +3.3744e+00 -2.4446e+00 +3.1692e+00 -2.7479e+00 +1.0146e+00 +5.0474e-01 -9.0436e-01 -3.3823e+00 -3.6198e+00 -3.8227e+00
1689890 +3.959513268e-05 +3.959513268e-05 -1.843999604e+02 -1.844000000e+02 -2.2808e+00 -3.7947e+00 +2.5644e+00 -2.3760e+00 +1.4675e-01 -1.7976e+00 +1.8420e+00 -1.9043e+00 +1.7479e+00 -1.8706e+00 +3.3753e+00 -2.4449e+00 +3.1691e+00 -2.7482e+00 +1.0146e+00 +5.0475e-01 -9.0445e-01 -3.3822e+00 -3.6197e+00 -3.8230e+00
1730481 +2.504716218e-05 +2.504716218e-05 -1.843999750e+02 -1.844000000e+02 -2.2808e+00 -3.7947e+00 +2.5641e+00 -2.3762e+00 +1.4658e-01 -1.7976e+00 +1.8420e+00 -1.9041e+00 +1.7479e+00 -1.8707e+00 +3.3751e+00 -2.4450e+00 +3.1693e+00 -2.7482e+00 +1.0146e+00 +5.0472e-01 -9.0435e-01 -3.3818e+00 -3.6199e+00 -3.8232e+00
% function evaluation | noise-free fitness - Fopt (-5.188000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.031018774e+06 +1.031018774e+06 +1.030966894e+06 -5.188000000e+01 +4.1672e-01 -3.4953e+00 +6.5540e-01 +1.2493e+00 -3.4745e+00 +3.4685e+00 +7.2701e-01 +6.7197e-01 +9.3648e-01 +1.0912e+00 +1.6013e+00 +8.2645e-01 +2.1406e-01 -3.6824e+00 -3.1660e+00 -3.1038e+00 -2.6115e+00 -3.8984e+00 -2.8408e-01 -3.2015e+00
389 +3.020708520e+05 +3.020708520e+05 +3.020189720e+05 -5.188000000e+01 +7.5918e-01 -5.5663e-01 -3.2972e+00 +4.6318e+00 +7.0531e-01 -3.5410e+00 +3.5564e+00 -2.2469e+00 +4.9058e+00 -2.5878e-01 +2.0042e+00 -4.0531e+00 +1.9941e+00 +8.1856e-01 +2.4265e+00 +9.9575e-02 -1.2760e-01 -1.7677e+00 +1.0211e-02 -4.0021e+00
571 +2.161264881e+05 +2.161264881e+05 +2.160746081e+05 -5.188000000e+01 +7.5918e-01 -5.5663e-01 -3.2972e+00 +4.6318e+00 +7.0531e-01 -3.5410e+00 +3.5564e+00 -2.2469e+00 -1.6802e+00 +6.3194e-01 +2.5509e+00 -3.7221e+00 +2.3807e+00 -7.0710e-01 -3.3102e+00 -2.2195e+00 -3.2665e+00 +1.9854e+00 -2.8818e+00 -4.0021e+00
757 +1.122559859e+05 +1.122559859e+05 +1.122041059e+05 -5.188000000e+01 +7.5918e-01 -5.5663e-01 -3.2972e+00 +4.6318e+00 +7.0531e-01 -2.8373e+00 +3.5564e+00 -2.2469e+00 +4.1804e+00 -2.5878e-01 +2.0042e+00 -4.0531e+00 +1.9941e+00 +8.1856e-01 -3.3102e+00 -2.2195e+00 -3.2665e+00 -4.6700e-02 -2.8818e+00 -4.0021e+00
928 +7.906975564e+04 +7.906975564e+04 +7.901787564e+04 -5.188000000e+01 +7.5918e-01 -5.5663e-01 -3.2972e+00 +1.8786e+00 +2.6960e+00 -2.6179e+00 -1.4187e+00 -3.8344e+00 +4.1804e+00 -2.5878e-01 +2.0042e+00 -4.0531e+00 +1.9941e+00 +8.1856e-01 -3.3102e+00 -2.2195e+00 -3.2665e+00 -4.6700e-02 -2.8818e+00 -4.0021e+00
1281 +4.137843150e+04 +4.137843150e+04 +4.132655150e+04 -5.188000000e+01 +7.5918e-01 -5.5663e-01 -3.2972e+00 +4.6318e+00 +2.6960e+00 -1.6565e+00 -7.4689e-02 -7.2194e-01 +2.6891e+00 -2.2363e+00 +2.5509e+00 -4.0531e+00 +1.9941e+00 +8.1856e-01 -3.3102e+00 -2.2195e+00 -3.2665e+00 -4.6700e-02 -2.8818e+00 -4.0021e+00
1464 +3.438327925e+04 +3.438327925e+04 +3.433139925e+04 -5.188000000e+01 +7.5918e-01 -7.3367e-01 -3.2972e+00 +1.8786e+00 +2.6960e+00 -2.6179e+00 -1.4187e+00 -2.2469e+00 +2.6891e+00 -2.2363e+00 +2.5509e+00 -4.0531e+00 +1.9941e+00 +8.1856e-01 -3.3102e+00 -2.2195e+00 -3.2665e+00 -4.6700e-02 -2.8818e+00 -4.0021e+00
1827 +2.242306030e+04 +2.242306030e+04 +2.237118030e+04 -5.188000000e+01 +7.5918e-01 -5.5663e-01 -2.9216e+00 +4.6318e+00 +2.6960e+00 -2.0885e+00 -7.4689e-02 -7.2194e-01 +2.4017e+00 -3.8917e+00 +2.5509e+00 -4.0531e+00 +1.9941e+00 +8.1856e-01 -3.3102e+00 -2.2195e+00 -3.2665e+00 -4.6700e-02 -2.8818e+00 -3.6315e+00
2187 +1.400683296e+04 +1.400683296e+04 +1.395495296e+04 -5.188000000e+01 +7.5918e-01 -5.5663e-01 -3.2972e+00 +4.6318e+00 +3.4688e+00 -1.6565e+00 -7.4689e-02 -2.2469e+00 +2.4017e+00 -3.8917e+00 +2.5509e+00 -4.0531e+00 +1.9941e+00 +8.1856e-01 -3.3102e+00 -2.2195e+00 -3.2665e+00 -4.6700e-02 -2.8818e+00 -4.0021e+00
2367 +7.724074115e+03 +7.724074115e+03 +7.672194115e+03 -5.188000000e+01 +7.5918e-01 -5.5663e-01 -2.9216e+00 +4.6318e+00 +3.4688e+00 -1.6565e+00 -7.4689e-02 -2.2469e+00 +2.4017e+00 -3.8917e+00 +2.5509e+00 -4.0531e+00 +1.9941e+00 +8.1856e-01 -3.3102e+00 -2.2195e+00 -3.2665e+00 -8.5553e-01 -2.8818e+00 -3.3089e+00
2904 +4.842402165e+03 +4.842402165e+03 +4.790522165e+03 -5.188000000e+01 +7.5918e-01 -8.5218e-01 -3.2972e+00 +4.6318e+00 +3.4688e+00 -1.6565e+00 -7.4689e-02 -2.0342e+00 +2.4017e+00 -3.8917e+00 +2.5509e+00 -4.0531e+00 +1.9941e+00 +8.1856e-01 -3.3102e+00 -2.2195e+00 -3.7153e+00 -8.5553e-01 -2.8818e+00 -3.3089e+00
3087 +3.753971295e+03 +3.753971295e+03 +3.702091295e+03 -5.188000000e+01 +7.5918e-01 -8.5218e-01 -3.2972e+00 +4.6318e+00 +3.4688e+00 -1.6565e+00 -4.7627e-02 -2.2469e+00 +2.4017e+00 -3.8917e+00 +2.5509e+00 -4.8942e+00 +1.9941e+00 +8.1856e-01 -3.3102e+00 -2.2195e+00 -3.7153e+00 -8.5553e-01 -2.8818e+00 -3.3089e+00
3456 +2.411376629e+03 +2.411376629e+03 +2.359496629e+03 -5.188000000e+01 +5.6123e-01 -8.5218e-01 -3.2972e+00 +4.6318e+00 +3.4688e+00 -1.6565e+00 -7.4689e-02 -2.2469e+00 +2.2408e+00 -3.8917e+00 +2.5509e+00 -4.8942e+00 +1.9941e+00 +8.1856e-01 -3.3102e+00 -2.5007e+00 -3.7153e+00 -8.5553e-01 -2.8818e+00 -3.3089e+00
3635 +1.509383689e+03 +1.509383689e+03 +1.457503689e+03 -5.188000000e+01 +7.5918e-01 -8.5218e-01 -3.2972e+00 +4.2923e+00 +3.4688e+00 -1.6565e+00 -7.4689e-02 -2.2469e+00 +2.4017e+00 -3.8917e+00 +2.0126e+00 -4.8942e+00 +1.4344e+00 +8.1856e-01 -3.3102e+00 -2.2195e+00 -3.7153e+00 -8.5553e-01 -2.8818e+00 -3.3089e+00
3815 +7.062790044e+02 +7.062790044e+02 +6.543990044e+02 -5.188000000e+01 +7.5918e-01 -8.5218e-01 -3.2972e+00 +4.2923e+00 +3.4688e+00 -1.6565e+00 -7.4689e-02 -2.2469e+00 +2.4017e+00 -3.8917e+00 +2.0126e+00 -4.8942e+00 +1.4344e+00 +8.1856e-01 -3.3102e+00 -2.5007e+00 -3.7153e+00 -8.5553e-01 -2.8818e+00 -3.3089e+00
3991 +4.279650179e+02 +4.279650179e+02 +3.760850179e+02 -5.188000000e+01 +7.5918e-01 -1.2683e+00 -3.2972e+00 +4.2923e+00 +3.4688e+00 -1.9028e+00 -7.4689e-02 -2.4459e+00 +2.4017e+00 -4.1159e+00 +1.8710e+00 -4.8942e+00 +1.9941e+00 +9.3022e-01 -3.3102e+00 -2.5007e+00 -3.7153e+00 -8.5553e-01 -2.8818e+00 -3.3089e+00
4176 +2.144996954e+02 +2.144996954e+02 +1.626196954e+02 -5.188000000e+01 +7.5918e-01 -8.5218e-01 -3.2972e+00 +4.2923e+00 +3.4688e+00 -1.6565e+00 -7.4689e-02 -2.2469e+00 +2.2408e+00 -4.1962e+00 +1.9907e+00 -4.8942e+00 +1.9941e+00 +8.1856e-01 -3.3102e+00 -2.5007e+00 -4.0840e+00 -8.5553e-01 -2.8818e+00 -3.3089e+00
4546 +6.848574807e+01 +6.848574807e+01 +1.660574807e+01 -5.188000000e+01 +7.5918e-01 -1.2683e+00 -3.2972e+00 +4.2923e+00 +3.4688e+00 -1.9028e+00 -7.4689e-02 -2.4459e+00 +2.2408e+00 -4.1962e+00 +1.9907e+00 -4.8942e+00 +1.9941e+00 +8.1856e-01 -3.3102e+00 -2.5007e+00 -4.0840e+00 -8.5553e-01 -2.8818e+00 -3.3089e+00
6154 +6.133281046e+01 +6.133281046e+01 +9.452810461e+00 -5.188000000e+01 +7.5918e-01 -1.5329e+00 -3.2972e+00 +3.9122e+00 +3.4688e+00 -1.9028e+00 +1.8198e-01 -2.4459e+00 +2.2408e+00 -4.1962e+00 +1.9907e+00 -4.8942e+00 +1.9941e+00 +8.1856e-01 -2.8555e+00 -2.5007e+00 -4.2257e+00 -8.5553e-01 -2.8818e+00 -3.3089e+00
16154 +3.904232043e+01 +3.904232043e+01 -1.283767957e+01 -5.188000000e+01 +7.9686e-01 -2.4135e+00 -3.8677e-01 +2.7449e+00 +4.6034e+00 -2.9642e+00 +6.4047e-01 -3.9481e+00 +1.0045e+00 -3.3861e+00 +7.5953e-01 -5.0456e+00 +2.8211e+00 +8.7545e-01 -2.6221e+00 -3.4785e+00 -4.6569e+00 -2.3673e+00 -4.1942e+00 -3.3654e+00
17879 +2.383790931e+01 +2.383790931e+01 -2.804209069e+01 -5.188000000e+01 +7.9686e-01 -2.4135e+00 -3.8677e-01 +2.7449e+00 +4.4675e+00 -2.9642e+00 +6.4047e-01 -3.9481e+00 +1.0045e+00 -3.3861e+00 +7.5953e-01 -4.0380e+00 +2.8268e+00 +2.6300e-01 -2.6221e+00 -3.4785e+00 -4.6569e+00 -2.3673e+00 -4.1232e+00 -3.3654e+00
26940 +1.556195298e+01 +1.556195298e+01 -3.631804702e+01 -5.188000000e+01 +7.5918e-01 -2.1173e+00 -1.3942e+00 +3.3365e+00 +3.6352e+00 -1.9146e+00 +3.1201e-01 -2.9147e+00 +1.7815e+00 -3.4132e+00 +1.8710e+00 -3.2957e+00 +2.5648e+00 -2.8783e-01 -3.1278e+00 -3.2597e+00 -4.2257e+00 -1.4604e+00 -3.4426e+00 -3.1307e+00
43845 +9.532144070e+00 +9.532144070e+00 -4.234785593e+01 -5.188000000e+01 +7.9686e-01 -2.3454e+00 -3.8677e-01 +2.9833e+00 +4.0349e+00 -2.4110e+00 +7.7877e-01 -3.6629e+00 +1.3342e+00 -3.2199e+00 +1.4595e+00 -3.0309e+00 +2.9674e+00 -8.5007e-01 -2.7920e+00 -3.4785e+00 -4.5671e+00 -2.2687e+00 -3.8692e+00 -3.3654e+00
