% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
36 +9.860077534e+04 +9.860077534e+04 +9.845581534e+04 +9.845581534e+04 +2.0176e+00 +1.5652e+00 -3.3232e+00 +3.7367e+00 +3.0367e+00 +4.9580e+00 +5.6396e-01 -1.5824e+00 +3.7904e+00 +1.0842e+00 +3.8213e+00 -3.4948e+00 -2.8509e+00 +9.0176e-01 +2.6035e+00 +1.8354e+00 +2.7092e-02 -2.8139e-01 +4.7347e+00 +1.6730e+00
88 +5.812797277e+04 +5.812797277e+04 +5.798301277e+04 +5.798301277e+04 -1.9619e+00 -1.5581e-01 +1.4904e+00 -3.3126e+00 -1.4489e+00 -2.6807e+00 +2.2180e+00 +4.3331e+00 -3.6892e+00 +2.6781e+00 +8.8622e-01 +4.7024e+00 -2.7226e+00 -7.1091e-01 +3.5709e+00 -3.0964e+00 -1.0236e+00 -2.1335e+00 -2.9327e-01 -1.0802e+00
423 +3.956807550e+04 +3.956807550e+04 +3.942311550e+04 +3.942311550e+04 -1.3757e+00 -1.9995e+00 -4.1873e+00 -4.0619e+00 -1.1622e+00 +4.1507e+00 -4.3817e+00 +3.9942e+00 +3.1008e+00 -4.9975e-01 +8.0217e-01 -4.3691e-01 +1.1946e+00 +1.1067e+00 +2.3002e-01 +1.7204e+00 -2.0729e+00 +8.5696e-01 +5.7324e-01 -4.2367e+00
1389 +2.358199788e+04 +2.358199788e+04 +2.343703788e+04 +2.343703788e+04 +3.2763e+00 +4.3305e+00 +3.3623e-01 -4.2593e+00 +3.1457e+00 +4.5647e+00 +2.4440e+00 +5.3066e-01 -2.5807e+00 -1.0397e+00 +2.3285e+00 +2.2970e+00 +5.8581e-01 -1.2514e+00 -7.6096e-01 +2.8427e+00 -2.7136e-01 -1.8929e+00 +2.8240e+00 -2.8300e+00
6866 +1.132353766e+04 +1.132353766e+04 +1.117857766e+04 +1.117857766e+04 -1.4589e+00 +2.9644e-01 -1.9463e+00 +4.0136e-01 +1.3024e+00 +3.1318e+00 +3.4047e+00 +4.6509e+00 -6.6209e-01 +6.8949e-01 -6.0440e-01 +3.6336e+00 -2.0212e+00 +3.5747e+00 +1.7869e+00 +2.2826e+00 -2.3052e+00 -1.1877e+00 +3.0869e+00 -7.3367e-02
9113 +9.002562574e+03 +9.002562574e+03 +8.857602574e+03 +8.857602574e+03 -1.4589e+00 +2.9644e-01 -1.9463e+00 +4.0136e-01 +1.3072e+00 +3.1318e+00 +3.4047e+00 +4.6509e+00 -6.6209e-01 +6.8949e-01 +3.3300e+00 -3.2786e-02 +3.9694e+00 +8.2012e-01 +1.7869e+00 +2.2826e+00 -2.3052e+00 -1.1877e+00 +3.0869e+00 -7.3367e-02
15719 +3.470291262e+03 +3.470291262e+03 +3.325331262e+03 +3.325331262e+03 -2.7026e+00 +1.7952e+00 +1.3684e+00 -3.9994e+00 +1.4596e+00 -2.2899e-01 -2.8510e+00 +3.1251e+00 +5.0257e-01 +9.0125e-01 -1.3706e+00 +1.6948e+00 +2.3886e+00 +1.3004e+00 +1.0748e+00 +9.1931e-01 -9.1729e-01 -1.3595e+00 +5.6478e-01 -2.4638e+00
21606 +1.337217141e+03 +1.337217141e+03 +1.192257141e+03 +1.192257141e+03 -1.0533e-01 -3.2243e-01 -1.1263e+00 +9.2723e-01 +1.4180e+00 +2.3721e+00 +2.9280e-01 -9.3608e-01 +6.9034e-02 +1.9458e+00 -5.1430e-01 +2.2452e+00 +1.3302e-01 +1.0585e+00 +2.6564e+00 -3.8410e-01 -2.4225e+00 -7.9112e-01 +2.1418e+00 -1.2023e+00
28499 +7.577953927e+02 +7.577953927e+02 +6.128353927e+02 +6.128353927e+02 +1.7111e+00 +2.7451e-01 +5.9072e-01 -2.2608e+00 -2.3915e+00 -1.5174e+00 -1.9055e+00 +3.0482e+00 -1.3542e+00 +2.0106e+00 +1.5511e+00 +2.4365e+00 +2.6722e+00 +3.6455e-01 +2.0407e+00 +1.6219e+00 -1.3014e+00 -1.4159e+00 +1.3224e+00 -2.4298e+00
28561 +3.632904201e+02 +3.632904201e+02 +2.183304201e+02 +2.183304201e+02 -1.0063e+00 -2.1514e+00 +2.5379e+00 -1.2796e+00 +4.1738e-01 -8.3630e-01 +3.5709e-01 -1.9980e-01 -1.5618e+00 -4.6055e-01 +4.1810e-01 -3.2786e-02 +1.4694e+00 +8.2012e-01 +1.7869e+00 +2.2826e+00 -2.3052e+00 -1.1877e+00 +1.6480e+00 -2.5013e+00
36146 +4.283284743e+00 +4.283284743e+00 -1.406767153e+02 -1.406767153e+02 +1.2012e+00 -9.4741e-01 +5.9072e-01 -2.2608e+00 -1.2038e+00 -7.6817e-01 -1.2125e+00 +1.3016e+00 -1.7459e+00 +1.6026e+00 +6.3285e-01 +1.0554e+00 +7.9878e-01 +2.2538e+00 +5.7766e-01 +2.0997e+00 -8.4795e-01 -9.4310e-01 +1.9635e+00 -2.1210e+00
46063 +3.697810565e+00 +3.697810565e+00 -1.412621894e+02 -1.412621894e+02 -3.8131e-01 -2.1514e+00 +5.7920e-01 -3.2962e-01 -2.6761e+00 -7.6817e-01 -1.2125e+00 +1.3016e+00 -1.7459e+00 +1.6026e+00 +6.3285e-01 +1.0557e+00 +7.9878e-01 +2.2635e+00 +5.7762e-01 +2.0997e+00 -8.4795e-01 -1.9680e+00 +1.3224e+00 -2.2819e+00
70784 +2.475292306e+00 +2.475292306e+00 -1.424847077e+02 -1.424847077e+02 +1.7109e+00 +2.7451e-01 +5.8950e-01 -2.7568e+00 +1.6342e+00 +2.2235e+00 -2.2214e+00 -1.9980e-01 -1.7459e+00 +2.1668e+00 +1.5512e+00 +2.1240e+00 +7.9878e-01 +1.6341e+00 +5.8010e-01 +2.0997e+00 -7.2607e-01 -1.1877e+00 +1.9683e+00 -1.1985e+00
92699 +1.273347138e+00 +1.273347138e+00 -1.436866529e+02 -1.436866529e+02 -2.1287e+00 -2.0584e+00 -1.1257e+00 -2.3530e+00 -2.1805e+00 +2.1410e+00 -2.1314e+00 +6.0878e-01 -2.5784e+00 +2.0106e+00 +1.5511e+00 +2.1240e+00 +7.8901e-01 +2.4681e+00 +2.0798e+00 +2.0609e+00 -7.2607e-01 -1.1877e+00 +1.1384e+00 -2.2819e+00
106316 +9.135023773e-01 +9.135023773e-01 -1.440464976e+02 -1.440464976e+02 -2.1287e+00 -2.0559e+00 -1.1165e+00 -2.3530e+00 -2.1781e+00 +2.1410e+00 -2.1119e+00 -2.0693e-01 -2.5808e+00 +2.0106e+00 +1.5511e+00 +2.3360e+00 +1.4884e+00 +2.1936e+00 +2.1339e+00 +2.0997e+00 -7.2607e-01 -2.4206e+00 +1.9635e+00 -2.1212e+00
134650 +5.940087276e-01 +5.940087276e-01 -1.443659913e+02 -1.443659913e+02 -2.1287e+00 -2.0571e+00 -1.1312e+00 -2.3530e+00 -2.1390e+00 +2.1410e+00 -2.1119e+00 +2.1948e+00 -1.3710e+00 +2.3398e+00 +2.0359e+00 +2.1240e+00 +1.5890e+00 +2.1938e+00 +2.0798e+00 +2.0997e+00 -7.2744e-01 -2.4206e+00 +1.9878e+00 -2.1405e+00
155797 +3.846662143e-01 +3.846662143e-01 -1.445753338e+02 -1.445753338e+02 -2.1238e+00 -2.0584e+00 -2.1025e+00 -2.1968e+00 -2.0243e+00 +2.1410e+00 -2.1510e+00 +2.1945e+00 -2.0172e+00 +2.1668e+00 +2.0980e+00 +2.1240e+00 +2.1134e+00 +2.1936e+00 +2.1340e+00 +2.0997e+00 -7.2609e-01 -2.4606e+00 +1.9878e+00 -2.1210e+00
199175 +2.507317699e-01 +2.507317699e-01 -1.447092682e+02 -1.447092682e+02 -2.1287e+00 -2.0584e+00 -2.1026e+00 -2.0691e+00 -2.1390e+00 +2.1215e+00 -2.1119e+00 +2.1945e+00 -2.0170e+00 +2.1278e+00 +2.0980e+00 +2.1240e+00 +2.1134e+00 +2.1891e+00 +2.0798e+00 +2.0997e+00 -7.2622e-01 -2.4380e+00 +2.0293e+00 -2.1210e+00
% function evaluation | noise-free fitness - Fopt (-6.300000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.317769095e+05 +3.317769095e+05 +3.317706095e+05 +3.317706095e+05 -2.2238e+00 +2.6250e+00 -2.7982e+00 +3.7218e+00 -3.5114e+00 +3.6758e+00 -3.0342e+00 -1.1209e-01 +1.5156e+00 -7.2419e-01 +2.1173e+00 -3.2365e+00 +1.3142e+00 +8.1019e-01 +1.2187e+00 -4.7083e+00 +4.4278e+00 -4.8394e+00 -5.0164e-01 +2.9281e+00
2 +7.071023385e+04 +7.071023385e+04 +7.070393385e+04 +7.070393385e+04 +4.7324e+00 +1.1023e+00 +2.8770e+00 -4.3923e+00 +4.3560e-01 -3.0298e+00 -7.8231e-01 +4.1382e+00 +3.6784e+00 -4.0477e+00 +2.7971e-01 +6.5134e-03 +2.0564e+00 +7.7145e-01 +5.6288e-01 -4.4052e-01 -2.2774e-01 -3.7498e+00 +3.0143e-01 +1.4799e-02
62 +5.225342967e+04 +5.225342967e+04 +5.224712967e+04 +5.224712967e+04 +5.7311e-01 -2.4672e+00 -2.5785e+00 +1.3264e+00 -3.3483e+00 -3.5234e+00 -3.0446e+00 +2.6487e-02 -2.1135e+00 -2.3872e+00 +8.0679e-01 +1.7752e+00 -2.4391e-01 +3.4321e+00 +2.2833e+00 +3.1979e-01 -8.4292e-01 +9.3181e-01 -4.5352e+00 -2.0490e+00
155 +3.119562168e+04 +3.119562168e+04 +3.118932168e+04 +3.118932168e+04 +3.7384e+00 +4.6188e+00 -2.0955e-01 -3.0799e+00 -3.6202e+00 +3.0116e-02 -1.0300e+00 -1.5605e+00 +3.0320e+00 -1.2802e+00 +6.4392e-01 +2.9210e+00 +1.6720e-01 +1.5642e-01 -1.8373e+00 +4.0424e+00 -3.8773e+00 -1.7490e+00 -2.2381e+00 -3.2744e+00
1599 +2.280138543e+04 +2.280138543e+04 +2.279508543e+04 +2.279508543e+04 -3.6619e+00 -3.2322e+00 -2.8412e+00 +1.8790e+00 +3.7654e+00 +1.7300e+00 +4.6308e+00 +1.9023e+00 -1.7048e+00 +4.5564e+00 +2.1780e+00 +1.0479e+00 -2.0175e+00 -7.3667e-01 -2.2751e+00 +1.0058e+00 -2.5190e+00 -3.7473e-01 -3.9066e+00 -2.1499e-01
4064 +9.690283069e+03 +9.690283069e+03 +9.683983069e+03 +9.683983069e+03 +2.8508e+00 -3.1671e+00 +2.5239e+00 +1.1630e+00 -2.8972e+00 +2.0937e+00 -9.6206e-01 +1.2592e+00 +3.3828e+00 -2.3429e+00 +4.2294e-01 +2.4588e+00 -1.0748e+00 -4.0985e-01 -3.3913e+00 +2.5763e+00 -4.9190e-01 -9.0501e-01 -2.8756e+00 -1.8275e+00
13546 +5.835837879e+03 +5.835837879e+03 +5.829537879e+03 +5.829537879e+03 +2.8508e+00 -3.1671e+00 +2.5239e+00 +1.1630e+00 -2.8972e+00 +2.0937e+00 -9.6206e-01 +1.2592e+00 +3.3816e+00 +2.1370e+00 -1.6550e-01 -2.6928e-01 -1.0748e+00 -4.0985e-01 -3.3913e+00 +2.5763e+00 -4.7236e-01 -9.0501e-01 -2.8756e+00 -1.8275e+00
21298 +2.505350279e+03 +2.505350279e+03 +2.499050279e+03 +2.499050279e+03 +3.3922e+00 +2.3446e+00 +9.1570e-01 +1.2514e+00 -2.7181e+00 +2.0574e+00 +3.3852e+00 -2.2282e+00 +1.4985e+00 +3.5570e+00 -2.0616e+00 +2.6386e+00 +6.2501e-01 +1.9256e+00 +3.5880e-02 +2.5088e+00 -3.2578e-01 -2.4478e+00 -1.9960e+00 -1.7712e+00
22653 +1.506308405e+03 +1.506308405e+03 +1.500008405e+03 +1.500008405e+03 +1.3172e+00 -1.4616e+00 +2.2044e+00 +1.1659e+00 -2.7477e+00 -2.6978e+00 -1.3451e+00 -3.3075e+00 +2.6091e+00 -7.5082e-01 -2.3176e+00 -5.4830e-01 -3.0445e+00 +1.9152e+00 -2.6683e+00 +1.3890e-01 -1.7918e+00 -2.2694e+00 -2.2664e+00 -2.5550e+00
35457 +7.721522955e+02 +7.721522955e+02 +7.658522955e+02 +7.658522955e+02 -5.1931e-01 -1.7754e+00 +5.9731e-01 +1.9707e+00 +1.7271e+00 +1.2731e+00 -2.6055e-01 +7.8600e-02 +2.9012e+00 +2.3818e+00 +4.3612e-02 +1.1802e+00 -2.3037e+00 +8.6577e-01 -1.8150e+00 +2.4091e+00 -5.0297e-01 -8.6703e-01 -1.3484e+00 -8.8334e-01
35547 +3.105581666e+02 +3.105581666e+02 +3.042581666e+02 +3.042581666e+02 -2.4908e+00 -2.5682e+00 +2.2328e+00 +6.3625e-02 -1.1034e+00 -3.2096e+00 +7.5397e-01 +3.6542e-01 +2.5215e+00 +1.1576e+00 +2.0316e-01 +2.7538e+00 -2.3037e+00 +8.6577e-01 -1.8150e+00 +2.4091e+00 -1.9442e+00 -1.4547e+00 -2.0821e+00 -1.0015e+00
40929 +4.478036498e+01 +4.478036498e+01 +3.848036498e+01 +3.848036498e+01 +2.0658e+00 -2.7745e+00 +9.4416e-01 +9.5332e-01 -4.5168e-01 -5.1254e-01 -4.3948e-01 -7.6333e-01 +2.4812e+00 -5.7505e-01 -2.1538e-01 +2.4550e+00 -9.6972e-01 +2.8330e-01 -7.5569e-01 +1.9231e+00 -1.8173e+00 -2.2154e+00 -1.8586e+00 -1.8275e+00
44431 +1.056970547e+01 +1.056970547e+01 +4.269705473e+00 +4.269705473e+00 -1.8212e+00 -1.7754e+00 +5.9731e-01 +2.2610e+00 -1.0596e+00 +1.1284e+00 +3.1087e+00 -7.6333e-01 +2.4812e+00 +4.5935e-01 -2.1546e-01 +1.2833e+00 -2.3037e+00 +1.2328e+00 -7.8728e-01 +2.5763e+00 -5.0297e-01 -1.4305e+00 -2.4103e+00 -1.7712e+00
46781 +4.882449501e+00 +4.882449501e+00 -1.417550499e+00 -1.417550499e+00 +1.6743e-01 -2.4905e+00 -1.8834e+00 +1.4689e+00 -2.5961e+00 -1.0941e+00 +7.5397e-01 -7.4380e-01 +2.4812e+00 +1.1576e+00 +2.0316e-01 +2.7538e+00 -2.7042e-01 +2.1026e+00 -1.7998e+00 +1.7276e+00 -4.6874e-01 -8.6703e-01 -1.8397e+00 -1.7712e+00
49817 +3.509354079e+00 +3.509354079e+00 -2.790645921e+00 -2.790645921e+00 -2.4716e+00 -1.5471e+00 -1.1552e+00 +1.5080e+00 -2.2352e+00 +1.2731e+00 -2.6055e-01 +7.8591e-02 +4.0122e-01 +2.3818e+00 +4.3002e-02 +2.8197e+00 -1.9872e+00 +8.6577e-01 -1.8150e+00 +1.6312e+00 -4.6874e-01 -8.6703e-01 -2.4836e+00 -1.7778e+00
85002 +2.399611295e+00 +2.399611295e+00 -3.900388705e+00 -3.900388705e+00 +1.6743e-01 -2.4917e+00 -1.8834e+00 +3.1855e-01 -4.4191e-01 -5.1223e-01 +2.4252e+00 -1.3273e+00 +2.1290e+00 +2.1174e+00 -9.6507e-01 +5.2299e-01 -2.7286e-01 +2.1026e+00 -1.7217e+00 +1.7276e+00 -4.6874e-01 -2.4478e+00 -1.9960e+00 -1.5150e+00
104977 +1.428396373e+00 +1.428396373e+00 -4.871603627e+00 -4.871603627e+00 +1.5766e-01 -2.4905e+00 -1.8834e+00 +6.3625e-02 -2.5961e+00 -1.9911e+00 -4.1518e-01 -3.9989e-01 +2.4812e+00 +2.1363e+00 -1.6428e-01 +2.5072e+00 -1.9873e+00 +8.6577e-01 -8.2765e-01 +2.4091e+00 -1.9442e+00 -8.6703e-01 -2.4640e+00 -1.9714e+00
127478 +9.839871502e-01 +9.839871502e-01 -5.316012850e+00 -5.316012850e+00 -1.3671e+00 -3.0103e+00 -1.8931e+00 +6.3625e-02 -2.5961e+00 -1.0941e+00 +2.4227e+00 -2.0304e+00 +2.1290e+00 +2.1362e+00 -1.6553e-01 +2.5073e+00 -1.9872e+00 +2.1026e+00 -2.0838e+00 +1.6312e+00 -8.5639e-01 -2.4280e+00 -8.4708e-01 -2.4524e+00
191692 +6.237229212e-01 +6.237229212e-01 -5.676277079e+00 -5.676277079e+00 -1.4954e+00 -3.0177e+00 -1.9004e+00 +1.3126e+00 -2.2351e+00 -1.9911e+00 -4.1518e-01 -3.9744e-01 +2.4812e+00 +1.9743e+00 -1.6549e-01 +2.5854e+00 -1.9866e+00 +2.1026e+00 -5.6936e-01 +2.4091e+00 -2.0223e+00 -2.1324e+00 -2.0870e+00 -2.1276e+00
233584 +3.973804337e-01 +3.973804337e-01 -5.902619566e+00 -5.902619566e+00 -1.4991e+00 -3.0201e+00 -1.8785e+00 +1.3126e+00 -2.3133e+00 -1.9911e+00 +2.1993e+00 -2.0304e+00 +2.1289e+00 +2.1167e+00 -1.6550e-01 +2.5852e+00 -1.9872e+00 +2.1026e+00 -5.6936e-01 +2.4872e+00 -2.0223e+00 -2.1299e+00 -2.0873e+00 -2.1276e+00
% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.922703747e+05 +2.922703747e+05 +2.917238747e+05 +2.917238747e+05 -4.4529e+00 -8.6232e-01 +4.3642e+00 -3.1216e+00 +3.8640e+00 -1.1365e+00 +3.4303e-01 +3.2241e+00 +1.8036e+00 +1.2785e+00 +3.0481e+00 -2.9718e+00 -1.6923e+00 +4.1955e+00 -1.6558e-01 -2.0319e+00 +9.4819e-01 +4.2645e+00 +3.4455e+00 +1.5701e-01
6 +1.855430980e+05 +1.855430980e+05 +1.849965980e+05 +1.849965980e+05 +1.8301e+00 -1.7186e-01 +3.2898e+00 -2.8071e+00 +2.9604e+00 +2.2479e-01 -3.7627e+00 +4.9355e+00 -4.6633e+00 +2.6846e+00 +2.6520e+00 +4.1447e+00 -3.7256e+00 +4.6822e+00 -2.7746e+00 -4.1819e+00 +3.0630e+00 -1.7453e+00 -4.4682e+00 -4.1443e-01
10 +1.359978337e+05 +1.359978337e+05 +1.354513337e+05 +1.354513337e+05 +1.1237e+00 +3.1303e+00 +5.4405e-01 +3.7362e+00 -2.2960e-01 -2.2468e+00 -3.7074e+00 +4.7866e+00 -2.1092e+00 +2.5194e+00 -3.8890e+00 +3.6757e+00 +3.5845e+00 +5.9795e-02 +4.3713e+00 +2.0253e+00 -5.1252e-01 +3.3779e+00 -2.4033e-01 -2.3253e-01
13 +9.341727512e+04 +9.341727512e+04 +9.287077512e+04 +9.287077512e+04 +4.0721e+00 -7.6400e-01 +7.3123e-01 +2.4914e+00 -4.9345e+00 +6.1122e-01 -3.1421e+00 +3.7311e+00 -3.0493e+00 -9.1123e-01 -1.4720e+00 -3.0906e+00 -1.3979e+00 -3.6972e+00 +3.7912e+00 +1.9818e+00 +2.4240e+00 -4.5332e+00 +8.6540e-01 +3.0933e+00
40 +5.227841140e+04 +5.227841140e+04 +5.173191140e+04 +5.173191140e+04 -1.4865e+00 +2.6301e-01 -2.7512e+00 +4.8830e+00 +3.3451e+00 +2.8287e+00 -6.5032e-01 +2.0577e-02 +1.3519e+00 -2.4282e+00 +4.6440e+00 -1.5030e-01 +4.8025e+00 +2.5651e-01 +2.4163e+00 -3.1279e+00 -2.3511e-01 -1.6349e+00 -2.6276e+00 -1.6080e+00
212 +3.326523663e+04 +3.326523663e+04 +3.271873663e+04 +3.271873663e+04 +3.3916e-01 +1.5283e+00 -3.8808e+00 -1.0634e+00 +2.8516e+00 -3.1440e+00 -4.0514e+00 +1.6792e+00 +1.9771e+00 +2.3089e+00 -1.2344e+00 -2.1844e-01 +1.6006e+00 -1.4051e-01 +3.3217e+00 -7.6663e-01 -1.6175e+00 -9.6334e-02 -3.6176e+00 +2.0518e+00
2389 +1.497020464e+04 +1.497020464e+04 +1.442370464e+04 +1.442370464e+04 -2.2029e+00 +4.4120e+00 +3.4708e+00 +4.5215e+00 +1.5600e+00 +3.4780e-01 +9.4382e-01 -2.0278e+00 -3.5817e+00 +6.9943e-01 +3.1968e+00 -1.2680e+00 +1.1678e+00 -3.1174e+00 +2.7454e+00 -2.9916e+00 +9.1549e-01 -2.2633e+00 -1.5333e+00 +1.1609e+00
7644 +7.846920508e+03 +7.846920508e+03 +7.300420508e+03 +7.300420508e+03 +1.7690e+00 -1.8155e+00 +1.5636e+00 -3.5508e-01 -1.1489e+00 -3.4316e+00 -4.1019e+00 +1.0759e+00 -3.0377e-01 +1.4213e+00 +2.2149e-01 +3.0838e+00 -3.9022e-01 -1.9688e+00 +1.6390e+00 -3.5005e+00 +2.4871e+00 -1.2655e+00 -2.4632e+00 +1.3760e+00
8315 +5.582409177e+03 +5.582409177e+03 +5.035909177e+03 +5.035909177e+03 +1.7690e+00 -1.8155e+00 +1.5636e+00 -3.5508e-01 -1.1685e+00 -3.4322e+00 -4.1019e+00 +1.0759e+00 -3.0377e-01 +1.4213e+00 +2.2149e-01 +2.3138e+00 -9.8746e-01 -2.7992e+00 -6.1814e-01 -8.0118e-01 +1.5732e+00 -1.2655e+00 -2.4632e+00 +1.3758e+00
14835 +3.817164727e+03 +3.817164727e+03 +3.270664727e+03 +3.270664727e+03 +1.7677e+00 -1.8155e+00 +1.5636e+00 -3.5508e-01 -1.1489e+00 -3.4316e+00 -4.1019e+00 +1.0759e+00 -3.0377e-01 +1.4213e+00 +2.2118e-01 +3.0838e+00 -3.9022e-01 -1.0790e+00 +1.0249e+00 -2.3771e+00 +1.5732e+00 -1.2655e+00 -2.4632e+00 +1.3758e+00
22326 +2.284104221e+03 +2.284104221e+03 +1.737604221e+03 +1.737604221e+03 -3.9011e+00 -1.4162e+00 +3.3297e+00 +1.7622e+00 -5.4852e-01 -1.3101e+00 +1.3772e+00 +4.2541e+00 -4.9708e-01 +2.0785e+00 -3.7291e-01 +2.9848e+00 +2.0950e+00 -2.4486e+00 +1.7743e+00 -4.5899e-01 +5.3374e-01 -6.5866e-01 -2.2489e+00 +1.1039e+00
25125 +9.507314566e+02 +9.507314566e+02 +4.042314566e+02 +4.042314566e+02 +2.9541e+00 +1.2871e+00 -1.6153e+00 -3.5974e+00 -7.1563e-01 -1.1090e+00 -1.3569e+00 -2.6150e-01 -2.1649e+00 +1.5243e+00 +2.0220e+00 +7.6736e-01 +3.2340e+00 -1.3104e+00 +2.3663e-02 -9.7156e-01 +1.5732e+00 -1.2655e+00 -2.4632e+00 +1.3758e+00
30105 +5.847960891e+02 +5.847960891e+02 +3.829608913e+01 +3.829608913e+01 +1.7677e+00 -1.8155e+00 +1.5636e+00 -3.5508e-01 -1.1489e+00 +1.2261e+00 -2.8231e+00 +1.0759e+00 +6.0183e-01 +3.1223e+00 +1.5652e+00 +3.4117e-01 +4.1374e-01 -1.0790e+00 +1.0249e+00 -2.3771e+00 +1.5732e+00 -1.2655e+00 -2.4632e+00 +1.3758e+00
30776 +3.804350748e+02 +3.804350748e+02 -1.660649252e+02 -1.660649252e+02 -2.1002e+00 -2.6085e+00 -1.2123e+00 -2.9265e+00 -3.3413e-02 +2.0320e-01 -2.6518e+00 +1.0759e+00 -3.0377e-01 +1.4213e+00 +2.2149e-01 +3.0838e+00 -3.9022e-01 -1.9688e+00 +1.6390e+00 -2.5622e+00 +5.1922e-01 -1.1270e+00 -1.7061e+00 +1.3760e+00
32007 +1.859955655e+02 +1.859955655e+02 -3.605044345e+02 -3.605044345e+02 +2.9541e+00 +3.3370e+00 -1.1420e+00 -3.0365e+00 -8.2761e-01 -2.5270e-01 -3.0868e+00 -8.1253e-01 -4.9708e-01 +2.0882e+00 -3.7291e-01 +2.9848e+00 +2.0559e+00 -2.4486e+00 +1.7743e+00 -4.5929e-01 +1.7837e+00 -2.2633e+00 -1.5336e+00 +1.1609e+00
36988 +6.494301998e+01 +6.494301998e+01 -4.815569800e+02 -4.815569800e+02 +5.3849e-01 -1.8155e+00 +1.5636e+00 -3.5508e-01 -1.1489e+00 +4.9976e-01 +3.2796e-01 +3.1398e+00 +8.5520e-01 +1.3921e+00 +1.7904e+00 +1.9177e+00 +1.7344e+00 -7.0948e-01 +2.6561e+00 -3.6338e-01 +2.5602e+00 -1.2655e+00 -1.5055e+00 +2.3821e+00
40063 +6.136895895e+01 +6.136895895e+01 -4.851310411e+02 -4.851310411e+02 +2.4844e+00 +2.5690e+00 +1.6997e+00 +1.3849e+00 +2.3363e+00 +7.3457e-01 -4.7322e-01 +2.1272e-01 -4.9708e-01 +2.0778e+00 -3.7291e-01 +2.9848e+00 +2.0950e+00 -2.4486e+00 +1.7743e+00 -4.5899e-01 +1.5732e+00 -1.2655e+00 -2.1507e+00 +1.3758e+00
40665 +2.856487694e+01 +2.856487694e+01 -5.179351231e+02 -5.179351231e+02 +2.4882e-02 +2.6859e+00 +1.0566e+00 +5.5382e-02 +2.1602e-01 +4.9976e-01 +3.2796e-01 +2.1753e+00 -5.4233e-01 +1.3691e+00 +7.7101e-01 +5.9653e-01 +9.6844e-01 -2.4177e+00 +1.5794e+00 -7.6198e-01 +5.9995e-01 -9.7048e-01 -2.2486e+00 +1.1039e+00
42444 +4.229402799e+00 +4.229402799e+00 -5.422705972e+02 -5.422705972e+02 +3.4495e-02 +2.6859e+00 +1.0566e+00 +4.4479e-01 +2.1585e-01 +4.9960e-01 -2.5016e+00 +1.1544e+00 +2.3623e-01 +1.3887e+00 +7.7101e-01 +8.2848e-01 +2.4049e+00 -1.3104e+00 +2.2613e+00 -9.5191e-01 +2.3050e+00 -6.1141e-01 -1.1123e+00 +1.2999e+00
50283 +3.977599224e+00 +3.977599224e+00 -5.425224008e+02 -5.425224008e+02 +2.4882e-02 +2.6859e+00 +1.0566e+00 +3.6788e-01 +2.1600e-01 +4.9976e-01 -1.3548e+00 -2.6150e-01 -2.4774e+00 +1.9905e+00 +4.3111e-01 +1.1255e+00 +1.5251e+00 -1.1137e+00 +9.7490e-01 -9.2620e-01 +1.1319e+00 -2.2248e+00 -7.6275e-01 +1.3368e+00
71890 +2.458566373e+00 +2.458566373e+00 -5.440414336e+02 -5.440414336e+02 +3.4495e-02 +2.6859e+00 -1.1420e+00 -3.0365e+00 -8.3005e-01 -2.5270e-01 -2.6518e+00 +1.1768e+00 -5.4233e-01 +1.3691e+00 +4.3111e-01 +5.9653e-01 +9.6844e-01 -2.4177e+00 +1.5794e+00 -7.6198e-01 +1.5732e+00 -9.7078e-01 -2.4048e+00 +1.3954e+00
101753 +1.492655234e+00 +1.492655234e+00 -5.450073448e+02 -5.450073448e+02 +3.4495e-02 +2.6859e+00 -1.2126e+00 -2.9167e+00 +9.4978e-01 +2.0324e-01 -2.6518e+00 -2.6859e-01 -2.6629e+00 +2.0155e+00 +2.1574e+00 -2.5656e-01 +9.6844e-01 -2.4177e+00 +1.5794e+00 -7.6198e-01 +2.5199e+00 -1.9884e+00 -1.4297e+00 +1.1039e+00
134532 +9.772812674e-01 +9.772812674e-01 -5.455227187e+02 -5.455227187e+02 +1.5858e+00 +2.7801e+00 -1.2123e+00 -2.9265e+00 +1.8986e+00 +4.9976e-01 -2.6518e+00 +1.9949e+00 -2.1649e+00 +2.0136e+00 +2.1574e+00 -2.5778e-01 +9.6844e-01 -2.4177e+00 +1.5794e+00 -7.6198e-01 +2.4615e+00 -6.9870e-01 -2.4634e+00 +1.9796e+00
