% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
153869 +3.581639402e-05 +3.581639402e-05 +2.671600358e+02 +2.671600000e+02 -2.9306e+00 -3.6365e+00 -3.4634e+00 -1.8801e+00 +3.3520e+00 -1.7837e+00 +1.1109e+00 -2.1678e+00 -3.6027e+00 +1.5591e+00 -2.1802e+00 +4.6721e-01 +3.6139e-01 -2.0455e+00 -2.9075e+00 +8.4641e-01 -9.0829e-01 +2.4612e+00 +4.5240e-01 -2.2722e+00
154469 +2.110059330e-05 +2.110059330e-05 +2.671600211e+02 +2.671600000e+02 -2.9301e+00 -3.6367e+00 -3.4653e+00 -1.8781e+00 +3.3518e+00 -1.7842e+00 +1.1100e+00 -2.1673e+00 -3.6033e+00 +1.5594e+00 -2.1794e+00 +4.6774e-01 +3.6167e-01 -2.0447e+00 -2.9067e+00 +8.4619e-01 -9.0804e-01 +2.4627e+00 +4.5194e-01 -2.2694e+00
193410 +1.524215776e-05 +1.524215776e-05 +2.671600152e+02 +2.671600000e+02 -2.9303e+00 -3.6375e+00 -3.4659e+00 -1.8768e+00 +3.3539e+00 -1.7870e+00 +1.1102e+00 -2.1701e+00 -3.6020e+00 +1.5589e+00 -2.1795e+00 +4.6865e-01 +3.6206e-01 -2.0472e+00 -2.9080e+00 +8.4513e-01 -9.0704e-01 +2.4608e+00 +4.5029e-01 -2.2695e+00
219009 +9.422252845e-06 +9.422252845e-06 +2.671600094e+02 +2.671600000e+02 -2.9300e+00 -3.6391e+00 -3.4655e+00 -1.8764e+00 +3.3534e+00 -1.7845e+00 +1.1086e+00 -2.1697e+00 -3.6032e+00 +1.5592e+00 -2.1780e+00 +4.6746e-01 +3.6179e-01 -2.0475e+00 -2.9066e+00 +8.4533e-01 -9.0925e-01 +2.4613e+00 +4.5163e-01 -2.2696e+00
221209 +5.259013506e-06 +5.259013506e-06 +2.671600053e+02 +2.671600000e+02 -2.9297e+00 -3.6370e+00 -3.4645e+00 -1.8778e+00 +3.3542e+00 -1.7848e+00 +1.1084e+00 -2.1688e+00 -3.6025e+00 +1.5589e+00 -2.1780e+00 +4.6721e-01 +3.6281e-01 -2.0466e+00 -2.9067e+00 +8.4505e-01 -9.0737e-01 +2.4615e+00 +4.5159e-01 -2.2687e+00
221409 +3.500319622e-06 +3.500319622e-06 +2.671600035e+02 +2.671600000e+02 -2.9295e+00 -3.6369e+00 -3.4652e+00 -1.8778e+00 +3.3541e+00 -1.7849e+00 +1.1085e+00 -2.1685e+00 -3.6023e+00 +1.5589e+00 -2.1775e+00 +4.6723e-01 +3.6282e-01 -2.0455e+00 -2.9067e+00 +8.4513e-01 -9.0748e-01 +2.4618e+00 +4.5155e-01 -2.2704e+00
222409 +2.030030203e-06 +2.030030203e-06 +2.671600020e+02 +2.671600000e+02 -2.9298e+00 -3.6377e+00 -3.4651e+00 -1.8769e+00 +3.3535e+00 -1.7852e+00 +1.1086e+00 -2.1690e+00 -3.6024e+00 +1.5589e+00 -2.1785e+00 +4.6713e-01 +3.6285e-01 -2.0457e+00 -2.9068e+00 +8.4450e-01 -9.0760e-01 +2.4618e+00 +4.5219e-01 -2.2700e+00
288206 +1.368590688e-06 +1.368590688e-06 +2.671600014e+02 +2.671600000e+02 -2.9299e+00 -3.6368e+00 -3.4653e+00 -1.8779e+00 +3.3531e+00 -1.7854e+00 +1.1086e+00 -2.1690e+00 -3.6022e+00 +1.5588e+00 -2.1781e+00 +4.6699e-01 +3.6289e-01 -2.0461e+00 -2.9076e+00 +8.4529e-01 -9.0807e-01 +2.4618e+00 +4.5194e-01 -2.2699e+00
288606 +8.304888297e-07 +8.304888297e-07 +2.671600008e+02 +2.671600000e+02 -2.9299e+00 -3.6369e+00 -3.4654e+00 -1.8776e+00 +3.3535e+00 -1.7855e+00 +1.1087e+00 -2.1691e+00 -3.6023e+00 +1.5589e+00 -2.1782e+00 +4.6706e-01 +3.6345e-01 -2.0459e+00 -2.9071e+00 +8.4477e-01 -9.0806e-01 +2.4617e+00 +4.5196e-01 -2.2700e+00
289806 +6.284512892e-07 +6.284512892e-07 +2.671600006e+02 +2.671600000e+02 -2.9298e+00 -3.6368e+00 -3.4652e+00 -1.8776e+00 +3.3535e+00 -1.7855e+00 +1.1087e+00 -2.1691e+00 -3.6023e+00 +1.5590e+00 -2.1784e+00 +4.6703e-01 +3.6293e-01 -2.0463e+00 -2.9072e+00 +8.4475e-01 -9.0805e-01 +2.4615e+00 +4.5214e-01 -2.2703e+00
290606 +2.424085324e-07 +2.424085324e-07 +2.671600002e+02 +2.671600000e+02 -2.9299e+00 -3.6367e+00 -3.4656e+00 -1.8777e+00 +3.3535e+00 -1.7855e+00 +1.1087e+00 -2.1690e+00 -3.6026e+00 +1.5591e+00 -2.1784e+00 +4.6720e-01 +3.6321e-01 -2.0464e+00 -2.9072e+00 +8.4472e-01 -9.0804e-01 +2.4615e+00 +4.5203e-01 -2.2703e+00
331654 +1.454058065e-07 +1.454058065e-07 +2.671600001e+02 +2.671600000e+02 -2.9296e+00 -3.6367e+00 -3.4656e+00 -1.8777e+00 +3.3536e+00 -1.7855e+00 +1.1086e+00 -2.1690e+00 -3.6023e+00 +1.5593e+00 -2.1784e+00 +4.6727e-01 +3.6340e-01 -2.0465e+00 -2.9073e+00 +8.4480e-01 -9.0798e-01 +2.4616e+00 +4.5216e-01 -2.2704e+00
338054 +9.143923307e-08 +9.143923307e-08 +2.671600001e+02 +2.671600000e+02 -2.9296e+00 -3.6367e+00 -3.4655e+00 -1.8778e+00 +3.3536e+00 -1.7855e+00 +1.1088e+00 -2.1690e+00 -3.6023e+00 +1.5592e+00 -2.1784e+00 +4.6715e-01 +3.6322e-01 -2.0464e+00 -2.9072e+00 +8.4480e-01 -9.0802e-01 +2.4616e+00 +4.5205e-01 -2.2704e+00
339654 +5.385516033e-08 +5.385516033e-08 +2.671600001e+02 +2.671600000e+02 -2.9296e+00 -3.6367e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7855e+00 +1.1088e+00 -2.1688e+00 -3.6024e+00 +1.5592e+00 -2.1783e+00 +4.6713e-01 +3.6320e-01 -2.0464e+00 -2.9073e+00 +8.4480e-01 -9.0794e-01 +2.4615e+00 +4.5207e-01 -2.2704e+00
340454 +3.573074991e-08 +3.573074991e-08 +2.671600000e+02 +2.671600000e+02 -2.9296e+00 -3.6368e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7855e+00 +1.1088e+00 -2.1689e+00 -3.6023e+00 +1.5592e+00 -2.1783e+00 +4.6713e-01 +3.6316e-01 -2.0464e+00 -2.9072e+00 +8.4479e-01 -9.0795e-01 +2.4616e+00 +4.5199e-01 -2.2704e+00
340854 +2.150761702e-08 +2.150761702e-08 +2.671600000e+02 +2.671600000e+02 -2.9296e+00 -3.6368e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7855e+00 +1.1088e+00 -2.1688e+00 -3.6024e+00 +1.5592e+00 -2.1784e+00 +4.6715e-01 +3.6317e-01 -2.0464e+00 -2.9072e+00 +8.4480e-01 -9.0800e-01 +2.4616e+00 +4.5201e-01 -2.2704e+00
414269 +1.019731144e-08 +1.019731144e-08 +2.671600000e+02 +2.671600000e+02 -2.9296e+00 -3.6368e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7856e+00 +1.1088e+00 -2.1688e+00 -3.6024e+00 +1.5592e+00 -2.1784e+00 +4.6714e-01 +3.6317e-01 -2.0464e+00 -2.9072e+00 +8.4477e-01 -9.0799e-01 +2.4616e+00 +4.5201e-01 -2.2704e+00
415669 +9.650989341e-09 +9.650989341e-09 +2.671600000e+02 +2.671600000e+02 -2.9296e+00 -3.6368e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7856e+00 +1.1088e+00 -2.1689e+00 -3.6024e+00 +1.5592e+00 -2.1784e+00 +4.6715e-01 +3.6317e-01 -2.0464e+00 -2.9072e+00 +8.4479e-01 -9.0799e-01 +2.4616e+00 +4.5201e-01 -2.2704e+00
416069 +4.140758847e-09 +4.140758847e-09 +2.671600000e+02 +2.671600000e+02 -2.9296e+00 -3.6368e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7856e+00 +1.1088e+00 -2.1688e+00 -3.6024e+00 +1.5592e+00 -2.1784e+00 +4.6719e-01 +3.6320e-01 -2.0464e+00 -2.9072e+00 +8.4480e-01 -9.0797e-01 +2.4616e+00 +4.5201e-01 -2.2704e+00
416869 +3.825221029e-09 +3.825221029e-09 +2.671600000e+02 +2.671600000e+02 -2.9296e+00 -3.6368e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7856e+00 +1.1088e+00 -2.1688e+00 -3.6024e+00 +1.5592e+00 -2.1784e+00 +4.6719e-01 +3.6320e-01 -2.0464e+00 -2.9072e+00 +8.4479e-01 -9.0797e-01 +2.4616e+00 +4.5201e-01 -2.2704e+00
448469 +2.166984814e-09 +2.166984814e-09 +2.671600000e+02 +2.671600000e+02 -2.9296e+00 -3.6368e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7856e+00 +1.1088e+00 -2.1688e+00 -3.6024e+00 +1.5592e+00 -2.1784e+00 +4.6720e-01 +3.6320e-01 -2.0464e+00 -2.9072e+00 +8.4481e-01 -9.0801e-01 +2.4616e+00 +4.5201e-01 -2.2704e+00
455669 +1.285002327e-09 +1.285002327e-09 +2.671600000e+02 +2.671600000e+02 -2.9296e+00 -3.6368e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7856e+00 +1.1088e+00 -2.1688e+00 -3.6024e+00 +1.5592e+00 -2.1784e+00 +4.6719e-01 +3.6321e-01 -2.0464e+00 -2.9072e+00 +8.4481e-01 -9.0800e-01 +2.4616e+00 +4.5201e-01 -2.2704e+00
456869 +9.870291251e-10 +9.870291251e-10 +2.671600000e+02 +2.671600000e+02 -2.9296e+00 -3.6368e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7856e+00 +1.1088e+00 -2.1688e+00 -3.6024e+00 +1.5592e+00 -2.1784e+00 +4.6719e-01 +3.6321e-01 -2.0464e+00 -2.9072e+00 +8.4480e-01 -9.0800e-01 +2.4616e+00 +4.5200e-01 -2.2704e+00
457669 +6.167510946e-10 +6.167510946e-10 +2.671600000e+02 +2.671600000e+02 -2.9296e+00 -3.6368e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7856e+00 +1.1088e+00 -2.1688e+00 -3.6024e+00 +1.5592e+00 -2.1784e+00 +4.6719e-01 +3.6320e-01 -2.0464e+00 -2.9072e+00 +8.4480e-01 -9.0800e-01 +2.4616e+00 +4.5201e-01 -2.2704e+00
514992 +3.967670636e-10 +3.967670636e-10 +2.671600000e+02 +2.671600000e+02 -2.9296e+00 -3.6368e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7856e+00 +1.1088e+00 -2.1688e+00 -3.6024e+00 +1.5592e+00 -2.1784e+00 +4.6720e-01 +3.6320e-01 -2.0464e+00 -2.9072e+00 +8.4480e-01 -9.0799e-01 +2.4616e+00 +4.5200e-01 -2.2704e+00
524992 +1.778062142e-10 +1.778062142e-10 +2.671600000e+02 +2.671600000e+02 -2.9296e+00 -3.6368e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7856e+00 +1.1088e+00 -2.1688e+00 -3.6024e+00 +1.5592e+00 -2.1784e+00 +4.6720e-01 +3.6320e-01 -2.0464e+00 -2.9072e+00 +8.4480e-01 -9.0800e-01 +2.4616e+00 +4.5200e-01 -2.2704e+00
525392 +1.411990525e-10 +1.411990525e-10 +2.671600000e+02 +2.671600000e+02 -2.9296e+00 -3.6368e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7856e+00 +1.1088e+00 -2.1688e+00 -3.6024e+00 +1.5592e+00 -2.1784e+00 +4.6721e-01 +3.6320e-01 -2.0464e+00 -2.9072e+00 +8.4480e-01 -9.0800e-01 +2.4616e+00 +4.5200e-01 -2.2704e+00
534192 +9.146106095e-11 +9.146106095e-11 +2.671600000e+02 +2.671600000e+02 -2.9296e+00 -3.6368e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7856e+00 +1.1088e+00 -2.1688e+00 -3.6024e+00 +1.5592e+00 -2.1784e+00 +4.6720e-01 +3.6320e-01 -2.0464e+00 -2.9072e+00 +8.4480e-01 -9.0800e-01 +2.4616e+00 +4.5200e-01 -2.2704e+00
534992 +6.076561476e-11 +6.076561476e-11 +2.671600000e+02 +2.671600000e+02 -2.9296e+00 -3.6368e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7856e+00 +1.1088e+00 -2.1688e+00 -3.6024e+00 +1.5592e+00 -2.1784e+00 +4.6720e-01 +3.6320e-01 -2.0464e+00 -2.9072e+00 +8.4480e-01 -9.0800e-01 +2.4616e+00 +4.5200e-01 -2.2704e+00
563537 +3.672084858e-11 +3.672084858e-11 +2.671600000e+02 +2.671600000e+02 -2.9296e+00 -3.6368e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7856e+00 +1.1088e+00 -2.1688e+00 -3.6024e+00 +1.5592e+00 -2.1784e+00 +4.6720e-01 +3.6320e-01 -2.0464e+00 -2.9072e+00 +8.4480e-01 -9.0800e-01 +2.4616e+00 +4.5200e-01 -2.2704e+00
563937 +2.160049917e-11 +2.160049917e-11 +2.671600000e+02 +2.671600000e+02 -2.9296e+00 -3.6368e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7856e+00 +1.1088e+00 -2.1688e+00 -3.6024e+00 +1.5592e+00 -2.1784e+00 +4.6720e-01 +3.6320e-01 -2.0464e+00 -2.9072e+00 +8.4480e-01 -9.0800e-01 +2.4616e+00 +4.5200e-01 -2.2704e+00
564337 +1.267608241e-11 +1.267608241e-11 +2.671600000e+02 +2.671600000e+02 -2.9296e+00 -3.6368e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7856e+00 +1.1088e+00 -2.1688e+00 -3.6024e+00 +1.5592e+00 -2.1784e+00 +4.6720e-01 +3.6320e-01 -2.0464e+00 -2.9072e+00 +8.4480e-01 -9.0800e-01 +2.4616e+00 +4.5200e-01 -2.2704e+00
622114 +9.549694369e-12 +9.549694369e-12 +2.671600000e+02 +2.671600000e+02 -2.9296e+00 -3.6368e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7856e+00 +1.1088e+00 -2.1688e+00 -3.6024e+00 +1.5592e+00 -2.1784e+00 +4.6720e-01 +3.6320e-01 -2.0464e+00 -2.9072e+00 +8.4480e-01 -9.0800e-01 +2.4616e+00 +4.5200e-01 -2.2704e+00
622514 +5.911715562e-12 +5.911715562e-12 +2.671600000e+02 +2.671600000e+02 -2.9296e+00 -3.6368e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7856e+00 +1.1088e+00 -2.1688e+00 -3.6024e+00 +1.5592e+00 -2.1784e+00 +4.6720e-01 +3.6320e-01 -2.0464e+00 -2.9072e+00 +8.4480e-01 -9.0800e-01 +2.4616e+00 +4.5200e-01 -2.2704e+00
630914 +3.126388037e-12 +3.126388037e-12 +2.671600000e+02 +2.671600000e+02 -2.9296e+00 -3.6368e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7856e+00 +1.1088e+00 -2.1688e+00 -3.6024e+00 +1.5592e+00 -2.1784e+00 +4.6720e-01 +3.6320e-01 -2.0464e+00 -2.9072e+00 +8.4480e-01 -9.0800e-01 +2.4616e+00 +4.5200e-01 -2.2704e+00
631714 +2.216893336e-12 +2.216893336e-12 +2.671600000e+02 +2.671600000e+02 -2.9296e+00 -3.6368e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7856e+00 +1.1088e+00 -2.1688e+00 -3.6024e+00 +1.5592e+00 -2.1784e+00 +4.6720e-01 +3.6320e-01 -2.0464e+00 -2.9072e+00 +8.4480e-01 -9.0800e-01 +2.4616e+00 +4.5200e-01 -2.2704e+00
632114 +1.534772309e-12 +1.534772309e-12 +2.671600000e+02 +2.671600000e+02 -2.9296e+00 -3.6368e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7856e+00 +1.1088e+00 -2.1688e+00 -3.6024e+00 +1.5592e+00 -2.1784e+00 +4.6720e-01 +3.6320e-01 -2.0464e+00 -2.9072e+00 +8.4480e-01 -9.0800e-01 +2.4616e+00 +4.5200e-01 -2.2704e+00
632714 +9.094947018e-13 +9.094947018e-13 +2.671600000e+02 +2.671600000e+02 -2.9296e+00 -3.6368e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7856e+00 +1.1088e+00 -2.1688e+00 -3.6024e+00 +1.5592e+00 -2.1784e+00 +4.6720e-01 +3.6320e-01 -2.0464e+00 -2.9072e+00 +8.4480e-01 -9.0800e-01 +2.4616e+00 +4.5200e-01 -2.2704e+00
671503 +5.684341886e-13 +5.684341886e-13 +2.671600000e+02 +2.671600000e+02 -2.9296e+00 -3.6368e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7856e+00 +1.1088e+00 -2.1688e+00 -3.6024e+00 +1.5592e+00 -2.1784e+00 +4.6720e-01 +3.6320e-01 -2.0464e+00 -2.9072e+00 +8.4480e-01 -9.0800e-01 +2.4616e+00 +4.5200e-01 -2.2704e+00
671903 +3.979039320e-13 +3.979039320e-13 +2.671600000e+02 +2.671600000e+02 -2.9296e+00 -3.6368e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7856e+00 +1.1088e+00 -2.1688e+00 -3.6024e+00 +1.5592e+00 -2.1784e+00 +4.6720e-01 +3.6320e-01 -2.0464e+00 -2.9072e+00 +8.4480e-01 -9.0800e-01 +2.4616e+00 +4.5200e-01 -2.2704e+00
691139 +2.273736754e-13 +2.273736754e-13 +2.671600000e+02 +2.671600000e+02 -2.9296e+00 -3.6368e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7856e+00 +1.1088e+00 -2.1688e+00 -3.6024e+00 +1.5592e+00 -2.1784e+00 +4.6720e-01 +3.6320e-01 -2.0464e+00 -2.9072e+00 +8.4480e-01 -9.0800e-01 +2.4616e+00 +4.5200e-01 -2.2704e+00
720208 +1.136868377e-13 +1.136868377e-13 +2.671600000e+02 +2.671600000e+02 -2.9296e+00 -3.6368e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7856e+00 +1.1088e+00 -2.1688e+00 -3.6024e+00 +1.5592e+00 -2.1784e+00 +4.6720e-01 +3.6320e-01 -2.0464e+00 -2.9072e+00 +8.4480e-01 -9.0800e-01 +2.4616e+00 +4.5200e-01 -2.2704e+00
739408 +5.684341886e-14 +5.684341886e-14 +2.671600000e+02 +2.671600000e+02 -2.9296e+00 -3.6368e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7856e+00 +1.1088e+00 -2.1688e+00 -3.6024e+00 +1.5592e+00 -2.1784e+00 +4.6720e-01 +3.6320e-01 -2.0464e+00 -2.9072e+00 +8.4480e-01 -9.0800e-01 +2.4616e+00 +4.5200e-01 -2.2704e+00
856356 +0.000000000e+00 +0.000000000e+00 +2.671600000e+02 +2.671600000e+02 -2.9296e+00 -3.6368e+00 -3.4656e+00 -1.8776e+00 +3.3536e+00 -1.7856e+00 +1.1088e+00 -2.1688e+00 -3.6024e+00 +1.5592e+00 -2.1784e+00 +4.6720e-01 +3.6320e-01 -2.0464e+00 -2.9072e+00 +8.4480e-01 -9.0800e-01 +2.4616e+00 +4.5200e-01 -2.2704e+00
% function evaluation | noise-free fitness - Fopt (3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.998722021e+02 +2.998722021e+02 +3.035822021e+02 +3.710000000e+00 -2.0813e+00 +4.6191e+00 +2.5801e+00 +8.1064e-01 -2.1660e-01 +1.7047e-01 -9.1949e-01 -2.5879e+00 +5.7117e-01 +1.6928e-01 +3.7263e+00 +2.6383e+00 -1.9231e+00 +2.7511e+00 +1.2752e+00 -2.5320e+00 -3.2211e-01 +2.7828e+00 +2.4211e+00 +3.5548e+00
375 +9.563385288e+01 +9.563385288e+01 +9.934385288e+01 +3.710000000e+00 +4.6004e+00 -2.4034e+00 -3.2165e+00 -2.5640e+00 -1.0210e+00 -1.5468e+00 -4.8465e+00 +2.8303e+00 -4.7364e-01 -6.1862e-01 -7.4896e-01 -2.1227e+00 -1.2807e+00 -3.9834e+00 +1.1011e+00 -2.2225e+00 -1.4609e+00 +3.0987e+00 -1.8049e+00 -1.5231e+00
726 +2.888803151e+01 +2.888803151e+01 +3.259803151e+01 +3.710000000e+00 +2.5050e+00 -1.7439e+00 -1.0754e+00 -3.8923e-01 -9.7100e-01 -9.7515e-01 -1.4412e+00 +3.8132e+00 +1.5539e+00 +5.4555e-01 -4.3745e-01 -3.4450e+00 +2.1139e-01 -8.3973e-01 -2.1711e+00 -3.4739e+00 -2.0907e+00 -3.4118e+00 -3.9867e+00 -4.7265e-01
1081 +2.345010749e+01 +2.345010749e+01 +2.716010749e+01 +3.710000000e+00 +2.9119e+00 -1.7439e+00 -5.3814e-01 -1.2201e-01 -1.0830e+00 +7.6763e-02 -1.4412e+00 +3.8132e+00 +1.5539e+00 +5.4555e-01 -4.3745e-01 -3.4450e+00 +2.1139e-01 -8.3973e-01 -2.1711e+00 -3.4739e+00 -2.0907e+00 -3.4118e+00 -3.9867e+00 -4.7265e-01
1442 +1.493176613e+01 +1.493176613e+01 +1.864176613e+01 +3.710000000e+00 +3.9370e+00 -3.3809e+00 +1.3825e+00 -1.2201e-01 -5.3309e-01 +7.6763e-02 -1.4412e+00 +3.8132e+00 +1.5539e+00 -6.1862e-01 -7.4896e-01 -3.4450e+00 +2.1139e-01 -8.3973e-01 -2.1711e+00 -3.4739e+00 -2.0907e+00 -3.4118e+00 -3.9867e+00 -4.7265e-01
1990 +9.513917808e+00 +9.513917808e+00 +1.322391781e+01 +3.710000000e+00 +3.9370e+00 -3.3809e+00 +1.3825e+00 -1.3023e+00 +6.1016e-01 +2.4114e+00 -1.4412e+00 +3.8132e+00 +1.5539e+00 -6.1862e-01 -7.4896e-01 -3.4450e+00 +2.1139e-01 -8.3973e-01 -2.1711e+00 -3.8697e+00 -2.1381e+00 -3.4118e+00 -3.9867e+00 -4.7265e-01
2533 +5.245220914e+00 +5.245220914e+00 +8.955220914e+00 +3.710000000e+00 +3.9370e+00 -3.3809e+00 +1.3825e+00 -1.3023e+00 +6.1016e-01 +2.4114e+00 -1.4412e+00 +3.8132e+00 +1.5539e+00 -6.1862e-01 -7.4896e-01 -3.4450e+00 -2.6244e-01 -5.2008e-01 -1.3645e+00 -3.4739e+00 -1.0405e+00 -2.6891e+00 -3.9867e+00 -4.7265e-01
2888 +3.483906121e+00 +3.483906121e+00 +7.193906121e+00 +3.710000000e+00 +3.9370e+00 -3.3809e+00 +1.3825e+00 -1.5778e+00 +6.1016e-01 +1.6091e+00 -1.4232e+00 +3.8132e+00 +1.5539e+00 -6.1862e-01 -7.4896e-01 -3.4450e+00 -2.6244e-01 -5.2008e-01 -1.3645e+00 -3.4739e+00 -1.0405e+00 -2.5595e+00 -3.6088e+00 -4.7265e-01
3239 +2.319413671e+00 +2.319413671e+00 +6.029413671e+00 +3.710000000e+00 +3.9370e+00 -3.3809e+00 +1.3825e+00 -1.5778e+00 +6.1016e-01 +1.6091e+00 -1.4232e+00 +3.5025e+00 +1.8450e+00 -6.1862e-01 -7.4896e-01 -2.8796e+00 -2.6244e-01 -5.2008e-01 -1.3645e+00 -3.4739e+00 -1.0405e+00 -2.0797e+00 -3.6088e+00 -4.7265e-01
4129 +1.311025268e+00 +1.311025268e+00 +5.021025268e+00 +3.710000000e+00 +3.9370e+00 -3.3809e+00 +1.1486e+00 -1.7569e+00 +6.1016e-01 +1.6091e+00 -1.4232e+00 +3.5025e+00 +1.8450e+00 -6.1862e-01 -7.4896e-01 -2.8796e+00 -1.0349e+00 -5.2008e-01 -1.7678e+00 -3.4739e+00 -1.0405e+00 -1.8369e+00 -3.6088e+00 -4.7265e-01
4499 +9.388378654e-01 +9.388378654e-01 +4.648837865e+00 +3.710000000e+00 +3.9370e+00 -3.3809e+00 +1.1486e+00 -1.7569e+00 +6.1016e-01 +1.6091e+00 -1.4232e+00 +3.1178e+00 +1.8450e+00 -6.1862e-01 -8.7337e-01 -2.8796e+00 -7.7572e-01 -5.2008e-01 -1.7678e+00 -3.5010e+00 -1.0405e+00 -1.8369e+00 -3.6088e+00 -6.6330e-01
4869 +6.142506529e-01 +6.142506529e-01 +4.324250653e+00 +3.710000000e+00 +3.9370e+00 -3.3809e+00 +1.1486e+00 -2.0123e+00 +6.1016e-01 +1.6091e+00 -1.8928e+00 +3.0546e+00 +1.5539e+00 -6.8740e-01 -9.5886e-01 -2.8796e+00 -1.0349e+00 -5.2008e-01 -1.7678e+00 -3.4739e+00 -1.0405e+00 -1.8369e+00 -3.6088e+00 -8.4496e-01
5415 +3.851094186e-01 +3.851094186e-01 +4.095109419e+00 +3.710000000e+00 +3.9370e+00 -3.3809e+00 +1.1486e+00 -2.0123e+00 +6.1016e-01 +1.6091e+00 -1.7071e+00 +3.1178e+00 +1.8450e+00 -6.8740e-01 -9.5886e-01 -2.8796e+00 -1.0349e+00 -2.3566e-01 -1.7678e+00 -3.6947e+00 -1.0405e+00 -1.8369e+00 -3.6088e+00 -8.4496e-01
5782 +2.346801597e-01 +2.346801597e-01 +3.944680160e+00 +3.710000000e+00 +3.9370e+00 -3.3809e+00 +7.9702e-01 -2.0123e+00 +6.1016e-01 +1.6091e+00 -1.8928e+00 +3.1178e+00 +1.8450e+00 -6.1862e-01 -1.1168e+00 -2.8796e+00 -1.0349e+00 -2.3566e-01 -1.7678e+00 -3.7571e+00 -1.0405e+00 -1.8369e+00 -3.6088e+00 -8.4496e-01
6310 +1.551106202e-01 +1.551106202e-01 +3.865110620e+00 +3.710000000e+00 +3.9370e+00 -3.3809e+00 +7.9702e-01 -2.0123e+00 +6.1016e-01 +1.6091e+00 -1.8928e+00 +3.1178e+00 +1.8450e+00 -6.1862e-01 -1.1168e+00 -2.8796e+00 -1.0349e+00 -2.3566e-01 -1.7678e+00 -3.7571e+00 -1.0405e+00 -1.8369e+00 -3.3548e+00 -1.0858e+00
6865 +9.648177818e-02 +9.648177818e-02 +3.806481778e+00 +3.710000000e+00 +3.9370e+00 -3.0803e+00 +7.9702e-01 -2.0123e+00 +6.1016e-01 +1.4695e+00 -1.8928e+00 +3.1930e+00 +1.8450e+00 -6.8740e-01 -1.2068e+00 -2.8796e+00 -1.0349e+00 -2.3566e-01 -1.7678e+00 -3.7571e+00 -1.0405e+00 -1.8369e+00 -3.3548e+00 -1.0858e+00
7583 +5.787956362e-02 +5.787956362e-02 +3.767879564e+00 +3.710000000e+00 +3.9370e+00 -3.1844e+00 +7.9702e-01 -2.0123e+00 +6.1016e-01 +1.4695e+00 -1.8928e+00 +3.2395e+00 +1.8450e+00 -6.8740e-01 -1.1168e+00 -2.8796e+00 -8.7145e-01 -2.3566e-01 -1.7678e+00 -3.7571e+00 -1.0405e+00 -1.8369e+00 -3.3548e+00 -1.0547e+00
8126 +3.558192319e-02 +3.558192319e-02 +3.745581923e+00 +3.710000000e+00 +3.9370e+00 -3.1715e+00 +7.9702e-01 -2.0123e+00 +6.1016e-01 +1.4695e+00 -1.8928e+00 +3.1930e+00 +1.8450e+00 -8.5555e-01 -1.1168e+00 -2.8796e+00 -8.7145e-01 -2.3566e-01 -1.7678e+00 -3.7650e+00 -1.0405e+00 -1.6803e+00 -3.3548e+00 -1.0547e+00
