% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2315 +9.935848167e+00 +9.935848167e+00 -1.330441518e+02 -1.429800000e+02 +1.5279e+00 +3.7436e+00 -2.5108e+00 +3.4936e-01 -4.9082e+00 +1.7123e+00 +5.3809e+00 -1.1487e+00 -4.3026e+00 +2.8365e-02 -1.1356e+00 +4.9193e-01 +3.6026e+00 -2.8094e-02 -2.3491e+00 -2.8571e+00 -9.0108e-01 -3.1456e+00 -1.4157e-01 -1.5556e+00
3656 +6.180555996e+00 +6.180555996e+00 -1.367994440e+02 -1.429800000e+02 +1.5279e+00 +3.7436e+00 -2.6851e+00 +3.3021e-01 -4.9082e+00 +1.7123e+00 +5.3506e+00 -1.1487e+00 -4.3026e+00 +2.8365e-02 -1.1356e+00 +5.9711e-01 +3.6026e+00 -2.8094e-02 -2.3491e+00 -2.9062e+00 -1.2935e+00 -3.1456e+00 -1.4157e-01 -1.5556e+00
4821 +3.942964388e+00 +3.942964388e+00 -1.390370356e+02 -1.429800000e+02 +1.5279e+00 +3.7436e+00 -2.6851e+00 +3.4936e-01 -4.9082e+00 +1.9477e+00 +5.3809e+00 -1.1487e+00 -4.3026e+00 +2.8365e-02 -1.1356e+00 +5.9711e-01 +3.6026e+00 -1.7236e-01 -2.2857e+00 -2.9062e+00 -1.2935e+00 -3.1456e+00 -1.4157e-01 -1.5556e+00
% function evaluation | noise-free fitness - Fopt (2.468600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.414511758e+01 +9.414511758e+01 +3.410051176e+02 +2.468600000e+02 +3.2366e+00 -3.7891e+00 +2.4393e+00 +4.3322e+00 +1.9504e+00 +6.4588e-01 +1.6800e+00 +1.0617e+00 +1.6009e+00 +1.3317e+00 +2.0191e+00 -2.3006e+00 -2.6360e+00 +1.9269e+00 -1.5489e+00 -4.6791e+00 +1.5025e+00 +4.8446e+00 +2.5899e+00 -2.0284e+00
189 +3.280306241e+01 +3.280306241e+01 +2.796630624e+02 +2.468600000e+02 +1.4589e+00 -3.0241e-01 +3.3081e+00 -4.2100e+00 -1.8436e+00 +1.8399e+00 -3.2836e-01 -4.4097e+00 +2.3926e+00 -1.5989e+00 +1.1366e-01 -4.2576e+00 -6.7705e-01 -1.2447e+00 +5.0402e-01 +3.6260e+00 +3.4196e+00 -4.5073e+00 -4.4456e+00 +2.8386e+00
1321 +2.128469168e+01 +2.128469168e+01 +2.681446917e+02 +2.468600000e+02 +3.5767e+00 +7.2175e-01 -1.4400e+00 -6.1879e-01 +1.5331e+00 +2.4635e+00 -4.0174e+00 -3.9232e+00 -4.7755e+00 +1.8947e+00 -4.3168e+00 +3.0766e+00 +1.8922e-01 +1.9444e+00 +2.2720e+00 -2.5755e+00 +4.6744e+00 +5.6012e-01 -2.7592e+00 -3.5100e+00
2252 +1.447995027e+01 +1.447995027e+01 +2.613399503e+02 +2.468600000e+02 +3.4719e+00 +4.2587e-01 -1.4400e+00 -6.1879e-01 +1.5331e+00 +2.4635e+00 -4.0174e+00 -4.1123e+00 -4.7755e+00 +1.8947e+00 -4.5260e+00 +2.8923e+00 +1.8922e-01 +1.9444e+00 +2.2720e+00 -2.5755e+00 +4.6744e+00 +5.6012e-01 -2.7592e+00 -3.5100e+00
15291 +9.510469491e+00 +9.510469491e+00 +2.563704695e+02 +2.468600000e+02 +4.3644e+00 +3.8419e+00 +4.6639e+00 -2.5136e+00 -6.2544e-02 -3.9626e+00 +6.4910e-01 -3.3441e+00 +3.8134e+00 -5.0793e-01 +5.8407e-01 +2.4958e+00 +2.9917e+00 +4.5365e+00 +4.8234e+00 +4.5648e+00 -1.6526e+00 +2.7561e+00 -2.3700e+00 -1.5703e+00
204725 +6.245226240e+00 +6.245226240e+00 +2.531052262e+02 +2.468600000e+02 +4.3616e+00 +3.9082e+00 +4.6628e+00 -2.5365e+00 -8.0083e-02 -4.0068e+00 +6.4600e-01 -3.4298e+00 +3.8126e+00 -5.0264e-01 +6.3592e-01 +2.5001e+00 +2.9417e+00 +4.5272e+00 +4.9519e+00 +4.5723e+00 -1.6551e+00 +2.7601e+00 -2.3252e+00 -1.5754e+00
% function evaluation | noise-free fitness - Fopt (1.392300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.335634165e+01 +5.335634165e+01 +1.925863417e+02 +1.392300000e+02 -3.3937e+00 +2.7922e+00 -2.2950e+00 -1.6405e+00 -3.5307e+00 -1.1042e+00 -2.3377e+00 -2.1736e+00 -2.0867e+00 +1.9652e+00 -2.9426e+00 -4.0938e+00 -1.1949e+00 -1.0633e+00 -3.5614e-01 +1.2606e-01 -2.0335e+00 -2.3940e+00 -3.3906e-01 -1.3965e+00
177 +2.735307678e+01 +2.735307678e+01 +1.665830768e+02 +1.392300000e+02 +1.9251e+00 -7.4527e-02 -3.6644e+00 +4.0096e+00 -2.0743e+00 -4.9590e+00 -1.5743e+00 -3.8547e-01 -4.6310e-01 -2.0276e+00 -2.9441e-01 -1.6074e+00 +2.9776e+00 +2.7425e+00 +4.8145e+00 +4.5590e-01 +1.9337e+00 -2.9811e+00 -2.0037e+00 +3.8100e+00
1087 +2.458022647e+01 +2.458022647e+01 +1.638102265e+02 +1.392300000e+02 +1.9251e+00 -7.4527e-02 -3.6644e+00 +4.4494e+00 -2.0743e+00 -4.9590e+00 -1.5743e+00 -3.8547e-01 -4.6310e-01 -2.0276e+00 -2.9441e-01 -1.6074e+00 +2.9776e+00 +2.7425e+00 +4.8145e+00 +4.5590e-01 +1.9337e+00 -2.9811e+00 -2.0037e+00 +3.8100e+00
2340 +1.519631049e+01 +1.519631049e+01 +1.544263105e+02 +1.392300000e+02 +2.2910e+00 -6.6118e-02 -3.6644e+00 +4.1601e+00 -2.0743e+00 -4.9590e+00 -1.5743e+00 -3.8547e-01 -4.6310e-01 -2.0276e+00 -2.9441e-01 -1.1658e+00 +2.9776e+00 +2.7425e+00 +4.8145e+00 +1.0795e+00 +1.9337e+00 -2.9811e+00 -2.0037e+00 +3.4241e+00
11520 +9.987410394e+00 +9.987410394e+00 +1.492174104e+02 +1.392300000e+02 -4.3055e+00 +2.1102e+00 +3.4316e+00 -7.7664e-01 -2.7164e+00 -3.3608e+00 -3.4525e+00 +1.4098e+00 -4.7938e+00 -3.2023e+00 -3.9001e+00 +3.6815e+00 -3.5222e+00 -3.7634e+00 -1.1404e+00 -1.6411e+00 -4.4464e+00 +3.4726e+00 -2.1820e-01 +3.9910e+00
136188 +6.266688553e+00 +6.266688553e+00 +1.454966886e+02 +1.392300000e+02 -4.7057e+00 +2.1165e+00 +3.5085e+00 -5.4573e-01 -2.7064e+00 -3.3609e+00 -3.4673e+00 +1.4097e+00 -4.7901e+00 -3.1981e+00 -3.8980e+00 +3.5838e+00 -3.5781e+00 -3.7650e+00 -1.1398e+00 -1.6255e+00 -4.4357e+00 +3.6202e+00 -2.1979e-01 +4.2631e+00
290485 +3.796567797e+00 +3.796567797e+00 +1.430265678e+02 +1.392300000e+02 -4.6810e+00 +2.0880e+00 +3.5200e+00 -5.3390e-01 -2.9537e+00 -3.3612e+00 -3.4449e+00 +1.4031e+00 -4.7519e+00 -2.9562e+00 -3.8698e+00 +3.5406e+00 -3.6541e+00 -3.8075e+00 -1.1085e+00 -1.6256e+00 -4.5076e+00 +3.5990e+00 -1.9283e-01 +4.3977e+00
650880 +2.508132829e+00 +2.508132829e+00 +1.417381328e+02 +1.392300000e+02 -4.7318e+00 +2.0414e+00 +3.5126e+00 -5.2489e-01 -2.9822e+00 -3.3563e+00 -3.4459e+00 +1.4182e+00 -4.7789e+00 -2.9583e+00 -3.8698e+00 +3.5548e+00 -3.6408e+00 -3.8204e+00 -1.1261e+00 -1.6586e+00 -4.4892e+00 +3.5642e+00 -2.3108e-01 +4.3668e+00
% function evaluation | noise-free fitness - Fopt (-1.838000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.179741016e+01 +8.179741016e+01 +6.341741016e+01 -1.838000000e+01 +2.6213e+00 -2.0036e+00 -4.0607e+00 +3.1009e+00 +4.9282e+00 -2.3617e+00 -1.7766e+00 +3.9186e+00 -3.9675e+00 +3.9709e+00 -3.6034e+00 -4.3674e+00 +2.6662e+00 +1.8113e+00 -1.2195e-01 +3.0459e+00 -1.3715e+00 -3.7254e+00 -2.0694e+00 +2.2451e+00
374 +3.396359942e+01 +3.396359942e+01 +1.558359942e+01 -1.838000000e+01 -3.5703e+00 -3.4270e+00 -1.5058e+00 +9.6419e-01 -2.5377e+00 +2.2346e+00 +4.3316e+00 -7.2166e-01 +3.5387e+00 -1.8056e+00 -2.0972e+00 +3.4626e+00 -1.0360e+00 -2.4121e-03 -1.1747e+00 +3.6348e+00 -3.6139e+00 -4.0480e+00 +1.4661e+00 +3.9037e+00
920 +2.482681622e+01 +2.482681622e+01 +6.446816222e+00 -1.838000000e+01 -3.5703e+00 -3.4270e+00 -1.4562e+00 +9.6419e-01 -2.5377e+00 +2.2346e+00 +4.3316e+00 -7.2166e-01 +3.9776e+00 -1.8056e+00 -2.0972e+00 +3.4626e+00 -1.0360e+00 -2.4121e-03 -1.1747e+00 +3.6348e+00 -3.6139e+00 -4.0480e+00 +1.4661e+00 +3.6600e+00
3068 +1.464762913e+01 +1.464762913e+01 -3.732370871e+00 -1.838000000e+01 -3.5703e+00 -3.4270e+00 -1.4562e+00 +1.6992e+00 -2.4220e+00 +2.2346e+00 +4.3316e+00 -7.2166e-01 +3.9776e+00 -1.8056e+00 -2.0972e+00 +4.1721e+00 -1.0360e+00 -2.4121e-03 -8.1910e-01 +3.6348e+00 -3.6139e+00 -4.4150e+00 +1.4661e+00 +3.7662e+00
5527 +9.720715695e+00 +9.720715695e+00 -8.659284305e+00 -1.838000000e+01 -3.6150e+00 -3.4270e+00 -1.4562e+00 +1.6191e+00 -2.4220e+00 +2.2963e+00 +4.3316e+00 -7.2166e-01 +3.9776e+00 -1.8056e+00 -2.0972e+00 +4.1774e+00 -1.0360e+00 -2.4121e-03 -8.1910e-01 +3.6348e+00 -3.7758e+00 -4.4150e+00 +1.5662e+00 +3.7662e+00
% function evaluation | noise-free fitness - Fopt (-3.928400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.925211822e+01 +9.925211822e+01 -2.935878818e+02 -3.928400000e+02 -4.8765e+00 -9.3431e-01 -1.6554e+00 -4.9591e+00 -1.7550e+00 -2.9738e+00 -3.2565e+00 -2.4305e+00 -3.7182e+00 -5.9270e-01 -1.2947e+00 +8.7431e-01 -4.6261e+00 +3.8718e+00 -3.8858e+00 -3.9966e+00 -4.4371e+00 +4.2669e+00 +2.7248e+00 +4.6394e-01
380 +2.961210324e+01 +2.961210324e+01 -3.632278968e+02 -3.928400000e+02 +5.6898e-01 +4.5865e+00 +3.1414e+00 +4.7321e+00 -1.3495e+00 -9.0571e-01 +2.8122e+00 -4.9520e+00 -1.2086e+00 +1.9719e+00 -2.5210e+00 +2.9695e+00 +9.9281e-01 -2.7982e+00 +3.4765e+00 -4.8831e+00 -3.1390e+00 -7.1382e-01 +1.2036e+00 -2.0429e+00
743 +1.949985624e+01 +1.949985624e+01 -3.733401438e+02 -3.928400000e+02 -9.4625e-01 -1.1374e+00 +4.1346e+00 +2.7631e+00 +4.0501e-01 +1.8037e+00 -2.9039e+00 +4.6793e+00 +2.9299e+00 +1.1833e+00 +1.7134e+00 +4.6223e+00 +1.1339e+00 -1.4788e+00 -3.9015e+00 -3.4339e+00 -1.2720e+00 -2.7320e+00 -4.3332e+00 +3.6994e+00
1661 +1.264465096e+01 +1.264465096e+01 -3.801953490e+02 -3.928400000e+02 -1.4966e+00 -1.1374e+00 +4.1346e+00 +2.7631e+00 +4.0501e-01 +1.8037e+00 -2.9039e+00 +4.6793e+00 +2.9299e+00 +1.1833e+00 +1.7134e+00 +4.6223e+00 +1.1339e+00 -1.4788e+00 -3.9015e+00 -3.4339e+00 -1.2720e+00 -2.7320e+00 -4.3332e+00 +3.6994e+00
2401 +9.659205856e+00 +9.659205856e+00 -3.831807941e+02 -3.928400000e+02 -1.3257e+00 -1.1374e+00 +4.1346e+00 +2.5074e+00 +4.0501e-01 +1.8037e+00 -2.9039e+00 +4.6793e+00 +2.9299e+00 +1.1833e+00 +1.3255e+00 +4.6223e+00 +1.1339e+00 -1.7645e+00 -3.9015e+00 -3.4339e+00 -1.2720e+00 -2.7320e+00 -4.3332e+00 +3.6994e+00
98285 +6.297525434e+00 +6.297525434e+00 -3.865424746e+02 -3.928400000e+02 -3.7214e+00 -8.5203e-01 +1.3654e+00 +4.8342e+00 -1.7588e+00 +1.7513e+00 -8.7032e-01 +3.4212e+00 +2.8941e+00 -4.7983e+00 +1.6178e+00 -8.4151e-01 +3.1012e+00 -1.7819e+00 -4.7170e+00 -1.1605e+00 +4.7646e+00 -2.7553e+00 -1.8458e-01 -9.3335e-01
% function evaluation | noise-free fitness - Fopt (2.292200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.505319446e+01 +7.505319446e+01 +3.042731945e+02 +2.292200000e+02 -3.1462e+00 -4.4127e+00 +6.0877e-01 -2.1368e+00 +4.4465e+00 +2.3858e+00 +3.3488e+00 +2.4705e+00 -4.3763e+00 +4.6166e+00 -4.4912e+00 -4.8493e+00 -8.2464e-01 -1.6577e+00 +5.5625e-01 +4.4405e+00 +4.2639e+00 -2.2025e+00 +1.9615e+00 -2.9936e+00
191 +2.687586715e+01 +2.687586715e+01 +2.560958672e+02 +2.292200000e+02 +4.8111e+00 +1.9320e+00 +2.0762e+00 +4.3790e+00 -1.1838e+00 -1.1069e+00 -2.3989e+00 -3.1290e+00 +2.1298e+00 +3.9935e+00 +4.0268e+00 +1.2658e+00 +1.1845e+00 +6.1984e-01 +2.1454e+00 +2.0860e+00 +3.7331e+00 +3.3008e+00 -4.0384e+00 -2.5835e+00
1167 +2.150946347e+01 +2.150946347e+01 +2.507294635e+02 +2.292200000e+02 -1.8193e+00 +2.2485e+00 -3.9506e+00 +1.1975e+00 +2.2832e+00 +1.9314e+00 -2.6653e+00 +3.5641e-01 +4.5171e+00 -3.8386e-01 +2.3325e+00 +1.7679e+00 -1.2017e+00 +1.4284e+00 -2.1749e+00 -4.8958e-01 -1.9283e+00 +3.1416e+00 +1.4927e-01 -3.2566e+00
1547 +1.560202856e+01 +1.560202856e+01 +2.448220286e+02 +2.292200000e+02 -1.8193e+00 +2.2485e+00 -3.9506e+00 +1.1975e+00 +2.2832e+00 +1.9314e+00 -3.0906e+00 +3.5641e-01 +4.5171e+00 -3.8386e-01 +2.3325e+00 +1.1120e+00 -1.2017e+00 +1.6411e+00 -2.1749e+00 -4.8958e-01 -1.6046e+00 +3.1416e+00 +1.4927e-01 -3.2566e+00
4209 +9.921865422e+00 +9.921865422e+00 +2.391418654e+02 +2.292200000e+02 -1.7475e+00 +2.2485e+00 -3.9506e+00 +1.1975e+00 +2.2832e+00 +1.9314e+00 -3.0906e+00 +5.1186e-01 +4.5171e+00 -4.8056e-01 +2.3325e+00 +1.1433e+00 -1.3370e+00 +1.4284e+00 -2.1749e+00 -4.0456e-01 -1.6046e+00 +3.1416e+00 +1.5562e-01 -3.2566e+00
170267 +6.303569647e+00 +6.303569647e+00 +2.355235696e+02 +2.292200000e+02 -1.7107e+00 +2.2444e+00 -4.1109e+00 +1.2388e+00 +2.2832e+00 +1.9314e+00 -3.1089e+00 +5.1738e-01 +4.5975e+00 -4.7914e-01 +2.3498e+00 +1.1568e+00 -1.3712e+00 +1.4020e+00 -2.1749e+00 -4.2281e-01 -1.6047e+00 +3.1915e+00 +1.4914e-01 -3.2566e+00
% function evaluation | noise-free fitness - Fopt (-2.444600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.105617692e+01 +8.105617692e+01 -1.634038231e+02 -2.444600000e+02 -1.4683e+00 -2.5972e+00 -2.6795e+00 +4.6814e+00 +4.4456e+00 -4.0892e-01 -4.8130e+00 -5.4828e-01 -9.1218e-01 -4.8945e+00 -9.1928e-01 +3.0895e+00 +3.0545e+00 -3.6992e+00 +2.2383e+00 -2.7365e+00 +2.1944e+00 -4.8890e-02 +1.1589e-01 -2.9388e+00
363 +2.658348713e+01 +2.658348713e+01 -2.178765129e+02 -2.444600000e+02 -1.8175e+00 +2.5770e+00 +2.3918e+00 -6.4740e-01 -4.1094e+00 -1.7209e+00 +4.5073e+00 -1.3413e+00 -7.2465e-01 +3.7280e-01 -3.9644e+00 -3.9346e+00 +2.5611e+00 +5.5986e-01 -4.4306e+00 -6.2402e-01 -6.2431e-01 -3.3687e+00 -1.4489e+00 +3.0709e+00
698 +2.442166846e+01 +2.442166846e+01 -2.200383315e+02 -2.444600000e+02 -1.8175e+00 +2.5770e+00 +2.3918e+00 -6.4740e-01 -4.1094e+00 -1.7209e+00 +4.5073e+00 -1.3413e+00 -7.2465e-01 +3.7280e-01 -3.7892e+00 -3.9346e+00 +2.5611e+00 +5.5986e-01 -4.4306e+00 -6.2402e-01 -6.2431e-01 -3.3687e+00 -1.4489e+00 +3.0709e+00
2092 +1.501199016e+01 +1.501199016e+01 -2.294480098e+02 -2.444600000e+02 -1.6634e+00 +2.5770e+00 +2.3918e+00 -6.4740e-01 -3.2113e+00 -2.3644e+00 +4.5073e+00 -1.2730e+00 -7.2465e-01 +3.7280e-01 -4.0284e+00 -3.9346e+00 +2.5611e+00 +5.5986e-01 -4.4306e+00 -6.2402e-01 -3.7992e-01 -3.3687e+00 -1.4489e+00 +3.0709e+00
13494 +9.332952308e+00 +9.332952308e+00 -2.351270477e+02 -2.444600000e+02 +3.6639e+00 +3.3257e+00 -2.7033e+00 +2.0785e+00 -3.9110e-01 +1.4982e-01 +8.0046e-01 +1.5720e+00 +3.8471e+00 +3.4495e+00 -4.0640e+00 +8.9186e-01 -1.7341e+00 -2.0894e+00 +4.9019e+00 +1.5536e+00 -4.2956e+00 +4.2230e+00 +3.2138e+00 -1.5521e+00
94633 +6.215589627e+00 +6.215589627e+00 -2.382444104e+02 -2.444600000e+02 +3.6639e+00 +3.2494e+00 -2.7033e+00 +2.1164e+00 -4.1247e-01 +2.2630e-01 +8.2498e-01 +1.5720e+00 +3.8417e+00 +3.4764e+00 -4.0640e+00 +8.7520e-01 -1.7403e+00 -2.0894e+00 +4.9605e+00 +1.5536e+00 -4.4376e+00 +4.2230e+00 +3.2138e+00 -1.5521e+00
479643 +3.658796059e+00 +3.658796059e+00 -2.408012039e+02 -2.444600000e+02 +3.6611e+00 +3.2878e+00 -2.8263e+00 +2.0647e+00 -4.4361e-01 +5.4687e-02 +8.2867e-01 +1.6258e+00 +3.7169e+00 +3.5338e+00 -4.0672e+00 +8.7688e-01 -1.4106e+00 -2.0877e+00 +4.9600e+00 +1.5539e+00 -4.4422e+00 +3.8832e+00 +3.1214e+00 -1.5557e+00
550583 +2.510089468e+00 +2.510089468e+00 -2.419499105e+02 -2.444600000e+02 +3.6753e+00 +3.2904e+00 -2.8475e+00 +2.0771e+00 -4.6372e-01 +3.5594e-02 +8.2464e-01 +1.6427e+00 +3.7333e+00 +3.4558e+00 -4.0697e+00 +8.7115e-01 -1.4083e+00 -2.0837e+00 +4.9632e+00 +1.5521e+00 -4.4458e+00 +3.8666e+00 +3.1138e+00 -1.5514e+00
