% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
19940 +3.929680019e+07 +3.929680019e+07 +3.929683796e+07 +3.929683796e+07 +3.8566e+00 +2.8191e+00 +1.4456e-01 -2.2190e-01 -1.0872e+00 -3.9047e+00 -3.9976e+00 -3.9283e-02 +1.7715e+00 -3.5732e+00 -7.2488e-01 -1.7096e-03 -2.7536e+00 +1.4248e+00 -3.0224e+00 +1.0568e+00 -2.7457e+00 -7.2048e-01 -1.0504e+00 +1.0731e+00
28295 +2.273300155e+07 +2.273300155e+07 +2.273303932e+07 +2.273303932e+07 +5.7677e-01 +1.2003e+00 +5.9798e-01 +4.7389e-01 +1.4319e+00 -3.3571e+00 -3.6986e+00 +5.1934e-01 +1.1246e+00 -1.5621e+00 +2.9154e+00 -9.5584e-01 -2.8163e-01 +6.0118e-01 -8.0225e-01 -9.0285e-01 -2.2174e+00 +8.8257e-01 +1.1439e+00 +9.1446e-01
30071 +1.173399953e+07 +1.173399953e+07 +1.173403730e+07 +1.173403730e+07 +6.2302e-01 +3.3063e+00 -5.4308e-01 +8.1412e-01 -3.2793e-01 -4.2140e+00 -2.6772e+00 +1.1417e+00 +4.4367e-01 -2.1250e+00 +1.7391e+00 -1.2606e-01 -1.6928e+00 +1.2470e+00 -2.9628e+00 +1.1966e+00 -7.3888e-01 -4.1475e-02 -9.2618e-01 -7.5142e-01
41130 +8.606103171e+06 +8.606103171e+06 +8.606140941e+06 +8.606140941e+06 +1.3688e+00 +4.0666e+00 +5.5492e-01 +8.9852e-02 -7.9337e-01 -3.2753e+00 -3.0946e+00 +3.8378e-01 -2.7251e-01 -2.5922e+00 +2.4862e+00 +4.7454e-01 -2.0450e+00 +5.8834e-01 -2.8552e+00 +1.1967e+00 -7.3888e-01 -4.1475e-02 -2.5414e-01 -9.0711e-01
50447 +5.889819869e+06 +5.889819869e+06 +5.889857639e+06 +5.889857639e+06 -2.2987e+00 +5.7527e-01 +5.9798e-01 +6.7964e-01 +1.5643e+00 -3.3577e+00 -3.3660e+00 +3.3867e+00 -1.2262e+00 -1.5621e+00 +2.9154e+00 -9.5584e-01 -2.8163e-01 +6.2193e-01 -8.0257e-01 -5.1085e-01 -8.4463e-01 -4.2380e-02 +1.7507e+00 -6.7097e-01
60284 +3.393939271e+06 +3.393939271e+06 +3.393977041e+06 +3.393977041e+06 -4.7461e-01 +1.2983e+00 +6.3825e-01 +4.8638e-01 +1.4319e+00 -3.3375e+00 -3.2298e+00 +2.2320e+00 -1.6149e-01 -2.4547e+00 +2.8609e+00 -6.4090e-01 -9.6684e-01 +1.9006e-01 -1.5638e+00 +3.3239e-03 -9.9686e-01 +8.1699e-02 +1.2214e+00 -4.9773e-01
71168 +2.265391623e+06 +2.265391623e+06 +2.265429393e+06 +2.265429393e+06 +6.2302e-01 +3.3063e+00 +5.5492e-01 +1.5355e-01 +4.0888e-01 -4.0877e+00 -3.2881e+00 +2.1929e+00 +9.6396e-02 -2.1250e+00 +1.7394e+00 -1.2606e-01 -1.4336e+00 -3.1724e-01 -1.1656e+00 +3.7303e-01 -1.2225e+00 +8.8257e-01 +1.1464e+00 -8.8884e-01
84597 +1.270280597e+06 +1.270280597e+06 +1.270318367e+06 +1.270318367e+06 -1.7344e+00 +1.2003e+00 +5.9798e-01 +6.7964e-01 +1.3883e+00 -4.0862e+00 -3.3660e+00 +3.3867e+00 -8.8663e-01 -2.1250e+00 +2.4569e+00 -1.1897e+00 -1.4336e+00 +1.8888e-01 -1.1656e+00 +3.3237e-03 -8.4463e-01 +8.8257e-01 +8.3143e-01 -4.9285e-01
94850 +9.942301568e+05 +9.942301568e+05 +9.942679268e+05 +9.942679268e+05 +5.2670e-02 +3.0435e+00 +5.9798e-01 +4.7443e-01 +7.7793e-01 -3.6696e+00 -2.6772e+00 +2.2488e+00 -1.6760e-01 -2.1250e+00 +1.7391e+00 -1.2606e-01 -1.6928e+00 +1.8884e-01 -1.1656e+00 +9.1214e-02 -8.4463e-01 +3.7386e-01 +1.1439e+00 -7.5142e-01
104927 +5.828180134e+05 +5.828180134e+05 +5.828557834e+05 +5.828557834e+05 -5.1189e-01 +2.4503e+00 +5.9798e-01 +4.7443e-01 +7.7793e-01 -3.6696e+00 -2.6772e+00 +2.2488e+00 -1.6760e-01 -2.1250e+00 +1.7391e+00 -1.2606e-01 -1.6928e+00 -5.6107e-02 -1.3409e+00 +4.7379e-02 -9.9686e-01 +8.8257e-01 +6.1283e-01 -8.2347e-01
108492 +3.926107649e+05 +3.926107649e+05 +3.926485349e+05 +3.926485349e+05 -5.1181e-01 +2.4503e+00 +5.9798e-01 +1.5355e-01 +9.5576e-01 -3.6696e+00 -2.6772e+00 +2.2488e+00 -1.5783e-01 -2.1250e+00 +1.9327e+00 -4.0321e-01 -1.6928e+00 +1.9006e-01 -1.5907e+00 +8.1449e-02 -8.7477e-01 +8.6304e-01 +6.2870e-01 -3.4148e-01
117457 +2.102290789e+05 +2.102290789e+05 +2.102668489e+05 +2.102668489e+05 +5.2670e-02 +3.0435e+00 +5.9798e-01 +4.7443e-01 +7.7793e-01 -3.6697e+00 -2.6772e+00 +2.2488e+00 -1.6760e-01 -2.1250e+00 +1.7391e+00 -1.5536e-01 -1.6928e+00 -3.4567e-01 -1.6696e+00 +3.1567e-01 -8.4463e-01 +8.8257e-01 +5.0188e-01 -5.0254e-01
127833 +1.577543841e+05 +1.577543841e+05 +1.577921541e+05 +1.577921541e+05 +5.2670e-02 +2.8190e+00 +7.6834e-01 +4.8760e-01 +8.0456e-01 -3.6696e+00 -2.6772e+00 +2.2488e+00 -1.6767e-01 -2.1250e+00 +1.7391e+00 -1.2621e-01 -1.6928e+00 -3.1724e-01 -1.6696e+00 +2.5622e-01 -8.4463e-01 +8.6273e-01 +6.2870e-01 -4.9285e-01
142054 +9.899110402e+04 +9.899110402e+04 +9.902887402e+04 +9.902887402e+04 -1.3282e-01 +2.8179e+00 +6.3580e-01 +3.9952e-01 +7.7793e-01 -3.6708e+00 -2.6821e+00 +2.2488e+00 -1.6760e-01 -2.0469e+00 +1.7391e+00 -1.4559e-01 -1.6928e+00 -5.4867e-02 -1.6696e+00 +3.0327e-01 -8.4463e-01 +7.1251e-01 +6.2779e-01 -4.9285e-01
155801 +5.448068446e+04 +5.448068446e+04 +5.451845446e+04 +5.451845446e+04 +5.2670e-02 +2.8872e+00 +6.3580e-01 +3.9952e-01 +7.2571e-01 -3.5036e+00 -2.6778e+00 +2.4051e+00 -3.3571e-01 -1.9688e+00 +1.7391e+00 -1.5414e-01 -1.6922e+00 -5.6107e-02 -1.6696e+00 +3.1567e-01 -9.2275e-01 +7.1251e-01 +6.1434e-01 -4.9285e-01
175851 +3.739056845e+04 +3.739056845e+04 +3.742833845e+04 +3.742833845e+04 -5.4696e-02 +2.8960e+00 +7.1393e-01 +3.9952e-01 +7.2815e-01 -3.6696e+00 -2.6772e+00 +2.4051e+00 -2.3598e-01 -1.9688e+00 +1.7388e+00 -1.2606e-01 -1.6538e+00 -5.4867e-02 -1.7411e+00 +3.1567e-01 -8.4463e-01 +7.1113e-01 +6.6777e-01 -5.0254e-01
184189 +2.438108455e+04 +2.438108455e+04 +2.441885455e+04 +2.441885455e+04 +5.2670e-02 +2.8872e+00 +7.1393e-01 +3.9952e-01 +7.2571e-01 -3.6305e+00 -2.6576e+00 +2.4051e+00 -2.3598e-01 -2.0079e+00 +1.7391e+00 -1.4557e-01 -1.6928e+00 -1.3299e-01 -1.7216e+00 +3.0441e-01 -8.7416e-01 +7.1251e-01 +6.1432e-01 -4.9285e-01
191131 +1.450460172e+04 +1.450460172e+04 +1.454237172e+04 +1.454237172e+04 +5.2518e-02 +2.8960e+00 +7.1393e-01 +3.9952e-01 +6.4759e-01 -3.5136e+00 -2.6772e+00 +2.4051e+00 -2.3596e-01 -1.9688e+00 +1.8172e+00 -1.2484e-01 -1.6538e+00 -1.3299e-01 -1.8235e+00 +3.1567e-01 -9.2952e-01 +6.4804e-01 +6.6777e-01 -5.3189e-01
217895 +9.231319481e+03 +9.231319481e+03 +9.269089481e+03 +9.269089481e+03 +5.2670e-02 +2.8961e+00 +7.1629e-01 +3.9952e-01 +6.4759e-01 -3.5136e+00 -2.6772e+00 +2.3855e+00 -2.3597e-01 -1.9882e+00 +1.7391e+00 -1.5597e-01 -1.6539e+00 -1.5254e-01 -1.7411e+00 +3.1685e-01 -8.7416e-01 +7.1236e-01 +6.3847e-01 -5.3054e-01
235407 +5.973167254e+03 +5.973167254e+03 +6.010937254e+03 +6.010937254e+03 +4.2981e-02 +2.8872e+00 +7.1393e-01 +3.9891e-01 +6.4758e-01 -3.5917e+00 -2.6577e+00 +2.3443e+00 -2.3598e-01 -2.0079e+00 +1.7391e+00 -1.5597e-01 -1.6538e+00 -1.5367e-01 -1.7612e+00 +3.1567e-01 -8.7416e-01 +7.1251e-01 +6.2870e-01 -5.3191e-01
247721 +3.915173348e+03 +3.915173348e+03 +3.952943348e+03 +3.952943348e+03 +4.2981e-02 +2.8875e+00 +7.1393e-01 +3.9891e-01 +6.4759e-01 -3.5915e+00 -2.6576e+00 +2.3660e+00 -2.3594e-01 -1.9981e+00 +1.7806e+00 -1.4624e-01 -1.6508e+00 -1.5367e-01 -1.7612e+00 +3.2544e-01 -8.7416e-01 +7.1007e-01 +6.2901e-01 -5.3191e-01
267572 +2.402499674e+03 +2.402499674e+03 +2.440269674e+03 +2.440269674e+03 +4.2982e-02 +2.8872e+00 +7.3346e-01 +3.9891e-01 +6.4759e-01 -3.5820e+00 -2.6577e+00 +2.3660e+00 -2.3598e-01 -1.9858e+00 +1.7879e+00 -1.4559e-01 -1.6538e+00 -1.5254e-01 -1.7802e+00 +3.2179e-01 -8.9369e-01 +7.1251e-01 +6.4821e-01 -5.3191e-01
285439 +1.559715342e+03 +1.559715342e+03 +1.597485342e+03 +1.597485342e+03 +4.2982e-02 +2.8872e+00 +7.3346e-01 +3.9891e-01 +6.4759e-01 -3.5820e+00 -2.6577e+00 +2.3660e+00 -2.3567e-01 -1.9883e+00 +1.7805e+00 -1.5596e-01 -1.6440e+00 -1.5374e-01 -1.7704e+00 +3.2663e-01 -8.9369e-01 +7.0379e-01 +6.3878e-01 -5.3191e-01
302034 +9.725789136e+02 +9.725789136e+02 +1.010348914e+03 +1.010348914e+03 +4.2981e-02 +2.8780e+00 +7.3346e-01 +3.9891e-01 +6.4759e-01 -3.5625e+00 -2.6577e+00 +2.3660e+00 -2.3598e-01 -1.9981e+00 +1.7806e+00 -1.5597e-01 -1.6440e+00 -1.6991e-01 -1.7847e+00 +3.3513e-01 -9.0321e-01 +7.0648e-01 +6.3847e-01 -5.3189e-01
337444 +6.289800710e+02 +6.289800710e+02 +6.667500710e+02 +6.667500710e+02 +4.0537e-02 +2.8762e+00 +7.3834e-01 +3.9403e-01 +6.4697e-01 -3.5625e+00 -2.6576e+00 +2.3660e+00 -2.3475e-01 -1.9882e+00 +1.7784e+00 -1.5475e-01 -1.6410e+00 -1.6998e-01 -1.7847e+00 +3.3513e-01 -8.9370e-01 +7.0318e-01 +6.3847e-01 -5.3189e-01
464835 +3.720006852e+02 +3.720006852e+02 +4.097706852e+02 +4.097706852e+02 +3.9317e-02 +2.8725e+00 +7.4075e-01 +3.9403e-01 +6.4514e-01 -3.5624e+00 -2.6580e+00 +2.3707e+00 -2.3445e-01 -1.9978e+00 +1.7781e+00 -1.5596e-01 -1.6406e+00 -1.6746e-01 -1.7823e+00 +3.3154e-01 -8.9507e-01 +6.6408e-01 +6.4350e-01 -5.3050e-01
477849 +1.331119661e+02 +1.331119661e+02 +1.708819661e+02 +1.708819661e+02 +4.4028e-02 +2.8725e+00 +7.4014e-01 +3.9342e-01 +6.4553e-01 -3.5625e+00 -2.6577e+00 +2.3709e+00 -2.3454e-01 -1.9975e+00 +1.7775e+00 -1.5612e-01 -1.6407e+00 -1.6754e-01 -1.7823e+00 +3.3154e-01 -8.9507e-01 +6.8361e-01 +6.4350e-01 -5.3050e-01
481800 +9.509112265e+01 +9.509112265e+01 +1.328611226e+02 +1.328611226e+02 +3.9145e-02 +2.8725e+00 +7.4075e-01 +3.9342e-01 +6.4553e-01 -3.5625e+00 -2.6577e+00 +2.3709e+00 -2.3454e-01 -1.9975e+00 +1.7775e+00 -1.5612e-01 -1.6407e+00 -1.6754e-01 -1.7823e+00 +3.3154e-01 -8.9507e-01 +6.8361e-01 +6.4396e-01 -5.2993e-01
% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.971123720e+08 +1.971123720e+08 +1.971117509e+08 +1.971117509e+08 +1.6429e+00 +1.8239e+00 -3.4087e+00 -4.6689e+00 -4.8733e+00 +3.2548e+00 +1.0493e+00 +3.9852e+00 +1.3191e+00 +1.2084e+00 +2.2170e+00 -2.0825e-02 +3.9979e+00 +1.9881e+00 +3.7924e+00 -1.3062e-01 -1.0583e+00 +1.3134e+00 -2.0705e+00 -1.4929e+00
267 +1.582543199e+08 +1.582543199e+08 +1.582536988e+08 +1.582536988e+08 -2.6837e+00 +3.9325e+00 -9.4771e-01 -2.1104e+00 -3.0307e+00 +6.7450e-01 +6.7656e-01 +3.7014e+00 +4.5142e+00 +3.3520e+00 -3.1314e+00 -1.7853e+00 +8.1195e-01 -9.2554e-01 +3.2553e-01 -3.0949e+00 +2.9157e+00 +1.2431e+00 -4.2022e+00 -3.5320e+00
2781 +8.574243707e+07 +8.574243707e+07 +8.574181596e+07 +8.574181596e+07 +2.1802e+00 +4.4782e+00 +2.0327e+00 +6.9793e-01 -3.5152e+00 +1.4290e+00 +4.2880e+00 +2.3478e+00 +3.9323e-01 +5.7374e-01 +3.5604e-01 +2.9699e+00 +2.6900e+00 +3.6821e+00 -1.8541e+00 -4.3394e+00 +1.0570e+00 +4.9888e+00 +3.6371e+00 +5.4590e-01
8356 +5.851989725e+07 +5.851989725e+07 +5.851927614e+07 +5.851927614e+07 -1.4481e+00 +4.8318e+00 +1.8264e+00 -4.4549e+00 -3.4569e-01 -4.9025e+00 +1.4606e+00 +2.2834e+00 -1.1037e+00 +7.6107e-01 +4.4924e-02 -3.1663e-01 +4.0385e+00 -2.6679e-01 +1.3539e+00 -3.2958e+00 +1.1649e+00 +4.8726e+00 -5.6986e-01 -6.5039e-01
16015 +3.490445499e+07 +3.490445499e+07 +3.490383388e+07 +3.490383388e+07 +7.5340e-01 +2.5161e+00 -8.3953e-01 -3.8437e+00 +1.1146e+00 -2.3026e+00 +4.2715e+00 -8.1820e-01 +2.4106e+00 -3.4305e-01 +3.3866e+00 +2.6556e+00 +2.5292e+00 +2.5620e+00 +1.3692e+00 -2.6108e+00 +5.2897e-02 +4.3330e+00 +3.1621e+00 -2.8437e-01
22596 +2.053816365e+07 +2.053816365e+07 +2.053754254e+07 +2.053754254e+07 -7.7087e-01 +4.6353e+00 +3.6093e-01 -4.8752e+00 -2.0409e+00 -1.4508e+00 +1.2061e+00 -2.6912e-01 +3.3011e+00 -1.1370e+00 +7.3872e-01 +2.5775e+00 +2.5292e+00 +2.5620e+00 +1.3692e+00 -2.6108e+00 +5.1676e-02 +2.7800e+00 +1.0231e+00 +1.5484e+00
31557 +1.398280648e+07 +1.398280648e+07 +1.398218537e+07 +1.398218537e+07 -2.1564e+00 +4.7200e+00 +1.4433e-01 -3.3776e+00 +3.1607e-01 -1.1874e+00 +9.2116e-01 -2.5162e-01 +1.0360e+00 -1.7455e+00 -3.7511e-01 +2.9508e+00 +3.6605e+00 +2.5765e+00 +2.7540e+00 -1.8642e+00 +1.2489e+00 +1.3781e-01 -5.2485e-01 -3.0309e-01
42530 +9.665612597e+06 +9.665612597e+06 +9.664991487e+06 +9.664991487e+06 -1.1166e+00 +3.7472e+00 -2.4381e-01 -4.0426e+00 -1.5848e+00 -2.4203e+00 +1.2061e+00 -2.6912e-01 +7.7967e-01 -4.2674e-01 +6.5937e-01 +2.9699e+00 +2.5292e+00 +2.5620e+00 +1.3692e+00 -2.6108e+00 +5.1676e-02 +2.7409e+00 +1.1793e+00 +8.8496e-01
44309 +4.920052485e+06 +4.920052485e+06 +4.919431375e+06 +4.919431375e+06 -7.7087e-01 +4.6744e+00 +3.6093e-01 -4.0661e+00 +2.7251e-01 -2.3458e+00 +1.2061e+00 -2.6912e-01 +8.0111e-01 -5.1199e-01 +6.6059e-01 +3.8347e+00 +4.1185e+00 +1.5506e+00 +2.6538e+00 -2.1341e+00 +8.9828e-01 +1.5212e+00 +1.2856e+00 +8.8496e-01
56758 +3.147360532e+06 +3.147360532e+06 +3.146739422e+06 +3.146739422e+06 -7.7087e-01 +3.7472e+00 -2.4381e-01 -4.4549e+00 -3.4630e-01 -1.7855e+00 +7.4666e-01 +2.5284e-01 +1.0993e+00 -1.1370e+00 +7.3872e-01 +2.5775e+00 +4.0383e+00 +8.0257e-01 +2.7540e+00 -2.1430e+00 +6.4466e-01 +1.9012e+00 -1.6308e-01 -1.1612e-01
63911 +2.124560879e+06 +2.124560879e+06 +2.123939769e+06 +2.123939769e+06 -9.6033e-01 +3.7472e+00 -2.4381e-01 -4.0420e+00 -1.7252e-01 -1.7953e+00 +1.2061e+00 -2.6866e-01 +1.0360e+00 -5.1196e-01 +7.3872e-01 +2.6556e+00 +3.7518e+00 +1.7196e+00 +2.4120e+00 -2.3739e+00 +1.5232e+00 +1.5212e+00 -3.2948e-03 -1.1649e+00
71232 +1.249206730e+06 +1.249206730e+06 +1.248585620e+06 +1.248585620e+06 -9.6033e-01 +3.7472e+00 -2.4381e-01 -4.0323e+00 +2.7757e-01 -2.0019e+00 +1.2061e+00 -2.6912e-01 +8.7924e-01 -5.1199e-01 +6.6059e-01 +2.6556e+00 +3.4715e+00 +1.0318e+00 +2.7698e+00 -2.1341e+00 +1.0947e+00 +1.9263e+00 -3.2948e-03 +1.6477e-01
77830 +9.301887094e+05 +9.301887094e+05 +9.295675994e+05 +9.295675994e+05 -9.6033e-01 +3.7472e+00 -2.4259e-01 -4.0420e+00 -1.7252e-01 -1.7953e+00 +1.2061e+00 -2.6866e-01 +1.0360e+00 -5.1684e-01 +7.3872e-01 +2.6556e+00 +3.7518e+00 +1.7196e+00 +2.4120e+00 -2.1341e+00 +1.0947e+00 +1.9263e+00 -3.2948e-03 +1.6477e-01
85145 +5.578027936e+05 +5.578027936e+05 +5.571816836e+05 +5.571816836e+05 -9.6033e-01 +3.7472e+00 -2.4380e-01 -3.9233e+00 -4.1293e-01 -2.3458e+00 +1.2061e+00 -8.9412e-01 +8.0111e-01 -5.1688e-01 +7.3872e-01 +2.6556e+00 +3.7518e+00 +1.0315e+00 +2.7601e+00 -2.1340e+00 +1.0464e+00 +1.6507e+00 +8.8048e-02 -1.1368e-01
100195 +3.893258571e+05 +3.893258571e+05 +3.887047471e+05 +3.887047471e+05 -1.1166e+00 +3.7472e+00 -2.4381e-01 -4.0661e+00 -3.3125e-01 -2.2799e+00 +1.2061e+00 -8.9412e-01 +1.0993e+00 -4.2003e-01 +6.6044e-01 +2.6556e+00 +3.7714e+00 +1.4926e+00 +2.7540e+00 -1.8629e+00 +1.0947e+00 +2.1398e+00 -1.6308e-01 -1.1612e-01
114764 +2.323322497e+05 +2.323322497e+05 +2.317111397e+05 +2.317111397e+05 -1.1166e+00 +3.7472e+00 -2.4381e-01 -4.0661e+00 -3.3125e-01 -2.2799e+00 +1.2061e+00 -8.9412e-01 +1.0993e+00 -3.4190e-01 +6.9965e-01 +2.6507e+00 +3.7570e+00 +1.3962e+00 +2.7698e+00 -1.9778e+00 +1.0947e+00 +1.9263e+00 -3.1605e-02 -1.1613e-01
128085 +1.572087571e+05 +1.572087571e+05 +1.565876471e+05 +1.565876471e+05 -1.1166e+00 +3.7472e+00 -8.2677e-02 -4.0396e+00 -3.3234e-01 -2.0116e+00 +1.2061e+00 -8.9412e-01 +1.0360e+00 -1.9930e-01 +7.6803e-01 +2.6556e+00 +3.7518e+00 +1.3962e+00 +2.7601e+00 -2.1341e+00 +1.1649e+00 +1.9403e+00 +8.8667e-02 -1.1490e-01
149190 +8.646777434e+04 +8.646777434e+04 +8.584666434e+04 +8.584666434e+04 -1.1166e+00 +3.7472e+00 +4.8732e-02 -4.0426e+00 -4.1293e-01 -2.0883e+00 +1.2061e+00 -8.9412e-01 +1.1383e+00 -1.9930e-01 +8.8522e-01 +2.6556e+00 +3.7604e+00 +1.4047e+00 +2.6538e+00 -1.8642e+00 +1.1740e+00 +1.9287e+00 +8.8048e-02 -1.1613e-01
169741 +5.905438383e+04 +5.905438383e+04 +5.843327383e+04 +5.843327383e+04 -1.1166e+00 +4.0494e+00 -4.5521e-03 -4.0616e+00 -4.1298e-01 -2.0883e+00 +1.2061e+00 -8.7901e-01 +1.1136e+00 -1.9930e-01 +8.8522e-01 +2.6556e+00 +3.7714e+00 +1.3950e+00 +2.6538e+00 -1.8628e+00 +1.2083e+00 +1.9012e+00 +8.8048e-02 -1.1522e-01
184710 +3.860836111e+04 +3.860836111e+04 +3.798725111e+04 +3.798725111e+04 -1.1166e+00 +4.0494e+00 +4.8732e-02 -4.0396e+00 -3.4455e-01 -2.0883e+00 +1.2061e+00 -8.9412e-01 +1.1383e+00 -2.7750e-01 +8.8522e-01 +2.6556e+00 +3.7607e+00 +1.3571e+00 +2.6917e+00 -1.9778e+00 +1.2105e+00 +1.9278e+00 +8.8658e-02 -1.1612e-01
193615 +2.256210993e+04 +2.256210993e+04 +2.194099993e+04 +2.194099993e+04 -1.1166e+00 +3.9713e+00 +4.8732e-02 -4.0420e+00 -3.3481e-01 -2.1191e+00 +1.2064e+00 -8.1584e-01 +1.0944e+00 -3.4190e-01 +8.8522e-01 +2.6544e+00 +3.7714e+00 +1.3169e+00 +2.6759e+00 -1.9778e+00 +1.2083e+00 +1.9012e+00 +8.8086e-02 -1.1368e-01
205213 +1.575985769e+04 +1.575985769e+04 +1.513874769e+04 +1.513874769e+04 -1.1166e+00 +3.9713e+00 +4.8732e-02 -4.0420e+00 -3.3125e-01 -2.1606e+00 +1.2061e+00 -8.1569e-01 +1.0987e+00 -2.7743e-01 +8.8522e-01 +2.6556e+00 +3.8104e+00 +1.3364e+00 +2.6538e+00 -1.9778e+00 +1.2461e+00 +1.9263e+00 +8.8052e-02 -1.5427e-01
220872 +9.252294610e+03 +9.252294610e+03 +8.631184610e+03 +8.631184610e+03 -1.1166e+00 +3.9713e+00 +4.8732e-02 -4.0396e+00 -3.4455e-01 -2.1191e+00 +1.1865e+00 -8.1660e-01 +1.1136e+00 -2.7804e-01 +8.8522e-01 +2.6556e+00 +3.7994e+00 +1.3364e+00 +2.6917e+00 -1.9778e+00 +1.2889e+00 +1.9240e+00 +1.2711e-01 -1.1368e-01
246277 +6.258689015e+03 +6.258689015e+03 +5.637579015e+03 +5.637579015e+03 -1.1166e+00 +3.9323e+00 +4.3868e-02 -4.0371e+00 -3.3481e-01 -2.1191e+00 +1.1865e+00 -8.1603e-01 +1.1383e+00 -2.8719e-01 +8.9529e-01 +2.6556e+00 +3.7994e+00 +1.3339e+00 +2.6923e+00 -1.9778e+00 +1.2888e+00 +1.9012e+00 +8.8667e-02 -1.5185e-01
269246 +3.853715797e+03 +3.853715797e+03 +3.232605797e+03 +3.232605797e+03 -1.0970e+00 +3.9322e+00 +4.8122e-02 -4.0420e+00 -3.4455e-01 -2.1191e+00 +1.1881e+00 -7.9707e-01 +1.1527e+00 -2.7804e-01 +8.9497e-01 +2.6556e+00 +3.8104e+00 +1.3365e+00 +2.6917e+00 -1.9778e+00 +1.2863e+00 +1.9012e+00 +1.3322e-01 -1.5305e-01
332236 +2.485632956e+03 +2.485632956e+03 +1.864522956e+03 +1.864522956e+03 -1.0970e+00 +3.9322e+00 +5.8496e-02 -4.0674e+00 -3.4455e-01 -2.1189e+00 +1.1719e+00 -7.9406e-01 +1.1527e+00 -2.8719e-01 +9.1452e-01 +2.6556e+00 +3.8130e+00 +1.3364e+00 +2.7112e+00 -1.9583e+00 +1.2875e+00 +1.9012e+00 +1.1796e-01 -1.5518e-01
740913 +9.652557747e+02 +9.652557747e+02 +3.441457747e+02 +3.441457747e+02 -1.0943e+00 +3.9330e+00 +5.8496e-02 -4.0674e+00 -3.4438e-01 -2.1249e+00 +1.1719e+00 -7.9406e-01 +1.1529e+00 -2.8931e-01 +9.1818e-01 +2.7344e+00 +3.8133e+00 +1.3291e+00 +2.7106e+00 -1.9626e+00 +1.3075e+00 +1.8964e+00 +1.1719e-01 -1.5434e-01
754290 +2.194795753e+02 +2.194795753e+02 -4.016304247e+02 -4.016304247e+02 -1.0943e+00 +3.9330e+00 +5.8491e-02 -4.0674e+00 -3.4438e-01 -2.1249e+00 +1.1719e+00 -7.9406e-01 +1.1529e+00 -2.8931e-01 +9.1819e-01 +2.7148e+00 +3.8133e+00 +1.3291e+00 +2.7105e+00 -1.9626e+00 +1.3075e+00 +1.8964e+00 +1.1719e-01 -1.5430e-01
759334 +1.503467759e+02 +1.503467759e+02 -4.707632241e+02 -4.707632241e+02 -1.0943e+00 +3.9330e+00 +5.8495e-02 -4.0674e+00 -3.4438e-01 -2.1250e+00 +1.1719e+00 -7.9406e-01 +1.1529e+00 -2.8931e-01 +9.1818e-01 +2.6953e+00 +3.8133e+00 +1.3291e+00 +2.7106e+00 -1.9626e+00 +1.3075e+00 +1.8964e+00 +1.1719e-01 -1.5434e-01
781930 +9.217909163e+01 +9.217909163e+01 -5.289309084e+02 -5.289309084e+02 -1.0943e+00 +3.9330e+00 +5.8495e-02 -4.0674e+00 -3.4468e-01 -2.1250e+00 +1.1719e+00 -7.9406e-01 +1.1530e+00 -2.8931e-01 +9.1819e-01 +2.7050e+00 +3.8133e+00 +1.3291e+00 +2.7118e+00 -1.9626e+00 +1.3075e+00 +1.8964e+00 +1.1719e-01 -1.5189e-01
807041 +6.055298880e+01 +6.055298880e+01 -5.605570112e+02 -5.605570112e+02 -1.0943e+00 +3.9331e+00 +5.8496e-02 -4.0649e+00 -3.4499e-01 -2.1250e+00 +1.1719e+00 -7.9405e-01 +1.1529e+00 -2.8931e-01 +9.1819e-01 +2.7050e+00 +3.8132e+00 +1.3293e+00 +2.7106e+00 -1.9626e+00 +1.3026e+00 +1.8988e+00 +1.1719e-01 -1.4945e-01
849654 +3.949571166e+01 +3.949571166e+01 -5.816142883e+02 -5.816142883e+02 -1.0943e+00 +3.9327e+00 +5.8496e-02 -4.0649e+00 -3.4575e-01 -2.1250e+00 +1.1719e+00 -7.9406e-01 +1.1526e+00 -2.8935e-01 +9.1803e-01 +2.7051e+00 +3.8133e+00 +1.3282e+00 +2.7069e+00 -1.9615e+00 +1.3026e+00 +1.8991e+00 +1.1719e-01 -1.4949e-01
972528 +2.501223470e+01 +2.501223470e+01 -5.960977653e+02 -5.960977653e+02 -1.0940e+00 +3.9331e+00 +5.8495e-02 -4.0627e+00 -3.4743e-01 -2.1262e+00 +1.1731e+00 -7.9375e-01 +1.1524e+00 -2.9023e-01 +9.1797e-01 +2.7048e+00 +3.8126e+00 +1.3281e+00 +2.7068e+00 -1.9609e+00 +1.3026e+00 +1.8991e+00 +1.1719e-01 -1.4945e-01
% function evaluation | noise-free fitness - Fopt (-2.548200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
