% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.517365670e+02 +2.517365670e+02 +2.347965670e+02 +2.347965670e+02 -2.8137e+00 -4.7528e+00 +4.3866e+00 -1.5634e+00 -9.6847e-01 +3.2683e+00 +1.1332e+00 -3.7905e+00 -3.8899e+00 +1.5966e+00 -1.7735e-01 +4.3208e+00 -1.1979e+00 -1.0899e+00 -1.0964e+00 +4.8710e+00 +2.6200e+00 +4.4240e+00 +9.1990e-01 -3.2885e+00
2 +1.529536328e+02 +1.529536328e+02 +1.360136328e+02 +1.360136328e+02 +1.4693e+00 -3.5491e+00 -3.6638e+00 +3.8954e+00 +3.3473e+00 +5.2856e-01 +4.8377e+00 +3.2287e+00 +4.8742e+00 -3.9483e+00 +2.5489e+00 +1.3436e+00 -3.7434e+00 -2.1015e+00 +1.7987e+00 -3.8463e+00 -2.0273e-01 +2.6592e+00 -4.8119e+00 +2.6210e+00
3 +8.785685487e+01 +8.785685487e+01 +7.091685487e+01 +7.091685487e+01 +6.8209e-02 -2.5828e+00 -3.3757e+00 -2.7446e+00 +2.6382e+00 -1.9974e+00 -3.1103e+00 -3.6820e+00 -1.8626e+00 -2.4811e+00 +4.2795e+00 +4.6034e+00 -2.3391e+00 +2.0574e+00 +3.5770e+00 +4.7239e+00 -2.0668e+00 -2.4621e+00 +4.7579e+00 +1.8707e+00
317 +5.521290371e+01 +5.521290371e+01 +3.827290371e+01 +3.827290371e+01 +3.4528e-01 +1.4730e+00 -4.7997e+00 -5.2536e-01 -1.5983e+00 -2.3997e+00 -1.2730e+00 +6.7309e-01 -2.6908e-01 -2.6167e+00 +2.9351e+00 +2.6189e-01 -4.2111e+00 -3.6359e+00 +4.6167e+00 +3.8644e+00 +1.3461e+00 -9.4883e-01 +4.2040e+00 -1.9434e+00
7118 +3.729669010e+01 +3.729669010e+01 +2.035669010e+01 +2.035669010e+01 +3.4009e+00 -2.4307e+00 -3.7740e+00 -2.6315e+00 +7.8822e-01 -6.3047e-01 +1.8600e+00 -3.8849e+00 -1.6764e+00 -7.8864e-01 +1.8631e+00 +3.8513e+00 +5.0486e-01 -2.1311e+00 -4.3695e-01 +4.9802e+00 +3.4189e+00 -1.4080e+00 +2.6667e+00 -1.9322e+00
11535 +2.342837820e+01 +2.342837820e+01 +6.488378195e+00 +6.488378195e+00 +3.0462e+00 +1.7741e+00 -3.5934e+00 +1.6033e+00 +3.9309e+00 -2.4126e+00 +6.2369e-01 +3.8490e-02 -3.1117e+00 -4.3768e+00 +3.4421e+00 -5.8359e-01 -2.7246e+00 -1.2245e+00 +3.4244e+00 +2.5706e-01 +1.7564e+00 -1.2159e+00 -1.2327e+00 +3.5992e+00
29127 +1.271975560e+01 +1.271975560e+01 -4.220244396e+00 -4.220244396e+00 +2.5354e+00 +2.8395e+00 -9.4345e-01 +9.7933e-01 +1.4079e+00 -9.5287e-01 +3.6912e+00 -2.8582e+00 -2.9062e+00 -3.5836e+00 +3.3277e+00 -2.0596e+00 -2.7388e+00 -2.2662e+00 +2.4281e+00 +1.8186e+00 +3.8577e+00 +5.6620e-01 +2.2190e+00 +2.3843e+00
41133 +7.838700364e+00 +7.838700364e+00 -9.101299636e+00 -9.101299636e+00 +3.0014e+00 +2.5236e+00 -1.0244e+00 +1.6033e+00 +1.1560e+00 -7.7902e-01 +4.6934e+00 -3.4919e+00 -8.3219e-01 -2.7016e+00 +3.4421e+00 -5.8359e-01 -2.7246e+00 -9.3154e-01 +3.4244e+00 +3.9862e+00 +3.9036e+00 -5.2762e-01 -5.5877e-01 +2.3843e+00
56795 +6.188116411e+00 +6.188116411e+00 -1.075188359e+01 -1.075188359e+01 +3.8572e+00 +3.4993e+00 -2.1936e+00 +9.7933e-01 +1.2191e+00 -2.5333e+00 +4.1928e+00 -1.5923e+00 -6.7594e-01 -2.7017e+00 +3.4421e+00 -5.8359e-01 -2.7246e+00 -1.2416e+00 +3.0327e+00 +2.6262e+00 +3.8477e+00 -1.4239e+00 +3.8987e-01 +2.3843e+00
78463 +3.902370205e+00 +3.902370205e+00 -1.303762980e+01 -1.303762980e+01 +3.5198e+00 +3.1674e+00 -1.7517e+00 +1.6033e+00 +9.9978e-01 -2.5331e+00 +4.1928e+00 -1.5929e+00 -6.7854e-01 -2.5018e+00 +3.4421e+00 -5.8359e-01 -2.7246e+00 -1.2245e+00 +3.4244e+00 +2.7261e+00 +4.3307e+00 -1.1307e+00 -4.7653e-02 +2.3843e+00
107958 +2.504318060e+00 +2.504318060e+00 -1.443568194e+01 -1.443568194e+01 +3.5354e+00 +2.5236e+00 -2.2744e+00 +1.6082e+00 +1.4309e+00 -1.7485e+00 +3.4243e+00 -1.8338e+00 -3.1438e-01 -2.4277e+00 +4.1215e+00 -5.8351e-01 -2.6855e+00 -1.2416e+00 +3.3125e+00 +3.4251e+00 +4.3443e+00 -1.4239e+00 -4.2770e-02 +2.7383e+00
151202 +1.524350530e+00 +1.524350530e+00 -1.541564947e+01 -1.541564947e+01 +3.5198e+00 +3.1674e+00 -1.7517e+00 +1.6814e+00 +9.9978e-01 -2.5332e+00 +4.1940e+00 -1.5996e+00 -3.5344e-01 -2.5018e+00 +3.7173e+00 -5.4453e-01 -2.7232e+00 -9.3153e-01 +3.3125e+00 +3.4251e+00 +4.3443e+00 -1.1118e+00 -4.5212e-02 +2.7382e+00
240921 +9.839081818e-01 +9.839081818e-01 -1.595609182e+01 -1.595609182e+01 +3.6499e+00 +2.5089e+00 -1.8689e+00 +1.3298e+00 +1.1566e+00 -2.0101e+00 +3.8803e+00 -1.6314e+00 -6.8082e-01 -2.5018e+00 +3.7161e+00 -6.2265e-01 -2.7246e+00 -9.3143e-01 +3.4348e+00 +3.4251e+00 +4.3387e+00 -1.4239e+00 -4.7616e-02 +2.7383e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.483333049e+02 +1.483333049e+02 +1.671433049e+02 +1.671433049e+02 -3.8965e+00 -4.0704e+00 -2.2965e+00 +2.6418e+00 +2.7903e+00 -1.2442e+00 +2.4496e+00 +4.5650e+00 +1.8425e+00 +3.8095e+00 -3.8495e+00 +1.6812e+00 +2.1496e-02 -4.2998e+00 -1.3224e+00 -4.4569e+00 -4.9555e+00 +3.0021e+00 +2.5070e+00 -4.9498e+00
13 +9.858537259e+01 +9.858537259e+01 +1.173953726e+02 +1.173953726e+02 +3.7119e+00 +3.9161e-02 +3.5649e+00 -1.4857e+00 +2.0942e+00 +3.3253e+00 +4.3941e+00 +4.0880e+00 +1.8720e+00 -4.2901e+00 -3.1285e+00 -2.3219e+00 -2.1245e+00 +1.5990e-01 +3.6906e+00 +7.0554e-01 -3.5820e+00 -1.7066e+00 +4.2656e+00 +3.6328e+00
62 +5.762591254e+01 +5.762591254e+01 +7.643591254e+01 +7.643591254e+01 -4.6573e+00 +1.6772e+00 +2.8447e+00 +2.4757e+00 +3.1521e+00 -1.6419e+00 +4.6437e+00 -2.3764e+00 +1.5571e+00 +3.3680e+00 -3.4686e-01 -4.6094e-01 +5.3898e-01 +2.8047e+00 -4.2488e+00 -1.0098e+00 +2.0452e-01 +3.0521e+00 +3.2421e-02 +4.2216e+00
630 +2.885408052e+01 +2.885408052e+01 +4.766408052e+01 +4.766408052e+01 +1.3748e+00 -1.3110e+00 -1.4022e+00 -3.3017e+00 -1.9438e+00 -2.0977e-01 +2.6542e+00 -1.5735e+00 +2.6558e-01 +4.5908e+00 -4.2503e+00 +1.0917e+00 +3.3394e+00 +2.2501e+00 -4.1821e+00 +8.4805e-01 -3.3076e+00 +3.2956e+00 -1.6194e+00 +4.3040e+00
8060 +2.380922120e+01 +2.380922120e+01 +4.261922120e+01 +4.261922120e+01 +4.6248e-01 +3.8270e+00 -4.3096e+00 -9.9034e-01 +4.0831e+00 -3.1377e-01 +3.1799e+00 +1.8088e+00 -9.9290e-03 +3.6297e+00 -1.8012e+00 +1.5372e+00 +2.5168e+00 +1.2816e+00 +1.6930e+00 -3.7933e+00 -2.5360e+00 +2.5251e+00 -1.4412e+00 +2.2853e+00
22963 +1.455698725e+01 +1.455698725e+01 +3.336698725e+01 +3.336698725e+01 -1.3509e+00 +2.8342e-01 +5.3061e-01 -1.8019e+00 +2.8993e+00 -2.0977e-01 +2.6542e+00 -1.2534e+00 +2.6558e-01 +4.5908e+00 -4.2503e+00 +1.0917e+00 +3.3394e+00 +2.2501e+00 -2.8210e+00 -3.7815e+00 -2.8969e+00 +2.6689e+00 +2.6294e-01 +3.4467e+00
43477 +8.868866618e+00 +8.868866618e+00 +2.767886662e+01 +2.767886662e+01 +4.1727e-01 +8.0494e-01 +2.7401e-02 -1.8814e+00 +8.0628e-01 -2.9353e+00 -1.0701e-02 +1.0383e+00 +8.5949e-01 +3.1184e+00 -3.1977e+00 +2.9980e+00 +3.3394e+00 -9.4703e-01 -3.8374e+00 -2.4212e+00 -4.3510e+00 +3.3034e+00 -6.9670e-02 +1.8725e+00
65362 +5.774708113e+00 +5.774708113e+00 +2.458470811e+01 +2.458470811e+01 +4.1728e-01 +8.0494e-01 +2.7401e-02 -2.0474e+00 +2.0563e+00 -2.7627e+00 -1.0701e-02 +1.0383e+00 +8.5941e-01 +3.1184e+00 -3.1977e+00 +2.9932e+00 +4.1556e+00 -2.9047e-01 -2.9587e+00 -2.4906e+00 -2.8945e+00 +2.6689e+00 +2.4345e-01 +1.8835e+00
87788 +3.622754882e+00 +3.622754882e+00 +2.243275488e+01 +2.243275488e+01 +4.1727e-01 +8.0494e-01 +2.7401e-02 -3.8563e-01 +2.2366e+00 -2.9304e+00 -1.0701e-02 +1.0383e+00 +8.5949e-01 +3.1184e+00 -3.2026e+00 +3.5677e+00 +4.5414e+00 -7.5331e-01 -2.8210e+00 -2.5315e+00 -2.5844e+00 +2.3051e+00 -6.3857e-02 +1.0352e+00
126146 +2.380374040e+00 +2.380374040e+00 +2.119037404e+01 +2.119037404e+01 +1.0513e-01 +1.1980e+00 -9.7573e-01 -3.8502e-01 +2.3928e+00 -2.7627e+00 -1.0701e-02 +1.0382e+00 +8.6925e-01 +2.9961e+00 -3.5648e+00 +4.0197e+00 +4.1556e+00 -2.9047e-01 -2.7916e+00 -2.4906e+00 -2.5820e+00 +2.6701e+00 +2.6298e-01 +1.0352e+00
178274 +1.459227302e+00 +1.459227302e+00 +2.026922730e+01 +2.026922730e+01 +4.1728e-01 +1.2065e+00 -9.6538e-01 -3.8258e-01 +2.3928e+00 -2.7627e+00 -1.0739e-02 +9.6988e-01 +8.6925e-01 +3.0324e+00 -3.7434e+00 +3.9092e+00 +4.1458e+00 -2.9047e-01 -2.8727e+00 -3.1028e+00 -2.6235e+00 +2.5126e+00 +2.6298e-01 +9.0433e-01
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.327162401e+02 +3.327162401e+02 +6.058662401e+02 +6.058662401e+02 +9.5527e-01 +3.2472e+00 -8.2477e-01 -1.7790e-01 +3.9928e+00 -5.9746e-01 -4.6153e+00 +1.6730e+00 +3.5794e-01 +1.0943e+00 -2.8046e+00 -4.7178e-01 +1.7158e+00 -4.9138e+00 +4.1330e+00 +2.3784e+00 +4.6464e+00 -2.3927e+00 -3.0957e+00 +3.1191e+00
4 +1.568229126e+02 +1.568229126e+02 +4.299729126e+02 +4.299729126e+02 -2.1558e+00 -1.6533e+00 +3.6017e+00 -1.2322e+00 +3.3297e+00 -4.0507e+00 -2.2353e+00 -1.7062e-01 +3.1857e+00 +7.2670e-01 +3.5595e+00 -2.7306e+00 -5.8455e-01 -1.3878e+00 +6.8076e-01 -3.0832e+00 +2.7134e+00 +4.1503e+00 +7.1429e-01 +7.3752e-01
50 +9.900139277e+01 +9.900139277e+01 +3.721513928e+02 +3.721513928e+02 -1.5477e+00 -6.4793e-01 -1.3476e+00 +1.1342e+00 -1.8424e+00 -2.5416e+00 -1.3279e+00 +6.0781e-01 -6.6638e-01 -2.1982e+00 -3.0930e+00 +2.9969e+00 -3.6278e+00 +1.8858e+00 -1.7141e+00 -1.1149e+00 +4.0703e+00 +2.8959e+00 +2.9692e+00 -4.7479e+00
426 +5.941501240e+01 +5.941501240e+01 +3.325650124e+02 +3.325650124e+02 -2.0627e+00 +3.4237e+00 +4.3415e-01 +4.0471e-01 -1.1222e+00 -1.9658e-02 -3.2521e+00 +3.7727e+00 -2.1494e+00 +4.0718e+00 -4.3806e+00 -4.5726e+00 -1.6769e+00 -1.1885e+00 +2.7323e+00 -3.6572e+00 +4.8988e+00 +1.4046e+00 -1.0692e+00 +2.2444e+00
1564 +3.093636062e+01 +3.093636062e+01 +3.040863606e+02 +3.040863606e+02 -1.6857e+00 +3.1462e+00 -4.1144e+00 -9.5717e-01 +1.5961e+00 -3.9126e+00 +8.2546e-01 +1.2121e+00 -4.9079e+00 +4.2628e+00 -1.6230e+00 +1.8753e+00 +1.0235e+00 +1.6376e+00 -1.2957e+00 -6.0783e-01 +4.4784e+00 +7.5748e-01 +4.3506e+00 -3.9834e+00
14863 +2.491772350e+01 +2.491772350e+01 +2.980677235e+02 +2.980677235e+02 -3.8810e+00 +2.6781e+00 -3.6544e+00 +3.3675e+00 +4.8623e+00 -4.6737e+00 +1.7704e+00 -1.7086e+00 -3.4205e+00 +2.6441e-01 +3.0603e-01 +8.8285e-01 +6.4798e-01 +5.2744e-01 +5.1203e-01 -2.5482e+00 +1.8842e+00 +2.1411e+00 +4.0394e-01 -3.4231e+00
27168 +1.564780136e+01 +1.564780136e+01 +2.887978014e+02 +2.887978014e+02 -3.0806e+00 +4.7767e+00 -2.5677e-02 +2.7407e+00 +3.8123e+00 -4.4466e+00 -1.4679e+00 -1.9677e+00 -1.7781e+00 +4.2393e+00 -6.4131e-01 +8.8285e-01 +2.5307e-01 +2.4252e+00 +2.0889e+00 -1.9909e+00 +4.0392e+00 +1.4650e+00 +3.6248e+00 -3.4231e+00
44772 +9.436868883e+00 +9.436868883e+00 +2.825868689e+02 +2.825868689e+02 -3.0806e+00 +3.7463e+00 -7.5369e-01 +1.4521e+00 +2.4291e+00 -3.0807e+00 -2.1820e+00 -1.8217e+00 -3.5613e+00 +3.6311e+00 -1.9496e+00 +1.9084e-01 +2.5299e-01 +2.4252e+00 +2.0892e+00 -1.9909e+00 +4.0392e+00 +1.2786e+00 +3.2418e+00 -4.1826e+00
67701 +5.922669626e+00 +5.922669626e+00 +2.790726696e+02 +2.790726696e+02 -3.0806e+00 +4.7767e+00 -1.4449e+00 +3.3230e+00 +2.3958e+00 -3.8096e+00 -6.0244e-01 -1.7049e+00 -2.2439e+00 +3.9124e+00 -1.3122e+00 +8.1660e-01 -4.4549e-01 +1.8981e+00 +2.5888e+00 -1.9909e+00 +3.2563e+00 +1.2786e+00 +3.2418e+00 -4.1826e+00
85592 +3.862580733e+00 +3.862580733e+00 +2.770125807e+02 +2.770125807e+02 -3.0970e+00 +3.7338e+00 -1.0027e+00 +2.8846e+00 +1.7383e+00 -4.5289e+00 -1.0695e+00 -1.9677e+00 -2.3630e+00 +2.7966e+00 -6.4132e-01 +8.8285e-01 -4.4549e-01 +1.7564e+00 +3.8777e+00 -2.5233e+00 +4.2311e+00 +7.5748e-01 +2.1276e+00 -4.0614e+00
115997 +2.385234377e+00 +2.385234377e+00 +2.755352344e+02 +2.755352344e+02 -3.0805e+00 +3.5267e+00 -1.0039e+00 +2.9690e+00 +1.8189e+00 -4.4466e+00 -6.9168e-01 -1.7037e+00 -2.0584e+00 +3.2856e+00 -6.4131e-01 +1.1953e+00 -4.4549e-01 +1.9923e+00 +3.9469e+00 -3.0296e+00 +3.8534e+00 +6.3438e-01 +2.5655e+00 -4.1826e+00
154982 +1.480052147e+00 +1.480052147e+00 +2.746300521e+02 +2.746300521e+02 -2.7343e+00 +3.7359e+00 -1.0051e+00 +2.8225e+00 +1.8189e+00 -4.4466e+00 -6.9168e-01 -1.7037e+00 -2.3709e+00 +3.2856e+00 -9.5381e-01 +8.8287e-01 -4.4549e-01 +2.1485e+00 +3.8777e+00 -3.0101e+00 +3.9901e+00 +7.5263e-01 +2.5655e+00 -4.1826e+00
187196 +9.653261873e-01 +9.653261873e-01 +2.741153262e+02 +2.741153262e+02 -2.7331e+00 +3.6584e+00 -1.0051e+00 +2.8846e+00 +1.8214e+00 -4.4454e+00 -7.4815e-01 -1.7086e+00 -2.3709e+00 +3.2953e+00 -9.5381e-01 +1.1953e+00 -4.4671e-01 +1.9922e+00 +3.9469e+00 -3.0101e+00 +4.1012e+00 +7.4287e-01 +2.5655e+00 -4.1838e+00
263090 +6.226480607e-01 +6.226480607e-01 +2.737726481e+02 +2.737726481e+02 -2.7845e+00 +3.6557e+00 -1.0027e+00 +2.8846e+00 +1.8189e+00 -4.4344e+00 -7.0145e-01 -1.7013e+00 -2.3514e+00 +3.2856e+00 -9.5381e-01 +1.1953e+00 -4.0644e-01 +1.9947e+00 +3.9664e+00 -3.0125e+00 +4.0417e+00 +7.5263e-01 +2.5655e+00 -4.1826e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.115152980e+02 +1.115152980e+02 +1.486952980e+02 +1.486952980e+02 -3.4478e+00 +3.3811e+00 -3.2090e+00 +1.8982e+00 -1.5276e+00 -2.6220e+00 +3.5772e+00 -4.6699e+00 +2.7876e+00 +3.2811e+00 +1.0682e+00 +1.5683e+00 -3.1376e-01 +3.6768e+00 -2.8871e+00 -2.7667e+00 +4.2595e+00 +3.7749e+00 -1.3089e+00 -2.7537e+00
2 +9.056926813e+01 +9.056926813e+01 +1.277492681e+02 +1.277492681e+02 -4.1166e+00 -9.6002e-01 +3.4035e+00 +3.3866e+00 +9.3551e-01 +2.4450e+00 +2.0466e+00 +3.1465e+00 +7.9054e-01 +4.2739e+00 -9.9509e-01 -3.8009e+00 +2.9612e+00 +4.1181e+00 +1.9688e+00 +2.3489e-01 -7.0078e-01 -1.1431e+00 -2.5119e+00 +3.1316e+00
21 +4.587047630e+01 +4.587047630e+01 +8.305047630e+01 +8.305047630e+01 +2.7795e+00 -6.2544e-01 +4.4984e+00 -1.6981e+00 -4.4645e+00 -4.5882e+00 -1.9927e+00 -1.6649e+00 -4.7983e+00 +1.6448e+00 -1.0750e-02 +4.2482e-01 -2.1143e+00 -1.2704e+00 +3.3504e+00 -2.0361e+00 +2.1148e+00 +3.8766e+00 -3.8067e-01 -1.5210e+00
503 +3.756653858e+01 +3.756653858e+01 +7.474653858e+01 +7.474653858e+01 +7.9224e-01 +1.8243e-01 +1.4592e+00 -4.6214e+00 -1.0771e+00 +1.1842e+00 +7.4040e-01 -2.8701e+00 +1.7811e+00 +3.0560e+00 -4.4942e-01 +3.9952e+00 +2.9836e+00 -2.6404e+00 +4.9251e+00 +4.0117e+00 +1.4438e+00 -9.0008e-01 -3.9155e-01 -7.6193e-01
17097 +2.493154738e+01 +2.493154738e+01 +6.211154738e+01 +6.211154738e+01 +5.0816e-01 -1.9548e+00 +4.4292e+00 -2.7356e+00 -4.2339e+00 -5.3660e-01 +1.9547e+00 -2.8986e-01 -3.5465e+00 +4.5476e+00 +1.3659e+00 -1.7007e+00 -2.9145e-01 +1.4093e+00 -4.0703e-01 -1.4235e+00 -1.1724e+00 -3.7859e-01 -3.0663e+00 -8.3810e-01
35160 +1.400660717e+01 +1.400660717e+01 +5.118660717e+01 +5.118660717e+01 -2.7142e+00 +7.9912e-01 +1.7886e+00 -7.2557e-01 -1.1462e+00 -1.0148e+00 +1.0397e+00 -2.0266e+00 -4.8638e-01 +2.7037e+00 +8.4396e-01 +1.3896e-01 +1.0180e+00 -1.5549e+00 +2.4744e+00 +3.6665e+00 +8.6782e-01 -1.3111e+00 -2.9458e+00 -2.0046e+00
57759 +9.611140013e+00 +9.611140013e+00 +4.679114001e+01 +4.679114001e+01 -2.2201e+00 +2.2299e+00 +4.2702e+00 +1.8387e-01 -4.4397e+00 -1.6334e+00 +2.7053e-01 -2.6698e+00 -2.6910e+00 +4.1196e+00 +1.0793e+00 -1.4227e+00 +1.4689e+00 -1.1072e+00 +3.1500e+00 +1.1935e+00 +7.8889e-01 -2.0757e+00 -1.3141e+00 +2.9008e-01
78688 +6.099896176e+00 +6.099896176e+00 +4.327989618e+01 +4.327989618e+01 -4.6356e+00 +2.7459e+00 +1.7596e+00 +4.5258e-01 -3.7677e+00 -5.1271e-01 -1.6488e+00 -3.6216e+00 -1.9488e+00 +3.1875e+00 +1.2649e-01 -1.8619e+00 +2.4750e+00 -3.0862e+00 +4.3536e+00 +1.0004e+00 +1.2984e+00 -2.0769e+00 -1.3140e+00 +2.2242e+00
106788 +3.959905105e+00 +3.959905105e+00 +4.113990511e+01 +4.113990511e+01 -4.6356e+00 +2.7456e+00 +1.7596e+00 +1.0529e+00 -3.7948e+00 -1.3562e+00 -1.2665e-01 -2.5302e+00 -2.3993e+00 +3.5442e+00 +1.4541e-01 -2.4509e+00 +2.6496e+00 -2.6584e+00 +3.5991e+00 +5.7063e-01 +1.2960e+00 -1.2755e+00 -2.2055e+00 +9.6651e-01
138832 +2.509728395e+00 +2.509728395e+00 +3.968972840e+01 +3.968972840e+01 -4.0667e+00 +2.2174e+00 +1.7230e+00 +1.0532e+00 -3.7948e+00 -1.3659e+00 +2.7297e-01 -2.6700e+00 -2.3993e+00 +3.4703e+00 -4.0493e-01 -2.5433e+00 +1.7208e+00 -2.4618e+00 +3.5990e+00 +8.3671e-01 +5.5835e-01 -1.4116e+00 -2.8689e+00 +1.0840e+00
182480 +1.564179505e+00 +1.564179505e+00 +3.874417950e+01 +3.874417950e+01 -4.0666e+00 +2.2176e+00 +2.1010e+00 +1.0523e+00 -3.7942e+00 -1.3660e+00 +2.7053e-01 -2.6810e+00 -2.3909e+00 +3.2267e+00 -9.2427e-02 -2.8438e+00 +1.9586e+00 -2.4618e+00 +3.5409e+00 +8.3671e-01 +3.3711e-01 -1.4006e+00 -2.9659e+00 +9.6651e-01
232311 +9.619508268e-01 +9.619508268e-01 +3.814195083e+01 +3.814195083e+01 -4.0667e+00 +2.3346e+00 +1.7591e+00 +1.2536e+00 -3.8723e+00 -1.3656e+00 +2.7053e-01 -2.6704e+00 -2.3996e+00 +3.2267e+00 -9.2427e-02 -2.9219e+00 +1.9587e+00 -2.7992e+00 +3.5226e+00 +8.3669e-01 +5.6323e-01 -1.4006e+00 -2.8883e+00 +9.6163e-01
657630 +6.304755849e-01 +6.304755849e-01 +3.781047558e+01 +3.781047558e+01 -4.1433e+00 +2.3200e+00 +1.7593e+00 +1.2055e+00 -3.7941e+00 -1.3488e+00 +2.6314e-01 -2.6704e+00 -2.3879e+00 +3.2267e+00 -5.8344e-02 -2.9214e+00 +1.9534e+00 -2.7944e+00 +3.6023e+00 +8.3549e-01 +5.6565e-01 -1.3310e+00 -2.9768e+00 +9.6163e-01
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.865580621e+02 +1.865580621e+02 +3.865806207e+01 +3.865806207e+01 -1.9165e+00 -2.4312e+00 +1.7167e+00 +2.8480e+00 -2.9719e+00 +3.4230e+00 -4.9608e+00 +3.8714e+00 -2.2720e+00 -3.8498e+00 +4.4437e+00 +9.4110e-01 -1.4085e+00 -2.0249e+00 -5.0190e-01 +2.7177e+00 +2.7042e+00 +4.3095e+00 -3.6684e+00 +9.7354e-02
2 +1.178146333e+02 +1.178146333e+02 -3.008536667e+01 -3.008536667e+01 -8.2532e-01 +8.4571e-01 -9.6602e-01 +3.6994e+00 +3.4920e+00 +1.2641e+00 +1.6793e+00 -7.6411e-01 +1.0053e+00 -2.9401e+00 -2.8787e+00 -7.9230e-01 -4.4138e+00 +6.7987e-01 -3.5387e+00 -3.1687e+00 -1.2099e-01 -1.8859e+00 +1.3354e+00 +8.1801e-01
5 +8.166164330e+01 +8.166164330e+01 -6.623835670e+01 -6.623835670e+01 +4.7087e+00 +3.9761e+00 +6.9327e-01 +1.9672e+00 +4.0794e+00 +4.0195e+00 -4.9367e+00 +1.4118e-01 -3.6172e+00 -1.0982e+00 -2.3252e+00 -1.4908e+00 +5.9672e-01 -4.8575e+00 -1.5233e+00 -2.2858e+00 -4.8456e+00 +4.2006e+00 -1.6765e+00 -1.8969e+00
7 +5.641691759e+01 +5.641691759e+01 -9.148308241e+01 -9.148308241e+01 +3.3477e+00 -3.6925e+00 +3.2950e-01 +3.9888e+00 +2.1053e-01 +6.5668e-01 -1.9760e+00 +6.9782e-01 -1.7915e+00 +1.5395e-01 +2.4814e+00 +2.3645e+00 +3.0569e+00 -2.9977e+00 -3.9601e+00 -3.8438e+00 +3.5156e+00 -8.3547e-01 -4.9230e+00 +4.1629e+00
905 +2.871848975e+01 +2.871848975e+01 -1.191815102e+02 -1.191815102e+02 +4.4165e-01 -2.1406e-01 +2.1753e-01 -1.1458e+00 -2.7017e+00 +1.4830e+00 +3.2141e+00 +1.4386e-01 +2.9944e-01 -9.0071e-01 -1.0029e+00 +2.2376e+00 -2.5060e+00 -4.9784e+00 +1.4500e+00 +2.2453e+00 -2.6565e+00 -3.8180e+00 -1.5559e+00 +2.2633e+00
15569 +2.486931333e+01 +2.486931333e+01 -1.230306867e+02 -1.230306867e+02 -4.7980e+00 -2.0911e+00 +3.3333e-01 -3.1381e+00 +7.0596e-01 +4.0509e-01 -4.0349e+00 -3.3295e+00 +6.1222e-01 -2.3495e+00 -5.0891e-01 +3.4574e+00 +9.0915e-01 -1.6091e+00 +4.8655e-01 +3.4015e+00 -2.8997e+00 -2.9749e+00 -2.9531e+00 +3.9453e+00
26344 +1.579951575e+01 +1.579951575e+01 -1.321004843e+02 -1.321004843e+02 +4.4165e-01 -2.1406e-01 +2.1753e-01 -1.1458e+00 -2.7017e+00 +1.4830e+00 -1.7170e+00 -2.2001e+00 -3.7646e+00 +5.0321e-02 -2.4191e+00 +2.9368e+00 -6.8653e-02 -2.2108e+00 +3.2296e+00 +4.2033e+00 -4.2273e+00 -2.5377e+00 -3.5133e+00 +3.7765e+00
45407 +9.782546250e+00 +9.782546250e+00 -1.381174538e+02 -1.381174538e+02 -2.9291e-01 -2.1406e-01 +2.1753e-01 -8.3333e-01 -2.7017e+00 +1.4830e+00 -2.4552e+00 -2.1488e+00 -3.6420e+00 +5.0245e-02 -2.4179e+00 +4.1868e+00 -1.0310e+00 -4.8897e+00 +9.7136e-01 +1.0367e+00 -2.0865e+00 -1.4123e+00 -3.2485e+00 +5.2070e-01
65690 +5.532388819e+00 +5.532388819e+00 -1.423676112e+02 -1.423676112e+02 -2.9457e-01 -1.4542e-01 +9.1872e-01 -3.7095e+00 -2.7017e+00 +1.4830e+00 -1.7170e+00 -2.2001e+00 -3.7646e+00 +5.0340e-02 -2.4191e+00 +3.4696e+00 -1.4165e+00 -2.9441e+00 +1.6378e+00 +2.4248e+00 -3.4558e+00 -1.6716e+00 -3.0096e+00 +2.3317e+00
87366 +3.810751113e+00 +3.810751113e+00 -1.440892489e+02 -1.440892489e+02 -2.6833e-01 -2.0918e-01 +2.1753e-01 -1.1458e+00 -2.7015e+00 +1.4830e+00 -1.7170e+00 -2.2001e+00 -3.7646e+00 +1.3052e+00 -2.3801e+00 +3.6894e+00 +1.0589e-01 -4.9784e+00 +1.4475e+00 +4.7001e-01 -3.7217e+00 -2.3358e+00 -3.2582e+00 +6.0371e-01
