% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1324 +2.367619273e+02 +2.367619273e+02 +9.699192730e+01 -1.397700000e+02 -3.0871e+00 +3.7551e+00 -3.7358e+00 +3.8885e+00 +2.3922e-01 -2.6061e+00 +3.0387e+00 -4.8844e+00 -2.7302e+00 +3.6111e+00 +4.0457e+00 -2.3285e+00 -4.6461e+00 -2.7891e+00 +2.8221e+00 -2.2931e+00 -4.0567e+00 +4.4956e-01 -2.9301e+00 -6.0592e-01
2629 +1.479365971e+02 +1.479365971e+02 +8.166597067e+00 -1.397700000e+02 -3.2242e+00 +3.7551e+00 -1.8946e+00 +2.5910e+00 +2.3922e-01 -2.9854e+00 +2.9582e+00 -4.8844e+00 -2.7302e+00 +3.6111e+00 +4.0457e+00 -2.3285e+00 -6.7778e-01 -2.7891e+00 +5.3003e-01 -2.2931e+00 -3.9615e+00 +4.0223e-01 -2.9301e+00 -5.7139e-01
6361 +9.818498182e+01 +9.818498182e+01 -4.158501818e+01 -1.397700000e+02 -3.2242e+00 +3.6862e+00 -1.8946e+00 +2.7076e+00 +1.6464e-01 -2.9854e+00 +2.9582e+00 -4.7751e+00 -2.7302e+00 +3.6111e+00 +4.1315e+00 -2.3285e+00 -6.7778e-01 -2.5931e+00 +6.7892e-01 -2.2325e+00 -3.9615e+00 +4.8676e-01 -2.9301e+00 -6.0592e-01
% function evaluation | noise-free fitness - Fopt (9.830000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.811329282e+03 +1.811329282e+03 +1.821159282e+03 +9.830000000e+00 -4.4621e+00 -4.0970e+00 -3.0987e+00 -1.4394e+00 -2.1452e-01 +4.6270e+00 -2.5438e+00 -4.6369e+00 +3.4257e+00 -1.9150e-01 +3.4530e+00 +4.3885e+00 +3.0074e+00 -3.2143e-01 -5.0138e-01 -4.0967e+00 -3.8310e+00 -2.7648e+00 -7.5969e-02 +1.1401e+00
395 +5.279648631e+02 +5.279648631e+02 +5.377948631e+02 +9.830000000e+00 -4.0275e+00 -3.2268e+00 +2.0179e+00 -1.1115e+00 -1.7158e+00 +3.5343e+00 +3.5257e+00 -4.5190e+00 -2.4176e+00 -3.7374e+00 +2.0337e+00 -7.5664e-01 +4.0525e+00 +1.5386e+00 +3.6563e+00 +3.1716e+00 +1.8612e+00 -3.6095e+00 -2.9091e+00 +2.5795e+00
586 +3.576918599e+02 +3.576918599e+02 +3.675218599e+02 +9.830000000e+00 +2.4966e+00 +1.4910e+00 +3.8918e+00 -1.4449e+00 +2.8851e+00 +3.4785e+00 -8.0262e-02 -3.2841e+00 -4.4216e+00 -4.0907e+00 +7.5700e-01 -1.8395e+00 -3.3701e+00 -2.1100e+00 +2.1793e+00 +1.6774e+00 +3.0014e+00 -1.6184e-01 -4.7201e+00 -1.4627e+00
1159 +1.975675278e+02 +1.975675278e+02 +2.073975278e+02 +9.830000000e+00 -3.3524e-01 +1.4910e+00 +3.8918e+00 -1.4449e+00 +1.3979e+00 +3.4785e+00 -8.0262e-02 -3.2841e+00 -4.4216e+00 -4.0907e+00 -1.2310e-01 -7.5664e-01 +8.4411e-01 +3.3233e+00 +1.1582e+00 +1.6774e+00 +3.0014e+00 -1.6184e-01 -4.0489e+00 +2.3609e+00
2511 +1.570515704e+02 +1.570515704e+02 +1.668815704e+02 +9.830000000e+00 -3.3524e-01 +1.4910e+00 +4.0097e+00 -1.4449e+00 +1.3979e+00 +3.4785e+00 -7.6720e-02 -3.2841e+00 -4.4216e+00 -4.0907e+00 +7.5700e-01 -7.5664e-01 +8.4411e-01 +3.3233e+00 +1.1582e+00 +1.9234e+00 +3.0014e+00 -7.5690e-02 -4.0489e+00 +2.3609e+00
6335 +9.926532084e+01 +9.926532084e+01 +1.090953208e+02 +9.830000000e+00 -3.3524e-01 +1.4910e+00 +3.8918e+00 -1.4449e+00 +1.3979e+00 +3.1784e+00 -7.6720e-02 -3.3007e+00 -4.2268e+00 -4.2531e+00 +5.9333e-01 -9.0867e-01 +8.4411e-01 +3.3233e+00 +1.1582e+00 +1.9234e+00 +3.0014e+00 +3.5859e-02 -4.1083e+00 +2.3609e+00
% function evaluation | noise-free fitness - Fopt (6.721000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.061740898e+03 +4.061740898e+03 +4.128950898e+03 +6.721000000e+01 -3.5837e+00 +4.2484e+00 +3.9572e+00 +4.4362e+00 +2.8315e+00 -6.6787e-02 -8.5743e-01 +4.0367e+00 -2.9740e-02 +4.2953e+00 +1.9759e+00 -2.9264e+00 -1.4223e+00 +1.5255e+00 +9.9252e-01 -3.1313e+00 -1.1934e+00 +2.2820e+00 +3.0814e+00 -1.3148e-01
382 +5.080937039e+02 +5.080937039e+02 +5.753037039e+02 +6.721000000e+01 +2.3884e+00 +2.6714e+00 -7.6468e-01 -2.2287e+00 -9.7707e-01 -9.0193e-01 -1.0446e+00 -9.9085e-01 -2.2745e+00 +1.3424e+00 -8.2645e-01 +3.5425e+00 -3.7497e+00 +3.8055e+00 +3.3497e+00 -4.4059e+00 -3.7020e+00 +2.6883e+00 -1.6590e+00 -3.8011e+00
738 +3.572640357e+02 +3.572640357e+02 +4.244740357e+02 +6.721000000e+01 +2.6347e+00 -4.9003e+00 +2.3333e+00 -2.6535e+00 +4.1226e-01 -3.8586e-01 -3.9195e+00 -5.8976e-01 +1.0020e+00 +3.5778e+00 +1.4915e+00 +3.8396e+00 -2.2196e+00 +1.8796e+00 -7.5968e-02 -1.7841e+00 -2.5722e+00 +3.0915e+00 +9.3724e-02 +4.4757e-01
1276 +2.142401933e+02 +2.142401933e+02 +2.814501933e+02 +6.721000000e+01 +2.3884e+00 -3.6139e+00 -7.6468e-01 -2.2287e+00 +4.1226e-01 -3.8586e-01 -3.9195e+00 -5.8976e-01 +1.0020e+00 +3.5778e+00 -2.9737e-01 +4.1790e+00 +8.1916e-01 +1.8796e+00 -1.6643e-01 -1.3970e+00 -1.3179e+00 +2.6883e+00 -8.1863e-01 -3.8011e+00
3101 +1.480064627e+02 +1.480064627e+02 +2.152164627e+02 +6.721000000e+01 +2.1129e+00 -3.6139e+00 -9.9703e-01 -2.2287e+00 -9.7707e-01 -1.9533e-01 -3.9195e+00 -5.8976e-01 +1.0020e+00 +3.5778e+00 -2.9737e-01 +4.1790e+00 +2.4749e-01 +1.8796e+00 -7.5968e-02 -1.3970e+00 -1.3179e+00 +2.6883e+00 +9.3724e-02 -3.3571e+00
7456 +9.878991450e+01 +9.878991450e+01 +1.659999145e+02 +6.721000000e+01 +2.0697e+00 -3.6732e+00 -9.4754e-01 -2.2287e+00 -9.9523e-01 -1.9533e-01 -3.9195e+00 -4.4476e-01 +1.0360e+00 +3.5778e+00 -2.7728e-01 +4.1790e+00 +2.4749e-01 +1.8796e+00 -7.5968e-02 -1.3970e+00 -1.3179e+00 +2.6883e+00 +1.9246e-01 -3.1939e+00
% function evaluation | noise-free fitness - Fopt (-5.296000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.507110419e+03 +2.507110419e+03 +2.454150419e+03 -5.296000000e+01 +3.5516e-01 +2.9439e+00 +3.8401e+00 -4.1102e+00 -3.6149e+00 +5.1772e-01 -1.2141e+00 -2.4418e+00 -1.5345e+00 -4.6637e+00 +3.7494e+00 +1.4668e+00 +1.3941e+00 +3.4358e+00 +2.1319e+00 -3.6123e+00 +1.7837e+00 -3.8366e+00 +2.4159e+00 -3.5277e+00
386 +6.182186969e+02 +6.182186969e+02 +5.652586969e+02 -5.296000000e+01 +3.1297e+00 -2.0578e+00 +2.4604e+00 -7.7205e-01 -2.1092e+00 -4.9422e+00 -3.2739e+00 +4.7562e+00 -3.5689e+00 -4.5218e+00 +1.9009e+00 -4.7585e+00 +4.0125e-01 -2.7523e+00 +1.7302e+00 -2.3963e+00 -2.2860e+00 -4.9106e-01 +3.0126e-01 +1.5888e+00
748 +3.117432209e+02 +3.117432209e+02 +2.587832209e+02 -5.296000000e+01 -5.4542e-01 -2.8460e-02 +2.4604e+00 +4.9680e-01 -1.4046e+00 -4.2747e+00 -3.1550e-01 +4.1453e+00 -1.3914e+00 -1.2465e+00 -4.0559e+00 -2.2043e+00 -2.9714e+00 -8.3261e-01 -4.4604e+00 -2.3963e+00 -3.1137e+00 -4.9106e-01 +3.6914e-01 +1.5888e+00
1653 +2.361603522e+02 +2.361603522e+02 +1.832003522e+02 -5.296000000e+01 -1.1465e-01 +3.7115e-01 +2.5204e-01 +1.3580e+00 +1.9023e+00 -3.7049e+00 -3.1550e-01 +3.6638e+00 -1.3189e+00 -4.8009e+00 -6.9719e-01 -4.7585e+00 -3.9507e-01 -8.3261e-01 -4.4604e+00 -2.3963e+00 -1.9108e+00 -2.2026e+00 +3.0126e-01 +1.5888e+00
2201 +1.555422828e+02 +1.555422828e+02 +1.025822828e+02 -5.296000000e+01 -5.4542e-01 -3.6682e-01 +3.7116e+00 +1.3580e+00 +1.9023e+00 -3.7049e+00 -3.1550e-01 +4.1453e+00 -1.3914e+00 -4.8009e+00 -3.6552e+00 -2.2043e+00 -3.9507e-01 -1.3744e+00 -3.7029e+00 -2.3963e+00 -1.9108e+00 -2.2026e+00 +3.0126e-01 +1.5888e+00
4938 +9.929192842e+01 +9.929192842e+01 +4.633192842e+01 -5.296000000e+01 -8.8840e-02 +3.7115e-01 +2.4604e+00 +1.3205e+00 +1.9023e+00 -3.7049e+00 -3.1550e-01 +4.1453e+00 -1.3914e+00 -4.8009e+00 -3.7587e+00 -2.3674e+00 -2.5695e-01 -1.3744e+00 -3.7029e+00 -2.3963e+00 -1.9108e+00 -1.9058e+00 +6.9992e-01 +1.5888e+00
% function evaluation | noise-free fitness - Fopt (8.806000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.472132051e+03 +2.472132051e+03 +2.560192051e+03 +8.806000000e+01 -2.1403e+00 +1.6438e+00 -2.7963e+00 +2.0797e+00 -3.1730e+00 +2.2832e+00 +3.9810e+00 +1.0089e+00 -4.5123e+00 +1.9505e+00 -4.4179e+00 -2.5705e+00 +4.1550e+00 -4.2874e+00 +8.5198e-02 -2.8013e+00 -2.0625e+00 -2.9727e+00 -4.7213e+00 +3.8413e+00
386 +5.581371508e+02 +5.581371508e+02 +6.461971508e+02 +8.806000000e+01 -9.6196e-01 -2.9658e+00 -1.2619e+00 -1.2177e+00 +2.3763e+00 -3.3870e+00 +1.6238e+00 +1.8951e+00 -5.6394e-01 -3.3741e+00 -5.4845e-01 +3.0335e+00 +2.9527e+00 -1.8939e+00 +4.8396e+00 +2.1858e-01 +1.7595e-01 -4.8095e+00 -3.3730e+00 -4.7343e+00
576 +3.951965472e+02 +3.951965472e+02 +4.832565472e+02 +8.806000000e+01 -1.3331e+00 -3.4790e+00 -2.9746e+00 -4.1210e+00 -2.1547e+00 +8.7293e-01 +3.2573e+00 +4.0333e+00 -9.6519e-01 -1.8838e+00 -3.9982e+00 +4.5152e+00 +3.8780e+00 -2.0156e+00 +2.5944e+00 -3.0382e-01 +1.9642e+00 +6.2620e-01 -4.1190e+00 -4.4770e+00
953 +2.410622500e+02 +2.410622500e+02 +3.291222500e+02 +8.806000000e+01 -2.1858e+00 -2.9658e+00 -1.9101e+00 +2.1378e-02 -3.2486e+00 +2.8480e-01 +5.3577e-01 +1.8951e+00 -5.6394e-01 -3.3741e+00 -5.4845e-01 +3.0335e+00 +3.8780e+00 -2.0156e+00 +2.5944e+00 -1.1902e+00 +1.3616e+00 -1.8807e-01 -2.8557e+00 -2.9047e+00
2667 +1.456760737e+02 +1.456760737e+02 +2.337360737e+02 +8.806000000e+01 -2.1858e+00 -3.2001e+00 -1.6201e+00 -4.1210e+00 -2.1547e+00 +1.1343e+00 +5.3577e-01 +1.5794e+00 -3.2101e+00 -3.3741e+00 -5.4845e-01 +2.9522e+00 +3.8780e+00 -2.0156e+00 +2.5944e+00 -1.1902e+00 +1.3616e+00 -1.8807e-01 -2.4494e+00 -2.9047e+00
5902 +9.853158102e+01 +9.853158102e+01 +1.865915810e+02 +8.806000000e+01 -2.1858e+00 -3.2001e+00 -1.6201e+00 -4.1210e+00 -2.1547e+00 +1.1343e+00 +4.3929e-01 +1.5794e+00 -3.2101e+00 -3.4706e+00 -3.9458e-01 +2.9522e+00 +4.0443e+00 -2.0156e+00 +2.5944e+00 -1.4256e+00 +1.4129e+00 -2.4502e-01 -2.4494e+00 -2.9310e+00
31037 +6.242443556e+01 +6.242443556e+01 +1.504844356e+02 +8.806000000e+01 -2.1962e+00 -3.3338e+00 -1.6201e+00 -4.1210e+00 -2.0965e+00 +1.1845e+00 +4.6336e-01 +1.5794e+00 -3.2101e+00 -3.5533e+00 -3.6981e-01 +2.9522e+00 +4.0791e+00 -2.0917e+00 +2.5120e+00 -1.3577e+00 +1.4869e+00 -2.4502e-01 -2.5685e+00 -2.9929e+00
% function evaluation | noise-free fitness - Fopt (7.853000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.446166323e+03 +1.446166323e+03 +1.524696323e+03 +7.853000000e+01 -3.8656e+00 -1.3717e+00 +2.8525e+00 +4.0634e+00 -2.6241e+00 -3.7241e+00 +3.8213e+00 -1.8186e+00 -1.4619e+00 -1.4788e+00 +3.5692e+00 -3.4065e+00 -1.7609e+00 -8.8624e-01 +7.9844e-01 +3.2645e+00 -4.2690e+00 +2.7965e+00 -4.1327e+00 +3.0826e+00
390 +6.393974986e+02 +6.393974986e+02 +7.179274986e+02 +7.853000000e+01 -2.6782e+00 -3.1309e+00 +1.6728e+00 +3.6456e+00 +8.1105e-01 -3.4069e+00 -4.4584e+00 -1.1505e+00 -3.8355e+00 -5.6911e-01 +4.4418e+00 -3.8610e+00 +2.5932e-01 -1.4728e+00 -1.4434e-01 -1.1515e+00 +3.5808e+00 -1.3906e+00 +5.5326e-01 -2.2881e+00
569 +4.019568051e+02 +4.019568051e+02 +4.804868051e+02 +7.853000000e+01 +6.0975e-01 +1.9346e+00 +1.6916e+00 +4.6122e+00 +4.0360e+00 -2.9431e-01 -3.8128e-01 -4.4480e+00 +4.3603e-01 +2.3791e+00 +3.9352e+00 -3.2276e+00 -2.3049e+00 -6.8669e-01 -2.4895e+00 +1.7469e+00 +4.6024e+00 -2.6928e+00 -2.7795e+00 -5.3608e-01
764 +3.292415295e+02 +3.292415295e+02 +4.077715295e+02 +7.853000000e+01 +1.3960e+00 +2.0038e-01 +1.6916e+00 +4.6122e+00 +4.0360e+00 -2.9431e-01 -3.8128e-01 -4.4480e+00 +4.3603e-01 -5.6911e-01 +4.4418e+00 -3.8610e+00 +2.5932e-01 -6.8669e-01 -2.4895e+00 +9.8159e-01 +1.9226e+00 -3.0568e+00 +9.7276e-02 -1.5286e+00
1316 +2.421183323e+02 +2.421183323e+02 +3.206483323e+02 +7.853000000e+01 +6.0975e-01 +1.9346e+00 +1.6916e+00 +4.6122e+00 +4.0360e+00 -2.9431e-01 -3.8128e-01 -4.4480e+00 +4.3603e-01 -5.6911e-01 +4.4418e+00 -3.8610e+00 +2.5932e-01 -2.0112e+00 -3.8146e+00 +3.6617e-01 +1.9226e+00 -3.0568e+00 +9.7276e-02 -5.3439e-01
4098 +1.584469074e+02 +1.584469074e+02 +2.369769074e+02 +7.853000000e+01 +5.5348e-01 +1.9346e+00 +1.6916e+00 +4.6122e+00 +4.0360e+00 -2.9431e-01 -6.3693e-01 -4.4480e+00 +6.0418e-01 -5.6911e-01 +4.5228e+00 -3.8610e+00 +6.1472e-01 -1.9386e+00 -3.7579e+00 +3.6617e-01 +1.9515e+00 -2.9503e+00 +9.7276e-02 -5.3608e-01
