% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
8519 +9.877718995e+01 +9.877718995e+01 +1.030767190e+03 +9.319900000e+02 +1.5115e+00 +6.4370e-01 +2.7804e+00 -4.2207e-01 +2.3603e+00 -2.6087e+00 +2.5921e+00 -3.6775e+00 -1.5203e+00 +2.4249e+00 +3.5276e+00 -8.9406e-01 -2.0191e+00 -2.6159e+00 +2.9273e+00 +2.3830e+00 -1.1751e+00 -1.7818e+00 +2.5448e+00 -1.0843e+00
18752 +6.254949872e+01 +6.254949872e+01 +9.945394987e+02 +9.319900000e+02 +1.5156e+00 +6.9378e-01 +2.9836e+00 -6.6685e-01 +2.1615e+00 -2.8219e+00 +2.4556e+00 -4.0609e+00 -1.6636e+00 +2.4498e+00 +3.3190e+00 -1.0125e+00 -2.1468e+00 -2.1776e+00 +2.3856e+00 +2.1990e+00 -9.3779e-01 -1.8567e+00 +2.7364e+00 -1.1487e+00
57474 +3.681073949e+01 +3.681073949e+01 +9.688007395e+02 +9.319900000e+02 +1.4592e+00 +6.8892e-01 +2.9724e+00 -5.8207e-01 +2.2130e+00 -2.8238e+00 +2.4361e+00 -3.8756e+00 -1.6107e+00 +2.4069e+00 +3.3474e+00 -8.9346e-01 -2.2087e+00 -2.3077e+00 +2.4795e+00 +2.1992e+00 -9.4184e-01 -1.8714e+00 +2.7298e+00 -1.2448e+00
58674 +2.274908396e+01 +2.274908396e+01 +9.547390840e+02 +9.319900000e+02 +1.4755e+00 +7.0359e-01 +2.9276e+00 -5.4666e-01 +2.2320e+00 -2.7462e+00 +2.4634e+00 -3.8120e+00 -1.5498e+00 +2.5255e+00 +3.3350e+00 -8.4668e-01 -2.2175e+00 -2.4814e+00 +2.4838e+00 +2.3217e+00 -9.5967e-01 -1.7764e+00 +2.7065e+00 -1.2605e+00
136448 +1.512981023e+01 +1.512981023e+01 +9.471198102e+02 +9.319900000e+02 +1.4533e+00 +7.1166e-01 +2.9679e+00 -5.4730e-01 +2.2617e+00 -2.7610e+00 +2.4617e+00 -3.9090e+00 -1.5757e+00 +2.5097e+00 +3.4174e+00 -8.6080e-01 -2.2594e+00 -2.4155e+00 +2.4895e+00 +2.2488e+00 -9.3484e-01 -1.8014e+00 +2.6914e+00 -1.2937e+00
156648 +9.340060799e+00 +9.340060799e+00 +9.413300608e+02 +9.319900000e+02 +1.4039e+00 +7.8680e-01 +2.9404e+00 -5.9168e-01 +2.3049e+00 -2.7029e+00 +2.6061e+00 -3.8232e+00 -1.5958e+00 +2.3440e+00 +3.2968e+00 -8.0272e-01 -2.2629e+00 -2.4156e+00 +2.6153e+00 +2.2852e+00 -9.5581e-01 -1.8382e+00 +2.6775e+00 -1.2990e+00
214097 +5.527447489e+00 +5.527447489e+00 +9.375174475e+02 +9.319900000e+02 +1.3913e+00 +8.0289e-01 +2.9543e+00 -5.7812e-01 +2.2999e+00 -2.7310e+00 +2.5786e+00 -3.8406e+00 -1.5839e+00 +2.3606e+00 +3.3169e+00 -7.9944e-01 -2.2798e+00 -2.4027e+00 +2.6000e+00 +2.2618e+00 -9.5170e-01 -1.8380e+00 +2.6651e+00 -1.3164e+00
254976 +3.954092662e+00 +3.954092662e+00 +9.359440927e+02 +9.319900000e+02 +1.3942e+00 +7.8965e-01 +2.9591e+00 -5.7949e-01 +2.2977e+00 -2.7383e+00 +2.5842e+00 -3.8457e+00 -1.5828e+00 +2.3726e+00 +3.3092e+00 -7.9777e-01 -2.2729e+00 -2.4065e+00 +2.5988e+00 +2.2560e+00 -9.5460e-01 -1.8374e+00 +2.6665e+00 -1.3113e+00
263776 +2.419262395e+00 +2.419262395e+00 +9.344092624e+02 +9.319900000e+02 +1.3989e+00 +8.0363e-01 +2.9600e+00 -5.7918e-01 +2.2947e+00 -2.7497e+00 +2.5815e+00 -3.8441e+00 -1.5754e+00 +2.3666e+00 +3.3106e+00 -7.9865e-01 -2.2784e+00 -2.4025e+00 +2.6042e+00 +2.2580e+00 -9.5002e-01 -1.8431e+00 +2.6646e+00 -1.2994e+00
331075 +1.548100827e+00 +1.548100827e+00 +9.335381008e+02 +9.319900000e+02 +1.3973e+00 +7.9985e-01 +2.9620e+00 -5.7738e-01 +2.2918e+00 -2.7496e+00 +2.5811e+00 -3.8481e+00 -1.5769e+00 +2.3707e+00 +3.3074e+00 -7.9843e-01 -2.2757e+00 -2.3973e+00 +2.6000e+00 +2.2511e+00 -9.5227e-01 -1.8393e+00 +2.6655e+00 -1.3003e+00
401491 +9.206314083e-01 +9.206314083e-01 +9.329106314e+02 +9.319900000e+02 +1.3989e+00 +8.0033e-01 +2.9610e+00 -5.7788e-01 +2.2894e+00 -2.7470e+00 +2.5824e+00 -3.8488e+00 -1.5785e+00 +2.3714e+00 +3.3069e+00 -7.9865e-01 -2.2766e+00 -2.3966e+00 +2.6002e+00 +2.2542e+00 -9.5319e-01 -1.8405e+00 +2.6648e+00 -1.3001e+00
468877 +6.222334104e-01 +6.222334104e-01 +9.326122334e+02 +9.319900000e+02 +1.3990e+00 +7.9944e-01 +2.9615e+00 -5.7720e-01 +2.2888e+00 -2.7464e+00 +2.5835e+00 -3.8481e+00 -1.5788e+00 +2.3736e+00 +3.3080e+00 -7.9933e-01 -2.2756e+00 -2.3969e+00 +2.5999e+00 +2.2548e+00 -9.5285e-01 -1.8405e+00 +2.6650e+00 -1.3006e+00
% function evaluation | noise-free fitness - Fopt (1.133100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.057020982e+03 +3.057020982e+03 +3.170330982e+03 +1.133100000e+02 +2.4479e+00 +4.2855e+00 -2.1446e+00 +2.6731e+00 +2.3979e+00 -4.4441e+00 +4.1393e+00 +1.3833e-01 +4.7274e+00 +4.6974e+00 +2.0658e+00 -6.2941e-01 -2.8565e-01 -1.7240e+00 +3.2670e+00 -2.0428e+00 +3.8258e+00 +3.9886e+00 -3.4418e+00 +3.6211e+00
393 +1.231612879e+03 +1.231612879e+03 +1.344922879e+03 +1.133100000e+02 +2.8393e+00 +4.3219e+00 -2.0274e+00 +8.9633e-01 +3.0826e+00 -2.2225e+00 -2.3091e+00 -6.5776e-01 +2.7409e+00 -1.0138e+00 +6.0290e-01 +3.4698e+00 -3.8852e+00 -2.1690e+00 -1.0292e+00 +1.1689e+00 +2.3141e-01 +1.5027e+00 +3.0820e+00 -3.0626e+00
764 +9.330904462e+02 +9.330904462e+02 +1.046400446e+03 +1.133100000e+02 +1.8252e+00 +4.3219e+00 -2.0274e+00 +8.9633e-01 +3.0826e+00 -2.2225e+00 -2.3091e+00 -6.5776e-01 +2.7409e+00 -1.0138e+00 +6.0290e-01 +3.4698e+00 -4.9639e+00 -7.9149e-01 -2.3128e+00 +3.9086e+00 +1.5695e+00 +3.3188e+00 -2.4839e+00 -5.1233e+00
1516 +6.033295490e+02 +6.033295490e+02 +7.166395490e+02 +1.133100000e+02 +2.8393e+00 +4.3219e+00 -4.7605e-01 +1.8423e+00 +1.2454e+00 -1.5663e+00 -2.3091e+00 -6.5776e-01 +2.7409e+00 -1.0138e+00 +6.0290e-01 +3.2885e+00 -3.8852e+00 -2.1690e+00 -1.0292e+00 +3.9086e+00 +1.5695e+00 +2.3856e+00 -2.0632e+00 -3.0626e+00
2074 +3.900264128e+02 +3.900264128e+02 +5.033364128e+02 +1.133100000e+02 +2.8393e+00 +4.3219e+00 -4.7605e-01 +2.2051e-01 +1.0536e+00 -1.0354e+00 -6.3310e-01 -6.5776e-01 +2.7409e+00 -1.0138e+00 +6.0290e-01 +3.4698e+00 -3.8852e+00 -2.1690e+00 -1.0292e+00 +3.9086e+00 +2.1413e+00 +2.3856e+00 -2.0632e+00 -3.0626e+00
3180 +2.384154898e+02 +2.384154898e+02 +3.517254898e+02 +1.133100000e+02 +2.0540e+00 +3.2325e+00 +7.5007e-01 +2.2051e-01 +1.3640e-01 -8.7597e-01 -7.9387e-01 -1.1050e+00 +2.7409e+00 -1.0138e+00 -2.0698e-01 +3.4698e+00 -3.8852e+00 -1.4345e+00 -1.0292e+00 +3.9086e+00 +2.1413e+00 +2.2658e+00 -2.0632e+00 -3.0626e+00
4129 +1.567978435e+02 +1.567978435e+02 +2.701078435e+02 +1.133100000e+02 +2.0540e+00 +3.2325e+00 +7.8550e-01 +8.3650e-01 +5.7754e-01 -8.7597e-01 -1.8322e-01 -1.2511e+00 +2.7409e+00 -1.0138e+00 -1.7460e-01 +3.4698e+00 -3.8852e+00 -1.4345e+00 -1.0292e+00 +3.6029e+00 +2.1413e+00 +2.2658e+00 -1.6448e+00 -3.5637e+00
5793 +9.823119390e+01 +9.823119390e+01 +2.115411939e+02 +1.133100000e+02 +2.0540e+00 +3.2325e+00 +6.4110e-01 +8.3650e-01 +5.7754e-01 -8.7597e-01 -1.8322e-01 -1.5647e+00 +3.0342e+00 -9.5727e-01 -1.7460e-01 +3.0691e+00 -3.4755e+00 -1.2302e+00 -1.0292e+00 +3.6029e+00 +2.1413e+00 +2.2658e+00 -1.6448e+00 -3.4964e+00
7302 +6.191654352e+01 +6.191654352e+01 +1.752265435e+02 +1.133100000e+02 +2.0540e+00 +3.2325e+00 +4.3689e-01 +5.7848e-01 +5.9366e-01 -8.4658e-01 -3.6013e-01 -1.5647e+00 +3.0342e+00 -8.1477e-01 -3.9735e-01 +2.9713e+00 -3.4375e+00 -1.2302e+00 -1.0292e+00 +3.6029e+00 +2.1413e+00 +2.2543e+00 -1.6448e+00 -3.5637e+00
40107 +3.877308527e+01 +3.877308527e+01 +1.520830853e+02 +1.133100000e+02 +2.1149e+00 +3.2325e+00 +5.9461e-01 +5.7848e-01 +6.4263e-01 -8.0128e-01 -3.6013e-01 -1.5934e+00 +2.9320e+00 -7.8327e-01 -4.7364e-01 +2.9713e+00 -3.4375e+00 -1.2302e+00 -1.0292e+00 +3.6029e+00 +2.3573e+00 +2.2658e+00 -1.6645e+00 -3.5637e+00
42092 +2.379038969e+01 +2.379038969e+01 +1.371003897e+02 +1.133100000e+02 +2.1149e+00 +3.2325e+00 +5.3802e-01 +5.4217e-01 +7.0856e-01 -8.0128e-01 -3.6013e-01 -1.5934e+00 +2.9675e+00 -7.8327e-01 -4.7364e-01 +2.8854e+00 -3.4375e+00 -1.2302e+00 -1.0292e+00 +3.6029e+00 +2.3573e+00 +2.2543e+00 -1.6645e+00 -3.7002e+00
67136 +1.571948344e+01 +1.571948344e+01 +1.290294834e+02 +1.133100000e+02 +2.1254e+00 +3.2325e+00 +5.3938e-01 +5.0217e-01 +6.4263e-01 -8.0128e-01 -4.1244e-01 -1.6603e+00 +3.0290e+00 -7.3109e-01 -4.7364e-01 +2.8516e+00 -3.4375e+00 -1.1499e+00 -9.7909e-01 +3.6029e+00 +2.3573e+00 +2.2257e+00 -1.6499e+00 -3.7077e+00
116182 +9.364841507e+00 +9.364841507e+00 +1.226748415e+02 +1.133100000e+02 +2.1330e+00 +3.1678e+00 +5.6132e-01 +5.0205e-01 +6.3775e-01 -8.0139e-01 -4.1316e-01 -1.6872e+00 +3.0264e+00 -6.9187e-01 -4.6353e-01 +2.8769e+00 -3.4587e+00 -1.1514e+00 -9.8966e-01 +3.5837e+00 +2.3570e+00 +2.2061e+00 -1.7012e+00 -3.6646e+00
117582 +6.159294634e+00 +6.159294634e+00 +1.194692946e+02 +1.133100000e+02 +2.1322e+00 +3.1756e+00 +5.6973e-01 +5.0279e-01 +6.7158e-01 -8.0291e-01 -4.1302e-01 -1.6821e+00 +3.0205e+00 -6.8287e-01 -4.7096e-01 +2.8629e+00 -3.4525e+00 -1.1533e+00 -9.8874e-01 +3.5681e+00 +2.3631e+00 +2.2061e+00 -1.6924e+00 -3.6453e+00
183970 +3.976083292e+00 +3.976083292e+00 +1.172860833e+02 +1.133100000e+02 +2.1369e+00 +3.1740e+00 +5.6543e-01 +5.0344e-01 +6.7525e-01 -8.1547e-01 -4.0997e-01 -1.6909e+00 +3.0191e+00 -6.8505e-01 -4.7127e-01 +2.8662e+00 -3.4435e+00 -1.1376e+00 -9.9162e-01 +3.5752e+00 +2.3584e+00 +2.2188e+00 -1.6933e+00 -3.6465e+00
185970 +2.223267470e+00 +2.223267470e+00 +1.155332675e+02 +1.133100000e+02 +2.1405e+00 +3.1655e+00 +5.6706e-01 +5.0329e-01 +6.7380e-01 -8.1125e-01 -4.0903e-01 -1.6922e+00 +3.0149e+00 -6.8227e-01 -4.7030e-01 +2.8620e+00 -3.4451e+00 -1.1382e+00 -9.9159e-01 +3.5795e+00 +2.3693e+00 +2.2078e+00 -1.6969e+00 -3.6486e+00
253203 +1.516791750e+00 +1.516791750e+00 +1.148267918e+02 +1.133100000e+02 +2.1426e+00 +3.1647e+00 +5.7002e-01 +5.0389e-01 +6.7373e-01 -8.2080e-01 -4.0951e-01 -1.6964e+00 +3.0150e+00 -6.7960e-01 -4.7101e-01 +2.8637e+00 -3.4429e+00 -1.1395e+00 -9.7942e-01 +3.5779e+00 +2.3675e+00 +2.2087e+00 -1.7100e+00 -3.6472e+00
274603 +9.552453173e-01 +9.552453173e-01 +1.142652453e+02 +1.133100000e+02 +2.1423e+00 +3.1639e+00 +5.6912e-01 +5.0170e-01 +6.7521e-01 -8.1537e-01 -4.1063e-01 -1.6952e+00 +3.0115e+00 -6.8073e-01 -4.7767e-01 +2.8632e+00 -3.4439e+00 -1.1360e+00 -9.8554e-01 +3.5759e+00 +2.3696e+00 +2.2119e+00 -1.7069e+00 -3.6472e+00
311194 +5.808079926e-01 +5.808079926e-01 +1.138908080e+02 +1.133100000e+02 +2.1427e+00 +3.1635e+00 +5.6639e-01 +5.0330e-01 +6.7212e-01 -8.1504e-01 -4.0737e-01 -1.6958e+00 +3.0134e+00 -6.8165e-01 -4.7317e-01 +2.8644e+00 -3.4462e+00 -1.1346e+00 -9.8248e-01 +3.5776e+00 +2.3685e+00 +2.2131e+00 -1.7092e+00 -3.6452e+00
344201 +3.792354914e-01 +3.792354914e-01 +1.136892355e+02 +1.133100000e+02 +2.1409e+00 +3.1629e+00 +5.6756e-01 +5.0299e-01 +6.7436e-01 -8.1399e-01 -4.0805e-01 -1.6945e+00 +3.0114e+00 -6.8079e-01 -4.7636e-01 +2.8630e+00 -3.4452e+00 -1.1350e+00 -9.8412e-01 +3.5775e+00 +2.3693e+00 +2.2132e+00 -1.7076e+00 -3.6484e+00
372352 +2.242734067e-01 +2.242734067e-01 +1.135342734e+02 +1.133100000e+02 +2.1429e+00 +3.1622e+00 +5.6688e-01 +5.0285e-01 +6.7168e-01 -8.1443e-01 -4.0766e-01 -1.6956e+00 +3.0128e+00 -6.8291e-01 -4.7465e-01 +2.8643e+00 -3.4460e+00 -1.1340e+00 -9.8136e-01 +3.5778e+00 +2.3686e+00 +2.2137e+00 -1.7086e+00 -3.6467e+00
373752 +1.548066327e-01 +1.548066327e-01 +1.134648066e+02 +1.133100000e+02 +2.1425e+00 +3.1622e+00 +5.6719e-01 +5.0277e-01 +6.7207e-01 -8.1442e-01 -4.0806e-01 -1.6955e+00 +3.0127e+00 -6.8277e-01 -4.7491e-01 +2.8640e+00 -3.4460e+00 -1.1339e+00 -9.8138e-01 +3.5780e+00 +2.3688e+00 +2.2137e+00 -1.7087e+00 -3.6466e+00
448490 +9.989659182e-02 +9.989659182e-02 +1.134098966e+02 +1.133100000e+02 +2.1425e+00 +3.1625e+00 +5.6705e-01 +5.0226e-01 +6.7208e-01 -8.1455e-01 -4.0820e-01 -1.6953e+00 +3.0128e+00 -6.8263e-01 -4.7528e-01 +2.8635e+00 -3.4457e+00 -1.1339e+00 -9.8132e-01 +3.5780e+00 +2.3688e+00 +2.2136e+00 -1.7087e+00 -3.6466e+00
499665 +6.170083363e-02 +6.170083363e-02 +1.133717008e+02 +1.133100000e+02 +2.1426e+00 +3.1626e+00 +5.6697e-01 +5.0217e-01 +6.7207e-01 -8.1455e-01 -4.0817e-01 -1.6954e+00 +3.0128e+00 -6.8259e-01 -4.7505e-01 +2.8635e+00 -3.4459e+00 -1.1339e+00 -9.8125e-01 +3.5780e+00 +2.3691e+00 +2.2134e+00 -1.7088e+00 -3.6468e+00
508265 +3.444224915e-02 +3.444224915e-02 +1.133444422e+02 +1.133100000e+02 +2.1426e+00 +3.1627e+00 +5.6694e-01 +5.0221e-01 +6.7208e-01 -8.1462e-01 -4.0818e-01 -1.6952e+00 +3.0127e+00 -6.8264e-01 -4.7509e-01 +2.8636e+00 -3.4458e+00 -1.1342e+00 -9.8124e-01 +3.5781e+00 +2.3689e+00 +2.2134e+00 -1.7089e+00 -3.6469e+00
567558 +2.452683395e-02 +2.452683395e-02 +1.133345268e+02 +1.133100000e+02 +2.1426e+00 +3.1627e+00 +5.6694e-01 +5.0212e-01 +6.7204e-01 -8.1459e-01 -4.0820e-01 -1.6951e+00 +3.0128e+00 -6.8265e-01 -4.7516e-01 +2.8636e+00 -3.4459e+00 -1.1341e+00 -9.8120e-01 +3.5781e+00 +2.3690e+00 +2.2134e+00 -1.7089e+00 -3.6468e+00
578358 +1.555209011e-02 +1.555209011e-02 +1.133255521e+02 +1.133100000e+02 +2.1426e+00 +3.1627e+00 +5.6696e-01 +5.0217e-01 +6.7211e-01 -8.1461e-01 -4.0818e-01 -1.6951e+00 +3.0127e+00 -6.8263e-01 -4.7524e-01 +2.8635e+00 -3.4458e+00 -1.1341e+00 -9.8129e-01 +3.5781e+00 +2.3690e+00 +2.2134e+00 -1.7089e+00 -3.6469e+00
645449 +9.466250597e-03 +9.466250597e-03 +1.133194663e+02 +1.133100000e+02 +2.1426e+00 +3.1626e+00 +5.6700e-01 +5.0217e-01 +6.7208e-01 -8.1460e-01 -4.0819e-01 -1.6952e+00 +3.0127e+00 -6.8260e-01 -4.7524e-01 +2.8635e+00 -3.4458e+00 -1.1341e+00 -9.8126e-01 +3.5781e+00 +2.3690e+00 +2.2134e+00 -1.7090e+00 -3.6469e+00
665249 +6.181407264e-03 +6.181407264e-03 +1.133161814e+02 +1.133100000e+02 +2.1413e+00 +3.1632e+00 +5.6718e-01 +5.0330e-01 +6.7385e-01 -8.1427e-01 -4.0814e-01 -1.6941e+00 +3.0113e+00 -6.8270e-01 -4.7604e-01 +2.8631e+00 -3.4451e+00 -1.1350e+00 -9.8340e-01 +3.5779e+00 +2.3686e+00 +2.2134e+00 -1.7075e+00 -3.6478e+00
723666 +3.673159316e-03 +3.673159316e-03 +1.133136732e+02 +1.133100000e+02 +2.1413e+00 +3.1632e+00 +5.6717e-01 +5.0330e-01 +6.7386e-01 -8.1427e-01 -4.0814e-01 -1.6941e+00 +3.0113e+00 -6.8271e-01 -4.7604e-01 +2.8631e+00 -3.4451e+00 -1.1350e+00 -9.8339e-01 +3.5779e+00 +2.3686e+00 +2.2134e+00 -1.7075e+00 -3.6478e+00
760378 +2.510968761e-03 +2.510968761e-03 +1.133125110e+02 +1.133100000e+02 +2.1413e+00 +3.1632e+00 +5.6717e-01 +5.0330e-01 +6.7386e-01 -8.1427e-01 -4.0814e-01 -1.6941e+00 +3.0113e+00 -6.8270e-01 -4.7604e-01 +2.8631e+00 -3.4451e+00 -1.1350e+00 -9.8339e-01 +3.5779e+00 +2.3686e+00 +2.2134e+00 -1.7075e+00 -3.6478e+00
822392 +1.574717736e-03 +1.574717736e-03 +1.133115747e+02 +1.133100000e+02 +2.1413e+00 +3.1632e+00 +5.6717e-01 +5.0330e-01 +6.7385e-01 -8.1427e-01 -4.0814e-01 -1.6941e+00 +3.0113e+00 -6.8270e-01 -4.7604e-01 +2.8631e+00 -3.4451e+00 -1.1350e+00 -9.8339e-01 +3.5779e+00 +2.3686e+00 +2.2134e+00 -1.7076e+00 -3.6478e+00
958530 +9.975857831e-04 +9.975857831e-04 +1.133109976e+02 +1.133100000e+02 +2.1413e+00 +3.1632e+00 +5.6717e-01 +5.0330e-01 +6.7385e-01 -8.1427e-01 -4.0814e-01 -1.6941e+00 +3.0113e+00 -6.8270e-01 -4.7604e-01 +2.8631e+00 -3.4451e+00 -1.1350e+00 -9.8339e-01 +3.5779e+00 +2.3686e+00 +2.2134e+00 -1.7075e+00 -3.6478e+00
% function evaluation | noise-free fitness - Fopt (-9.519000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.652565943e+03 +3.652565943e+03 +3.557375943e+03 -9.519000000e+01 -3.2734e+00 -3.8071e+00 +2.9399e+00 -2.5109e+00 +3.1558e+00 +3.8516e+00 +7.3382e-01 +1.3625e+00 -3.4557e+00 -8.2521e-01 -9.7560e-01 +4.3099e+00 +3.1000e+00 +4.1123e+00 -3.5291e+00 +2.8568e+00 +2.1959e+00 +1.5746e+00 -4.2593e-01 -3.3967e-01
381 +1.693579560e+03 +1.693579560e+03 +1.598389560e+03 -9.519000000e+01 +8.7147e-02 +2.1530e+00 -5.1170e-01 -1.2818e+00 +5.0401e-01 -4.3155e+00 -5.0355e-01 -2.9467e+00 -3.0982e-01 +3.3075e+00 -4.4751e+00 +4.3183e+00 -2.1526e+00 -3.6008e+00 +1.9690e+00 -4.8303e+00 -4.8987e+00 +3.7798e+00 +3.3891e+00 -3.3799e+00
550 +1.325401876e+03 +1.325401876e+03 +1.230211876e+03 -9.519000000e+01 +2.2680e+00 +4.0712e-01 -2.1671e+00 -4.5489e-01 -1.3035e+00 -7.9386e-01 -4.1255e+00 -2.8451e+00 -2.6228e+00 +3.8621e-01 +5.8643e-01 +1.0647e+00 -7.0253e-01 -2.4396e+00 -2.3777e+00 +1.0546e+00 -3.8513e+00 +1.3323e+00 +1.6498e+00 -9.2705e-01
1077 +9.926295162e+02 +9.926295162e+02 +8.974395162e+02 -9.519000000e+01 +2.2680e+00 +4.0712e-01 -2.1671e+00 -4.5489e-01 -1.3035e+00 -7.9386e-01 -4.1255e+00 -2.8451e+00 -2.6228e+00 +3.8621e-01 +5.8643e-01 +1.0647e+00 -7.0253e-01 -2.4396e+00 -2.3777e+00 -1.5037e+00 -9.7364e-01 -1.2925e+00 +2.4753e+00 -3.3357e+00
1608 +6.113943564e+02 +6.113943564e+02 +5.162043564e+02 -9.519000000e+01 +1.6751e+00 +4.0712e-01 -2.1671e+00 -3.1395e+00 -1.2908e+00 -7.9386e-01 -4.1255e+00 -2.8451e+00 -3.1034e+00 -7.1267e-01 -1.1078e+00 +4.6106e-01 -1.7229e+00 -3.7947e+00 -3.1342e+00 -1.5037e+00 -9.7364e-01 -1.2925e+00 +2.4753e+00 -3.3357e+00
3355 +3.637710976e+02 +3.637710976e+02 +2.685810976e+02 -9.519000000e+01 +1.6751e+00 +3.9575e-02 -2.1671e+00 -3.1395e+00 -2.4508e+00 -1.2285e+00 -4.1255e+00 -2.8451e+00 -1.0607e+00 -7.1267e-01 -1.7457e+00 +1.0524e+00 -1.7229e+00 -3.9207e+00 -2.3777e+00 -1.7157e+00 -9.7364e-01 -1.2925e+00 +2.4753e+00 -3.8473e+00
4779 +2.309778508e+02 +2.309778508e+02 +1.357878508e+02 -9.519000000e+01 +1.6751e+00 +3.9575e-02 -2.1671e+00 -3.5115e+00 -2.4508e+00 -1.4171e+00 -4.1255e+00 -2.4386e+00 -1.0607e+00 -7.1267e-01 -1.7713e+00 +2.2084e+00 -1.7229e+00 -2.4588e+00 -2.3777e+00 -1.7157e+00 -9.7364e-01 -1.2925e+00 +2.4753e+00 -3.8473e+00
5681 +1.582592105e+02 +1.582592105e+02 +6.306921047e+01 -9.519000000e+01 +1.2772e+00 -3.8638e-01 -2.1671e+00 -3.5115e+00 -3.3210e+00 -1.5479e+00 -4.1255e+00 -2.4386e+00 -1.2091e+00 -7.1267e-01 -2.1609e+00 +2.3309e+00 -2.0912e+00 -2.4588e+00 -2.1985e+00 -1.7157e+00 -9.7364e-01 -1.2925e+00 +2.4753e+00 -3.8822e+00
7431 +9.556094585e+01 +9.556094585e+01 +3.709458505e-01 -9.519000000e+01 +1.6751e+00 -3.4696e-01 -2.1671e+00 -3.5115e+00 -3.3419e+00 -1.8399e+00 -4.1255e+00 -2.7503e+00 -1.2091e+00 -1.1685e+00 -2.1609e+00 +2.3309e+00 -2.0912e+00 -2.4588e+00 -2.0580e+00 -1.7157e+00 -1.1754e+00 -1.2925e+00 +2.1005e+00 -3.8473e+00
27612 +6.264503419e+01 +6.264503419e+01 -3.254496581e+01 -9.519000000e+01 +1.3354e+00 -1.1508e+00 -1.4570e+00 -2.8246e+00 -4.0446e+00 -2.5229e+00 -3.2574e+00 -3.1683e+00 -1.7654e+00 -9.2486e-01 -3.2555e+00 +2.1520e-01 -2.6680e+00 -3.2375e+00 -2.0775e+00 -3.7488e+00 -2.0000e+00 -1.0054e+00 +2.6742e+00 -3.8337e+00
54148 +3.967340600e+01 +3.967340600e+01 -5.551659400e+01 -9.519000000e+01 +1.5967e+00 -3.7447e-01 -2.1671e+00 -3.6858e+00 -3.2232e+00 -1.8997e+00 -3.8257e+00 -2.7503e+00 -1.2091e+00 -1.1178e+00 -2.3663e+00 +2.2791e+00 -2.2337e+00 -2.3980e+00 -1.9342e+00 -1.7840e+00 -1.1525e+00 -1.3363e+00 +2.2142e+00 -3.7357e+00
113089 +2.263394622e+01 +2.263394622e+01 -7.255605378e+01 -9.519000000e+01 +1.3240e+00 -1.0609e+00 -1.5255e+00 -2.7231e+00 -4.0446e+00 -2.5481e+00 -3.2486e+00 -3.1057e+00 -1.8352e+00 -9.2486e-01 -3.2348e+00 +2.1928e-01 -2.7004e+00 -3.2375e+00 -2.2324e+00 -3.7128e+00 -1.8571e+00 -1.0195e+00 +2.8034e+00 -3.9670e+00
163915 +1.546002537e+01 +1.546002537e+01 -7.972997463e+01 -9.519000000e+01 +1.3328e+00 -1.0884e+00 -1.5540e+00 -2.7440e+00 -4.0639e+00 -2.5774e+00 -3.2102e+00 -3.1296e+00 -1.8509e+00 -9.4015e-01 -3.2452e+00 +2.2340e-01 -2.7205e+00 -3.2395e+00 -2.2327e+00 -3.7161e+00 -1.8366e+00 -1.0612e+00 +2.7944e+00 -3.9590e+00
289275 +9.968880750e+00 +9.968880750e+00 -8.522111925e+01 -9.519000000e+01 +1.3304e+00 -1.0963e+00 -1.5489e+00 -2.7403e+00 -4.0743e+00 -2.5839e+00 -3.2079e+00 -3.1178e+00 -1.8673e+00 -9.3598e-01 -3.2253e+00 +1.8988e-01 -2.7192e+00 -3.2403e+00 -2.2509e+00 -3.7096e+00 -1.8351e+00 -1.0703e+00 +2.8124e+00 -3.9589e+00
% function evaluation | noise-free fitness - Fopt (-7.663000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.415076940e+03 +2.415076940e+03 +2.338446940e+03 -7.663000000e+01 -4.7355e+00 -3.8619e+00 +2.9507e-01 +2.3608e+00 +4.4573e-01 +3.4376e+00 -1.7595e+00 -3.0376e+00 -1.6649e+00 +3.6155e+00 -3.4826e+00 +1.3744e+00 +3.8400e-01 +1.1171e+00 +3.6590e+00 -1.0008e+00 +1.1934e+00 -2.1958e+00 +3.2648e+00 +1.7102e+00
390 +1.677994464e+03 +1.677994464e+03 +1.601364464e+03 -7.663000000e+01 -1.5444e+00 -2.4490e+00 -1.1525e+00 -1.0485e+00 -1.0424e+00 +3.9639e+00 -2.9902e+00 -2.3810e+00 -2.6677e+00 -2.7059e-02 +2.3147e+00 +3.1152e+00 -4.7790e+00 +1.7460e+00 -2.2716e+00 +2.6767e+00 -1.0584e-01 +3.6629e+00 -4.0981e+00 +4.6553e+00
