% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
155685 +1.504372291e+02 +1.504372291e+02 +5.834722907e+01 +5.834722907e+01 -1.7316e+00 -4.5848e-02 -2.6228e+00 -8.9568e-01 -5.1762e-01 -3.7853e+00 -1.2768e-01 +9.4789e-01 +6.6756e-01 +1.7216e+00 +3.8365e+00 -1.7336e+00 -2.1029e+00 +7.0414e-01 +3.7585e+00 +7.3271e-01 -3.8362e+00 +3.6575e+00 +1.8135e+00 -1.3609e+00
163843 +9.475289265e+01 +9.475289265e+01 +2.662892647e+00 +2.662892647e+00 +2.5365e+00 +2.4096e+00 +1.9188e-01 -2.8515e+00 +5.7058e-01 -3.7853e+00 -1.2768e-01 +9.4788e-01 +3.8336e-01 +1.7212e+00 +3.8365e+00 -1.7311e+00 -2.0931e+00 +6.5852e-01 +3.7585e+00 +7.3267e-01 -3.8362e+00 +3.6575e+00 +1.8123e+00 -1.3609e+00
174721 +5.870637178e+01 +5.870637178e+01 -3.338362822e+01 -3.338362822e+01 +3.2684e+00 +3.4093e+00 +8.1673e-01 -2.9980e+00 -5.3715e-01 -3.7853e+00 -1.2768e-01 +9.4788e-01 +3.8397e-01 +1.7216e+00 +3.8365e+00 -1.7287e+00 -2.0931e+00 +6.5852e-01 +3.7585e+00 +7.3271e-01 -3.8561e+00 +3.6575e+00 +1.8135e+00 -1.3609e+00
184486 +3.609232291e+01 +3.609232291e+01 -5.599767709e+01 -5.599767709e+01 +2.5366e+00 +2.4096e+00 -5.8856e-01 -1.4168e+00 -5.3715e-01 -3.7853e+00 -1.2768e-01 +9.4788e-01 +3.8519e-01 +1.7216e+00 +3.8463e+00 -1.7287e+00 -2.1029e+00 +6.6448e-01 +3.7585e+00 +7.1926e-01 -3.8562e+00 +3.6581e+00 +1.8135e+00 -1.3609e+00
198173 +2.451254548e+01 +2.451254548e+01 -6.757745452e+01 -6.757745452e+01 -2.8394e-01 +2.6581e+00 -5.8612e-01 -1.4178e+00 -3.6137e-01 -3.7853e+00 -1.2768e-01 +9.4788e-01 +3.8519e-01 +1.7216e+00 +3.8457e+00 -1.7287e+00 -2.1029e+00 +6.6935e-01 +3.7561e+00 +7.3270e-01 -3.8537e+00 +3.6575e+00 +1.8153e+00 -1.3609e+00
208603 +1.516931773e+01 +1.516931773e+01 -7.692068227e+01 -7.692068227e+01 -1.2770e-01 +2.6581e+00 +3.8372e-01 -1.4168e+00 -2.2465e-01 -3.7804e+00 -1.2768e-01 +9.4788e-01 +4.6210e-01 +1.7216e+00 +3.8365e+00 -1.7287e+00 -2.0931e+00 +6.7805e-01 +3.7585e+00 +7.3271e-01 -3.8562e+00 +3.6600e+00 +1.8159e+00 -1.3609e+00
236192 +9.499481087e+00 +9.499481087e+00 -8.259051891e+01 -8.259051891e+01 -2.8395e-01 +2.6581e+00 +1.9173e-01 -1.4363e+00 -2.2465e-01 -3.7853e+00 +4.7473e-02 +9.4056e-01 +3.8549e-01 +1.7216e+00 +3.8460e+00 -1.7214e+00 -2.0926e+00 +6.7805e-01 +3.7683e+00 +7.2843e-01 -3.8562e+00 +3.6600e+00 +1.8159e+00 -1.3609e+00
256550 +5.795553222e+00 +5.795553222e+00 -8.629444678e+01 -8.629444678e+01 -2.8395e-01 +2.6581e+00 +1.9173e-01 -1.8074e+00 -8.5752e-02 -3.7853e+00 -1.0490e-02 +9.4788e-01 +4.6149e-01 +1.7191e+00 +3.8365e+00 -1.7202e+00 -2.1029e+00 +6.7396e-01 +3.7683e+00 +7.2828e-01 -3.8562e+00 +3.6600e+00 +1.8164e+00 -1.3609e+00
289994 +3.919942940e+00 +3.919942940e+00 -8.817005706e+01 -8.817005706e+01 +7.6839e-01 +2.4096e+00 +3.5481e-02 -1.7488e+00 -9.5501e-02 -3.7853e+00 +4.7473e-02 +9.7024e-01 +4.4386e-01 +1.7216e+00 +3.8365e+00 -1.7192e+00 -2.1032e+00 +6.7805e-01 +3.7683e+00 +7.2294e-01 -3.8562e+00 +3.6612e+00 +1.8164e+00 -1.3609e+00
% function evaluation | noise-free fitness - Fopt (-8.789000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.746968248e+07 +4.746968248e+07 +4.746959459e+07 +4.746959459e+07 +8.7485e-01 +7.0505e-01 -2.2854e+00 -2.3944e+00 -2.2096e+00 -2.9289e+00 -4.1714e+00 -3.9596e+00 -4.6168e+00 +3.1628e+00 +1.1150e-01 -2.5152e+00 -4.1150e+00 +3.5204e+00 -8.6026e-01 +1.5364e+00 -1.1273e+00 +4.8953e+00 -4.4606e+00 -3.7312e+00
2 +2.950874100e+07 +2.950874100e+07 +2.950865311e+07 +2.950865311e+07 +2.9514e+00 -1.1642e+00 -3.5384e+00 -3.6098e+00 -2.9759e+00 -7.6659e-01 +6.7896e-01 -1.6008e+00 +4.8303e-01 -2.6261e+00 +5.9625e-01 +7.2882e-01 +4.5403e+00 -3.2048e+00 +2.7499e+00 +1.1106e+00 -3.6376e+00 -1.3117e+00 +3.7769e+00 -4.1572e-01
4 +1.734611912e+07 +1.734611912e+07 +1.734603123e+07 +1.734603123e+07 +4.0824e+00 -4.2373e+00 -1.3627e+00 +2.1190e+00 -4.2922e+00 -3.0354e+00 +3.6767e+00 +3.2983e+00 -2.3472e+00 -2.8274e+00 -2.6444e+00 +2.3603e+00 +1.6207e+00 -1.9997e+00 +5.6247e-01 +3.0803e+00 +3.9787e+00 -3.5829e+00 +2.2778e-03 +1.3021e+00
5 +1.039228994e+07 +1.039228994e+07 +1.039220205e+07 +1.039220205e+07 +2.9094e+00 +7.5328e-01 -2.5695e+00 -2.9490e+00 +3.8159e+00 -4.3667e+00 +3.9906e+00 -4.7038e+00 +3.5199e+00 +2.3992e+00 +2.4501e-01 +4.1141e+00 -5.0223e-01 +2.7255e+00 -2.3974e-01 -3.5269e+00 +5.4299e-01 -1.7471e+00 -2.2098e-01 +4.9902e+00
7 +3.958095282e+06 +3.958095282e+06 +3.958007392e+06 +3.958007392e+06 -2.4846e-01 -4.1574e+00 -2.1011e+00 +1.1890e+00 -1.1641e+00 +2.2577e-01 -1.8330e+00 +3.6823e+00 +2.3969e+00 -1.8403e+00 -2.7340e+00 -4.0711e+00 -1.4808e-01 +9.0259e-01 -1.3904e+00 -3.8905e+00 -4.1039e+00 +2.5454e+00 -2.6195e+00 +3.6056e+00
144 +2.457517187e+06 +2.457517187e+06 +2.457429297e+06 +2.457429297e+06 +4.1060e+00 -1.1671e+00 +1.3597e+00 +2.1899e+00 +4.3646e+00 -2.5590e+00 -2.7961e+00 -8.6467e-01 -2.7385e-01 -4.9501e+00 -2.4291e+00 -2.2184e+00 +2.2374e+00 +8.3883e-02 +1.4740e+00 +4.8884e-01 +1.7620e+00 +2.1309e+00 +4.3174e-01 +2.8507e+00
557 +8.567241389e+05 +8.567241389e+05 +8.566362489e+05 +8.566362489e+05 +8.6192e-01 -1.8651e+00 -3.0437e+00 -4.8508e+00 +4.5519e+00 -3.5721e+00 -6.9921e-01 -1.0044e+00 -2.8691e+00 +2.4062e+00 +3.7851e+00 -2.4478e+00 +1.4447e+00 -2.1140e+00 -3.8440e+00 -1.0660e+00 -3.5349e-01 +2.7462e+00 -1.1854e+00 +3.5721e+00
2514 +3.719563502e+05 +3.719563502e+05 +3.718684602e+05 +3.718684602e+05 -1.3556e+00 +2.1774e+00 +2.6894e+00 -2.4417e+00 -2.8509e+00 -6.7919e-02 +2.5045e+00 -3.4944e+00 +3.7234e+00 -3.3476e+00 -4.9402e+00 -1.6037e+00 +1.9039e-02 +1.9301e+00 -2.7600e+00 -2.3004e+00 -4.7746e-01 +3.7232e+00 -1.1132e+00 +3.1117e+00
14537 +2.507058215e+05 +2.507058215e+05 +2.506179315e+05 +2.506179315e+05 -1.3556e+00 +2.1774e+00 +2.6894e+00 -2.4417e+00 -2.8509e+00 -2.8704e-02 +2.5045e+00 -3.4944e+00 +3.7234e+00 -5.1629e-01 +3.4681e+00 +6.7609e-01 +2.6309e+00 +1.9301e+00 -2.7600e+00 -2.3004e+00 -4.7746e-01 +3.7232e+00 -1.1132e+00 +3.0922e+00
22376 +1.208871309e+05 +1.208871309e+05 +1.207992409e+05 +1.207992409e+05 -4.2884e+00 +2.0793e+00 -1.8285e+00 +4.4396e+00 -4.1344e+00 +1.8123e+00 -3.2014e+00 -3.0059e+00 +4.7919e-01 -1.8398e-01 +1.1741e+00 -2.6570e-01 +4.0783e+00 -1.7145e-01 -1.3954e+00 -1.6740e+00 -4.7746e-01 +3.7232e+00 -1.1083e+00 +3.1117e+00
29438 +9.862685722e+04 +9.862685722e+04 +9.853896722e+04 +9.853896722e+04 +4.1643e+00 +1.7229e+00 -3.7861e+00 +4.5545e+00 -1.4014e+00 -1.7341e+00 +6.3903e-01 +2.7656e+00 -4.0825e+00 +1.9757e+00 +3.7127e+00 -1.0625e+00 +1.7602e+00 +4.3297e-01 +2.2190e-02 -1.0846e+00 -4.7746e-01 +3.7232e+00 -1.1132e+00 +3.1117e+00
37968 +6.179113357e+04 +6.179113357e+04 +6.170324357e+04 +6.170324357e+04 +4.1643e+00 +1.7229e+00 -3.7861e+00 +4.5545e+00 -1.4014e+00 -1.7341e+00 +6.3903e-01 +2.7656e+00 -4.0825e+00 +1.9757e+00 +3.7133e+00 -1.0625e+00 +1.7602e+00 +4.3297e-01 +2.2190e-02 -1.0846e+00 -4.7746e-01 +3.2617e+00 -1.0606e+00 +3.1117e+00
42462 +3.544744695e+04 +3.544744695e+04 +3.535955695e+04 +3.535955695e+04 -4.2884e+00 +2.0793e+00 -1.8285e+00 +4.4396e+00 -4.1344e+00 +1.8123e+00 -3.2014e+00 -1.3243e+00 -4.5985e+00 +1.3094e+00 +4.2673e+00 -2.4553e+00 +2.9201e+00 +1.2419e-01 -1.3954e+00 -1.6740e+00 -3.2121e-01 +3.2617e+00 -1.0606e+00 +2.9871e+00
50457 +2.482195518e+04 +2.482195518e+04 +2.473406518e+04 +2.473406518e+04 -4.2884e+00 +2.0793e+00 -1.8285e+00 +4.5545e+00 -1.4014e+00 -1.7341e+00 +6.3903e-01 +2.7656e+00 -1.5825e+00 +1.9757e+00 +3.6345e+00 -8.6723e-01 +3.6286e+00 +2.4247e-01 -8.5347e-01 -1.5333e+00 -4.7746e-01 +3.2617e+00 -1.0606e+00 +2.9871e+00
56696 +1.491128954e+04 +1.491128954e+04 +1.482339954e+04 +1.482339954e+04 +3.3888e+00 +4.8048e+00 +3.7508e+00 +3.2635e+00 -2.4371e-02 -2.8842e+00 -3.6456e+00 -2.1581e-01 -1.7762e+00 +3.6815e+00 +3.5030e+00 -1.6037e+00 +3.2542e+00 +1.4733e+00 -2.8342e-01 -1.5210e+00 -5.1070e-01 +3.2617e+00 -1.0606e+00 +3.0262e+00
69633 +8.579947826e+03 +8.579947826e+03 +8.492057826e+03 +8.492057826e+03 +3.1828e+00 -4.0689e+00 -8.6138e-01 -1.6309e+00 -3.3450e+00 +2.0643e+00 -4.4081e+00 +1.8924e+00 -1.1329e+00 +3.3733e+00 +1.0655e+00 -1.9758e+00 +2.9201e+00 +7.4911e-01 -5.7984e-01 -1.5528e+00 -3.5349e-01 +3.2616e+00 -9.8244e-01 +3.0262e+00
72692 +5.914184003e+03 +5.914184003e+03 +5.826294003e+03 +5.826294003e+03 +3.1776e+00 -2.3089e+00 -8.6016e-01 -4.5940e+00 -9.9244e-01 -4.1707e+00 -1.4141e+00 +1.8924e+00 -1.1329e+00 +3.3733e+00 +2.3155e+00 -1.9758e+00 +2.9201e+00 +7.4850e-01 -5.8616e-01 -1.4428e+00 -5.1070e-01 +3.3530e+00 -1.0334e+00 +2.9871e+00
80272 +3.859632458e+03 +3.859632458e+03 +3.771742458e+03 +3.771742458e+03 -3.9006e+00 +4.0027e+00 +2.6894e+00 -2.4222e+00 -2.8875e+00 -3.5092e+00 -2.9289e+00 +1.5144e+00 -2.7251e+00 +2.9892e+00 +2.5844e+00 -2.5163e+00 +2.9201e+00 +8.6747e-01 -8.1441e-01 -1.5333e+00 -4.7746e-01 +3.2593e+00 -1.0255e+00 +3.0262e+00
93866 +2.430491216e+03 +2.430491216e+03 +2.342601216e+03 +2.342601216e+03 -3.9006e+00 +4.0027e+00 +2.6894e+00 -2.4222e+00 -2.8485e+00 -3.5092e+00 -2.9289e+00 +1.5144e+00 -2.7251e+00 +2.9917e+00 +2.6125e+00 -2.4553e+00 +2.9104e+00 +7.4919e-01 -5.9590e-01 -1.5333e+00 -4.7746e-01 +3.3737e+00 -9.8244e-01 +3.0268e+00
101336 +1.514454687e+03 +1.514454687e+03 +1.426564687e+03 +1.426564687e+03 -3.9006e+00 +4.0027e+00 +2.6894e+00 -2.4222e+00 -2.8875e+00 -3.4897e+00 -3.5539e+00 +1.5144e+00 -2.8691e+00 +3.3733e+00 +2.5844e+00 -2.4553e+00 +2.9204e+00 +9.0544e-01 -5.9590e-01 -1.5333e+00 -4.7746e-01 +3.3530e+00 -9.8244e-01 +3.0265e+00
113443 +9.800994055e+02 +9.800994055e+02 +8.922094055e+02 +8.922094055e+02 +3.3888e+00 +4.8048e+00 +2.6894e+00 -4.4425e+00 -3.8321e+00 -4.8388e-02 -2.4332e+00 +1.3324e+00 -2.9473e+00 +2.9966e+00 +2.6125e+00 -2.1416e+00 +2.9201e+00 +8.8700e-01 -6.9722e-01 -1.5528e+00 -4.0209e-01 +3.3736e+00 -9.8244e-01 +3.0262e+00
127723 +5.969806527e+02 +5.969806527e+02 +5.090906527e+02 +5.090906527e+02 -3.9006e+00 +4.0027e+00 +2.6894e+00 -2.4222e+00 -2.5750e+00 -4.8388e-02 -2.4332e+00 +1.7849e+00 -2.8691e+00 +3.4026e+00 +2.6125e+00 -2.1416e+00 +2.9201e+00 +8.6747e-01 -6.7769e-01 -1.5528e+00 -4.0209e-01 +3.3530e+00 -9.8244e-01 +3.0241e+00
134637 +3.439272690e+02 +3.439272690e+02 +2.560372690e+02 +2.560372690e+02 +8.2711e-02 +2.7304e+00 +1.2769e+00 -2.4026e+00 -2.8509e+00 -1.0092e+00 -2.9289e+00 +1.5144e+00 -2.7251e+00 +3.4026e+00 +2.5831e+00 -2.1428e+00 +2.9201e+00 +8.6747e-01 -6.9722e-01 -1.5528e+00 -4.0209e-01 +3.3326e+00 -9.8244e-01 +3.0164e+00
141868 +2.271316390e+02 +2.271316390e+02 +1.392416390e+02 +1.392416390e+02 +3.3900e+00 +4.7854e+00 +3.7521e+00 -2.4417e+00 -2.8421e+00 -3.8042e-01 -2.9289e+00 +1.5157e+00 -2.7248e+00 +3.3929e+00 +2.5844e+00 -2.1428e+00 +2.9201e+00 +9.0544e-01 -6.9478e-01 -1.5528e+00 -4.3162e-01 +3.3326e+00 -9.8244e-01 +3.0213e+00
150057 +1.564237256e+02 +1.564237256e+02 +6.853372562e+01 +6.853372562e+01 -3.9006e+00 +4.0027e+00 +2.6894e+00 -2.4417e+00 -2.8421e+00 -3.8042e-01 -2.9289e+00 +1.5157e+00 -2.7248e+00 +3.3916e+00 +2.5844e+00 -2.1428e+00 +2.9201e+00 +9.0544e-01 -6.9478e-01 -1.5528e+00 -4.3162e-01 +3.3326e+00 -9.8244e-01 +3.0164e+00
157320 +9.908602862e+01 +9.908602862e+01 +1.119602862e+01 +1.119602862e+01 -3.8224e+00 +4.0027e+00 +2.7285e+00 -2.4222e+00 -2.8497e+00 -3.8042e-01 -2.9289e+00 +1.5157e+00 -2.7247e+00 +3.4032e+00 +2.7687e+00 -2.1429e+00 +2.9201e+00 +9.7982e-01 -6.9722e-01 -1.5530e+00 -4.3162e-01 +3.3326e+00 -9.9221e-01 +3.0164e+00
171306 +5.858612543e+01 +5.858612543e+01 -2.930387457e+01 -2.930387457e+01 +8.2711e-02 +3.3554e+00 +2.6894e+00 -2.2665e+00 -2.8485e+00 -3.8042e-01 -2.9289e+00 +1.5045e+00 -2.7251e+00 +3.4026e+00 +2.5831e+00 -2.1416e+00 +2.9201e+00 +9.7982e-01 -6.8746e-01 -1.5530e+00 -4.3162e-01 +3.3326e+00 -9.9221e-01 +3.0164e+00
185267 +3.837262208e+01 +3.837262208e+01 -4.951737792e+01 -4.951737792e+01 +1.3618e-01 +3.3554e+00 +1.2721e+00 -2.3636e+00 -2.8421e+00 -3.8042e-01 -2.9289e+00 +1.4375e+00 -2.5686e+00 +3.4026e+00 +2.6125e+00 -2.1416e+00 +2.9201e+00 +9.7982e-01 -6.9722e-01 -1.5528e+00 -4.3162e-01 +3.3326e+00 -9.9221e-01 +3.0164e+00
199669 +2.444493352e+01 +2.444493352e+01 -6.344506648e+01 -6.344506648e+01 +8.2711e-02 +4.0027e+00 +1.2574e+00 -2.2659e+00 -2.8875e+00 -3.8050e-01 -2.9289e+00 +1.4750e+00 -2.5566e+00 +3.4032e+00 +2.6125e+00 -2.1428e+00 +2.9200e+00 +9.7984e-01 -6.9722e-01 -1.5541e+00 -4.3162e-01 +3.3374e+00 -9.9221e-01 +3.0140e+00
212739 +1.542212853e+01 +1.542212853e+01 -7.246787147e+01 -7.246787147e+01 +1.3618e-01 +3.3554e+00 +1.2721e+00 -2.4417e+00 -2.8421e+00 -6.9670e-01 -2.9289e+00 +1.4724e+00 -2.5566e+00 +3.4026e+00 +2.6125e+00 -2.1416e+00 +2.8908e+00 +9.7982e-01 -6.9722e-01 -1.5528e+00 -4.3406e-01 +3.3374e+00 -9.9221e-01 +3.0140e+00
229035 +8.691342131e+00 +8.691342131e+00 -7.919865787e+01 -7.919865787e+01 +1.2178e-01 +3.9755e+00 +1.3258e+00 -2.3440e+00 -2.8509e+00 -3.8042e-01 -2.9289e+00 +1.4750e+00 -2.5566e+00 +3.4026e+00 +2.6125e+00 -2.1427e+00 +2.8908e+00 +9.7982e-01 -6.8745e-01 -1.5589e+00 -4.3410e-01 +3.3374e+00 -9.9160e-01 +3.0140e+00
234570 +6.021807897e+00 +6.021807897e+00 -8.186819210e+01 -8.186819210e+01 +8.2711e-02 +4.0406e+00 +1.2769e+00 -2.0904e+00 -2.8421e+00 -6.9670e-01 -2.9289e+00 +1.4724e+00 -2.5566e+00 +3.4026e+00 +2.6125e+00 -2.1416e+00 +2.8908e+00 +9.7982e-01 -6.8746e-01 -1.5603e+00 -4.3410e-01 +3.3374e+00 -9.9160e-01 +3.0140e+00
247798 +3.950935616e+00 +3.950935616e+00 -8.393906438e+01 -8.393906438e+01 +8.6984e-02 +4.0419e+00 +1.2525e+00 -2.1584e+00 -2.9983e+00 -5.3178e-01 -2.9229e+00 +1.5144e+00 -2.5701e+00 +3.4026e+00 +2.6125e+00 -2.1426e+00 +2.8908e+00 +9.7982e-01 -6.8747e-01 -1.5602e+00 -4.3436e-01 +3.3374e+00 -9.8977e-01 +3.0140e+00
265526 +2.242035224e+00 +2.242035224e+00 -8.564796478e+01 -8.564796478e+01 +7.1259e-01 +4.0320e+00 +1.2770e+00 -2.0901e+00 -3.0047e+00 -6.9667e-01 -2.9289e+00 +1.4724e+00 -2.5566e+00 +3.4124e+00 +2.6246e+00 -2.1392e+00 +2.8920e+00 +9.7982e-01 -6.8746e-01 -1.5614e+00 -4.3650e-01 +3.3375e+00 -9.8969e-01 +3.0140e+00
283274 +1.502717562e+00 +1.502717562e+00 -8.638728244e+01 -8.638728244e+01 +2.9251e-01 +3.8855e+00 +1.2769e+00 -2.0901e+00 -2.9982e+00 -6.9670e-01 -2.9289e+00 +1.4750e+00 -2.5588e+00 +3.4222e+00 +2.6338e+00 -2.1427e+00 +2.8908e+00 +9.7982e-01 -6.8746e-01 -1.5614e+00 -4.3650e-01 +3.3374e+00 -9.8977e-01 +3.0140e+00
318710 +9.617609689e-01 +9.617609689e-01 -8.692823903e+01 -8.692823903e+01 +1.3370e-01 +3.6676e+00 +1.2736e+00 -2.0913e+00 -3.0770e+00 -6.0990e-01 -2.9289e+00 +1.4750e+00 -2.5573e+00 +3.4319e+00 +2.6338e+00 -2.1416e+00 +2.8908e+00 +9.7982e-01 -6.8746e-01 -1.5614e+00 -4.3589e-01 +3.3375e+00 -9.8969e-01 +3.0139e+00
412757 +6.307545887e-01 +6.307545887e-01 -8.725924541e+01 -8.725924541e+01 +2.4327e-01 +3.6679e+00 +1.2776e+00 -2.1011e+00 -3.0789e+00 -6.1968e-01 -2.9631e+00 +1.4653e+00 -2.5469e+00 +3.4295e+00 +2.6344e+00 -2.1404e+00 +2.8907e+00 +9.7861e-01 -6.8623e-01 -1.5615e+00 -4.3603e-01 +3.3374e+00 -9.8969e-01 +3.0136e+00
% function evaluation | noise-free fitness - Fopt (3.201900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.220467675e+06 +6.220467675e+06 +6.220787865e+06 +6.220787865e+06 -4.7325e+00 -1.6517e+00 +4.4298e+00 -1.6524e-01 +1.6229e+00 -2.1963e+00 -4.0976e+00 -2.1850e+00 -4.9903e+00 +2.4446e-01 +7.2570e-01 -3.2861e+00 +4.7666e+00 -4.2062e+00 +2.7313e+00 -2.2683e+00 -1.7348e+00 -1.0329e+00 +3.4144e+00 +2.1714e+00
26 +1.413584989e+06 +1.413584989e+06 +1.413905179e+06 +1.413905179e+06 -4.8754e+00 +3.6570e+00 -4.2684e+00 -3.3727e+00 +3.6063e+00 -3.3568e+00 -3.4044e+00 +2.1002e+00 -9.7733e-01 +4.0670e+00 +2.4490e+00 +1.4197e+00 +2.9950e+00 +3.0387e+00 -2.4103e+00 -2.5517e-01 +3.8270e+00 +7.1779e-01 +2.4957e+00 +8.0802e-01
417 +4.281061423e+05 +4.281061423e+05 +4.284263323e+05 +4.284263323e+05 +3.4714e-02 +3.3968e+00 +4.8996e+00 -2.5609e+00 -1.7493e+00 -3.2916e+00 +4.1489e+00 -1.2049e+00 -4.6141e+00 -1.6155e+00 -2.5784e+00 -3.4913e+00 +6.4441e-01 -8.2373e-01 +1.6516e+00 +1.4009e+00 +4.1137e+00 +2.7607e-02 +2.9581e+00 +1.1207e+00
7164 +3.744430659e+05 +3.744430659e+05 +3.747632559e+05 +3.747632559e+05 -4.4661e+00 +9.8878e-01 -3.9455e+00 -2.4279e+00 +3.3599e+00 -3.7086e+00 -4.2582e+00 -2.6507e+00 +3.5140e+00 +3.5878e-01 -1.6250e+00 -4.8041e+00 +1.6594e+00 -1.7584e+00 +1.8632e+00 +1.4384e+00 +3.6974e+00 +9.2175e-01 +2.3368e+00 +1.0917e+00
15345 +2.426690773e+05 +2.426690773e+05 +2.429892673e+05 +2.429892673e+05 -3.8986e+00 -2.7083e+00 -4.9580e+00 -1.4858e+00 +4.4510e+00 +4.3926e+00 -4.4730e+00 -4.1831e+00 -2.0360e+00 +1.2865e+00 +2.1413e+00 +9.4744e-02 +2.0738e+00 -4.0993e+00 +2.3842e+00 +1.6167e+00 +3.7795e+00 +7.9144e-01 +2.6778e+00 +1.5033e+00
21295 +1.405076042e+05 +1.405076042e+05 +1.408277942e+05 +1.408277942e+05 -2.4187e+00 -8.9256e-01 +2.6119e+00 +1.0507e+00 -4.7272e+00 +4.6398e+00 +1.6938e+00 -2.1733e+00 +3.8140e+00 -1.0087e+00 -4.4435e+00 +4.9248e+00 +1.6594e+00 -1.7583e+00 +1.2476e+00 +1.5339e+00 +3.7564e+00 +8.2409e-01 +2.4931e+00 +1.3924e+00
24669 +6.850320158e+04 +6.850320158e+04 +6.882339158e+04 +6.882339158e+04 -3.0571e+00 +4.5217e+00 -4.0044e+00 -3.5378e+00 +4.5717e+00 -3.1379e+00 -2.9491e+00 -9.1113e-02 +2.5426e+00 +1.2511e-01 -1.4781e+00 +1.4218e+00 +1.5055e+00 -8.0753e-01 +1.3928e+00 +2.0407e+00 +3.8566e+00 +7.9144e-01 +2.6778e+00 +1.3924e+00
29844 +4.318592620e+04 +4.318592620e+04 +4.350611620e+04 +4.350611620e+04 -4.1379e-02 -2.5863e-01 -2.5459e+00 +2.4488e+00 +4.2125e+00 +1.9828e+00 -1.7100e+00 -2.4021e+00 -2.5409e+00 +2.7970e-01 -1.9979e+00 +1.4079e+00 +3.0883e-01 -1.7886e+00 +7.1838e-01 +2.3421e+00 +3.8080e+00 +6.2471e-01 +2.4347e+00 +1.2534e+00
38725 +3.535336896e+04 +3.535336896e+04 +3.567355896e+04 +3.567355896e+04 +2.1735e+00 -4.1266e+00 +4.5226e+00 -4.7088e+00 +4.3605e+00 -1.6096e+00 -3.3950e+00 -4.1457e+00 -4.8889e+00 +2.7970e-01 -1.9979e+00 +1.4067e+00 +3.0883e-01 -1.7886e+00 +7.1838e-01 +2.3421e+00 +3.8270e+00 +7.9144e-01 +2.5475e+00 +1.2667e+00
42038 +2.263012434e+04 +2.263012434e+04 +2.295031434e+04 +2.295031434e+04 -3.6239e+00 -2.5247e+00 -1.1391e+00 -3.2654e+00 +3.3784e+00 -2.3273e+00 +2.3943e+00 -2.4021e+00 -2.5403e+00 +2.7970e-01 -1.9979e+00 +1.4079e+00 +3.0883e-01 -1.7886e+00 +8.7479e-01 +2.6977e+00 +3.8270e+00 +7.1779e-01 +2.4957e+00 +1.3026e+00
59498 +1.483443089e+04 +1.483443089e+04 +1.515462089e+04 +1.515462089e+04 -3.0571e+00 +7.4517e-01 +3.1776e-01 +1.3713e+00 +3.5687e-01 -1.2669e+00 +3.3005e+00 -2.4021e+00 -2.5410e+00 +2.7970e-01 -1.4781e+00 +1.4218e+00 +3.0883e-01 -1.7584e+00 +1.2476e+00 +2.6974e+00 +3.8270e+00 +7.1779e-01 +2.4957e+00 +1.3448e+00
71581 +8.137939083e+03 +8.137939083e+03 +8.458129083e+03 +8.458129083e+03 +2.6901e+00 +4.8401e+00 +1.0244e+00 -3.2654e+00 +3.3784e+00 -2.3273e+00 +2.3943e+00 -2.4021e+00 -2.5598e+00 -1.0974e+00 -1.4781e+00 +2.1516e+00 +3.0883e-01 -1.7887e+00 +1.0309e+00 +2.6436e+00 +3.7564e+00 +7.1779e-01 +2.5993e+00 +1.3247e+00
79303 +6.222298312e+03 +6.222298312e+03 +6.542488312e+03 +6.542488312e+03 -4.8739e+00 -2.4700e-02 -1.1391e+00 -3.2654e+00 +3.3772e+00 -2.3273e+00 +2.3943e+00 -2.4021e+00 -2.5403e+00 +2.7970e-01 -2.6783e-01 +2.3237e+00 +3.0822e-01 -1.7691e+00 +1.2476e+00 +2.5291e+00 +3.5123e+00 +7.1779e-01 +2.5992e+00 +1.3556e+00
91992 +2.979460142e+03 +2.979460142e+03 +3.299650142e+03 +3.299650142e+03 +2.1735e+00 -2.5247e+00 -1.1391e+00 -7.6538e-01 -4.2389e+00 +1.8348e+00 +1.2832e+00 -2.4021e+00 -3.1653e+00 +2.7970e-01 -1.4781e+00 +2.1516e+00 +3.0883e-01 -1.7584e+00 +1.2994e+00 +2.5291e+00 +3.6686e+00 +6.2475e-01 +2.5998e+00 +1.3577e+00
99655 +2.493471629e+03 +2.493471629e+03 +2.813661629e+03 +2.813661629e+03 -3.0766e+00 +6.6380e-03 -4.9555e+00 +2.4488e+00 -3.4772e+00 +4.6398e+00 +1.8494e+00 -2.4021e+00 -4.2210e+00 +1.2511e-01 -1.4781e+00 +2.1516e+00 +6.2133e-01 -1.7584e+00 +1.1871e+00 +2.6977e+00 +3.6686e+00 +7.1779e-01 +2.5992e+00 +1.3448e+00
