% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
460828 +3.102569398e+01 +3.102569398e+01 +1.009956940e+02 +6.997000000e+01 +4.6129e+00 -5.0000e+00 -1.2400e+00 +3.7893e+00 +4.9965e+00 -1.2549e+00 -2.2756e+00 -1.6375e+00 +5.0000e+00 +1.7439e+00 -7.7653e-02 -3.6907e+00 +1.8487e+00 +1.4529e+00 -3.5604e+00 -2.4266e+00 +5.0509e-01 -1.1554e+00 -2.8389e-02 +5.5578e-01
670674 +2.421636591e+01 +2.421636591e+01 +9.418636591e+01 +6.997000000e+01 +2.2659e+00 -4.3416e+00 +3.9983e-01 +2.8148e+00 +2.5486e+00 -2.0637e+00 -2.0724e+00 -1.2050e+00 +2.0115e+00 -1.2321e+00 +4.1910e-01 -1.4589e+00 +1.6558e+00 +3.7695e+00 -1.8426e+00 -1.9351e+00 +1.3219e+00 -1.1567e+00 +1.4152e+00 -1.7532e+00
829727 +1.458741575e+01 +1.458741575e+01 +8.455741575e+01 +6.997000000e+01 +3.2256e+00 -3.8938e+00 +3.3976e-01 +2.9512e+00 +3.4190e+00 -1.9882e+00 -1.6186e+00 +8.4489e-02 +2.5335e+00 +4.0956e-03 +7.3072e-01 -1.4632e+00 +1.7158e+00 +3.6724e+00 -3.8688e+00 -1.8824e+00 -3.4096e-01 -1.6523e+00 +7.8874e-01 -1.4753e+00
1119872 +9.456336395e+00 +9.456336395e+00 +7.942633639e+01 +6.997000000e+01 +3.2589e+00 -3.6615e+00 +3.3975e-01 +3.0252e+00 +3.6723e+00 -6.6723e-01 -1.6193e+00 +8.3519e-02 +2.9719e+00 -8.3438e-02 +1.7259e-01 -1.4628e+00 +1.7090e+00 +3.4257e+00 -3.8694e+00 -1.9850e+00 +6.3282e-01 -1.6548e+00 +7.4077e-01 -1.4754e+00
1414115 +6.196132950e+00 +6.196132950e+00 +7.616613295e+01 +6.997000000e+01 +2.7235e+00 -3.8938e+00 +3.3975e-01 +2.8273e+00 +3.2366e+00 -1.4126e+00 -1.6166e+00 +3.5482e-01 +3.0831e+00 +6.5660e-03 +6.5382e-01 -1.8775e+00 +2.3326e+00 +2.3748e+00 -3.8688e+00 -1.9378e+00 +5.3744e-01 -1.4686e+00 +7.9117e-01 -2.2600e+00
1586715 +3.253553533e+00 +3.253553533e+00 +7.322355353e+01 +6.997000000e+01 +3.2344e+00 -3.8970e+00 +3.3993e-01 +2.7499e+00 +3.4132e+00 -1.2837e+00 -1.3826e+00 +4.6938e-02 +2.6501e+00 +2.3075e-03 +8.6992e-01 -2.1285e+00 +1.3195e+00 +1.7367e+00 -3.9122e+00 -1.8837e+00 +3.7252e-01 -1.4061e+00 +7.8999e-01 -1.7592e+00
1616115 +1.842389976e+00 +1.842389976e+00 +7.181238998e+01 +6.997000000e+01 +2.9374e+00 -3.7846e+00 +3.3965e-01 +2.5143e+00 +3.4517e+00 -1.1607e+00 -1.6599e+00 +9.6736e-02 +2.9260e+00 -9.0570e-01 +6.9790e-01 -2.1864e+00 +1.3401e+00 +1.3719e+00 -3.9079e+00 -1.9432e+00 +5.7735e-01 -1.4873e+00 +8.1563e-01 -7.5098e-01
% function evaluation | noise-free fitness - Fopt (9.791400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.957365787e+05 +3.957365787e+05 +3.967157187e+05 +9.791400000e+02 +4.1143e+00 -3.5525e+00 +2.2592e+00 -1.5641e+00 +2.6565e+00 -4.1941e+00 +1.7122e+00 -2.0233e+00 +1.3521e+00 -4.4469e+00 +4.8545e+00 +1.7429e+00 +6.0777e-01 +4.2467e+00 -2.5923e+00 -2.8560e-02 -8.1172e-01 +3.2439e-01 -2.4335e-02 -2.4118e+00
196 +1.991315128e+02 +1.991315128e+02 +1.178271513e+03 +9.791400000e+02 -3.1419e+00 +2.1194e-01 -9.1901e-01 -9.1661e-02 -1.4207e+00 -2.4453e+00 +1.6573e+00 -3.0693e+00 +3.7183e+00 +3.1978e-01 +4.6164e+00 -2.1487e+00 +4.3501e+00 +9.0511e-01 -3.6482e+00 +2.5158e+00 +3.5017e+00 +5.8840e-01 +3.8703e+00 +2.5481e+00
4848 +1.576558881e+02 +1.576558881e+02 +1.136795888e+03 +9.791400000e+02 -3.1419e+00 +2.1194e-01 -9.1901e-01 -9.1661e-02 -1.4207e+00 -2.4453e+00 +1.6573e+00 -3.0693e+00 +3.7183e+00 +1.1502e+00 +4.6164e+00 -2.1487e+00 +4.3530e+00 +9.0511e-01 -3.6482e+00 +2.5158e+00 +3.1680e+00 +5.8840e-01 +3.8703e+00 +2.3107e+00
83065 +9.625931966e+01 +9.625931966e+01 +1.075399320e+03 +9.791400000e+02 -2.0705e+00 +3.8776e+00 +9.1526e-01 -6.8216e-01 -8.8584e-01 -2.8464e+00 +1.4615e+00 +1.6910e+00 +3.8762e+00 -1.1553e+00 +3.9941e+00 -1.3890e+00 +4.5262e+00 -1.5004e+00 -4.0767e+00 +2.0701e+00 -2.6698e+00 -4.1025e+00 +2.2125e+00 -6.8330e-01
97665 +6.269249410e+01 +6.269249410e+01 +1.041832494e+03 +9.791400000e+02 +2.4918e+00 +4.4659e+00 +5.0708e+00 +1.6520e+00 +1.7197e+00 -5.0158e+00 +4.0533e-01 +8.7668e-01 -2.2379e+00 +9.4742e-01 +2.5955e+00 -2.9486e+00 +1.1033e-01 -2.0041e+00 -3.9808e+00 -1.4015e+00 -8.1396e-01 -4.6572e+00 +2.7996e+00 +2.4195e+00
352712 +3.690690639e+01 +3.690690639e+01 +1.016046906e+03 +9.791400000e+02 -6.2993e-03 +3.0651e+00 +2.6709e+00 -2.5915e+00 +4.5264e-01 -2.0480e+00 +1.7810e-01 +2.5085e+00 -1.6598e+00 +1.7844e+00 +8.9049e-01 -1.9719e+00 +2.3110e+00 -2.2588e-01 -2.2470e+00 -1.6667e+00 +5.5607e-01 -3.4700e+00 +2.2325e+00 +6.0777e-01
651246 +2.448937992e+01 +2.448937992e+01 +1.003629380e+03 +9.791400000e+02 -6.5122e-01 +2.7855e+00 +3.1780e+00 +1.2045e+00 +2.6806e-01 -3.7551e+00 -1.2413e-01 +3.1811e+00 -1.2358e+00 +1.7947e+00 +3.2177e+00 -8.5670e-01 +1.4887e+00 -3.5241e+00 -3.7453e+00 -2.5319e-01 -4.0945e-01 -3.0009e+00 +5.0000e+00 +1.7120e+00
729954 +1.486170323e+01 +1.486170323e+01 +9.940017032e+02 +9.791400000e+02 +5.8639e-01 +1.7351e+00 +2.1108e+00 -1.3802e+00 -5.6394e-02 -3.2205e+00 -2.5692e-01 +4.7558e+00 -6.1136e-01 +9.1929e-01 +3.0823e+00 -2.3509e+00 +1.0732e+00 -3.2000e+00 -3.5715e+00 -2.9720e-01 +2.5218e+00 -3.2911e+00 +3.8868e+00 +1.4764e+00
1042689 +9.926168947e+00 +9.926168947e+00 +9.890661689e+02 +9.791400000e+02 +8.1812e-01 +1.6713e+00 +2.2162e+00 -1.5079e+00 +5.6906e-02 -1.9965e+00 -2.8321e-02 +4.0477e+00 -9.6119e-01 +1.6687e+00 +1.5074e+00 -3.8744e+00 +2.0839e+00 -2.8590e+00 -3.4409e+00 +1.7044e-01 -6.8394e-01 -2.7672e+00 +3.5306e+00 +7.7751e-01
1419616 +5.726012925e+00 +5.726012925e+00 +9.848660129e+02 +9.791400000e+02 +8.3098e-01 +1.4088e+00 +2.1307e+00 -1.2687e+00 -5.4466e-01 -2.9298e+00 -7.4769e-02 +4.5155e+00 -9.3754e-01 +1.2562e+00 +2.2105e+00 -2.9881e+00 +1.6841e+00 -3.3945e+00 -3.4014e+00 +6.1941e-03 +5.6275e-02 -2.8219e+00 +3.4964e+00 +3.7002e-01
1740337 +3.605675391e+00 +3.605675391e+00 +9.827456754e+02 +9.791400000e+02 +8.2371e-01 +1.4530e+00 +2.6065e+00 -8.8340e-01 -7.7703e-01 -2.9669e+00 -9.2810e-02 +3.8078e+00 -1.9921e+00 +1.4265e+00 +2.1810e+00 -3.2813e+00 +1.1590e+00 -2.8552e+00 -3.1127e+00 +2.7784e-01 +4.6367e-01 -3.6103e+00 +3.6057e+00 +8.5757e-01
1926204 +2.412742900e+00 +2.412742900e+00 +9.815527429e+02 +9.791400000e+02 +2.3209e-01 +2.2633e+00 +2.6092e+00 -9.2553e-01 -9.5301e-01 -2.6522e+00 -8.3661e-02 +3.6327e+00 -1.2786e+00 +1.9649e+00 +2.6056e+00 -3.3179e+00 +2.1079e+00 -2.8508e+00 -2.9114e+00 +2.8485e-01 +4.8582e-01 -3.1384e+00 +3.5325e+00 +8.2597e-01
% function evaluation | noise-free fitness - Fopt (-8.900000000000e-01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.684098991e+06 +3.684098991e+06 +3.684098101e+06 -8.900000000e-01 -3.0893e+00 +2.8317e+00 -2.6395e+00 -4.7992e-02 -3.4734e+00 -2.4394e+00 +4.5054e+00 -3.6430e+00 +6.8159e-01 -4.7327e+00 +3.2734e+00 -1.1149e+00 -3.7356e+00 -3.1310e+00 +1.4571e-01 -1.0276e+00 +1.8390e+00 -6.3112e-01 +1.9128e+00 -1.5813e+00
359 +3.809927143e+02 +3.809927143e+02 +3.801027143e+02 -8.900000000e-01 -3.0331e+00 +3.5114e+00 +1.4413e+00 -1.4161e+00 -2.3323e+00 +3.7035e+00 -4.4940e+00 -1.8427e+00 -4.7827e+00 -3.9265e+00 -6.8437e-03 -2.3172e+00 -4.8961e+00 +2.7969e+00 -2.2961e+00 -3.8176e+00 -2.5094e+00 +1.8754e+00 +1.1643e+00 -2.7897e+00
529 +1.933858350e+02 +1.933858350e+02 +1.924958350e+02 -8.900000000e-01 -2.0418e+00 -3.7497e-01 +3.9120e+00 -3.6279e+00 +3.3792e+00 -2.0922e+00 +1.6261e+00 -1.3080e+00 -3.0487e+00 -1.8423e+00 +4.4804e+00 +1.3523e+00 +3.5665e+00 +3.3866e+00 -1.0156e+00 -4.9249e-01 -1.7095e+00 -7.0816e-01 +2.8467e-04 -1.4552e+00
14147 +1.579831592e+02 +1.579831592e+02 +1.570931592e+02 -8.900000000e-01 +2.0291e+00 -1.2467e+00 -5.7442e-01 +1.7460e+00 -1.2277e-01 -1.9897e+00 +1.2998e+00 -4.4815e+00 -1.6255e+00 -1.4543e+00 -1.5263e+00 -3.5553e-01 +2.9025e+00 +1.0602e+00 -1.9609e+00 -4.2020e+00 -4.5157e+00 +3.8614e+00 +2.7671e+00 -2.4712e+00
128735 +9.481130397e+01 +9.481130397e+01 +9.392130397e+01 -8.900000000e-01 +1.9579e+00 -1.3047e+00 -1.5557e+00 -2.0910e+00 +6.3981e-01 -1.0577e+00 +1.3112e+00 -5.0000e+00 +5.0000e+00 +7.0510e-01 -2.7478e-02 -3.7122e+00 +2.3609e+00 -1.5121e+00 -2.6316e+00 -4.0744e+00 -4.2259e+00 +3.9487e+00 +2.3785e+00 -3.4461e+00
271081 +5.796159766e+01 +5.796159766e+01 +5.707159766e+01 -8.900000000e-01 +1.3789e+00 -5.4894e-01 +1.1716e+00 -5.0000e+00 +1.9816e+00 -2.1996e+00 +3.2242e+00 -3.5951e+00 +5.0000e+00 +2.6340e+00 +1.6017e+00 -3.5842e+00 +2.4797e+00 -4.2843e-01 +3.6685e-01 -2.4154e+00 -4.8244e+00 +4.4787e+00 +2.2805e+00 -3.6706e+00
539153 +3.604641332e+01 +3.604641332e+01 +3.515641332e+01 -8.900000000e-01 +2.3518e+00 +2.1595e-01 +1.4319e+00 -2.0107e+00 -9.0228e-02 -1.9182e+00 +2.9147e+00 -3.1510e+00 +3.1493e+00 +3.7281e+00 +1.0799e+00 -2.2073e+00 +2.2737e+00 +1.2215e-01 -2.0963e-01 -2.0328e+00 -4.0028e+00 +3.3457e+00 +2.8277e+00 -1.8153e+00
858010 +2.494306573e+01 +2.494306573e+01 +2.405306573e+01 -8.900000000e-01 +1.8586e+00 +3.3684e+00 +4.1049e+00 -2.3731e+00 +1.1603e+00 +3.6238e-01 +2.3868e+00 -1.8502e+00 +3.4516e+00 +2.7575e+00 +1.5248e+00 -1.2075e+00 +3.3851e+00 -1.7440e+00 -1.8430e+00 -2.1341e+00 -4.2709e+00 +3.9542e+00 +4.2929e+00 -2.5205e+00
1471913 +1.486073152e+01 +1.486073152e+01 +1.397073152e+01 -8.900000000e-01 +2.8575e+00 +1.4149e+00 +2.3158e+00 -2.2475e+00 +7.7273e-01 -6.7185e-01 +5.0000e+00 -2.0228e+00 +3.9711e+00 +3.4210e+00 +1.7479e+00 -3.7189e+00 +3.0716e+00 -2.1818e+00 -1.4207e+00 -2.5630e+00 -3.8530e+00 +2.1624e+00 +3.5832e+00 -2.6386e+00
1678508 +9.612518632e+00 +9.612518632e+00 +8.722518632e+00 -8.900000000e-01 +3.5049e+00 +1.3934e+00 +1.9402e+00 -2.7013e+00 +1.0140e+00 -1.1020e+00 +3.4822e+00 -2.4050e+00 +3.7609e+00 +3.1126e+00 +1.6224e+00 -2.9046e+00 +2.1294e+00 -8.7587e-01 +4.3851e-01 -2.0617e+00 -2.5168e+00 +2.3721e+00 +2.9571e+00 -2.4558e+00
% function evaluation | noise-free fitness - Fopt (-2.206000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.952851272e+05 +1.952851272e+05 +1.952630672e+05 -2.206000000e+01 -2.1245e+00 +4.4002e+00 -3.9079e+00 -4.8633e+00 -4.8352e+00 -1.6654e+00 -2.0601e+00 +4.4762e+00 +9.9915e-01 +1.0268e+00 +3.2710e-01 +3.1201e+00 +3.1595e+00 -2.6423e+00 +1.9813e+00 -6.5305e-01 +4.9652e+00 +2.1844e+00 -2.0460e+00 +1.1169e+00
199 +2.054924582e+02 +2.054924582e+02 +1.834324582e+02 -2.206000000e+01 -1.4641e+00 +2.7572e+00 -1.6663e+00 +9.8791e-01 -2.7639e+00 -2.8532e+00 -6.7239e-01 -2.3485e-01 +1.1304e+00 +2.6489e-01 -1.0430e+00 +1.5534e+00 +3.7162e+00 +4.3276e+00 +4.7084e-01 -3.0163e+00 +5.6767e-01 -8.6818e-01 -4.4150e+00 -2.0508e+00
21250 +1.067722658e+02 +1.067722658e+02 +8.471226580e+01 -2.206000000e+01 -4.4418e-01 +2.6212e+00 -2.3192e+00 +8.8100e-01 +1.6000e+00 -2.7560e+00 +6.4420e-01 +1.8311e+00 -3.1045e+00 +1.5675e+00 -7.7069e-01 -1.1098e-01 +3.4692e+00 +5.8544e-01 +3.2926e-01 +1.4004e+00 -2.9575e+00 +4.6708e+00 -2.2858e+00 -1.0012e+00
23027 +9.908696885e+01 +9.908696885e+01 +7.702696885e+01 -2.206000000e+01 -4.4418e-01 +2.6479e+00 -2.3192e+00 +8.8100e-01 +1.6000e+00 -2.7560e+00 +6.4420e-01 +1.8311e+00 -3.1045e+00 +1.5675e+00 -7.7069e-01 -1.1098e-01 +3.4692e+00 +5.8544e-01 +3.1800e-01 +1.4004e+00 -2.9575e+00 +4.6708e+00 -2.2858e+00 -1.0012e+00
115811 +6.114356283e+01 +6.114356283e+01 +3.908356283e+01 -2.206000000e+01 -1.3422e+00 +3.0568e+00 -3.0835e+00 -3.8730e+00 +1.6043e+00 -2.4865e+00 +7.6969e-01 -1.4425e+00 -4.0214e+00 -1.0143e+00 -9.2822e-02 -2.7149e+00 +2.6610e+00 +2.9573e+00 +5.0000e+00 +5.0000e+00 -2.2336e+00 +4.8402e+00 -3.7851e+00 -2.7170e+00
299494 +3.349199022e+01 +3.349199022e+01 +1.143199022e+01 -2.206000000e+01 +4.8605e-01 -1.6122e+00 -1.9717e+00 -4.9870e+00 +2.1329e+00 -1.7550e+00 +2.8421e+00 -5.0000e+00 -3.1608e+00 +5.2453e-01 -2.0444e+00 -1.7277e+00 +5.0000e+00 +2.0588e+00 +2.8837e+00 +3.2630e+00 -3.8014e+00 +4.2607e+00 -4.3914e+00 -2.1723e+00
554425 +2.492042899e+01 +2.492042899e+01 +2.860428987e+00 -2.206000000e+01 -3.3231e-01 -1.1272e+00 -2.6585e+00 -2.4424e+00 +1.4321e+00 -2.2379e+00 +2.2880e+00 -3.3667e+00 -2.3559e+00 +1.1542e+00 -6.4593e-01 -9.7769e-01 +2.7014e+00 +3.8271e+00 +7.2169e-01 +1.8742e+00 -4.8694e+00 +4.1970e+00 -1.6281e+00 -1.7818e+00
722671 +1.504562000e+01 +1.504562000e+01 -7.014380004e+00 -2.206000000e+01 -4.2347e-01 -8.1913e-01 -2.6312e+00 -2.4487e+00 +1.4271e+00 -2.4842e+00 +4.1099e+00 -2.8285e+00 -1.2116e+00 +1.1329e+00 -2.4692e-01 -8.8855e-01 +3.0447e+00 +4.1557e+00 +3.3972e+00 +3.3213e+00 -4.9001e+00 +4.0667e+00 -1.7656e+00 -1.7801e+00
954568 +8.186227233e+00 +8.186227233e+00 -1.387377277e+01 -2.206000000e+01 -4.1140e-01 -8.1315e-01 -2.9419e+00 -2.5173e+00 +1.3892e+00 -2.4983e+00 +4.4213e+00 -2.8191e+00 -1.8577e+00 +1.0934e+00 -2.3922e-01 -2.5390e+00 +3.1930e+00 +2.1613e+00 +3.1572e+00 +3.4115e+00 -4.8991e+00 +3.6670e+00 -3.1007e+00 -1.7954e+00
1319115 +5.611564246e+00 +5.611564246e+00 -1.644843575e+01 -2.206000000e+01 -7.8418e-01 -1.7490e+00 -2.7099e+00 -2.4556e+00 +1.4311e+00 -2.4507e+00 +3.9139e+00 -3.2963e+00 -1.1511e+00 +1.1756e+00 -1.4205e-01 -1.3920e+00 +3.2124e+00 +3.4326e+00 +3.3985e+00 +3.3210e+00 -4.8629e+00 +3.0661e+00 -2.9850e+00 -2.1791e+00
1431534 +3.288272649e+00 +3.288272649e+00 -1.877172735e+01 -2.206000000e+01 -1.1553e+00 -1.6618e+00 -2.4912e+00 -2.3278e+00 +1.3749e+00 -2.7738e+00 +3.5897e+00 -2.9782e+00 -1.3047e+00 +8.9626e-01 +1.0205e+00 -2.3285e+00 +3.4350e+00 +3.3033e+00 +2.6890e+00 +3.3778e+00 -4.8312e+00 +2.4042e+00 -3.0429e+00 -2.4113e+00
1913415 +2.510568445e+00 +2.510568445e+00 -1.954943156e+01 -2.206000000e+01 -8.7181e-01 -1.5984e+00 -2.6980e+00 -2.6563e+00 +1.3963e+00 -2.6301e+00 +3.7152e+00 -3.0749e+00 -1.1868e+00 +4.0219e-01 +2.6137e-01 -2.2433e+00 +3.3199e+00 +2.9781e+00 +2.9205e+00 +3.4603e+00 -4.8073e+00 +3.0383e+00 -2.3306e+00 -2.2519e+00
% function evaluation | noise-free fitness - Fopt (1.632800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.095624623e+07 +1.095624623e+07 +1.095640951e+07 +1.632800000e+02 +1.2017e+00 +2.9870e+00 +1.4111e+00 +4.7284e+00 +2.3955e-01 -4.4537e+00 -3.6263e+00 -7.5130e-01 +4.4798e+00 -2.8756e+00 +3.4056e+00 -4.0185e+00 +1.4092e+00 -9.7887e-01 +4.5737e+00 -1.9930e+00 -3.5497e+00 -3.1874e+00 -2.8658e+00 -3.3487e+00
399 +2.668049833e+02 +2.668049833e+02 +4.300849833e+02 +1.632800000e+02 -4.8089e+00 +2.4874e+00 +4.6385e+00 +1.7877e+00 +3.4828e+00 +2.3671e+00 -4.9146e+00 +3.1817e+00 +1.8235e+00 +1.5972e+00 +3.7001e+00 -1.2226e+00 +4.9187e+00 -4.2484e+00 -2.4519e+00 +2.6402e+00 -7.4651e-01 -2.0838e+00 -7.4862e-01 -3.2315e+00
598 +2.251068343e+02 +2.251068343e+02 +3.883868343e+02 +1.632800000e+02 -2.1787e+00 +6.1998e-02 -1.4105e+00 -2.2138e+00 +2.0168e+00 +2.2905e+00 +2.0711e-01 +4.7704e+00 +8.5908e-01 -3.6257e-01 -2.5302e+00 +2.5299e+00 +2.7749e+00 +4.9016e+00 +1.6340e+00 +1.4629e+00 -1.3256e-01 +2.2958e+00 -1.4624e+00 +8.8294e-01
5545 +1.582259783e+02 +1.582259783e+02 +3.215059783e+02 +1.632800000e+02 +8.4346e-01 +3.7548e+00 +4.4751e+00 -2.2138e+00 +1.8600e+00 +1.3342e+00 -2.5045e+00 -2.2281e+00 +1.0033e+00 -1.9846e+00 +2.8151e-01 -1.9190e-01 -3.7171e+00 +1.7364e+00 +3.1586e-01 -2.4453e+00 +6.4296e-01 +1.4279e+00 +8.8830e-01 +2.3712e+00
62196 +9.659034999e+01 +9.659034999e+01 +2.598703500e+02 +1.632800000e+02 +2.3193e+00 +4.9835e+00 +4.5483e+00 -2.2126e+00 -1.5849e+00 +2.3385e+00 +2.0419e+00 -6.0966e-01 +1.9410e+00 +7.8669e-01 -2.9242e+00 +2.8022e+00 -3.5853e+00 -9.6479e-01 +6.7347e-01 -3.5912e+00 +2.6290e+00 -1.6877e+00 -2.4340e+00 -3.3853e+00
86130 +5.581169801e+01 +5.581169801e+01 +2.190916980e+02 +1.632800000e+02 -1.1163e+00 +4.0781e+00 +3.6902e+00 -2.3646e+00 -2.7419e+00 +8.5229e-01 +3.1765e+00 -4.6020e-02 -6.0701e-01 +7.0652e-01 -1.5990e+00 +2.7387e+00 -1.5539e+00 -1.9978e+00 +2.8016e+00 -4.0352e+00 +1.0362e+00 -3.9697e-01 -2.2566e+00 -2.9297e+00
439630 +3.954297007e+01 +3.954297007e+01 +2.028229701e+02 +1.632800000e+02 -3.2730e+00 +4.1634e+00 +3.8946e+00 -3.9961e+00 -3.3671e+00 +9.4599e-01 +2.9239e+00 +3.3031e-01 -1.4363e+00 +3.2548e+00 -1.6933e+00 +1.4836e+00 -2.4414e+00 -1.8133e+00 -1.2438e+00 -3.8662e+00 -2.0981e+00 +4.4906e-01 -2.3766e+00 -2.6564e+00
679951 +2.328468654e+01 +2.328468654e+01 +1.865646865e+02 +1.632800000e+02 -3.2658e+00 +2.0328e+00 +3.9805e+00 -3.9958e+00 -3.5085e+00 +2.6546e+00 +2.5427e+00 -3.4781e-01 -9.0440e-01 +3.3775e+00 -1.4230e+00 +1.0530e+00 -2.4313e+00 -2.2116e+00 -1.3006e+00 -4.0203e+00 -1.7967e+00 +1.1343e-01 -3.5008e+00 -2.6133e+00
835778 +1.476931131e+01 +1.476931131e+01 +1.780493113e+02 +1.632800000e+02 -2.9534e+00 +1.6328e+00 +3.1499e+00 -3.8487e+00 -3.5102e+00 +1.1348e+00 +1.7969e+00 -1.2024e+00 +6.3053e-01 +2.9679e+00 -1.1324e+00 +1.3168e+00 -2.2240e+00 -9.6232e-01 -1.9607e-01 -3.1867e+00 -1.8184e+00 +3.9399e-01 -2.6768e+00 -3.2217e+00
1095338 +7.333146036e+00 +7.333146036e+00 +1.706131460e+02 +1.632800000e+02 -2.8887e+00 -1.9127e-01 +4.3012e+00 -4.0904e+00 -3.3905e+00 +1.4037e+00 +1.5444e+00 -9.0615e-01 +5.0484e-01 +1.2286e+00 -1.8516e+00 -2.4457e-02 -1.8342e+00 -2.7894e+00 -1.3240e+00 -4.1157e+00 -1.5617e+00 +3.5412e-01 -2.1068e+00 -2.6074e+00
1455933 +6.010455217e+00 +6.010455217e+00 +1.692904552e+02 +1.632800000e+02 -2.7254e+00 +1.4609e+00 +3.8778e+00 -3.9954e+00 -3.2150e+00 +1.4564e+00 +2.0089e+00 -1.8533e+00 +2.7994e-01 +1.1479e+00 -2.1303e+00 +1.4950e-01 -1.7212e+00 -2.2800e+00 -1.2036e+00 -3.6407e+00 -1.5188e+00 +3.5444e-01 -2.5317e+00 -2.8698e+00
1867959 +3.963806254e+00 +3.963806254e+00 +1.672438063e+02 +1.632800000e+02 -2.4842e+00 +9.7024e-01 +3.3877e+00 -4.2594e+00 -3.3463e+00 +1.6426e+00 +1.6025e+00 -2.1174e+00 +2.7369e-01 +1.4454e+00 -1.9928e+00 -3.7996e-03 -1.4460e+00 -1.9962e+00 -1.4364e+00 -3.5301e+00 -1.8241e+00 +1.1650e-01 -2.8069e+00 -2.5394e+00
% function evaluation | noise-free fitness - Fopt (3.349000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.116516172e+07 +2.116516172e+07 +2.116519521e+07 +3.349000000e+01 -5.1436e-01 -5.0233e-01 -3.6811e+00 -4.8276e+00 +4.2182e+00 +4.3119e+00 +1.1098e+00 +1.1033e+00 +3.4445e+00 +3.3290e-01 +2.1645e+00 -2.1979e+00 +5.9923e-01 +2.8825e+00 -1.8172e+00 -4.3728e+00 +1.3388e+00 +1.5673e+00 -2.1549e-01 +6.1198e-01
385 +4.121538937e+02 +4.121538937e+02 +4.456438937e+02 +3.349000000e+01 -2.3084e+00 -1.0544e+00 +5.5161e-01 -2.4771e+00 +7.5097e-01 +7.2737e-01 -4.6807e+00 +2.5295e+00 -3.0468e+00 +2.9033e+00 +4.3198e+00 -2.6720e+00 -4.6380e+00 -1.0080e+00 -2.1056e+00 +8.4790e-01 +9.7930e-01 -1.7527e+00 +1.2795e+00 +1.8366e+00
566 +2.258094732e+02 +2.258094732e+02 +2.592994732e+02 +3.349000000e+01 -1.2969e+00 +1.7909e-01 +2.1449e+00 +2.7243e+00 +2.3589e+00 -1.9894e+00 -4.7323e+00 -3.0410e+00 -3.0468e+00 +8.9967e-01 +4.8338e+00 +1.1749e-01 -2.0242e+00 -3.1190e+00 -3.7761e+00 +1.8642e+00 -1.0970e+00 +4.7119e+00 +5.6212e-01 +7.1536e-01
1123 +1.526722391e+02 +1.526722391e+02 +1.861622391e+02 +3.349000000e+01 -1.8455e+00 -2.2558e+00 +1.6106e+00 +3.4559e+00 -2.5852e+00 +3.7274e+00 -4.7379e+00 +3.2857e+00 -4.0656e+00 -8.9181e-01 +1.0375e+00 -2.0993e+00 -2.3332e+00 -4.4593e+00 -3.4659e+00 -2.6826e+00 -3.8190e+00 +7.5790e-01 -8.1440e-01 +3.8904e+00
53966 +9.322993486e+01 +9.322993486e+01 +1.267199349e+02 +3.349000000e+01 -9.0994e-01 -3.3443e+00 +2.4502e+00 +4.0953e+00 -2.8454e+00 +2.2375e-01 -2.1603e+00 -1.0817e+00 -3.5414e+00 -1.7232e+00 +7.1556e-02 -1.6226e+00 +2.4291e+00 -3.3210e+00 -4.4144e+00 -4.1335e+00 -1.3026e+00 +9.7398e-01 -1.0824e+00 +4.6255e+00
104346 +5.892278971e+01 +5.892278971e+01 +9.241278971e+01 +3.349000000e+01 +2.6886e+00 -3.8596e+00 +2.0108e+00 +2.8081e+00 -2.0725e+00 +2.9657e+00 -3.1322e+00 +2.2877e+00 -4.7055e+00 -8.2054e-01 +8.6241e-01 -1.3383e+00 -2.6548e-01 -4.4013e+00 -2.9764e+00 +1.5954e+00 -3.4525e+00 +4.5005e-01 -1.4177e+00 +2.6242e+00
105546 +3.907959712e+01 +3.907959712e+01 +7.256959712e+01 +3.349000000e+01 +4.1997e+00 -6.2840e+00 +2.2310e+00 +2.7344e+00 -2.0790e+00 +7.2775e-01 -3.7131e+00 -1.1742e-01 -4.9486e+00 -1.8148e+00 -9.6916e-01 +4.9392e+00 -1.0086e+00 +4.1977e-01 -3.4244e+00 +1.2442e-01 -2.7381e+00 +2.2947e+00 -1.1090e+00 +1.8930e+00
