% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
64566 +1.561838690e+01 +1.561838690e+01 +1.142383869e+02 +9.862000000e+01 -8.6816e-01 -1.2826e+00 +2.2256e+00 -2.6458e+00 +2.8273e-01 +9.4291e-01 -2.3424e+00 -3.7521e+00 -3.7309e+00 -1.1006e+00 +7.3293e-01 -2.5095e+00 +1.4169e-01 -3.9372e+00 -3.4867e+00 -3.1715e+00 +6.1860e-01 +6.7362e-01 +1.2145e+00 -3.6797e-01
946166 +9.981132982e+00 +9.981132982e+00 +1.086011330e+02 +9.862000000e+01 -8.1320e-01 -1.1562e+00 +2.4243e+00 -2.2534e+00 +8.5349e-01 +1.7079e+00 -1.5220e+00 -3.0949e+00 -3.2317e+00 -8.8452e-01 +7.2268e-01 -2.5225e+00 +1.4577e-01 -3.9561e+00 -3.4958e+00 -3.1292e+00 +6.2171e-01 +6.7226e-01 +1.2171e+00 -3.5845e-01
% function evaluation | noise-free fitness - Fopt (-4.715000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.680834444e+05 +3.680834444e+05 +3.680362944e+05 -4.715000000e+01 +2.5833e+00 -4.8339e+00 +2.8257e+00 -2.6822e-01 +2.8438e+00 +7.3827e-01 +3.3337e+00 +1.5272e+00 -4.0310e-01 +2.7398e+00 +1.0917e+00 -4.8485e+00 +5.8525e-01 +1.0815e+00 -5.4719e-02 -1.5254e+00 -3.8917e+00 -2.0968e+00 -2.1511e+00 -4.8955e+00
400 +4.073647375e+04 +4.073647375e+04 +4.068932375e+04 -4.715000000e+01 -3.5715e+00 -5.2263e-01 -3.2428e+00 -2.3327e+00 -2.7990e+00 +4.0873e+00 -4.7586e+00 -2.9109e+00 -3.9895e+00 -3.0657e+00 +2.4642e+00 -2.6619e+00 +2.9882e+00 -3.8194e+00 -5.1797e-01 +2.4906e-01 -1.7105e+00 -1.1826e+00 -8.3581e-01 +5.6292e-01
600 +3.122620429e+04 +3.122620429e+04 +3.117905429e+04 -4.715000000e+01 -3.5715e+00 -5.2263e-01 -3.2428e+00 -2.3327e+00 +2.1383e-01 -2.1581e+00 -4.7586e+00 -2.9109e+00 -3.9895e+00 -3.0657e+00 +2.4642e+00 -2.6619e+00 +2.9882e+00 -3.8194e+00 -5.1797e-01 +2.4906e-01 -1.7105e+00 -1.1826e+00 -8.3581e-01 +5.6292e-01
798 +2.186211830e+04 +2.186211830e+04 +2.181496830e+04 -4.715000000e+01 -3.5715e+00 -8.5306e-01 -3.2428e+00 -2.3327e+00 -2.7990e+00 +3.4908e+00 -1.4582e+00 -3.2854e+00 -3.2253e+00 -3.0657e+00 +2.4642e+00 -2.6619e+00 +2.9882e+00 -3.8194e+00 -5.1797e-01 +2.4906e-01 -1.7105e+00 -1.1826e+00 -8.3581e-01 +5.6292e-01
994 +1.356881850e+04 +1.356881850e+04 +1.352166850e+04 -4.715000000e+01 -1.1514e+00 -5.2263e-01 -3.2428e+00 -2.3327e+00 -2.7990e+00 +3.4908e+00 -1.4582e+00 -3.2854e+00 -3.2253e+00 -3.0657e+00 +2.4642e+00 -2.6619e+00 +2.9882e+00 -3.8194e+00 -5.1797e-01 -1.1837e+00 -1.7105e+00 -3.8071e+00 -8.9494e-02 +7.8442e-01
1391 +7.318441876e+03 +7.318441876e+03 +7.271291876e+03 -4.715000000e+01 -3.5715e+00 -5.2263e-01 -3.2428e+00 -2.3327e+00 +2.1383e-01 -1.0467e+00 -1.4582e+00 -3.2854e+00 -3.2253e+00 -3.0657e+00 +2.4642e+00 -2.6619e+00 +2.9882e+00 -3.9541e+00 +4.2542e+00 -1.1837e+00 -1.7105e+00 -3.8071e+00 -8.9494e-02 +5.6292e-01
1589 +6.084216288e+03 +6.084216288e+03 +6.037066288e+03 -4.715000000e+01 -1.1514e+00 -5.2263e-01 -3.2428e+00 -2.3327e+00 +2.1383e-01 -1.0467e+00 -1.4582e+00 -3.2854e+00 -3.2253e+00 -3.0657e+00 +2.4642e+00 -2.6619e+00 +2.9882e+00 -3.9541e+00 +4.2542e+00 -1.1837e+00 -1.7105e+00 -3.8071e+00 -8.9494e-02 +8.8287e-01
1983 +3.487044994e+03 +3.487044994e+03 +3.439894994e+03 -4.715000000e+01 -1.1514e+00 -5.2263e-01 -3.2428e+00 -2.3327e+00 +2.1383e-01 -1.0467e+00 -1.4582e+00 -3.2854e+00 -3.2253e+00 -3.0657e+00 +2.4642e+00 -2.6619e+00 +1.9680e+00 -3.9541e+00 +3.5954e+00 -1.1837e+00 -1.7105e+00 -3.8071e+00 -8.9494e-02 +7.9265e-01
2378 +2.069523743e+03 +2.069523743e+03 +2.022373743e+03 -4.715000000e+01 -1.1514e+00 -5.2263e-01 -2.5476e+00 -3.3948e+00 +2.1383e-01 -1.0467e+00 -1.1916e+00 -2.6627e+00 -2.7132e+00 -3.0657e+00 +2.4642e+00 -2.4352e+00 +1.9680e+00 -3.9541e+00 +3.0858e+00 -1.1837e+00 -1.7105e+00 -2.7180e+00 -8.9494e-02 +8.8287e-01
2574 +1.572499945e+03 +1.572499945e+03 +1.525349945e+03 -4.715000000e+01 -1.1514e+00 -8.5734e-01 -3.2428e+00 -2.3327e+00 +2.1383e-01 -4.4952e-01 -1.4582e+00 -2.6627e+00 -2.7132e+00 -2.2260e+00 +2.4642e+00 -2.6619e+00 +1.9680e+00 -3.9541e+00 +3.5954e+00 -1.1837e+00 -1.7105e+00 -3.8071e+00 -8.9494e-02 +7.9265e-01
3170 +8.368806049e+02 +8.368806049e+02 +7.897306049e+02 -4.715000000e+01 -1.0906e+00 -9.0857e-01 -2.4003e+00 -2.3327e+00 -2.7318e-02 -3.0506e-01 -1.4582e+00 -2.6627e+00 -2.2126e+00 -2.2260e+00 +2.4642e+00 -2.6619e+00 +1.9680e+00 -3.9541e+00 +3.0858e+00 -1.1837e+00 -1.7105e+00 -2.7180e+00 -8.9494e-02 +7.8442e-01
3569 +6.026347149e+02 +6.026347149e+02 +5.554847149e+02 -4.715000000e+01 -1.1514e+00 -9.0857e-01 -1.8031e+00 -3.0556e+00 -3.7064e-01 -3.0506e-01 -1.4582e+00 -2.6627e+00 -2.2126e+00 -2.2260e+00 +2.4642e+00 -2.6619e+00 +1.9680e+00 -3.9541e+00 +3.0858e+00 -1.1837e+00 -1.7105e+00 -2.7180e+00 -8.9494e-02 +1.0553e-01
4165 +3.569033863e+02 +3.569033863e+02 +3.097533863e+02 -4.715000000e+01 -1.1514e+00 -1.1998e+00 -1.8031e+00 -3.0556e+00 -3.7064e-01 -3.0506e-01 -2.1543e+00 -2.6627e+00 -2.2126e+00 -2.2260e+00 +2.4642e+00 -2.6619e+00 +1.3278e+00 -3.7957e+00 +2.8170e+00 -1.1837e+00 -1.3101e+00 -2.7180e+00 -8.9494e-02 +8.8287e-01
4760 +2.026873298e+02 +2.026873298e+02 +1.555373298e+02 -4.715000000e+01 -5.2623e-01 -9.0857e-01 -1.8031e+00 -3.0556e+00 -2.9777e-01 +5.2938e-01 -2.1543e+00 -2.6627e+00 -2.2126e+00 -2.2260e+00 +2.4642e+00 -2.4352e+00 +1.4053e+00 -3.8194e+00 +2.8170e+00 -1.1837e+00 -1.3101e+00 -2.7180e+00 -8.9494e-02 +1.0553e-01
5955 +1.539423149e+02 +1.539423149e+02 +1.067923149e+02 -4.715000000e+01 -5.2623e-01 -1.1005e+00 -1.8031e+00 -3.0556e+00 -2.9777e-01 +5.3311e-01 -2.4876e+00 -2.6627e+00 -2.2126e+00 -2.2260e+00 +2.4642e+00 -2.4352e+00 +1.4864e+00 -3.8194e+00 +2.8170e+00 -1.1837e+00 -1.3101e+00 -2.7180e+00 -5.7597e-02 +3.0841e-01
7947 +9.847822932e+01 +9.847822932e+01 +5.132822932e+01 -4.715000000e+01 -5.2623e-01 -1.1005e+00 -1.6834e+00 -3.0556e+00 -2.9777e-01 +6.3694e-01 -2.4876e+00 -2.6627e+00 -1.8316e+00 -2.8965e+00 +1.6477e+00 -2.6036e+00 +1.4864e+00 -3.6343e+00 +2.8170e+00 -1.2794e+00 -1.3101e+00 -2.7180e+00 -5.7597e-02 +3.9607e-01
35061 +6.243416597e+01 +6.243416597e+01 +1.528416597e+01 -4.715000000e+01 -3.9339e-01 -1.1512e+00 -1.8585e+00 -3.1303e+00 -2.9500e-01 +6.3764e-01 -2.2828e+00 -2.4027e+00 -1.7646e+00 -2.9274e+00 +1.8331e+00 -2.5851e+00 +1.4866e+00 -2.7885e+00 +1.8863e+00 -2.3872e+00 -2.5130e+00 -3.7966e+00 -1.1611e+00 -5.9024e-01
36189 +3.814968193e+01 +3.814968193e+01 -9.000318072e+00 -4.715000000e+01 -3.9339e-01 -1.1512e+00 -1.8585e+00 -3.1303e+00 -2.9500e-01 +6.3764e-01 -2.2828e+00 -2.4027e+00 -1.7646e+00 -2.9274e+00 +1.8331e+00 -2.8101e+00 +1.4866e+00 -3.1930e+00 +1.9888e+00 -2.1808e+00 -2.5130e+00 -3.7966e+00 -1.1611e+00 -8.2279e-01
38445 +2.453628174e+01 +2.453628174e+01 -2.261371826e+01 -4.715000000e+01 -5.4277e-01 -1.1512e+00 -1.8284e+00 -3.1303e+00 -2.9500e-01 +6.3764e-01 -2.4995e+00 -2.4774e+00 -1.7646e+00 -2.6782e+00 +1.8331e+00 -2.8101e+00 +1.4866e+00 -3.1008e+00 +1.9888e+00 -2.1808e+00 -2.5130e+00 -3.8381e+00 -1.1611e+00 -8.2279e-01
145334 +1.583440170e+01 +1.583440170e+01 -3.131559830e+01 -4.715000000e+01 -5.0730e-01 -1.1005e+00 -1.6836e+00 -3.0288e+00 -2.9777e-01 +6.9834e-01 -2.5213e+00 -2.6688e+00 -1.8271e+00 -2.8230e+00 +1.7732e+00 -2.8298e+00 +1.5656e+00 -3.0937e+00 +1.9724e+00 -2.2424e+00 -2.4240e+00 -3.8665e+00 -1.1648e+00 -8.0673e-01
1324297 +9.998720149e+00 +9.998720149e+00 -3.715127985e+01 -4.715000000e+01 -3.3451e-01 -8.0791e-01 -1.1940e+00 -2.3249e+00 +5.8489e-01 +1.5862e+00 -1.7055e+00 -2.0098e+00 -1.3590e+00 -2.5920e+00 +1.8105e+00 -2.8329e+00 +1.5496e+00 -3.0994e+00 +1.9833e+00 -2.2350e+00 -2.4185e+00 -3.8739e+00 -1.1655e+00 -8.2098e-01
% function evaluation | noise-free fitness - Fopt (3.752000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.309489080e+05 +5.309489080e+05 +5.309864280e+05 +3.752000000e+01 +3.6788e+00 +2.1808e+00 -1.1047e+00 -1.0568e+00 +1.8045e+00 +1.6167e+00 +1.9915e+00 +1.6840e+00 -4.6478e+00 +2.2363e-01 -3.9155e+00 +3.7518e+00 -2.5024e+00 +3.9589e+00 -1.3731e+00 +3.6444e+00 +5.2981e-01 +1.5761e+00 -4.7944e+00 -2.0150e+00
380 +6.402307494e+04 +6.402307494e+04 +6.406059494e+04 +3.752000000e+01 +2.2182e-01 -1.3099e+00 +8.1166e-02 -1.3199e+00 +2.6700e+00 -2.4722e+00 +4.4255e+00 +1.0764e+00 +2.0773e+00 -4.1030e+00 +3.1337e+00 +9.0354e-01 +2.4739e+00 +4.7574e+00 -3.8366e+00 -3.1168e+00 +1.4374e+00 -2.3942e+00 -2.7666e+00 -3.8596e+00
552 +4.451031073e+04 +4.451031073e+04 +4.454783073e+04 +3.752000000e+01 -1.0203e+00 -1.9327e+00 +1.2944e+00 -2.3852e+00 +2.3889e+00 -1.6630e+00 +6.4992e-01 +5.4231e-02 -1.9320e+00 +1.7634e+00 +2.6454e+00 -1.8627e+00 +2.5690e+00 -1.6341e+00 -1.0596e-01 -3.5626e+00 -3.1954e+00 -1.0907e+00 -1.0782e+00 -2.4430e+00
725 +2.764616168e+04 +2.764616168e+04 +2.768368168e+04 +3.752000000e+01 -1.0203e+00 -1.9327e+00 +1.2944e+00 -2.3852e+00 +2.3889e+00 -1.6630e+00 +6.4992e-01 +5.4231e-02 +2.0773e+00 -1.3383e+00 +2.6454e+00 -1.8627e+00 +2.5690e+00 -1.6341e+00 -1.0596e-01 -3.5626e+00 -2.8209e+00 -1.0907e+00 -1.0782e+00 -2.4430e+00
892 +1.947121844e+04 +1.947121844e+04 +1.950873844e+04 +3.752000000e+01 -1.0203e+00 -1.9327e+00 +1.2944e+00 -2.3852e+00 +2.3889e+00 -1.6630e+00 +6.4992e-01 +5.4231e-02 +2.0773e+00 -1.3383e+00 +2.6454e+00 -1.8627e+00 +3.2382e+00 +1.8896e+00 -2.0407e+00 -4.1788e+00 +5.0270e-01 -1.0907e+00 -1.0782e+00 -2.4430e+00
1065 +1.348567041e+04 +1.348567041e+04 +1.352319041e+04 +3.752000000e+01 -1.0203e+00 -1.9327e+00 +1.2944e+00 -2.3852e+00 +1.5460e+00 +1.0735e+00 +6.4992e-01 +5.4231e-02 +2.0773e+00 -1.3383e+00 +2.6454e+00 -1.8627e+00 +3.2382e+00 +1.8896e+00 -2.0407e+00 -4.1788e+00 +5.0270e-01 -1.0907e+00 -1.0782e+00 -2.4430e+00
1418 +6.731032083e+03 +6.731032083e+03 +6.768552083e+03 +3.752000000e+01 +3.0155e+00 -1.9327e+00 +1.2944e+00 -2.3852e+00 +1.5460e+00 +1.0735e+00 +6.4992e-01 +5.4231e-02 +2.0773e+00 -1.3383e+00 +2.6454e+00 -1.6395e+00 +2.6944e+00 +1.8896e+00 -2.0407e+00 -4.1788e+00 +5.0270e-01 -1.0907e+00 -1.0782e+00 +1.8719e+00
1599 +5.717570558e+03 +5.717570558e+03 +5.755090558e+03 +3.752000000e+01 +3.0155e+00 -1.9327e+00 +1.2944e+00 -2.3852e+00 +1.5460e+00 +1.0735e+00 +1.2762e+00 +1.0764e+00 +2.0773e+00 -1.3383e+00 +2.6454e+00 -1.8627e+00 +3.2382e+00 +1.8896e+00 -1.0596e-01 -1.0818e+00 -2.8209e+00 -1.6180e+00 -3.1752e+00 +2.4777e+00
1952 +3.924298898e+03 +3.924298898e+03 +3.961818898e+03 +3.752000000e+01 +3.0155e+00 -1.9327e+00 +1.2944e+00 -2.3852e+00 +1.5460e+00 +1.0735e+00 +6.4992e-01 +5.4231e-02 +2.0773e+00 -1.1945e+00 +2.6454e+00 -1.6395e+00 +2.1665e+00 +1.8896e+00 -1.0596e-01 -1.0818e+00 -2.8209e+00 -1.6180e+00 -1.0782e+00 +1.8719e+00
2301 +2.239484395e+03 +2.239484395e+03 +2.277004395e+03 +3.752000000e+01 +3.0155e+00 -1.9327e+00 +1.2944e+00 -2.3852e+00 +1.5460e+00 +1.0735e+00 +1.2762e+00 +1.0764e+00 +2.0773e+00 -1.1945e+00 +2.6454e+00 -1.6395e+00 +2.1665e+00 +1.8896e+00 -2.0407e+00 -2.6935e+00 -3.4794e+00 -1.6180e+00 -1.0782e+00 +1.8719e+00
2825 +1.424908760e+03 +1.424908760e+03 +1.462428760e+03 +3.752000000e+01 +2.5276e+00 -1.9327e+00 +1.2944e+00 -2.3852e+00 +1.5460e+00 +1.0735e+00 +1.2762e+00 +1.0764e+00 +2.0773e+00 -1.3383e+00 +2.3206e+00 -1.4011e+00 +2.1630e+00 +1.8896e+00 -2.0540e+00 -2.6935e+00 -3.4794e+00 -2.0632e+00 -1.0782e+00 +1.8719e+00
3182 +8.932073069e+02 +8.932073069e+02 +9.307273069e+02 +3.752000000e+01 +2.5276e+00 -2.4683e+00 +1.2944e+00 -2.3852e+00 +1.5460e+00 +1.0735e+00 +1.2762e+00 +1.0764e+00 +2.0773e+00 -2.5963e-01 +2.6454e+00 -1.0384e+00 +2.1665e+00 +1.8896e+00 -2.0540e+00 -2.6935e+00 -2.4290e+00 -2.0632e+00 -1.0782e+00 +1.8719e+00
3701 +5.840392360e+02 +5.840392360e+02 +6.215592360e+02 +3.752000000e+01 +2.5276e+00 -2.2119e+00 +2.2826e+00 -2.3852e+00 +1.5460e+00 +1.0735e+00 +1.2762e+00 +1.0764e+00 +1.4325e+00 -1.3383e+00 +2.3206e+00 -7.9798e-01 +2.1665e+00 +1.8896e+00 -1.5404e+00 -2.6935e+00 -2.9269e+00 -2.0632e+00 -1.0782e+00 +1.8719e+00
4413 +3.774452830e+02 +3.774452830e+02 +4.149652830e+02 +3.752000000e+01 +2.5276e+00 -2.2119e+00 +2.2826e+00 -2.3852e+00 +1.5460e+00 +1.0735e+00 +1.2762e+00 +1.0764e+00 +1.4325e+00 -1.3383e+00 +2.3206e+00 -4.7714e-01 +1.8461e+00 +1.8896e+00 -2.0540e+00 -2.0582e+00 -2.8188e+00 -2.0632e+00 -1.0782e+00 +2.2279e+00
4768 +2.503808593e+02 +2.503808593e+02 +2.879008593e+02 +3.752000000e+01 +2.5276e+00 -2.4683e+00 +2.2826e+00 -2.3852e+00 +1.5460e+00 +1.0735e+00 +1.2762e+00 +1.9100e+00 +1.4325e+00 -1.3383e+00 +2.3206e+00 -4.7714e-01 +1.6970e+00 +1.8896e+00 -1.5404e+00 -2.0582e+00 -2.8188e+00 -2.4900e+00 -1.0782e+00 +2.5414e+00
5644 +1.407738367e+02 +1.407738367e+02 +1.782938367e+02 +3.752000000e+01 +2.5276e+00 -2.2119e+00 +2.2826e+00 -2.4017e+00 +1.5460e+00 +1.0735e+00 +1.2762e+00 +1.9100e+00 +1.4325e+00 -1.3383e+00 +2.3206e+00 +6.1109e-01 +1.6970e+00 +1.8896e+00 -1.5404e+00 -2.0582e+00 -2.5771e+00 -2.4900e+00 -1.5071e+00 +2.2279e+00
7020 +9.174287025e+01 +9.174287025e+01 +1.292628703e+02 +3.752000000e+01 +2.4286e+00 -2.2119e+00 +2.2826e+00 -2.3852e+00 +1.6947e+00 +1.0735e+00 +1.2762e+00 +1.9100e+00 +1.3578e+00 -1.3383e+00 +2.3206e+00 +6.1109e-01 +1.5905e+00 +1.8896e+00 -1.5404e+00 -2.0582e+00 -1.8885e+00 -2.8028e+00 -1.5071e+00 +2.2279e+00
8805 +6.118436433e+01 +6.118436433e+01 +9.870436433e+01 +3.752000000e+01 +2.4286e+00 -2.2119e+00 +2.2970e+00 -2.3852e+00 +2.0858e+00 +9.5302e-01 +1.2762e+00 +1.9100e+00 +1.3578e+00 -1.3383e+00 +1.9836e+00 +4.0605e-01 +1.5905e+00 +1.8896e+00 -1.5404e+00 -2.0582e+00 -1.8885e+00 -2.9723e+00 -1.7477e+00 +2.2279e+00
46048 +3.442058312e+01 +3.442058312e+01 +7.194058312e+01 +3.752000000e+01 +2.2619e+00 -2.3321e+00 +2.2528e+00 -2.3300e+00 +2.1359e+00 +9.5200e-01 +1.2619e+00 +1.9111e+00 +1.2911e+00 -1.3751e+00 +1.9419e+00 +4.6980e-02 +1.0394e+00 +1.6635e+00 -1.5042e+00 -2.0641e+00 -1.9307e+00 -3.1354e+00 -1.8389e+00 +2.2043e+00
47048 +2.363993920e+01 +2.363993920e+01 +6.115993920e+01 +3.752000000e+01 +2.1784e+00 -2.5136e+00 +2.1495e+00 -2.4192e+00 +2.0575e+00 +9.6048e-01 +1.2486e+00 +1.9693e+00 +1.3049e+00 -1.4284e+00 +1.8748e+00 +4.0917e-02 +1.1479e+00 +1.6255e+00 -1.7833e+00 -2.0786e+00 -2.0043e+00 -3.1256e+00 -1.9489e+00 +2.0558e+00
65870 +1.573906156e+01 +1.573906156e+01 +5.325906156e+01 +3.752000000e+01 +2.3698e+00 -2.1741e+00 +2.5627e+00 -2.0163e+00 +2.2201e+00 +9.7586e-01 +1.3044e+00 +1.8629e+00 +1.2389e+00 -1.3383e+00 +1.8762e+00 +1.1438e-01 +1.1032e+00 +1.4901e+00 -1.7221e+00 -2.2089e+00 -2.0560e+00 -3.1296e+00 -1.9505e+00 +1.9645e+00
1226768 +9.984871585e+00 +9.984871585e+00 +4.750487159e+01 +3.752000000e+01 +2.4894e+00 -1.9741e+00 +2.8849e+00 -1.4974e+00 +2.9503e+00 +1.8182e+00 +2.1143e+00 +2.5256e+00 +1.7243e+00 -1.1839e+00 +1.9214e+00 +1.0227e-01 +1.1111e+00 +1.5202e+00 -1.7417e+00 -2.2272e+00 -2.0377e+00 -3.1381e+00 -1.9742e+00 +1.9777e+00
% function evaluation | noise-free fitness - Fopt (-2.980000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.196899411e+06 +1.196899411e+06 +1.196869611e+06 -2.980000000e+01 +4.3797e+00 -1.7474e+00 +4.3259e+00 +1.8549e+00 -1.3363e+00 +4.1356e+00 +8.7064e-01 +4.3240e+00 +6.2954e-01 +4.9066e+00 -9.4093e-02 -2.7306e+00 +1.9942e-01 +4.6987e+00 +2.3534e-02 -1.6305e-01 +4.9355e+00 +1.8075e+00 -4.3416e+00 +2.9723e-01
388 +6.041533288e+04 +6.041533288e+04 +6.038553288e+04 -2.980000000e+01 +2.3728e+00 +2.2134e+00 -6.6270e-02 +3.4600e+00 +4.5293e+00 +2.7870e+00 -4.4061e-01 -7.1628e-01 +3.0565e+00 -1.8261e+00 +6.8556e-01 -2.6761e+00 -2.3316e+00 -2.6825e+00 -6.0745e-01 -3.7442e+00 +1.6550e+00 -4.3500e+00 -4.1523e+00 -2.5317e+00
560 +3.864844596e+04 +3.864844596e+04 +3.861864596e+04 -2.980000000e+01 -3.0631e+00 -2.7649e+00 -6.6270e-02 +3.4600e+00 +4.5293e+00 +2.7870e+00 -4.4061e-01 -7.1628e-01 +3.0565e+00 -1.8261e+00 +6.8556e-01 -2.6761e+00 -2.3316e+00 -2.6825e+00 -6.0745e-01 -3.7442e+00 +1.6550e+00 -4.3500e+00 -4.1523e+00 +4.3619e-01
740 +2.360088835e+04 +2.360088835e+04 +2.357108835e+04 -2.980000000e+01 -3.0631e+00 +2.2134e+00 -6.6270e-02 +3.4600e+00 +4.5293e+00 +2.7870e+00 -4.4061e-01 -7.1628e-01 +3.0565e+00 -1.8261e+00 +6.8556e-01 -2.6761e+00 -2.3316e+00 -2.6825e+00 -6.0745e-01 -3.7442e+00 +1.6550e+00 -4.3500e+00 -4.1523e+00 +4.3619e-01
924 +1.188054932e+04 +1.188054932e+04 +1.185074932e+04 -2.980000000e+01 -3.0631e+00 +2.2134e+00 -6.6270e-02 +3.4600e+00 +2.5767e+00 -2.8221e-01 +7.9861e-02 -3.9962e+00 +2.4321e+00 -2.1377e+00 +1.9737e+00 -2.0317e+00 -2.3316e+00 +1.7890e+00 -6.0745e-01 -3.7442e+00 +1.6550e+00 -4.3500e+00 -4.1523e+00 +4.3619e-01
1287 +9.815860002e+03 +9.815860002e+03 +9.786060002e+03 -2.980000000e+01 -2.9202e+00 -5.3759e-02 -6.6270e-02 +3.4600e+00 +2.5767e+00 -2.8221e-01 +6.9437e-01 -3.9962e+00 +2.4321e+00 -2.1377e+00 +2.1909e+00 -2.0317e+00 -2.3316e+00 +1.7890e+00 -6.0745e-01 -3.7442e+00 +1.6550e+00 -4.3500e+00 -4.1523e+00 +7.1177e-01
1831 +5.542211889e+03 +5.542211889e+03 +5.512411889e+03 -2.980000000e+01 -2.9202e+00 -5.3759e-02 +3.1948e+00 +3.1706e+00 +2.5767e+00 -2.8221e-01 +7.9861e-02 -3.6015e-01 +2.4321e+00 -2.1377e+00 +1.9737e+00 -8.7945e-01 -3.5369e+00 +1.7890e+00 -6.0745e-01 -3.7442e+00 +1.6550e+00 -3.6134e+00 -3.5301e+00 +7.1177e-01
2196 +3.894511027e+03 +3.894511027e+03 +3.864711027e+03 -2.980000000e+01 -2.9202e+00 -5.3759e-02 +3.1948e+00 +3.2704e+00 +2.5767e+00 +1.9630e-01 -4.4061e-01 -3.6015e-01 +2.4321e+00 -2.1377e+00 +1.9737e+00 -2.8822e-01 -2.3316e+00 +1.3829e+00 -6.0745e-01 -3.1072e+00 +1.6550e+00 -2.4930e+00 -3.5301e+00 +7.1177e-01
2729 +2.255962005e+03 +2.255962005e+03 +2.226162005e+03 -2.980000000e+01 -2.9202e+00 -5.3759e-02 +8.9680e-01 +2.5415e+00 +2.5767e+00 +1.2650e+00 +1.4155e+00 -3.4845e+00 +2.4321e+00 -3.1370e+00 +1.9737e+00 -8.7945e-01 -2.3316e+00 +1.3829e+00 -6.0745e-01 -3.1072e+00 +1.6550e+00 -2.4930e+00 -3.5301e+00 +7.1177e-01
3267 +1.471247751e+03 +1.471247751e+03 +1.441447751e+03 -2.980000000e+01 -2.9202e+00 +6.7156e-01 +8.9680e-01 +2.5415e+00 +2.5767e+00 +1.2650e+00 +1.4155e+00 -3.4845e+00 +2.4321e+00 -2.5890e+00 +1.9737e+00 -2.8822e-01 -2.3316e+00 +5.3632e-01 -6.0745e-01 -3.1072e+00 +1.6550e+00 -2.4930e+00 -3.5301e+00 +7.1177e-01
4141 +9.744324129e+02 +9.744324129e+02 +9.446324129e+02 -2.980000000e+01 -2.9202e+00 +7.7065e-01 +8.9680e-01 +2.5415e+00 +2.5767e+00 +1.2650e+00 +1.1925e+00 -3.4845e+00 +1.8387e+00 -3.1370e+00 +1.3693e+00 -2.8822e-01 -2.5674e+00 +5.3632e-01 -6.0745e-01 -3.1072e+00 +1.6550e+00 -2.6392e+00 -3.3450e+00 +7.1177e-01
5376 +6.088104102e+02 +6.088104102e+02 +5.790104102e+02 -2.980000000e+01 -2.7584e+00 +6.7156e-01 +8.9680e-01 +2.5415e+00 +2.2117e+00 +1.2650e+00 +1.1925e+00 -2.8920e+00 +1.8387e+00 -3.1370e+00 +1.3693e+00 -2.8822e-01 -2.9233e+00 +1.4938e-01 -9.9971e-01 -3.1072e+00 +1.3764e+00 -3.0736e+00 -3.1616e+00 +1.1046e-01
7492 +3.959890421e+02 +3.959890421e+02 +3.661890421e+02 -2.980000000e+01 -2.5846e+00 +7.7065e-01 +1.1484e+00 +2.1004e+00 +2.2117e+00 +1.4479e+00 +1.8169e+00 -1.6566e+00 +1.8387e+00 -3.1370e+00 +1.3693e+00 -1.8038e-01 -2.9233e+00 +1.4938e-01 -1.1398e+00 -3.1072e+00 +1.1309e+00 -3.0736e+00 -2.8336e+00 -1.3905e+00
13900 +2.055001474e+02 +2.055001474e+02 +1.757001474e+02 -2.980000000e+01 -3.0430e+00 +9.3620e-01 +2.0802e+00 +1.5358e+00 +2.0041e+00 +1.6643e+00 +1.3372e+00 -2.0330e+00 +7.9486e-01 -3.9337e+00 +1.0137e+00 -6.8789e-01 -2.9603e+00 -2.1596e-01 -9.2602e-01 -2.3890e+00 +1.4746e+00 -2.4776e+00 -1.0694e+00 -3.3441e+00
14275 +1.360860624e+02 +1.360860624e+02 +1.062860624e+02 -2.980000000e+01 -3.0430e+00 +1.2858e+00 +2.0802e+00 +1.9230e+00 +2.2511e+00 +1.6643e+00 +1.3372e+00 -2.0330e+00 +7.9486e-01 -3.9337e+00 +1.0137e+00 -6.8789e-01 -3.0429e+00 -2.1596e-01 -9.2602e-01 -2.3890e+00 +1.4746e+00 -2.4776e+00 -8.8433e-01 -3.3441e+00
15224 +9.526836752e+01 +9.526836752e+01 +6.546836752e+01 -2.980000000e+01 -3.0430e+00 +1.2858e+00 +2.0802e+00 +2.1224e+00 +2.2511e+00 +1.6643e+00 +1.3372e+00 -2.0330e+00 +7.9486e-01 -3.9337e+00 +7.2678e-01 -6.8789e-01 -3.0429e+00 -2.1596e-01 -9.2602e-01 -2.3890e+00 +1.4118e+00 -2.4776e+00 -8.8433e-01 -3.9506e+00
