% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
78948 +2.425852127e+00 +2.425852127e+00 +1.002425852e+03 +1.002425852e+03 -2.8794e+00 -3.8299e+00 +6.1021e-01 -2.4527e+00 +9.3941e-01 -2.8840e+00 +1.2789e+00 +3.4341e-01 -2.4301e+00 -4.0655e+00 -3.3051e+00 -2.2970e+00 -8.0920e-01 -4.0544e+00 -2.2327e+00 -4.7548e+00 +2.6269e+00 -3.7165e+00 +2.4394e+00 +2.7098e+00
% function evaluation | noise-free fitness - Fopt (-4.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.026338772e+01 +8.026338772e+01 +3.113338772e+01 +3.113338772e+01 -2.2457e+00 +5.3443e-01 +1.9606e+00 +3.7378e+00 +1.9980e+00 +1.7845e+00 -1.5677e+00 +4.6116e+00 +2.6437e+00 +3.6719e+00 +6.5792e-01 -1.5739e-01 +4.5775e-01 -3.6209e-02 -4.3435e+00 -4.9448e+00 -1.9326e+00 +4.9442e-01 -4.5078e+00 +4.7905e+00
7613 +6.280911233e+01 +6.280911233e+01 +1.367911233e+01 +1.367911233e+01 +4.4421e+00 +4.2091e+00 +1.5748e+00 +2.9474e+00 +2.1229e+00 +2.8021e+00 +3.4203e+00 +4.7212e+00 -1.1099e+00 -1.3856e+00 -8.5115e-01 -4.6202e+00 -2.9569e+00 +3.2314e+00 -2.6506e+00 -1.8254e+00 +3.2847e+00 -3.2932e+00 +2.7256e+00 -3.3063e+00
17553 +3.536385824e+01 +3.536385824e+01 -1.376614176e+01 -1.376614176e+01 +3.2853e-01 +4.8944e+00 -3.8371e+00 +1.1611e+00 +3.8562e+00 -7.0070e-01 +3.1565e+00 -4.8031e+00 -1.7605e+00 -6.4482e-01 +4.9922e+00 +1.0112e+00 -8.4577e-01 -2.9035e+00 +1.6356e+00 -7.8285e-01 +4.7620e+00 +1.6948e+00 +3.0779e+00 -2.2334e+00
36027 +9.865546486e+00 +9.865546486e+00 -3.926445351e+01 -3.926445351e+01 +2.6935e+00 +2.8683e+00 +3.5598e+00 -1.8781e-02 +4.8599e+00 +2.8350e+00 -2.9974e+00 +4.9752e+00 +3.6949e+00 +4.8205e+00 -2.9391e+00 -1.3814e+00 +2.5525e+00 +3.8344e+00 +8.0555e-01 -7.5116e-01 +2.7138e+00 -9.6758e-01 -1.6668e+00 -2.3979e+00
% function evaluation | noise-free fitness - Fopt (2.977300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.419262425e+01 +8.419262425e+01 +3.819226243e+02 +3.819226243e+02 +1.0097e-01 +1.4934e+00 -2.1136e+00 +7.0746e-01 -7.2341e-01 +1.5458e+00 +1.5691e+00 -3.3723e+00 +3.7805e+00 -5.8801e-01 -4.0836e+00 -3.1568e+00 +3.3892e+00 -3.8371e+00 +6.5324e-01 +2.2248e+00 -6.3105e-01 -3.7763e-01 -3.0078e+00 +9.9887e-01
7848 +6.252003399e+01 +6.252003399e+01 +3.602500340e+02 +3.602500340e+02 -1.8979e+00 +3.8998e+00 +2.5446e+00 -3.7154e+00 +1.7022e+00 -3.5913e+00 +1.9196e+00 +2.6133e+00 +2.7630e-01 -1.4763e+00 +2.5696e+00 +1.0120e+00 +1.2080e+00 +1.1345e+00 +4.0373e+00 -2.1637e+00 +3.9716e-01 +1.7550e+00 -3.8541e+00 +2.0321e+00
20531 +3.906322955e+01 +3.906322955e+01 +3.367932295e+02 +3.367932295e+02 -2.1061e+00 +4.7534e+00 -1.8078e+00 -2.8989e+00 +3.9639e+00 -2.8031e+00 +1.7665e+00 -7.0464e-01 +1.9797e+00 -2.5504e+00 -2.8967e+00 +7.0453e-01 +2.1176e+00 -3.3012e-01 +8.8460e-01 -1.5086e-01 +4.7219e-01 +1.9381e+00 -3.3686e+00 +3.1450e+00
23707 +1.960578792e+01 +1.960578792e+01 +3.173357879e+02 +3.173357879e+02 -2.1061e+00 +4.7534e+00 -1.8078e+00 -2.8989e+00 +3.9834e+00 -2.4370e+00 +8.4239e-01 +2.9010e+00 +1.8841e+00 -2.5973e+00 -1.0704e+00 +8.4794e-01 +2.5919e-01 +3.2747e-01 +4.0026e+00 +1.2038e+00 +4.7219e-01 +1.9381e+00 -3.3686e+00 +3.1450e+00
28538 +1.438602814e+01 +1.438602814e+01 +3.121160281e+02 +3.121160281e+02 -4.4300e+00 +3.3244e+00 -1.2094e-01 -1.2062e+00 +3.6111e+00 -2.7463e+00 +8.4633e-01 -4.8758e-01 +2.0222e+00 -1.6313e+00 -1.7202e+00 +6.7243e-01 +5.5078e-01 -2.8897e-01 +3.5279e+00 +1.4943e+00 +9.7194e-01 +1.3002e-01 -3.6706e+00 +3.6265e+00
33652 +7.864700227e+00 +7.864700227e+00 +3.055947002e+02 +3.055947002e+02 -1.6967e+00 +3.9251e+00 +1.5114e+00 -9.7995e-01 +4.7564e+00 -2.2666e+00 -6.2002e-01 -2.6668e-02 +1.3250e+00 -4.1072e+00 -1.1124e+00 +2.2806e+00 -1.2797e-01 +1.3820e-01 +2.4023e+00 -2.8116e-01 +1.6284e+00 +1.2237e+00 -4.3781e+00 +3.4503e+00
42569 +5.362881051e+00 +5.362881051e+00 +3.030928811e+02 +3.030928811e+02 -2.2746e+00 +3.8734e+00 +1.2027e+00 -2.5728e+00 +3.4642e+00 -2.6355e+00 -1.3698e-01 -2.6677e-02 +1.3250e+00 -4.1071e+00 -1.1142e+00 +2.2738e+00 +9.1871e-01 +6.2330e-01 +3.6036e+00 -2.4326e-01 +3.3286e-01 +1.3002e-01 -3.6706e+00 +3.6265e+00
42661 +3.317308337e+00 +3.317308337e+00 +3.010473083e+02 +3.010473083e+02 -2.2193e+00 +4.9486e+00 +1.5412e+00 -1.6807e+00 +3.3943e+00 -2.6355e+00 -4.9862e-01 +1.1884e+00 +1.7009e+00 -3.7543e+00 -1.0850e+00 +1.8832e+00 -5.8158e-01 -2.2190e-02 +3.5279e+00 +1.4943e+00 +9.7194e-01 +1.3002e-01 -3.6706e+00 +3.6168e+00
55476 +2.344339983e+00 +2.344339983e+00 +3.000743400e+02 +3.000743400e+02 -2.2747e+00 +3.8758e+00 +1.2027e+00 -2.6509e+00 +3.3967e+00 -2.6258e+00 -1.4789e-01 +1.1398e-01 +1.6814e+00 -3.7543e+00 -1.0850e+00 +1.1703e+00 -5.8159e-01 -2.8897e-01 +3.5279e+00 +1.4943e+00 +1.1306e+00 -9.8915e-02 -4.3224e+00 +2.7595e+00
78380 +1.581204294e+00 +1.581204294e+00 +2.993112043e+02 +2.993112043e+02 -2.0881e+00 +3.4674e+00 +1.7881e-01 -2.6509e+00 +3.4641e+00 -2.2666e+00 -4.8885e-01 +1.1786e+00 +1.6814e+00 -3.7543e+00 -8.0412e-01 +1.8460e+00 +4.0076e-01 -3.6937e-01 +3.5348e+00 +1.4943e+00 +1.0377e+00 +1.3033e-01 -3.6706e+00 +3.4503e+00
92590 +9.755643492e-01 +9.755643492e-01 +2.987055643e+02 +2.987055643e+02 -2.0881e+00 +3.4674e+00 +1.7881e-01 -2.6119e+00 +3.4642e+00 -2.6258e+00 -1.4774e-01 +5.2892e-01 +1.6814e+00 -3.7543e+00 -8.0413e-01 +1.8460e+00 +4.0076e-01 -2.2602e-01 +3.4561e+00 +1.4943e+00 +9.7255e-01 +1.3002e-01 -3.6706e+00 +3.1450e+00
% function evaluation | noise-free fitness - Fopt (5.157000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.333339919e+01 +8.333339919e+01 +1.349033992e+02 +1.349033992e+02 +3.5299e+00 +2.8258e+00 +2.0494e+00 +3.4769e+00 -7.0328e-01 +1.7082e+00 -1.4414e+00 -1.0301e+00 -6.4944e-01 -6.7021e-01 +3.4748e+00 -5.4187e-01 -4.6474e+00 +1.2492e+00 +3.5208e+00 -2.5417e+00 +9.3536e-02 -2.0941e+00 -3.4741e+00 -3.6077e+00
14477 +6.246187381e+01 +6.246187381e+01 +1.140318738e+02 +1.140318738e+02 +1.9375e+00 +1.5133e+00 -9.2708e-02 +3.2079e+00 +4.1379e-01 +2.1070e+00 +2.6941e+00 +1.6623e+00 +1.7968e+00 +3.6479e-01 -2.4714e-01 -1.9706e+00 -2.1804e+00 -3.0169e+00 +1.9476e+00 +1.0161e+00 -4.6180e+00 +1.0836e+00 +1.7838e+00 -4.3472e+00
25786 +2.914763124e+01 +2.914763124e+01 +8.071763124e+01 +8.071763124e+01 +3.9776e+00 +2.4841e+00 +2.7835e+00 +3.2079e+00 +4.1379e-01 +2.1070e+00 +2.6941e+00 +1.6623e+00 +1.7968e+00 -2.1730e+00 +6.8303e-01 -1.5068e+00 -3.4135e+00 -4.7658e+00 +1.9898e+00 +1.5113e+00 -2.0775e+00 +2.5947e+00 +7.8009e-01 -3.3417e+00
37001 +2.460269177e+01 +2.460269177e+01 +7.617269177e+01 +7.617269177e+01 +5.0519e-01 +1.8032e+00 -9.1350e-01 +2.7029e+00 +1.6684e+00 +1.8324e-01 +4.6717e+00 -3.9197e+00 -8.6576e-01 -1.6839e+00 +1.4508e+00 +3.6834e+00 +1.5188e+00 -3.0290e+00 +3.7033e+00 -2.8620e+00 -1.5748e+00 -1.2585e+00 -4.8138e+00 -8.5162e-01
64169 +1.558845494e+01 +1.558845494e+01 +6.715845494e+01 +6.715845494e+01 -1.1250e+00 +1.1277e+00 -1.1433e+00 +3.3576e+00 +1.8934e+00 +1.8324e-01 +3.7548e+00 -3.9727e+00 -5.4986e-01 -9.9708e-01 +3.1196e+00 +3.3820e+00 +1.3188e+00 -3.7936e+00 +2.9149e+00 -2.1564e+00 -2.1312e+00 -2.1435e+00 -4.8138e+00 -8.5162e-01
86216 +9.986167936e+00 +9.986167936e+00 +6.155616794e+01 +6.155616794e+01 -7.7436e-01 +1.6473e+00 -4.9113e-01 +2.1177e+00 +2.7168e+00 -1.2362e+00 +3.8016e+00 -3.9441e+00 -8.8529e-01 -4.3387e-01 +3.1196e+00 +2.3918e+00 +2.1295e+00 -3.5180e+00 +2.8853e+00 -2.1759e+00 -2.1484e+00 -2.3944e+00 -4.5212e+00 -1.6765e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.508369701e+01 +8.508369701e+01 -9.149163030e+02 -9.149163030e+02 +1.3926e-01 -2.5753e+00 -4.9164e+00 -2.0366e+00 +4.8602e+00 -4.7743e+00 +4.4824e-01 +2.1272e+00 +2.1297e+00 -5.3697e-01 +3.4089e+00 -1.6337e-01 +9.2856e-01 +3.7565e+00 +1.0234e+00 -3.6665e+00 +2.6209e+00 -3.6711e+00 +7.5864e-01 -3.6632e+00
14157 +5.912494253e+01 +5.912494253e+01 -9.408750575e+02 -9.408750575e+02 -4.7097e+00 -2.9334e+00 +4.5323e-01 -2.0462e+00 +3.8812e-01 -2.4131e+00 +1.0361e-01 -3.3412e+00 +8.9915e-01 +3.8978e+00 +1.8983e+00 -4.2148e+00 -4.8544e-01 +2.4339e-01 -3.4587e-01 -4.5181e+00 +1.7507e+00 +1.4886e+00 -1.5134e+00 -3.8347e+00
19640 +3.780196559e+01 +3.780196559e+01 -9.621980344e+02 -9.621980344e+02 -2.5743e+00 -2.5517e+00 +1.4565e+00 -1.7709e+00 +9.7079e-03 -3.7269e+00 -2.1987e+00 -3.6446e+00 +3.6037e+00 +3.4213e+00 +2.9151e+00 +3.3465e-01 +3.6823e-01 -2.7462e+00 -1.6447e+00 -1.8113e+00 +8.1371e-01 -1.3978e+00 +1.9404e+00 -2.5441e+00
28925 +2.154140933e+01 +2.154140933e+01 -9.784585907e+02 -9.784585907e+02 -4.4854e+00 -2.9565e+00 +9.0668e-01 -4.0933e+00 +1.3954e-01 -3.4994e+00 -2.4423e+00 -2.7847e+00 +1.6124e+00 +1.5861e+00 +3.4527e+00 -2.3681e+00 +1.3131e+00 -6.2996e-01 -1.5392e+00 -4.1616e+00 +3.3744e-02 +1.6543e+00 +4.3288e-01 -2.5936e+00
36218 +1.573209690e+01 +1.573209690e+01 -9.842679031e+02 -9.842679031e+02 -2.9234e+00 -2.0796e+00 +1.5242e+00 -2.7026e+00 +2.5428e-01 -3.4026e+00 -4.5026e-01 -4.5439e+00 +1.5360e+00 +3.0443e+00 +3.4527e+00 -2.3681e+00 +1.3106e+00 -6.2996e-01 -3.6212e+00 -4.0500e+00 +3.1126e+00 -7.2634e-01 -1.0441e+00 -2.1137e+00
43215 +9.261978534e+00 +9.261978534e+00 -9.907380215e+02 -9.907380215e+02 -4.1777e+00 -1.6197e+00 +5.7074e-01 -4.3230e+00 +7.2629e-01 -2.0322e+00 -7.9328e-01 -4.7121e+00 +2.5135e+00 +2.4536e+00 +3.4527e+00 -2.3681e+00 +1.3131e+00 -3.2676e-01 -1.5393e+00 -4.0835e+00 +3.5780e+00 -9.2580e-01 +4.9076e-01 -1.9611e+00
50667 +6.276170946e+00 +6.276170946e+00 -9.937238291e+02 -9.937238291e+02 -2.9234e+00 -2.0796e+00 +1.5242e+00 -3.6548e+00 +1.3954e-01 -3.4994e+00 -1.3638e+00 -4.7121e+00 +2.5135e+00 +2.4536e+00 +3.4527e+00 -9.5692e-01 +1.6963e+00 -9.4761e-01 -1.6196e+00 -4.3911e+00 +2.3974e+00 -3.3260e-01 +9.4044e-01 -2.1105e+00
64195 +3.104762744e+00 +3.104762744e+00 -9.968952373e+02 -9.968952373e+02 -3.6247e+00 -2.8406e+00 +1.6637e+00 -4.3230e+00 +7.2629e-01 -3.4222e+00 -4.5026e-01 -4.5439e+00 +1.5360e+00 +2.4234e+00 +4.2750e+00 -1.6637e+00 +1.3131e+00 -3.1699e-01 -2.1649e+00 -4.2178e+00 +1.7706e+00 +1.3607e-02 +9.4044e-01 -2.1977e+00
72543 +2.501633822e+00 +2.501633822e+00 -9.974983662e+02 -9.974983662e+02 -3.5415e+00 -2.0772e+00 +1.5242e+00 -4.3230e+00 +1.4814e+00 -3.5824e+00 -7.9328e-01 -4.7121e+00 +2.5135e+00 +2.5860e+00 +3.5307e+00 -1.7430e+00 +1.3125e+00 -8.0716e-01 -1.5392e+00 -4.1616e+00 +2.0789e+00 -7.2646e-01 +1.0184e+00 -1.9611e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.618510233e+01 +8.618510233e+01 +1.086185102e+03 +1.086185102e+03 +8.4252e-01 -3.3965e+00 -3.7143e+00 -1.8219e+00 +4.4481e+00 +2.0509e+00 -1.7005e+00 -4.1739e+00 +4.6185e+00 +2.3581e+00 -1.1740e+00 -2.7945e+00 +4.6590e-02 +4.5614e+00 -3.7044e+00 -8.1920e-01 -4.8519e+00 -2.6574e+00 +2.3818e-01 +3.1726e+00
15578 +6.169560849e+01 +6.169560849e+01 +1.061695608e+03 +1.061695608e+03 +1.0001e+00 +3.5434e+00 -1.7441e+00 -1.8687e+00 -1.3988e+00 +4.9783e+00 -3.4828e-01 +2.3699e+00 -2.9803e+00 -3.8828e+00 -2.9521e+00 +2.4944e+00 -1.0267e+00 -4.0298e+00 -2.4800e+00 -4.3497e+00 -6.8480e-01 -3.1988e+00 +9.7273e-01 +1.7727e+00
26355 +3.178782088e+01 +3.178782088e+01 +1.031787821e+03 +1.031787821e+03 +1.4030e+00 +2.6812e+00 -1.7429e+00 -1.6092e+00 -7.2681e-01 +2.2238e+00 +2.5895e+00 -7.7115e-01 -1.3970e-01 -4.4863e+00 -9.6234e-01 +3.9618e+00 +3.6120e-01 -1.9401e+00 -3.4240e+00 -4.2160e+00 -7.4220e-01 -2.5095e+00 -3.0705e+00 +1.8995e+00
35443 +1.602858425e+01 +1.602858425e+01 +1.016028584e+03 +1.016028584e+03 -2.8391e+00 -4.1626e+00 +8.2120e-01 -1.1956e+00 -9.8774e-01 -1.9638e+00 +5.9815e-01 +2.7385e-01 -1.3363e+00 -4.0086e+00 -4.2473e+00 -1.8836e+00 -8.8444e-01 -4.6316e+00 -1.6364e+00 -3.8746e+00 +2.8174e+00 -4.0273e+00 +9.9737e-01 +2.8390e+00
37166 +1.077078868e+01 +1.077078868e+01 +1.010770789e+03 +1.010770789e+03 -3.1283e+00 -3.4604e+00 -4.6652e-01 -2.7806e+00 +1.5853e+00 -2.0905e+00 +2.6158e-01 -5.8272e-01 -2.3910e+00 -4.5788e+00 -3.6124e+00 -1.1999e+00 +9.4123e-01 -4.7329e+00 -2.2344e+00 -4.1360e+00 +2.6064e+00 -3.0905e+00 +3.4274e+00 +2.8384e+00
45426 +9.849444948e+00 +9.849444948e+00 +1.009849445e+03 +1.009849445e+03 -3.9628e+00 -3.7745e+00 -1.4584e-01 -3.5478e+00 -2.9184e-01 -3.2619e+00 +5.0395e-01 +1.7212e-01 -2.3886e+00 -4.5788e+00 -4.5149e+00 -1.8414e+00 -8.8444e-01 -3.3576e+00 -2.9494e+00 -4.1587e+00 +2.4002e+00 -3.3907e+00 +3.4413e+00 +2.4000e+00
60116 +5.395486869e+00 +5.395486869e+00 +1.005395487e+03 +1.005395487e+03 -2.4540e+00 -3.9792e+00 +7.0192e-01 -2.6588e+00 +1.0951e+00 -3.0404e+00 +7.3582e-01 +7.9299e-01 -2.1777e+00 -3.2917e+00 -2.5445e+00 -2.2397e+00 -1.3074e+00 -4.7742e+00 -2.2356e+00 -4.1360e+00 +2.2641e+00 -3.3907e+00 +2.9632e+00 +2.8900e+00
70853 +3.822667474e+00 +3.822667474e+00 +1.003822667e+03 +1.003822667e+03 -2.8391e+00 -4.5784e+00 +1.3828e-01 -2.8001e+00 +5.4854e-01 -1.9638e+00 +5.9815e-01 +2.9338e-01 -2.1148e+00 -3.2178e+00 -3.6121e+00 -1.8850e+00 +4.6483e-02 -4.8097e+00 -2.4775e+00 -4.1602e+00 +2.6064e+00 -3.0905e+00 +3.1194e+00 +2.4000e+00
84029 +2.419671511e+00 +2.419671511e+00 +1.002419672e+03 +1.002419672e+03 -2.4540e+00 -3.9792e+00 +7.0192e-01 -2.6588e+00 +1.0951e+00 -3.0404e+00 +7.3582e-01 +1.7212e-01 -2.3886e+00 -3.3288e+00 -3.2566e+00 -1.8836e+00 -8.8444e-01 -4.4617e+00 -2.5174e+00 -4.6256e+00 +2.9607e+00 -3.3907e+00 +3.1194e+00 +2.9159e+00
% function evaluation | noise-free fitness - Fopt (-4.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.600129187e+01 +8.600129187e+01 +3.687129187e+01 +3.687129187e+01 +1.4034e+00 +1.9916e+00 -4.6636e+00 -2.9424e+00 -3.5988e+00 -1.8981e+00 -3.6697e+00 +3.4815e+00 +1.4642e+00 +3.4786e+00 -2.3969e+00 +9.4980e-01 -1.8097e+00 -2.6769e+00 +4.1848e+00 -3.0726e+00 -2.7148e+00 -1.4860e+00 -1.9004e-01 +4.2656e+00
15259 +6.235647535e+01 +6.235647535e+01 +1.322647535e+01 +1.322647535e+01 +3.5449e+00 +4.1337e+00 +3.0818e+00 +1.2411e-01 +2.4816e+00 +4.2416e+00 +3.4008e-01 +4.8870e+00 +4.0809e+00 +4.0509e+00 -4.4738e+00 -2.4522e-01 +2.2265e+00 +1.7645e+00 -1.2585e+00 +6.0681e-01 +2.8485e+00 -4.5484e-02 +1.1026e+00 -6.6468e-01
31284 +3.349990315e+01 +3.349990315e+01 -1.563009685e+01 -1.563009685e+01 +2.2073e+00 +8.9106e-01 +4.0894e+00 -6.2109e-01 +4.2899e+00 +2.3403e+00 -6.1059e-01 +4.5125e+00 +3.8689e+00 +4.0509e+00 -4.4738e+00 -2.4522e-01 +2.2265e+00 +2.7729e+00 +4.7870e-01 +2.4131e-01 +5.1563e-01 -1.5410e+00 -5.6987e-01 -3.2663e+00
37568 +2.479409829e+01 +2.479409829e+01 -2.433590171e+01 -2.433590171e+01 +1.5056e+00 +3.5349e+00 +2.3780e+00 -2.5689e+00 +4.6570e+00 +3.3346e+00 -1.9428e+00 +4.7062e+00 +2.3995e+00 +4.3442e+00 -4.4280e+00 +1.0725e+00 +2.7920e+00 +3.8882e+00 +1.4245e+00 -1.1128e+00 +2.5639e+00 -2.2796e+00 -1.9414e+00 -4.4933e+00
49989 +1.571837574e+01 +1.571837574e+01 -3.341162426e+01 -3.341162426e+01 +4.1055e+00 +3.8212e+00 +3.0818e+00 +1.2411e-01 +4.8562e+00 +4.4853e+00 -4.0306e+00 +4.8870e+00 +4.0711e+00 +4.0509e+00 -4.3951e+00 -2.4522e-01 +2.6996e+00 +3.2139e+00 +1.8382e-01 +5.7616e-01 +2.5620e+00 -1.5999e+00 -9.4099e-01 -2.4056e+00
60237 +8.580552776e+00 +8.580552776e+00 -4.054944722e+01 -4.054944722e+01 +2.3635e+00 +4.1337e+00 +3.0818e+00 +1.2411e-01 +4.4131e+00 +3.1059e+00 -2.0339e+00 +3.5301e+00 +3.9929e+00 +3.6829e+00 -4.4309e+00 -2.4522e-01 +2.7920e+00 +3.8882e+00 +1.4245e+00 -4.8783e-01 +2.5639e+00 -2.2796e+00 -1.9414e+00 -1.4546e+00
79682 +6.039798441e+00 +6.039798441e+00 -4.309020156e+01 -4.309020156e+01 +2.9023e+00 +3.3262e+00 +3.0769e+00 +1.2411e-01 +4.4131e+00 +3.1060e+00 -2.4068e+00 +4.4734e+00 +3.8689e+00 +4.0485e+00 -3.2238e+00 -7.7500e-01 +2.7920e+00 +3.8882e+00 +1.4245e+00 -4.8783e-01 +2.5639e+00 -2.3204e+00 -9.2359e-01 -2.5673e+00
114099 +3.969544439e+00 +3.969544439e+00 -4.516045556e+01 -4.516045556e+01 +1.4465e+00 +3.7079e+00 +3.0781e+00 +1.2350e-01 +4.4131e+00 +3.1059e+00 -3.1106e+00 +4.5125e+00 +3.8689e+00 +4.0509e+00 -4.4738e+00 -1.1051e+00 +3.1248e+00 +3.4976e+00 +1.3690e+00 +2.4131e-01 +2.5737e+00 -2.3424e+00 -1.1417e+00 -2.4056e+00
% function evaluation | noise-free fitness - Fopt (2.977300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.637133325e+01 +8.637133325e+01 +3.841013332e+02 +3.841013332e+02 -5.4966e-03 -3.0424e+00 -1.9250e+00 -2.1665e+00 +1.7332e+00 +2.9527e+00 +3.8804e+00 -3.5245e+00 -1.8579e+00 -4.7834e+00 +4.6382e+00 +3.5518e+00 -5.3209e-01 -2.5154e+00 +1.5836e+00 -7.3272e-01 +2.7045e+00 +4.7360e+00 +2.7796e+00 -2.5916e+00
7584 +5.892181195e+01 +5.892181195e+01 +3.566518119e+02 +3.566518119e+02 +3.4462e+00 -4.6895e+00 +3.2936e+00 +1.3408e+00 -3.4884e+00 +1.3362e-01 -2.2360e-01 +9.5125e-01 -1.7590e+00 -1.3489e-01 -2.2464e+00 -3.6881e+00 +3.7833e+00 -4.4330e-01 +3.6519e+00 -3.3871e+00 -3.3315e+00 +9.4963e-01 +1.3726e+00 -8.4625e-01
15175 +3.210833926e+01 +3.210833926e+01 +3.298383393e+02 +3.298383393e+02 -2.2951e+00 +1.0399e+00 +1.7230e+00 -3.4156e+00 +4.9101e+00 -2.7559e+00 +1.5417e+00 +4.0761e-01 +4.2803e+00 -3.0536e+00 -2.9245e+00 +3.7416e+00 +1.5437e+00 -1.0142e+00 +4.2835e+00 +1.5371e+00 -1.2195e-01 +2.4140e-01 -3.6425e+00 +3.5980e+00
28369 +2.219169585e+01 +2.219169585e+01 +3.199216959e+02 +3.199216959e+02 -2.8980e+00 +2.2249e+00 -2.2514e+00 -2.0763e+00 +2.8722e+00 -1.8216e+00 -3.6530e-01 -6.5622e-01 +1.3225e+00 -3.4306e+00 +1.8622e+00 +1.3261e+00 +2.0110e+00 -3.1836e-01 +4.1267e+00 +6.6835e-01 +2.4049e-01 +2.6945e-01 -4.5261e+00 +3.2005e+00
35873 +1.354998626e+01 +1.354998626e+01 +3.112799863e+02 +3.112799863e+02 -1.4865e+00 +3.5670e+00 +2.5221e+00 -4.4730e+00 +3.3935e+00 -1.3081e+00 -8.2317e-02 -6.5622e-01 +1.4788e+00 -3.4306e+00 -1.1242e+00 +2.3574e+00 +5.1660e-03 -1.0971e+00 +2.5785e+00 +4.0725e-01 +1.0433e+00 +1.3756e-01 -4.5600e+00 +2.6695e+00
42798 +9.430299120e+00 +9.430299120e+00 +3.071602991e+02 +3.071602991e+02 -1.8600e+00 +4.1512e+00 +7.9268e-01 -2.8189e+00 +4.0152e+00 -1.5825e+00 -3.6591e-01 -6.5626e-01 +1.3226e+00 -3.4306e+00 -2.3561e+00 +1.2852e+00 +1.6659e+00 -4.8767e-01 +3.1801e+00 +2.7887e-01 +4.8697e-01 -4.6452e-01 -4.5261e+00 +3.9402e+00
49978 +5.305939215e+00 +5.305939215e+00 +3.030359392e+02 +3.030359392e+02 -2.1691e+00 +3.8625e+00 +9.4939e-01 -1.8909e+00 +2.6270e+00 -2.0843e+00 +1.9686e-01 +1.2958e+00 +1.6294e+00 -3.4306e+00 -3.1614e-01 +2.2443e+00 +3.0178e-01 +2.5761e-01 +4.2149e+00 +1.1876e+00 -3.3146e-01 +1.3756e-01 -4.5600e+00 +2.6744e+00
54167 +2.810866404e+00 +2.810866404e+00 +3.005408664e+02 +3.005408664e+02 -1.8600e+00 +4.1512e+00 +7.9268e-01 -2.8189e+00 +3.1005e+00 -2.9788e+00 -3.3680e-01 +9.7122e-02 +1.5764e+00 -3.4355e+00 -3.6213e-01 +2.0449e+00 +4.5055e-01 -3.3878e-02 +3.4812e+00 +2.5093e+00 +1.2171e+00 -3.5005e-01 -3.3693e+00 +3.5980e+00
58425 +2.278629584e+00 +2.278629584e+00 +3.000086296e+02 +3.000086296e+02 -1.8600e+00 +4.1512e+00 +7.9268e-01 -2.8213e+00 +3.1005e+00 -2.9788e+00 -3.3680e-01 +9.7122e-02 +1.5764e+00 -3.4355e+00 -3.6213e-01 +2.0449e+00 +4.5055e-01 -3.3878e-02 +4.1367e+00 +1.1876e+00 +4.0293e-01 -4.2209e-01 -3.7186e+00 +2.6982e+00
79217 +1.559303964e+00 +1.559303964e+00 +2.992893040e+02 +2.992893040e+02 -2.0401e+00 +3.4618e+00 +6.6941e-01 -2.1539e+00 +3.3935e+00 -2.8716e+00 -1.1530e-01 +1.0151e+00 +1.5763e+00 -3.4306e+00 -1.1242e+00 +2.0449e+00 +4.5055e-01 -3.3878e-02 +3.4812e+00 +1.1876e+00 +4.0293e-01 +1.3756e-01 -3.5509e+00 +3.3261e+00
97268 +9.890037189e-01 +9.890037189e-01 +2.987190037e+02 +2.987190037e+02 -2.0401e+00 +3.4618e+00 +6.6941e-01 -2.1539e+00 +3.3936e+00 -2.8713e+00 -1.1530e-01 +6.2873e-01 +1.5764e+00 -3.4367e+00 -4.4025e-01 +2.0449e+00 +3.0178e-01 -3.4638e-01 +3.4812e+00 +1.4066e+00 +7.3080e-01 +1.3879e-01 -3.6422e+00 +3.3096e+00
% function evaluation | noise-free fitness - Fopt (5.157000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.476129417e+01 +8.476129417e+01 +1.363312942e+02 +1.363312942e+02 +3.5447e+00 +3.3653e+00 -1.6150e+00 +3.0217e+00 -3.9936e+00 +5.6898e-01 +2.0825e+00 +2.6086e+00 +3.4424e+00 +2.5633e+00 +3.8631e+00 -2.1341e+00 -2.7971e+00 +2.0491e+00 +1.3398e+00 +2.9491e+00 -3.7269e+00 -2.4336e+00 +2.9382e+00 +8.5749e-01
