% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.899589689e+01 +5.899589689e+01 -4.355410311e+01 -4.355410311e+01 -2.2737e+00 +3.9558e+00 -1.8609e+00 +2.3098e+00 -1.5140e+00 -2.3393e+00 +2.3301e+00 -2.8978e+00 -4.8694e+00 +2.8549e+00 -4.0213e+00 +2.0872e+00 -3.4618e+00 -6.5563e-01 -5.9833e-01 -4.5411e+00 +1.8516e+00 +8.8011e-01 -2.0546e+00 -4.4303e+00
7 +3.565990581e+01 +3.565990581e+01 -6.689009419e+01 -6.689009419e+01 +5.8517e-01 +2.0431e+00 +4.6477e+00 +2.3393e+00 -3.0901e+00 +7.6551e-01 -2.0959e+00 +1.4660e+00 -2.9932e+00 +1.1882e+00 -4.7433e+00 -2.1681e+00 +2.4132e-01 +4.3729e+00 +4.0773e+00 -2.1030e+00 -2.3983e-01 -1.5218e+00 -7.2215e-01 +6.2373e-02
9 +1.877793532e+01 +1.877793532e+01 -8.377206468e+01 -8.377206468e+01 +2.9909e+00 +9.6393e-01 -8.9496e-01 -3.3507e-01 -4.7183e+00 +4.5156e-02 +1.1719e+00 +1.1427e+00 +2.7910e+00 -1.1379e+00 +1.0112e+00 -8.4403e-01 -4.5321e-01 -2.4839e+00 +3.0526e+00 -3.8392e+00 +2.5759e+00 +1.1911e-01 -8.0929e-01 +1.0108e-01
1251 +1.473388341e+01 +1.473388341e+01 -8.781611659e+01 -8.781611659e+01 -1.2036e+00 +1.7071e+00 -1.7616e+00 -1.9912e+00 -1.0968e+00 -1.8224e-01 -1.6956e+00 +1.7991e+00 +1.7877e+00 +1.0264e-01 -2.8436e+00 -3.3644e-02 +1.2217e+00 +3.4480e-01 +3.1154e-01 +1.5006e+00 -4.3461e+00 +2.0213e+00 -3.8738e-01 -4.3979e+00
14713 +8.654657345e+00 +8.654657345e+00 -9.389534266e+01 -9.389534266e+01 +1.8118e+00 +1.3261e+00 -9.0990e-01 +2.0971e-01 +1.7679e+00 +5.3334e-01 +9.2332e-02 -1.6567e+00 -1.3936e+00 -3.2182e+00 -9.8030e-01 +1.0497e+00 +8.0514e-01 -1.3005e-01 -3.3146e+00 +7.6549e-01 -1.1500e+00 +2.6601e+00 -2.1677e+00 +9.3703e-01
41769 +5.934208514e+00 +5.934208514e+00 -9.661579149e+01 -9.661579149e+01 +5.6710e-01 +1.7937e+00 +1.9498e-01 -2.5246e-01 -7.0121e-01 +2.2344e+00 -9.4279e-01 -1.7104e-01 +1.0430e+00 -4.4358e-01 +1.4642e+00 +3.1414e-01 +9.0206e-01 +5.7365e-02 -2.8365e-01 +1.4366e+00 -1.6389e+00 +2.2800e+00 +1.3359e+00 +8.0435e-02
86924 +3.454505350e+00 +3.454505350e+00 -9.909549465e+01 -9.909549465e+01 -6.8230e-02 +4.0022e-03 +6.8905e-01 +7.0012e-01 -2.4949e-01 +8.7980e-01 +9.2398e-02 -4.0672e-01 -5.0416e-01 -4.0452e-01 +1.4641e+00 +3.3855e-01 +1.2914e-01 +3.5996e-01 +1.2828e+00 -2.6121e-01 -6.5004e-01 -1.7213e+00 -3.6887e-01 +1.6697e+00
418658 +2.153633269e+00 +2.153633269e+00 -1.003963667e+02 -1.003963667e+02 +5.8402e-01 -1.8806e-01 +2.6042e-01 -2.9152e-01 -5.5054e-01 +4.5766e-01 +9.2316e-02 -4.0680e-01 -1.0144e+00 -4.0423e-01 +2.6846e-01 +2.4539e-01 +5.1011e-02 +2.2506e-01 +8.8186e-02 +3.3115e-01 +1.4294e-01 -1.1964e-01 -5.2367e-01 +6.2829e-01
472485 +1.424010221e+00 +1.424010221e+00 -1.011259898e+02 -1.011259898e+02 +5.0361e-01 -2.2713e-01 +2.5920e-01 -2.5238e-01 -2.7848e-01 -5.1593e-01 +1.9080e-02 -2.3209e-01 -2.3705e-01 -1.6514e-01 -7.1634e-02 +3.1656e-01 +1.2924e-01 +3.5022e-01 +2.7002e-01 +4.3197e-01 +1.9120e-01 -1.0565e-01 -5.2001e-01 +5.6969e-01
512274 +9.602932594e-01 +9.602932594e-01 -1.015897067e+02 -1.015897067e+02 +4.9384e-01 -2.2712e-01 +2.5920e-01 -2.5238e-01 -2.7359e-01 -5.1593e-01 +1.6638e-02 -2.3209e-01 -9.0893e-02 -4.3642e-02 -1.3890e-01 +3.1649e-01 +1.1933e-01 +3.8936e-01 +2.4380e-01 +3.8429e-01 +1.9151e-01 -1.0260e-01 -5.2352e-01 +5.6973e-01
553165 +6.269984707e-01 +6.269984707e-01 -1.019230015e+02 -1.019230015e+02 +5.0361e-01 -2.2713e-01 +2.6042e-01 -2.5238e-01 -2.7359e-01 -5.1104e-01 +1.4197e-02 -2.3209e-01 -9.0817e-02 -4.3641e-02 -1.3829e-01 +3.1527e-01 +1.1933e-01 +3.8936e-01 +2.4380e-01 +3.8429e-01 +1.8632e-01 -1.0258e-01 -5.1985e-01 +5.7461e-01
% function evaluation | noise-free fitness - Fopt (7.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.584856617e+01 +3.584856617e+01 +1.075385662e+02 +1.075385662e+02 +4.3179e+00 +1.0088e+00 -2.4596e+00 -2.4575e+00 +4.4643e-02 +1.2219e+00 -1.3853e+00 +4.1824e+00 -3.5989e+00 +1.7337e+00 +1.2617e-01 -1.7478e+00 +4.7373e+00 +3.1651e+00 -1.8494e+00 -8.4811e-01 -3.8947e+00 +4.9517e+00 +8.9059e-01 -3.0397e+00
74 +2.145943257e+01 +2.145943257e+01 +9.314943257e+01 +9.314943257e+01 -1.8148e+00 -1.4097e+00 -1.8782e-01 +1.8348e+00 +4.1391e+00 -2.3757e+00 -8.7006e-01 -3.8474e+00 -2.6942e+00 +1.5586e+00 +1.0649e+00 -3.1273e+00 -2.2192e+00 +1.1392e+00 +1.1043e+00 +1.1898e+00 -2.5127e-01 +1.9701e+00 +3.7712e-01 +1.9694e+00
2649 +1.531529086e+01 +1.531529086e+01 +8.700529086e+01 +8.700529086e+01 -2.1834e+00 -3.2692e-01 -1.0117e+00 +2.0447e+00 +3.6020e-01 +6.2061e-01 -1.4108e+00 -6.0255e-01 -3.4378e-01 -3.3215e-01 +1.4195e+00 +1.6549e+00 -1.6947e+00 +4.1366e+00 -1.9612e+00 +3.6311e-02 +3.0790e+00 +3.8246e+00 -7.5803e-01 +4.1919e-01
14215 +9.836055462e+00 +9.836055462e+00 +8.152605546e+01 +8.152605546e+01 -4.1658e-01 -1.4013e+00 +1.2763e+00 -1.0354e-01 -7.9039e-01 +9.2489e-01 -2.0686e-01 +9.1424e-01 -2.2246e+00 -2.1648e+00 -1.6419e+00 +1.5618e+00 +2.8763e+00 +9.8953e-01 -1.4233e+00 -5.8616e-01 +1.4685e-02 +3.1089e+00 +7.3527e-01 +1.9748e+00
27589 +5.305771309e+00 +5.305771309e+00 +7.699577131e+01 +7.699577131e+01 -2.2043e-01 +4.0105e-02 -2.5028e-01 -2.4250e+00 +4.5376e-01 +6.3550e-01 -1.1544e-02 +8.1850e-01 +6.6834e-01 -5.1596e-01 +2.3657e-01 +3.1166e+00 +5.9405e-01 -4.6532e-01 -1.0828e+00 +9.7828e-01 -3.4034e-02 +1.9331e-01 +6.6312e-02 -7.4015e-01
92236 +3.587125861e+00 +3.587125861e+00 +7.527712586e+01 +7.527712586e+01 +1.3485e+00 +7.1719e-01 +1.2763e+00 -1.0353e-01 -2.5088e+00 +9.2488e-01 +6.6745e-01 +8.1851e-01 -8.3559e-01 -8.4616e-01 +2.8377e-01 -4.8836e-01 -1.3520e-01 -5.4111e-01 +3.2921e-01 +4.9113e-01 -1.0276e+00 -7.8474e-01 +7.2632e-01 +5.9930e-01
492539 +2.300585430e+00 +2.300585430e+00 +7.399058543e+01 +7.399058543e+01 -5.9611e-02 +4.4988e-02 +9.6161e-01 +3.4447e-01 +3.6080e-01 +6.2183e-01 -5.0900e-01 -4.4305e-01 +2.2201e-02 -2.9509e-01 +2.8377e-01 -1.1135e+00 -4.4297e-01 +1.0619e-01 -3.6284e-01 +7.5015e-01 -3.3256e-01 -1.3562e-01 -1.6808e-01 +5.2442e-01
510110 +1.473155450e+00 +1.473155450e+00 +7.316315545e+01 +7.316315545e+01 +2.1258e-01 -3.9961e-01 +2.4751e-01 +3.6069e-01 +3.6084e-01 +6.2061e-01 -5.0900e-01 -6.1885e-01 +5.9432e-02 +1.0626e-01 +2.8407e-01 -3.4410e-01 -1.5465e-01 +3.0339e-01 -3.0362e-01 -2.7953e-01 +1.4725e-02 -5.1021e-01 -1.6810e-01 +5.2591e-01
539924 +9.787662938e-01 +9.787662938e-01 +7.266876629e+01 +7.266876629e+01 +2.1380e-01 -3.9715e-01 +2.4751e-01 +3.3466e-01 +3.5592e-01 +6.2183e-01 -4.7741e-01 -6.0262e-01 +6.1264e-02 +1.1355e-01 +2.8438e-01 -3.8316e-01 -1.3506e-01 +3.0827e-01 -3.0339e-01 -2.7892e-01 +1.4724e-02 -5.1006e-01 -1.7154e-01 +5.4103e-01
588248 +5.922554620e-01 +5.922554620e-01 +7.228225546e+01 +7.228225546e+01 +2.1380e-01 -3.9715e-01 +2.5217e-01 +3.6069e-01 +3.6084e-01 +6.2059e-01 -5.0900e-01 -6.1885e-01 +5.9432e-02 +1.1603e-01 +2.8407e-01 -3.4410e-01 -1.4977e-01 +3.0339e-01 -3.0606e-01 -2.7404e-01 +1.4724e-02 -5.0884e-01 -1.7031e-01 +5.4103e-01
% function evaluation | noise-free fitness - Fopt (2.140100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.141243360e+01 +5.141243360e+01 +2.654224336e+02 +2.654224336e+02 -2.8420e+00 -1.4443e+00 -2.8929e+00 -2.5461e-01 +1.0792e-01 -2.1498e+00 -4.0758e+00 -3.7696e+00 -4.9396e+00 -1.7800e+00 -4.6828e+00 +1.0492e+00 -4.0436e+00 +3.8536e+00 +3.0342e+00 -5.4501e-01 -7.2388e-01 -2.9299e+00 -2.0648e+00 -1.7251e+00
13 +3.340390846e+01 +3.340390846e+01 +2.474139085e+02 +2.474139085e+02 +1.7605e+00 +9.7830e-01 -4.2163e+00 -4.6088e+00 -4.8241e+00 +5.2431e-01 -1.3607e+00 -1.7059e-01 +9.8455e-01 -4.5350e+00 +1.1829e+00 +1.6177e+00 +3.4769e+00 -4.0851e-01 +4.8485e+00 +3.0175e+00 +3.2418e+00 +2.3501e+00 -4.8184e+00 -3.4738e-01
22 +2.208621287e+01 +2.208621287e+01 +2.360962129e+02 +2.360962129e+02 -6.5862e-01 +4.1810e-01 +2.9559e+00 +1.2902e+00 +1.1009e+00 +1.6362e+00 -1.0738e+00 -6.8746e-01 +1.8822e+00 -1.5735e+00 +2.0674e+00 -3.5965e+00 +4.7205e+00 -1.8018e+00 -1.0657e+00 -3.9914e+00 +4.5299e+00 +4.8703e-01 +1.5911e+00 -1.9984e+00
2076 +1.519773167e+01 +1.519773167e+01 +2.292077317e+02 +2.292077317e+02 +7.7115e-01 -3.1325e+00 -5.4272e-01 -2.0346e+00 +1.5148e-01 +9.9274e-01 -1.1822e+00 -2.5103e+00 +4.1397e+00 -2.9306e+00 -2.8381e+00 +3.2909e+00 +2.6335e+00 -2.3407e+00 +7.8198e-01 -2.3239e+00 +5.1066e-01 -2.0534e+00 -3.7616e+00 +2.0395e-01
14310 +9.231083752e+00 +9.231083752e+00 +2.232410838e+02 +2.232410838e+02 +1.1858e+00 -1.4148e+00 -1.2943e+00 -3.1226e+00 -8.8688e-02 +6.5432e-01 -4.8302e+00 -9.8842e-01 +1.6695e+00 -6.6450e-01 +1.6677e+00 +1.5839e+00 +1.0395e-01 -3.1634e+00 +4.1625e-01 +1.8033e+00 +3.3698e+00 -8.6269e-01 -7.2690e-01 -4.6542e+00
38702 +5.995326346e+00 +5.995326346e+00 +2.200053263e+02 +2.200053263e+02 +9.3481e-01 -9.2327e-01 -1.2450e-01 -2.9291e+00 -6.8323e-01 +1.2443e+00 -7.4970e-01 -1.9435e+00 +8.1013e-01 -1.7341e+00 +4.1250e-01 +3.1036e-01 +4.8218e-01 -3.6047e-01 +1.1888e+00 -1.6303e+00 -7.4087e-01 -1.7565e+00 -4.0897e-01 +9.3019e-01
134465 +3.757383632e+00 +3.757383632e+00 +2.177673836e+02 +2.177673836e+02 -1.3151e-01 -4.5873e-03 -3.5285e-01 -3.2712e-01 -1.6157e+00 +1.0174e+00 -1.4475e+00 +6.2698e-01 -3.6442e-01 -1.1968e+00 -1.6010e+00 +3.1036e-01 -1.0925e-02 -2.1633e-01 -1.9564e-01 +1.0475e+00 +2.1366e-01 -4.0564e-01 -1.1145e-01 -9.5294e-01
550377 +2.505964243e+00 +2.505964243e+00 +2.165159642e+02 +2.165159642e+02 -1.2158e-01 +3.2751e-01 +1.0111e-02 -3.2400e-01 +5.1592e-02 -3.8087e-01 +2.3130e-01 +4.4367e-02 +6.5258e-02 -7.5822e-02 +4.9543e-01 +6.6756e-02 +2.0122e-01 +4.4126e-03 -1.9564e-01 -3.0373e-01 -2.6790e-01 +7.3575e-02 +3.8409e-01 +2.1413e-01
585999 +1.481353503e+00 +1.481353503e+00 +2.154913535e+02 +2.154913535e+02 -1.3135e-01 +3.2965e-01 +1.0111e-02 -3.2369e-01 +5.2889e-02 -3.8098e-01 +1.7270e-01 +4.4367e-02 +4.0176e-02 -2.3216e-01 +1.7513e-01 +6.6604e-02 +1.7193e-01 +2.8528e-01 -5.0814e-01 -2.2072e-01 +4.3697e-01 -7.7831e-02 +3.8399e-01 +2.9264e-01
603824 +9.665329676e-01 +9.665329676e-01 +2.149765330e+02 +2.149765330e+02 -1.2738e-01 +3.2751e-01 +1.2572e-02 -3.2279e-01 +5.1592e-02 -3.8098e-01 +1.7270e-01 +4.4367e-02 +6.5184e-02 -2.3261e-01 +1.7513e-01 +6.6756e-02 +1.7193e-01 +2.8467e-01 -5.1917e-01 -2.0119e-01 +4.3697e-01 -6.7536e-02 +3.8409e-01 +2.9234e-01
629618 +6.034388727e-01 +6.034388727e-01 +2.146134389e+02 +2.146134389e+02 -1.3134e-01 +3.2721e-01 +1.5604e-02 -3.2384e-01 +5.1630e-02 -3.8102e-01 +1.6355e-01 +4.4338e-02 +6.5184e-02 -2.3216e-01 +1.7483e-01 +6.6594e-02 +1.7191e-01 +2.8467e-01 -5.2161e-01 -2.1588e-01 +4.3697e-01 -7.7221e-02 +3.8733e-01 +2.9104e-01
% function evaluation | noise-free fitness - Fopt (-5.848000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.366070808e+01 +4.366070808e+01 -1.481929192e+01 -1.481929192e+01 +4.6656e+00 -2.1090e-01 -2.6671e+00 -2.0001e+00 -3.3204e+00 +1.2431e+00 -3.9110e+00 +3.5272e+00 -5.1729e-01 -1.3755e+00 -3.0191e+00 +2.0454e+00 +3.8027e+00 +3.0412e-01 -8.8937e-01 -1.4586e+00 +1.7727e+00 -1.3047e+00 +8.8695e-01 -1.8665e+00
2 +3.709678379e+01 +3.709678379e+01 -2.138321621e+01 -2.138321621e+01 -1.8359e+00 +6.1618e-01 -1.1409e-01 +1.2993e+00 +1.1391e+00 -1.4513e+00 -2.1641e+00 +2.8454e-01 +8.4072e-01 -4.8775e+00 +2.2569e+00 +1.2340e+00 +8.0168e-01 +4.2122e+00 +3.1957e+00 +4.9044e+00 -3.3994e+00 +3.9883e+00 -2.6985e+00 -4.0195e+00
30 +2.308736664e+01 +2.308736664e+01 -3.539263336e+01 -3.539263336e+01 -2.8251e+00 +2.3219e+00 +6.5273e-01 -7.1513e-01 +9.9224e-01 +9.6327e-01 -2.6086e+00 -1.6094e+00 -1.3119e-01 -7.4463e-01 +1.1997e+00 +1.0856e+00 -5.0560e-01 -9.3345e-01 -9.4456e-01 +3.1260e+00 +2.2060e+00 +1.2884e+00 -3.3550e+00 -2.5038e+00
1634 +1.391280794e+01 +1.391280794e+01 -4.456719206e+01 -4.456719206e+01 +6.0298e-01 -6.1704e-01 -3.6628e+00 +5.1922e-01 -7.3104e-01 +1.7657e+00 -2.2207e-01 -4.0547e+00 +3.5032e-02 +3.2892e-01 -1.6717e+00 +1.7565e+00 +1.8769e+00 -5.2471e-01 -4.9756e-01 -1.1806e+00 -1.7032e+00 +1.5878e+00 -7.2433e-01 +1.7005e-01
15470 +8.334115812e+00 +8.334115812e+00 -5.014588419e+01 -5.014588419e+01 -4.2875e-01 -3.8947e+00 +1.0973e+00 -1.1410e+00 +1.3941e-01 -7.5763e-01 -1.3244e+00 -2.8931e+00 -1.9830e-02 -2.2565e+00 -9.4562e-01 +3.0263e+00 +3.8126e+00 -7.4663e-01 -1.7632e+00 +3.6599e+00 -1.5656e+00 -5.8535e-01 +1.6763e+00 -3.3215e+00
34770 +6.235254657e+00 +6.235254657e+00 -5.224474534e+01 -5.224474534e+01 +6.0298e-01 -6.1704e-01 -4.9485e-01 -1.4147e+00 -2.2197e-01 -7.0710e-01 -3.7320e-01 +2.5747e+00 +4.8491e-01 +2.1957e-02 -5.9550e-01 -1.0957e+00 +1.8769e+00 -5.2412e-01 +2.0117e+00 -4.7709e-01 +1.3499e-01 +9.6223e-01 -7.2403e-01 +1.7005e-01
153715 +3.383699618e+00 +3.383699618e+00 -5.509630038e+01 -5.509630038e+01 +6.0291e-01 -1.3917e+00 -2.8134e-01 +1.4056e-01 +1.7538e-01 +1.9673e-02 -3.7316e-01 -6.3512e-01 -1.3111e-01 +6.7499e-02 -2.6889e-01 -1.3162e+00 +1.8055e-01 +1.2121e-01 -3.4131e-01 -3.0721e-01 -5.2845e-02 -1.1121e+00 -7.1831e-01 +1.6761e-01
362065 +2.076360115e+00 +2.076360115e+00 -5.640363988e+01 -5.640363988e+01 -7.9604e-02 +2.5431e-01 -1.7545e-01 -3.4919e-02 -2.6761e-01 +4.4850e-01 -5.1196e-01 -5.1067e-02 -3.2474e-02 +2.3641e-01 +2.0692e-01 -1.5688e+00 -9.5316e-02 +1.0124e-01 +2.7251e-01 -5.2260e-03 +9.1650e-01 -1.4493e-01 -3.4485e-01 +1.7003e-01
403662 +1.296678926e+00 +1.296678926e+00 -5.718332107e+01 -5.718332107e+01 -9.9334e-02 +2.3448e-01 -1.9498e-01 -2.1193e-02 -2.6756e-01 +4.0944e-01 -4.7779e-01 -5.1067e-02 -3.2474e-02 +2.3641e-01 +1.6785e-01 -1.5870e+00 -9.0433e-02 +1.0124e-01 +2.7251e-01 -4.6730e-02 +8.6070e-01 -1.4478e-01 -3.7665e-01 +1.7554e-01
428450 +9.772854097e-01 +9.772854097e-01 -5.750271459e+01 -5.750271459e+01 -8.5102e-02 +2.3463e-01 -1.7293e-01 -3.5226e-02 -2.6761e-01 +4.0928e-01 -5.0014e-01 -5.1067e-02 -1.2942e-02 +2.3625e-01 +1.6786e-01 -1.5870e+00 -9.5316e-02 +1.0120e-01 +2.5296e-01 -4.7266e-02 +8.6131e-01 -1.4485e-01 -3.7665e-01 +1.6896e-01
453608 +6.040514241e-01 +6.040514241e-01 -5.787594858e+01 -5.787594858e+01 -9.9331e-02 +2.4562e-01 -1.7545e-01 -3.5073e-02 -2.6761e-01 +4.0943e-01 -4.9244e-01 -4.8929e-02 -1.2904e-02 +2.3627e-01 +1.6786e-01 -1.5894e+00 -9.6079e-02 +1.0124e-01 +2.4809e-01 -4.7266e-02 +8.6329e-01 -1.4485e-01 -3.7665e-01 +1.6759e-01
% function evaluation | noise-free fitness - Fopt (-6.130800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.782828805e+01 +5.782828805e+01 -5.552517119e+02 -5.552517119e+02 +8.1200e-01 +3.7990e+00 +3.9293e+00 -1.2962e+00 +4.1619e-01 +1.7810e-01 -4.1089e+00 +4.0189e+00 +2.8860e+00 +1.2313e+00 -2.4367e+00 -2.4705e+00 -4.7292e+00 +1.4914e+00 +3.9903e+00 +8.3216e-01 -4.8670e+00 -9.2641e-01 +2.6940e+00 -9.9336e-01
12 +2.736898383e+01 +2.736898383e+01 -5.857110162e+02 -5.857110162e+02 -3.5169e+00 -2.9800e+00 -3.9357e+00 +1.1096e+00 -4.5144e+00 -1.9331e+00 +2.8523e+00 +4.3661e+00 -1.2952e+00 -1.2388e+00 -4.9211e-01 -2.9205e+00 +5.9027e-01 +1.6776e+00 +8.8201e-01 +3.3343e+00 +3.8249e+00 -1.4102e+00 -2.8216e+00 +1.0157e+00
82 +2.075892217e+01 +2.075892217e+01 -5.923210778e+02 -5.923210778e+02 -2.5327e-01 -8.1690e-01 +4.1079e-01 -5.4352e-01 +2.2673e+00 -4.0837e+00 +2.1588e-01 -1.3788e+00 +4.0282e-01 +3.0276e-01 -1.0260e+00 -2.1377e+00 -7.0117e-01 +2.6440e+00 -1.2642e+00 -4.3586e+00 +3.2808e+00 +1.2826e+00 -2.7332e+00 -4.4493e+00
4008 +1.561971978e+01 +1.561971978e+01 -5.974602802e+02 -5.974602802e+02 -5.1634e-01 +1.8203e+00 +3.2586e+00 +2.0940e+00 -1.0152e+00 +2.9680e-02 +4.1533e+00 +1.5170e+00 -1.3226e+00 -3.6408e+00 +9.1383e-01 +9.2318e-01 +3.6623e+00 +1.8253e+00 +1.8750e-01 +1.5492e-01 -2.0776e+00 +1.3391e+00 +3.3463e-01 -1.1134e+00
8230 +9.434035400e+00 +9.434035400e+00 -6.036459646e+02 -6.036459646e+02 -8.9670e-01 +4.3653e-01 -7.4152e-02 -9.1541e-01 +1.2791e-01 +2.6344e+00 -9.8206e-01 -7.0055e-01 +6.7901e-01 +2.0936e+00 +1.1767e+00 -6.8394e-01 +1.4515e+00 -5.3323e-01 +3.4547e+00 -6.2756e-01 -1.9457e+00 -2.2603e+00 -3.0704e+00 -2.2829e+00
33094 +6.241990205e+00 +6.241990205e+00 -6.068380098e+02 -6.068380098e+02 -1.5279e+00 +1.9490e+00 +9.8053e-03 -1.0614e+00 -8.9424e-01 -1.6410e+00 -7.9221e-01 -1.6073e+00 -8.6689e-01 -3.7887e-01 -2.5420e+00 -1.7735e-01 -1.3484e-01 +6.8275e-01 +8.2018e-01 -6.9732e-01 -1.1562e+00 +2.3304e+00 +7.1978e-01 -7.4447e-01
173728 +3.895072491e+00 +3.895072491e+00 -6.091849275e+02 -6.091849275e+02 -4.5719e-01 -2.4139e-01 -5.4988e-01 -2.7914e-01 -1.8442e+00 +4.5593e-01 -2.7881e-01 +1.2569e-01 -3.4515e-01 -1.4244e-01 +2.2919e-01 -8.1097e-01 -1.0459e-01 +6.7056e-01 -5.1381e-01 -1.2825e+00 -1.2554e-01 -6.5520e-01 +3.8646e-01 -9.2125e-01
439010 +2.128830112e+00 +2.128830112e+00 -6.109511699e+02 -6.109511699e+02 -1.2455e-01 +7.7150e-01 +4.0319e-01 -4.3372e-01 +3.8269e-02 +5.4772e-02 -3.6342e-01 +4.5311e-01 +4.6106e-01 +5.3016e-01 -6.3266e-01 +3.3410e-01 -9.9093e-02 +5.6208e-02 -5.3312e-01 -6.6657e-01 +1.6858e-01 -1.5250e-01 +5.7341e-01 -1.9160e-01
650572 +1.107395989e+00 +1.107395989e+00 -6.119726040e+02 -6.119726040e+02 -4.6326e-01 +3.4480e-01 +6.2529e-01 +4.1308e-01 -5.3247e-01 +1.4467e-01 -5.0308e-02 -3.2830e-01 +5.0067e-01 +2.8373e-01 +5.2067e-01 -8.1215e-01 -3.8779e-01 -1.7372e-01 -5.1628e-01 -1.4056e-01 -1.2494e-01 +3.1691e-01 +4.4113e-01 +2.7561e-01
678841 +9.214973633e-01 +9.214973633e-01 -6.121585026e+02 -6.121585026e+02 -4.5367e-01 +3.4480e-01 +6.2773e-01 +4.1293e-01 -5.2758e-01 +1.4406e-01 -5.0308e-02 -3.2830e-01 +5.0067e-01 +2.8373e-01 +5.2067e-01 -8.1215e-01 -4.1707e-01 -1.7365e-01 -5.0880e-01 -1.4056e-01 -1.2648e-01 +3.5709e-01 +4.2874e-01 +2.1701e-01
779635 +6.232698306e-01 +6.232698306e-01 -6.124567302e+02 -6.124567302e+02 -1.3759e-01 +3.2619e-01 +6.0942e-01 +3.3982e-01 -5.2030e-01 +5.4685e-02 +1.2551e-01 -2.8080e-01 +2.2549e-01 +2.7396e-01 +3.1190e-01 -3.6730e-01 -1.8626e-01 +9.6946e-02 -5.1364e-01 -1.2115e-01 -3.8917e-01 +3.5651e-01 +4.0921e-01 +2.1266e-01
% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.602769334e+01 +4.602769334e+01 -5.652230666e+01 -5.652230666e+01 -4.5476e-01 -1.6851e-01 +7.8073e-01 -2.7862e+00 -1.3537e+00 -4.2288e+00 -4.5520e+00 +1.0408e+00 +4.5855e+00 -3.0359e+00 +3.1025e+00 +3.3582e+00 -2.6507e+00 -1.1028e+00 -2.3386e+00 +1.5661e+00 -8.8559e-01 +1.5006e+00 -3.6724e+00 -1.8784e+00
11 +3.479731391e+01 +3.479731391e+01 -6.775268609e+01 -6.775268609e+01 -1.5265e+00 +1.9324e+00 -1.7759e-02 -4.3340e+00 -4.5539e+00 +3.0351e+00 -1.6020e+00 -8.3298e-03 -6.6563e-01 -5.2458e-02 -4.6505e-01 -1.5187e+00 -4.7045e+00 -2.6419e+00 +1.0997e+00 +2.1674e+00 +1.6009e+00 +4.4130e+00 +8.7058e-01 +1.2445e+00
32 +1.914320105e+01 +1.914320105e+01 -8.340679895e+01 -8.340679895e+01 +2.8136e+00 +1.0918e+00 +3.0543e+00 -2.8420e-01 +7.8173e-02 +4.6454e+00 +1.2976e+00 +1.2187e+00 +4.1233e-01 -3.8788e+00 +3.2780e+00 +1.6978e+00 +3.9019e-02 +3.4519e+00 -4.2309e+00 -4.8384e-01 +1.1276e+00 -2.5031e-01 +2.0630e-01 +2.1245e+00
1505 +1.244262161e+01 +1.244262161e+01 -9.010737839e+01 -9.010737839e+01 -1.0263e+00 +3.7021e+00 -1.8758e-01 +2.5491e+00 -2.5079e+00 -2.7616e+00 +1.2837e+00 -1.4493e+00 +2.2625e+00 -1.9382e+00 -8.9808e-01 +1.0276e+00 +9.3905e-02 +2.6151e-01 +2.4737e+00 -4.0140e-01 +5.7956e-01 +1.6135e+00 +2.0404e-02 -1.4694e+00
14187 +9.530416269e+00 +9.530416269e+00 -9.301958373e+01 -9.301958373e+01 -2.5195e-01 -9.9240e-01 -6.2549e-01 -1.0507e+00 +9.4277e-01 -7.4475e-01 +4.0527e+00 -1.8101e+00 +2.4730e+00 -3.0811e-01 +2.4221e+00 +1.1878e+00 -1.8008e+00 +3.1404e-01 -1.5755e+00 -7.4722e-01 -1.4504e+00 +2.0191e-01 +1.7610e+00 -1.6139e+00
25733 +6.048596871e+00 +6.048596871e+00 -9.650140313e+01 -9.650140313e+01 -2.2981e+00 +1.4011e+00 -2.0181e+00 -1.4424e+00 -5.7891e-01 +9.2419e-01 +1.5983e+00 -1.8595e+00 +9.4346e-01 +3.8362e-01 -2.1384e+00 +1.9610e+00 +7.8972e-01 -2.1245e+00 -9.5906e-01 -2.1064e+00 -1.4681e+00 -9.2027e-02 +1.2563e+00 -8.4666e-01
