% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1076 +5.600149016e+03 +5.600149016e+03 +5.509819016e+03 -9.033000000e+01 -1.7547e+00 +8.2204e-01 -6.9072e-01 -2.3595e+00 +6.5112e-02 -2.2969e-02 -1.1128e-01 -1.4113e+00 +3.7001e-01 -5.8632e-02 -3.2166e-01 +1.3759e+00 -3.0029e-01 -9.4363e-01 +1.3649e-01 +1.9000e+00 -4.1642e-01 +1.8906e+00 -1.5238e-01 +9.9328e-01
1247 +3.750526329e+03 +3.750526329e+03 +3.660196329e+03 -9.033000000e+01 -6.2488e-01 +8.2204e-01 -6.9072e-01 -2.3595e+00 +6.5112e-02 -2.2969e-02 -1.1128e-01 -1.4113e+00 +3.7001e-01 -5.8632e-02 -3.2166e-01 +1.3759e+00 -3.0029e-01 -9.4363e-01 +1.3649e-01 +1.9000e+00 -4.1642e-01 +1.8906e+00 -1.5238e-01 +9.9328e-01
1418 +2.172085691e+03 +2.172085691e+03 +2.081755691e+03 -9.033000000e+01 -6.2488e-01 +8.2204e-01 -6.9072e-01 -2.3595e+00 +6.5112e-02 -2.2969e-02 -1.1128e-01 -1.4113e+00 +7.3400e-01 -5.8632e-02 -3.2166e-01 +8.3451e-02 -3.0029e-01 +5.2534e-01 -5.5067e-01 +1.9000e+00 -3.9971e-01 +2.3715e+00 -1.5238e-01 +9.9328e-01
1769 +1.460318070e+03 +1.460318070e+03 +1.369988070e+03 -9.033000000e+01 -6.2488e-01 +8.2204e-01 -6.9072e-01 +1.5726e+00 +6.5112e-02 -2.2969e-02 -1.1128e-01 +1.2453e+00 +3.7001e-01 -5.8632e-02 -3.2166e-01 +8.3451e-02 -3.0029e-01 +5.2534e-01 -5.5067e-01 +1.9000e+00 -3.9971e-01 +8.3178e-01 -1.5238e-01 +9.9328e-01
2289 +8.207298980e+02 +8.207298980e+02 +7.303998980e+02 -9.033000000e+01 -6.2488e-01 +8.2204e-01 -6.9072e-01 +1.5726e+00 +6.5112e-02 -2.2969e-02 -1.1128e-01 +3.1114e-01 +3.7001e-01 -5.8632e-02 -3.2166e-01 +8.3451e-02 -3.0029e-01 +5.2534e-01 +1.3649e-01 +1.9000e+00 -3.9971e-01 +8.3178e-01 -1.5238e-01 +9.9328e-01
2798 +5.220493427e+02 +5.220493427e+02 +4.317193427e+02 -9.033000000e+01 -6.2488e-01 +8.2204e-01 +1.9212e-01 +1.5726e+00 +6.5112e-02 -2.2969e-02 -7.6635e-01 +3.1114e-01 +3.7001e-01 -5.8632e-02 -3.2166e-01 +8.3451e-02 -3.0029e-01 +5.2534e-01 -5.5067e-01 +1.9000e+00 -3.9971e-01 +8.3178e-01 -1.5238e-01 +9.9328e-01
3123 +3.700767136e+02 +3.700767136e+02 +2.797467136e+02 -9.033000000e+01 +2.3967e-01 +8.2204e-01 -2.0365e-01 +1.0282e+00 +6.5112e-02 -2.2969e-02 -7.6635e-01 +3.1114e-01 +3.7001e-01 -5.8632e-02 -3.2166e-01 -3.9481e-01 -3.0029e-01 +2.1445e-01 +1.3649e-01 +1.9000e+00 -3.9971e-01 +8.3178e-01 -1.5238e-01 +9.9328e-01
3981 +2.262570571e+02 +2.262570571e+02 +1.359270571e+02 -9.033000000e+01 +2.3967e-01 +3.7980e-01 +1.9212e-01 +1.0282e+00 +6.5112e-02 -2.2969e-02 -7.6635e-01 -1.5198e-01 +3.7001e-01 -5.8632e-02 -3.2166e-01 -3.9481e-01 -3.0029e-01 +2.1445e-01 +1.3649e-01 +1.2719e+00 -3.9971e-01 +8.3178e-01 -1.5238e-01 +9.9328e-01
5667 +1.579106156e+02 +1.579106156e+02 +6.758061559e+01 -9.033000000e+01 +2.3967e-01 +3.7980e-01 +1.9212e-01 +1.0282e+00 +5.9826e-01 -2.2969e-02 -5.9194e-01 -1.5198e-01 +3.7001e-01 -5.8632e-02 -4.2775e-01 -3.9481e-01 -5.3830e-01 +2.1445e-01 -1.4817e-01 +1.2719e+00 -3.9971e-01 +7.3738e-01 -1.5821e-01 +6.9772e-01
14686 +9.081181819e+01 +9.081181819e+01 +4.818181907e-01 -9.033000000e+01 +1.3429e-01 -3.0566e-01 -1.9366e-01 -8.6714e-02 +1.4046e-02 -1.1522e-01 -1.8565e-01 +4.5173e-01 +6.0245e-01 -2.6708e-01 -7.0242e-01 -2.0275e-01 -8.6931e-01 -3.7641e-01 -3.3398e-02 +8.1140e-01 +3.5084e-01 +6.3099e-01 -7.3834e-01 -2.5398e-01
15443 +6.284014323e+01 +6.284014323e+01 -2.748985677e+01 -9.033000000e+01 +1.3429e-01 -3.0566e-01 -1.9366e-01 +2.9122e-01 -1.0833e-01 -1.1522e-01 -1.8565e-01 +4.5173e-01 +6.0245e-01 -6.2158e-02 -7.0242e-01 -2.0275e-01 -8.6931e-01 -2.3152e-01 -3.3398e-02 +8.1140e-01 +3.5084e-01 +6.3099e-01 -7.3834e-01 -2.5398e-01
16607 +3.481514324e+01 +3.481514324e+01 -5.551485676e+01 -9.033000000e+01 +1.3429e-01 -3.0566e-01 +3.2390e-01 +2.9122e-01 -1.0833e-01 -1.1522e-01 +2.1240e-01 +2.1213e-01 +6.0245e-01 -6.2158e-02 -7.0242e-01 -2.0275e-01 -8.6931e-01 -2.3152e-01 -3.3398e-02 +8.1140e-01 +3.5084e-01 +5.1141e-01 -7.3834e-01 -2.5398e-01
18112 +2.453250536e+01 +2.453250536e+01 -6.579749464e+01 -9.033000000e+01 +2.2283e-01 -1.7789e-01 +1.5158e-01 +4.0484e-01 -1.0833e-01 -6.8529e-02 +1.3868e-01 +2.1213e-01 +6.0245e-01 -3.9706e-02 -9.0637e-01 -2.0275e-01 -8.6931e-01 -2.3152e-01 +3.4682e-03 +8.1140e-01 +3.5084e-01 +5.1141e-01 -7.3834e-01 -2.5398e-01
253848 +1.584722896e+01 +1.584722896e+01 -7.448277104e+01 -9.033000000e+01 +3.4071e-01 -1.9335e-01 +1.8027e-01 +4.2301e-01 -2.3660e-01 -1.6432e-01 +3.2848e-01 +3.7349e-01 +7.5927e-01 -1.1160e-01 -7.9190e-01 -1.4890e-01 -7.6226e-01 -2.7285e-01 +1.8460e-01 +7.7738e-01 +5.3283e-01 +3.4294e-01 -5.5630e-01 -3.0464e-01
% function evaluation | noise-free fitness - Fopt (6.561000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.256603106e+05 +5.256603106e+05 +5.257259206e+05 +6.561000000e+01 -2.0508e+00 +4.8527e+00 +2.0106e+00 +5.8282e-02 +4.2909e+00 +3.0183e+00 -5.1993e-01 +3.5861e+00 -3.6348e+00 +4.4894e+00 +7.5742e-01 +3.8409e-02 -3.2871e+00 +3.4793e+00 +4.5941e-01 +2.1378e+00 +3.0002e+00 -4.4209e+00 +2.7367e+00 +4.8883e+00
379 +3.642872540e+04 +3.642872540e+04 +3.649433540e+04 +6.561000000e+01 -1.6939e+00 -5.1572e-01 +9.5491e-01 -1.0300e+00 +1.1501e+00 -1.2410e+00 -1.4941e-01 -1.1963e+00 -2.3007e-01 -1.6324e+00 +8.0735e-01 -1.5861e+00 +2.1093e+00 -2.7173e+00 +3.6646e+00 -1.1297e+00 -2.3996e-01 -2.5658e+00 +2.0845e+00 +9.0603e-01
569 +1.702468567e+04 +1.702468567e+04 +1.709029567e+04 +6.561000000e+01 -1.6939e+00 -5.1572e-01 +9.5491e-01 -1.0300e+00 +1.1501e+00 -1.2410e+00 -1.4941e-01 -1.1963e+00 -2.3007e-01 -1.6324e+00 +8.0735e-01 -1.5861e+00 +2.1093e+00 -1.6899e+00 -1.1849e+00 +1.0602e+00 +2.4645e+00 +2.0388e+00 +2.0845e+00 +9.0603e-01
750 +1.369782747e+04 +1.369782747e+04 +1.376343747e+04 +6.561000000e+01 +1.9820e+00 -1.1346e+00 -1.2627e+00 -3.4594e+00 +1.1501e+00 -1.2410e+00 -1.4941e-01 -1.1963e+00 -2.3007e-01 -8.2398e-01 +8.4431e-01 -1.7414e+00 -1.2239e+00 +2.1390e+00 +2.6700e-02 -1.4162e+00 +1.4039e+00 +2.2098e+00 +8.2022e-01 -6.6950e-01
930 +6.179897096e+03 +6.179897096e+03 +6.245507096e+03 +6.561000000e+01 -2.5390e-01 -1.2646e+00 -1.1268e+00 +1.4815e+00 +1.7852e+00 -1.8275e+00 -4.4493e-01 +8.1639e-01 -1.2917e+00 +4.6074e-01 +1.4778e+00 -1.4662e+00 -1.2239e+00 -7.0314e-01 -1.7008e-01 +1.3480e+00 -1.1041e+00 -1.2795e+00 -1.7820e+00 -3.1175e-01
1298 +3.508635440e+03 +3.508635440e+03 +3.574245440e+03 +6.561000000e+01 -2.5390e-01 -1.2646e+00 -1.1268e+00 -1.0300e+00 +1.1501e+00 -4.6577e-01 -1.4941e-01 -1.1963e+00 -2.8049e-01 -8.5793e-01 +6.7285e-01 -8.2681e-01 -1.2239e+00 -7.0314e-01 -1.7008e-01 +1.3480e+00 -3.0339e-01 -1.2795e+00 -1.7820e+00 -3.1175e-01
1662 +1.876436514e+03 +1.876436514e+03 +1.942046514e+03 +6.561000000e+01 -2.5390e-01 -5.1572e-01 -1.1268e+00 -1.0300e+00 +1.1501e+00 -7.1964e-01 -4.4493e-01 +8.1639e-01 -1.2917e+00 +4.6074e-01 +8.4431e-01 -1.4662e+00 -7.9920e-01 -7.0314e-01 -1.7008e-01 +1.3480e+00 -1.1041e+00 -1.2795e+00 -1.7820e+00 -3.1175e-01
2026 +1.369441739e+03 +1.369441739e+03 +1.435051739e+03 +6.561000000e+01 -4.1526e-01 -8.3411e-01 -7.7345e-01 -7.8462e-01 +1.1501e+00 -4.6577e-01 -1.4941e-01 -1.1963e+00 -2.8049e-01 -8.5793e-01 +6.7285e-01 -8.2681e-01 -2.1243e-01 -7.0314e-01 -1.7008e-01 -1.4162e+00 +9.6215e-01 +5.7592e-01 +4.7286e-01 -3.1175e-01
2399 +7.620537023e+02 +7.620537023e+02 +8.276637023e+02 +6.561000000e+01 -2.5390e-01 -5.1572e-01 -1.1268e+00 -1.0300e+00 +1.1501e+00 +2.7816e-01 -1.4941e-01 -1.1963e+00 -2.8049e-01 -8.5793e-01 +6.7285e-01 -8.2681e-01 -5.5015e-01 -7.0314e-01 -1.5800e-02 -6.4732e-01 -1.1041e+00 +5.7592e-01 +4.7286e-01 -3.1175e-01
2763 +5.587022452e+02 +5.587022452e+02 +6.243122452e+02 +6.561000000e+01 -2.5390e-01 +7.8326e-03 -7.7345e-01 -7.8462e-01 +1.1501e+00 -4.6577e-01 -4.4493e-01 +8.1639e-01 -2.8049e-01 -8.5793e-01 +6.7285e-01 -8.2681e-01 -5.5015e-01 -7.0314e-01 -1.5800e-02 +1.0360e-01 -3.0339e-01 -1.2795e+00 -1.1077e+00 -3.1175e-01
3132 +3.479506128e+02 +3.479506128e+02 +4.135606128e+02 +6.561000000e+01 -4.1526e-01 +7.8326e-03 -7.7345e-01 -1.0300e+00 +1.1501e+00 +2.7816e-01 -4.4493e-01 +8.1639e-01 -2.8049e-01 +1.0322e-01 +6.7285e-01 -8.2681e-01 -5.5015e-01 -7.0314e-01 -1.5800e-02 +1.0360e-01 -3.0339e-01 +5.7592e-01 +4.7286e-01 -3.1175e-01
3317 +2.480371607e+02 +2.480371607e+02 +3.136471607e+02 +6.561000000e+01 -2.5390e-01 -5.1572e-01 -7.7345e-01 -7.8462e-01 +1.1501e+00 +2.9475e-01 -4.4493e-01 +8.1639e-01 -2.8049e-01 +1.0322e-01 +1.0219e-01 -8.2681e-01 -5.5015e-01 -7.0314e-01 -1.5800e-02 +1.0360e-01 -3.0339e-01 +5.7592e-01 +4.7286e-01 -3.1175e-01
4240 +1.144849824e+02 +1.144849824e+02 +1.800949824e+02 +6.561000000e+01 -2.5390e-01 -5.1572e-01 -6.5237e-02 -8.2023e-01 +1.1501e+00 +2.7816e-01 -4.4493e-01 +8.1639e-01 -2.8049e-01 +1.0322e-01 -8.6257e-02 -8.2681e-01 -5.5015e-01 -3.1202e-01 -2.1928e-01 +1.0360e-01 -3.0339e-01 +7.3218e-02 +4.7286e-01 -3.1175e-01
4592 +8.947738133e+01 +8.947738133e+01 +1.550873813e+02 +6.561000000e+01 -2.5390e-01 -5.1572e-01 -1.9256e-02 -7.8462e-01 +9.6031e-01 +1.0369e+00 -4.4493e-01 +8.1639e-01 -5.8784e-04 +1.0322e-01 +1.0219e-01 -8.2681e-01 -5.5015e-01 -3.1202e-01 -3.4763e-01 +1.0360e-01 -3.0339e-01 +5.7592e-01 +4.7286e-01 -3.1175e-01
4965 +6.210242956e+01 +6.210242956e+01 +1.277124296e+02 +6.561000000e+01 -2.5390e-01 -5.1572e-01 +3.5849e-02 -7.8462e-01 +6.7639e-01 +6.3176e-01 -4.4493e-01 +8.1639e-01 -2.8049e-01 +1.0322e-01 +7.6286e-02 -8.2681e-01 -5.5015e-01 -5.7667e-02 -2.1928e-01 +1.0360e-01 -3.0339e-01 +1.6054e-01 +4.7286e-01 -3.1175e-01
5701 +3.810227864e+01 +3.810227864e+01 +1.037122786e+02 +6.561000000e+01 -2.5390e-01 -5.1572e-01 +3.5849e-02 -7.8462e-01 +6.7639e-01 +9.8679e-01 -4.4493e-01 +8.1639e-01 -5.8784e-04 +1.0322e-01 -5.1595e-02 -4.8190e-01 -5.5015e-01 -5.7667e-02 -2.1928e-01 +1.0360e-01 -3.0339e-01 +1.6054e-01 +4.7286e-01 -6.4038e-01
7352 +2.504714928e+01 +2.504714928e+01 +9.065714928e+01 +6.561000000e+01 -1.7042e-01 -3.2836e-01 +3.5849e-02 -8.2023e-01 +6.1487e-01 +9.9105e-01 -4.4493e-01 +8.1639e-01 -5.8784e-04 +1.0322e-01 -5.1595e-02 -4.8190e-01 -5.5015e-01 -5.7667e-02 -4.2028e-01 +1.0360e-01 -2.4889e-01 +2.2403e-01 +4.7286e-01 -6.4038e-01
783779 +1.583989098e+01 +1.583989098e+01 +8.144989098e+01 +6.561000000e+01 +4.1270e-01 -2.0617e-01 -2.0349e-01 -3.3903e-01 +4.7008e-01 +1.1672e+00 -1.5956e-01 +8.6854e-01 +4.6914e-01 +2.3527e-01 -2.0601e-01 -5.2473e-01 -3.9992e-01 -1.2173e-01 -2.3668e-01 -5.3858e-02 -2.5400e-01 +1.7956e-01 +3.7721e-01 -4.6902e-01
% function evaluation | noise-free fitness - Fopt (-1.536000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.623197320e+05 +2.623197320e+05 +2.623043720e+05 -1.536000000e+01 +1.1911e+00 -3.9774e+00 +1.5460e+00 -3.3992e+00 +2.7938e+00 +1.3151e+00 -2.3030e+00 -1.4919e+00 -4.9121e+00 -4.6561e-01 +3.2367e+00 +1.0322e+00 +3.3763e+00 -2.3068e+00 -3.2643e+00 -9.3506e-01 -2.9101e+00 -3.6142e+00 -2.9711e+00 +1.7214e+00
397 +3.150870111e+04 +3.150870111e+04 +3.149334111e+04 -1.536000000e+01 -1.7755e+00 -1.2944e+00 -7.4728e-01 +1.5666e+00 -1.4930e+00 +1.5591e+00 +3.7942e+00 +2.9106e+00 -3.8246e-01 +3.5106e+00 -4.5142e+00 -1.6814e+00 +2.9342e+00 +2.3007e+00 -2.1956e+00 +1.8342e+00 +3.9952e+00 +1.2004e+00 +4.3061e-01 +2.3707e+00
796 +2.061532796e+04 +2.061532796e+04 +2.059996796e+04 -1.536000000e+01 -2.8235e+00 +3.8289e+00 -2.2109e+00 -2.2064e-01 -1.4930e+00 +1.5591e+00 -3.0223e+00 +1.2437e+00 -1.4719e+00 -1.1264e+00 -1.0094e-01 +1.1185e+00 +7.9596e-01 -1.7878e-02 -1.0283e+00 -1.8973e+00 -3.1287e+00 -1.3713e+00 +2.2799e+00 -6.9816e-01
990 +1.579069941e+04 +1.579069941e+04 +1.577533941e+04 -1.536000000e+01 -1.7755e+00 -6.5443e-01 -7.4728e-01 +1.5666e+00 -1.4930e+00 +1.5591e+00 -2.3041e+00 +1.2437e+00 -1.4719e+00 -1.1264e+00 +3.3624e-01 +1.1185e+00 +7.9596e-01 +1.4969e+00 -1.9418e+00 +7.2049e-02 +1.1687e+00 +1.7419e+00 +4.3061e-01 +2.3707e+00
1380 +8.445894842e+03 +8.445894842e+03 +8.430534842e+03 -1.536000000e+01 -1.7755e+00 -6.5443e-01 -7.4728e-01 +1.5666e+00 -1.4930e+00 +1.5591e+00 -2.1417e+00 +3.2304e-02 -1.4719e+00 -1.1264e+00 -1.0094e-01 -3.8056e-01 +7.9596e-01 -1.7878e-02 -1.0283e+00 -1.8973e+00 -3.1287e+00 -1.3713e+00 +2.2799e+00 -6.9816e-01
1576 +6.227161982e+03 +6.227161982e+03 +6.211801982e+03 -1.536000000e+01 -1.7755e+00 -6.5443e-01 -7.4728e-01 +1.5666e+00 -1.4930e+00 +1.5591e+00 -2.1417e+00 +3.2304e-02 -1.4719e+00 -1.1264e+00 -1.0094e-01 +1.1185e+00 +7.9596e-01 -1.7878e-02 -1.0283e+00 +7.2049e-02 +1.1687e+00 +1.7419e+00 +4.3061e-01 -6.9816e-01
1970 +3.478652619e+03 +3.478652619e+03 +3.463292619e+03 -1.536000000e+01 -1.2863e+00 -6.5443e-01 -7.4728e-01 -2.2064e-01 -1.4930e+00 +1.5591e+00 -2.1417e+00 +3.2304e-02 -3.8246e-01 -1.1264e+00 -1.0094e-01 +1.1185e+00 +7.9596e-01 -1.7878e-02 -1.0283e+00 +7.2049e-02 +1.1687e+00 +1.7419e+00 +4.3061e-01 -6.9816e-01
2560 +2.269511570e+03 +2.269511570e+03 +2.254151570e+03 -1.536000000e+01 -1.2863e+00 -6.5443e-01 -7.4728e-01 -2.2064e-01 -9.3285e-01 +1.5591e+00 -1.4153e+00 +3.2304e-02 -1.4719e+00 -1.1264e+00 -1.0094e-01 +1.1185e+00 +7.9596e-01 -1.7878e-02 -1.0283e+00 +7.2049e-02 +1.1687e+00 +1.7419e+00 +9.4521e-02 -6.9816e-01
2945 +1.332100815e+03 +1.332100815e+03 +1.316740815e+03 -1.536000000e+01 -1.2863e+00 +6.1757e-01 -7.4728e-01 -2.2064e-01 -1.4930e+00 +1.5591e+00 -7.6054e-01 +3.2304e-02 -3.8246e-01 -1.1264e+00 -1.0094e-01 +1.1185e+00 +7.9596e-01 -1.7878e-02 -7.7554e-01 +7.2049e-02 +1.1687e+00 +5.3492e-01 +4.3061e-01 -6.9816e-01
3137 +9.889326177e+02 +9.889326177e+02 +9.735726177e+02 -1.536000000e+01 -1.2863e+00 +6.1757e-01 -7.4728e-01 -2.2064e-01 -1.0437e+00 +1.5591e+00 -7.6054e-01 +3.2304e-02 -3.8246e-01 -1.1264e+00 -1.0094e-01 +1.1185e+00 +7.9596e-01 -1.7878e-02 -7.7554e-01 +7.2049e-02 +1.1687e+00 +5.3492e-01 -6.9507e-02 -6.9816e-01
3721 +6.218291199e+02 +6.218291199e+02 +6.064691199e+02 -1.536000000e+01 -1.2863e+00 +6.1757e-01 -4.3236e-02 -2.2064e-01 -1.0437e+00 +1.5591e+00 -7.6054e-01 +3.2304e-02 -3.8246e-01 -1.1264e+00 -1.0094e-01 +9.5847e-01 +7.9596e-01 -1.7878e-02 -7.7554e-01 +7.2049e-02 +5.0701e-01 +4.3729e-01 +4.3061e-01 -6.9816e-01
4314 +3.733594619e+02 +3.733594619e+02 +3.579994619e+02 -1.536000000e+01 -1.2863e+00 +6.1757e-01 -1.2108e-01 -2.2064e-01 -9.3285e-01 +5.9819e-01 -1.1781e+00 +3.2304e-02 -3.8246e-01 -1.1264e+00 -1.0094e-01 +5.9911e-01 +7.9596e-01 -1.7878e-02 -7.7554e-01 +7.2049e-02 +1.5291e-01 +4.3729e-01 -6.9507e-02 -6.9816e-01
5092 +2.177722373e+02 +2.177722373e+02 +2.024122373e+02 -1.536000000e+01 -1.2863e+00 +6.1757e-01 -1.2108e-01 -2.2064e-01 -9.3285e-01 +5.9819e-01 -7.6054e-01 +3.2304e-02 -3.8246e-01 -7.1745e-01 -1.0094e-01 +5.5755e-01 +7.9596e-01 -1.7878e-02 -7.7554e-01 +7.2049e-02 +1.5291e-01 -2.5052e-04 -6.9507e-02 -1.5085e-01
5876 +1.369985306e+02 +1.369985306e+02 +1.216385306e+02 -1.536000000e+01 -9.3825e-01 +6.1757e-01 +5.9797e-01 -2.2064e-01 -9.3285e-01 +5.9819e-01 -7.6054e-01 +3.2304e-02 -3.8246e-01 -7.1745e-01 -1.0094e-01 +5.5755e-01 +7.9596e-01 -1.7878e-02 -2.5685e-01 +7.2049e-02 +1.5291e-01 -2.5052e-04 -6.9507e-02 -1.5085e-01
6467 +9.720569516e+01 +9.720569516e+01 +8.184569516e+01 -1.536000000e+01 -9.1317e-01 +6.1757e-01 +5.9797e-01 -2.2064e-01 -7.9969e-01 +5.9819e-01 -7.6054e-01 +3.2304e-02 -3.8246e-01 -6.3367e-01 +1.4625e-01 +1.4730e-01 +7.9596e-01 -1.7878e-02 -2.5685e-01 +7.2049e-02 +1.5291e-01 -1.2382e-01 -6.9507e-02 +1.3077e-01
7247 +6.163438978e+01 +6.163438978e+01 +4.627438978e+01 -1.536000000e+01 -9.1317e-01 +8.0863e-01 +5.9797e-01 -2.2064e-01 -6.9000e-01 +5.9819e-01 -9.0754e-01 +3.2304e-02 -3.8246e-01 -2.5490e-01 +4.5666e-01 +5.9911e-01 +7.9596e-01 -1.7878e-02 -2.7491e-01 +1.9657e-01 +1.5291e-01 +2.0553e-01 -6.9507e-02 +1.4674e-01
8830 +3.634586798e+01 +3.634586798e+01 +2.098586798e+01 -1.536000000e+01 -9.3825e-01 +8.0863e-01 +5.9797e-01 -2.2064e-01 -6.9000e-01 +5.0486e-01 -9.0754e-01 -1.1541e-01 -2.6083e-01 -2.5490e-01 +6.3425e-01 +4.0377e-01 +7.9596e-01 -1.7878e-02 -1.7903e-01 +4.3906e-01 +3.2918e-01 -2.5052e-04 -6.9507e-02 +1.3077e-01
38650 +2.472420790e+01 +2.472420790e+01 +9.364207901e+00 -1.536000000e+01 -1.0908e+00 +8.4551e-01 +5.9648e-01 -1.5174e-01 -5.2056e-01 +4.3146e-01 -1.0809e+00 -3.2397e-01 -2.1875e-01 -1.6161e-01 +5.6651e-01 +3.2595e-01 +7.5103e-01 -1.5083e-02 -2.2919e-01 +4.7032e-01 +3.3606e-01 -5.8414e-02 -7.6423e-02 +2.4114e-01
% function evaluation | noise-free fitness - Fopt (-1.318000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.607877678e+05 +5.607877678e+05 +5.607745878e+05 -1.318000000e+01 -3.0525e+00 -2.4052e+00 -4.0291e+00 +4.2931e+00 -1.1870e+00 -3.5458e+00 -3.8680e+00 +4.2886e-01 +3.5776e+00 -3.6968e+00 -2.0475e+00 +4.9076e+00 +3.3443e+00 +2.2408e+00 -2.7166e+00 -1.9413e+00 +3.2804e+00 -4.6420e-02 +4.1087e+00 +4.5598e+00
390 +6.480328458e+04 +6.480328458e+04 +6.479010458e+04 -1.318000000e+01 +3.7971e+00 +2.2503e+00 +1.7496e+00 -3.1387e-01 -1.4797e+00 -1.7113e+00 +1.3169e+00 -2.9275e-01 +5.8496e-01 -1.7171e+00 +1.0478e+00 -2.3285e+00 -3.7157e-01 +1.1155e+00 +1.9251e+00 +4.9613e-02 +9.0951e-02 +3.2048e+00 +2.5431e+00 +1.2495e+00
577 +3.671211176e+04 +3.671211176e+04 +3.669893176e+04 -1.318000000e+01 +3.7971e+00 +2.2503e+00 +1.7496e+00 -3.1387e-01 -1.4797e+00 -1.7113e+00 +1.3169e+00 -2.9275e-01 -3.7286e-01 -1.1798e+00 +1.6142e+00 -5.8038e-03 -3.7157e-01 +1.1155e+00 +1.9251e+00 +4.9613e-02 +9.0951e-02 +3.2048e+00 +2.5431e+00 +1.2495e+00
763 +2.069445476e+04 +2.069445476e+04 +2.068127476e+04 -1.318000000e+01 -1.0325e+00 -1.4624e+00 +1.8350e-01 -1.0445e+00 +1.7821e+00 -1.9371e+00 -2.0343e+00 -4.1869e-01 +2.0133e+00 +1.2976e+00 +1.3506e+00 -5.8038e-03 -3.7157e-01 +1.1155e+00 +1.9251e+00 +4.9613e-02 +9.0951e-02 +3.2048e+00 +6.0510e-02 -1.1855e+00
944 +1.378860008e+04 +1.378860008e+04 +1.377542008e+04 -1.318000000e+01 -1.0325e+00 -1.4624e+00 +1.8350e-01 -3.2260e+00 -2.6966e+00 -1.4431e+00 -2.4229e+00 -2.9275e-01 +3.0586e-01 -1.4763e+00 +1.6142e+00 -5.8038e-03 -2.1117e+00 -7.3202e-01 -8.7040e-01 -2.1521e+00 +1.0788e+00 +9.2194e-01 +3.3793e+00 +3.7059e-01
1124 +5.551542300e+03 +5.551542300e+03 +5.538362300e+03 -1.318000000e+01 -1.0325e+00 -1.4624e+00 +1.8350e-01 -3.2260e+00 -2.6966e+00 -1.4431e+00 -2.4229e+00 -2.9275e-01 +3.0586e-01 +5.0387e-01 +1.3506e+00 -5.8038e-03 +3.7536e-01 -2.5566e+00 -2.9432e-01 +2.7185e-01 -1.0507e+00 +9.2194e-01 +3.3793e+00 +3.7059e-01
1299 +1.933881735e+03 +1.933881735e+03 +1.920701735e+03 -1.318000000e+01 -1.0325e+00 -1.4624e+00 +1.8350e-01 -3.2260e+00 -2.6966e+00 -1.4431e+00 -1.8620e+00 -2.9275e-01 -3.7286e-01 +3.2195e-01 -1.3413e+00 -2.7886e-01 +1.9760e-01 -7.3202e-01 -8.7040e-01 +4.9613e-02 +9.0951e-02 +8.3183e-01 +2.7167e+00 +1.5273e-01
1661 +1.228321105e+03 +1.228321105e+03 +1.215141105e+03 -1.318000000e+01 -1.0325e+00 -1.4624e+00 +1.8350e-01 -1.0445e+00 -1.4797e+00 -1.7113e+00 +5.8502e-01 -2.9275e-01 +1.0864e+00 +3.2195e-01 -1.3413e+00 -2.7886e-01 +1.9760e-01 -7.3202e-01 -8.7040e-01 +4.9613e-02 +9.0951e-02 +8.3183e-01 +2.7167e+00 +1.5273e-01
2025 +9.735405445e+02 +9.735405445e+02 +9.603605445e+02 -1.318000000e+01 -4.3814e-01 -1.4624e+00 +1.8350e-01 -2.9177e+00 -2.6966e+00 -1.4431e+00 +5.8502e-01 -2.9275e-01 +1.0864e+00 +3.2195e-01 -1.3413e+00 -2.7886e-01 +1.9760e-01 -7.3202e-01 -8.7040e-01 +1.6944e-01 +9.0951e-02 +8.3183e-01 +2.7167e+00 +1.5273e-01
2926 +6.124757588e+02 +6.124757588e+02 +5.992957588e+02 -1.318000000e+01 -4.3814e-01 -1.4624e+00 +1.8350e-01 -1.2024e+00 -1.4797e+00 -1.3654e+00 +5.8502e-01 -2.9275e-01 +5.3725e-01 -8.9691e-02 -1.3413e+00 -7.0208e-01 +1.2012e+00 -7.3202e-01 -8.7040e-01 +4.7937e-01 +9.0951e-02 +8.3183e-01 +2.7167e+00 +1.5273e-01
4374 +3.789952379e+02 +3.789952379e+02 +3.658152379e+02 -1.318000000e+01 -4.3814e-01 -1.4624e+00 +1.8350e-01 -1.0445e+00 -1.4797e+00 -9.5276e-01 +5.8502e-01 -2.9275e-01 -5.6254e-03 -8.9691e-02 -1.3413e+00 -9.5564e-01 +1.2012e+00 -7.3202e-01 -8.7040e-01 +4.7937e-01 +5.4532e-01 +8.3183e-01 +2.7167e+00 +2.4002e-02
